

** [alpha] Launch Training on 20230813_1706 HPO desc: alpha_0.5_lambda_weight_0.33
{
  "HOST": "alpha",
  "SAVE": true,
  "github_log": true,
  "plot": false,
  "architecture": "DLV3+",
  "baseModel": "ResNet50",
  "gpuIDs": "0,1,2,3",
  "modelSize": [
    512,
    512
  ],
  "initialWeight": [
    null,
    null
  ],
  "num_epochs": 250,
  "resume": false,
  "augmentation": true,
  "temperature_shift": 15,
  "Flag": true,
  "p": 0.2,
  "acc_thresh": 0.5,
  "batch_size": 14,
  "optimizer": "Adam",
  "loss": "combined_loss",
  "early_stop": false,
  "lr_scheduling": "exp",
  "lr": 0.0001,
  "stepwise_scheduling": true,
  "decay_steps": 1.0,
  "hpo_params": [
    "alpha",
    "lambda_weight"
  ],
  "lambda_weight": [
    0.1,
    0.2,
    0.33
  ],
  "alpha": [
    0.25,
    0.5,
    0.75
  ],
  "train_annotation": "./Annotations/consolidate_train_db_20230808_1942.txt",
  "eval_annotation": "./Annotations/consolidate_eval_db_20230808_1942.txt",
  "exp_comment": "* HPO test\n*   20230811: \n*   20230812: init lr -> 0.0001\n",
  "numGPUs": 4,
  "finalEPOCH": 250,
  "isCompleted": false,
  "config": "Config/TRAIN_DLV3_ResNet50_HPO.yaml",
  "numTrainDB": 11830,
  "numEvalDB": 3600,
  "numTrainSteps": 211,
  "numEvalSteps": 64,
  "train": {
    "loss": [],
    "iou": [],
    "f1": []
  },
  "eval": {
    "loss": [],
    "iou": [],
    "f1": []
  },
  "dbg_file_logging": "dbg_file_logging",
  "log_file": "<_io.TextIOWrapper name='logs/hpo_history_log/20230812_1837/hpo_log_DLV3+_ResNet50_alpha_0.5_lambda_weight_0.33.txt' mode='w' encoding='UTF-8'>",
  "github_logging": "github_logging",
  "github_log_file": "logs/hpo/DLV3+_ResNet50_alpha_0.5_lambda_weight_0.2.txt"
}
@20230813_1708 @20230813_1708 [EP 1/250] lr: 9.97904353425838e-05, took: 112.08s (avg: 112.08s), ETA: 0d:7h:44m:48s [TRAIN] loss: 13161.1533, iou: 0.0047, f1: 0.0093 [EVAL] loss: 13255.5391, iou: 0.0029, f1: 0.0058
@20230813_1842 @20230813_1842 [EP 86/250] lr: 8.464175334665924e-05, took: 61.49s (avg: 61.49s), ETA: 0d:2h:46m:44s [TRAIN] loss: 248.8578, iou: 0.8171, f1: 0.8989 [EVAL] loss: 1046.5374, iou: 0.6144, f1: 0.7585
@20230813_1843 @20230813_1843 [EP 87/250] lr: 8.449085726169869e-05, took: 61.60s (avg: 61.60s), ETA: 0d:2h:45m:43s [TRAIN] loss: 247.0909, iou: 0.7978, f1: 0.8868 [EVAL] loss: 929.0985, iou: 0.5989, f1: 0.7467
@20230813_1844 @20230813_1844 [EP 88/250] lr: 8.434049959760159e-05, took: 61.51s (avg: 61.51s), ETA: 0d:2h:44m:42s [TRAIN] loss: 244.3862, iou: 0.8063, f1: 0.8922 [EVAL] loss: 732.7198, iou: 0.6756, f1: 0.8049
@20230813_1845 @20230813_1845 [EP 89/250] lr: 8.419067307841033e-05, took: 61.56s (avg: 61.56s), ETA: 0d:2h:43m:41s [TRAIN] loss: 239.3099, iou: 0.8197, f1: 0.9005 [EVAL] loss: 575.2947, iou: 0.7386, f1: 0.8489
@20230813_1846 @20230813_1846 [EP 90/250] lr: 8.40413777041249e-05, took: 61.54s (avg: 61.54s), ETA: 0d:2h:42m:40s [TRAIN] loss: 237.2526, iou: 0.8252, f1: 0.9038 [EVAL] loss: 975.0518, iou: 0.6214, f1: 0.7640
@20230813_1847 @20230813_1847 [EP 91/250] lr: 8.38926134747453e-05, took: 61.56s (avg: 61.56s), ETA: 0d:2h:41m:39s [TRAIN] loss: 242.1054, iou: 0.8251, f1: 0.9038 [EVAL] loss: 1018.5742, iou: 0.6120, f1: 0.7567
@20230813_1848 @20230813_1848 [EP 92/250] lr: 8.374437311431393e-05, took: 61.59s (avg: 61.59s), ETA: 0d:2h:40m:38s [TRAIN] loss: 246.5291, iou: 0.8264, f1: 0.9045 [EVAL] loss: 1309.7137, iou: 0.5118, f1: 0.6737
@20230813_1849 @20230813_1849 [EP 93/250] lr: 8.359665662283078e-05, took: 61.51s (avg: 61.51s), ETA: 0d:2h:39m:37s [TRAIN] loss: 237.4429, iou: 0.8315, f1: 0.9076 [EVAL] loss: 823.5816, iou: 0.6635, f1: 0.7956
@20230813_1850 @20230813_1850 [EP 94/250] lr: 8.344946400029585e-05, took: 61.42s (avg: 61.42s), ETA: 0d:2h:38m:36s [TRAIN] loss: 234.7384, iou: 0.8343, f1: 0.9093 [EVAL] loss: 703.8824, iou: 0.6982, f1: 0.8211
@20230813_1851 @20230813_1851 [EP 95/250] lr: 8.330278069479391e-05, took: 61.49s (avg: 61.49s), ETA: 0d:2h:37m:35s [TRAIN] loss: 229.7244, iou: 0.8387, f1: 0.9119 [EVAL] loss: 991.3007, iou: 0.6119, f1: 0.7570
@20230813_1852 @20230813_1852 [EP 96/250] lr: 8.315662125824019e-05, took: 61.42s (avg: 61.42s), ETA: 0d:2h:36m:34s [TRAIN] loss: 224.6118, iou: 0.8418, f1: 0.9138 [EVAL] loss: 847.7112, iou: 0.6459, f1: 0.7831
@20230813_1853 @20230813_1853 [EP 97/250] lr: 8.301097113871947e-05, took: 62.21s (avg: 62.21s), ETA: 0d:2h:38m:6s [TRAIN] loss: 224.4603, iou: 0.8437, f1: 0.9149 [EVAL] loss: 767.6748, iou: 0.6963, f1: 0.8196
@20230813_1854 @20230813_1854 [EP 98/250] lr: 8.286582306027412e-05, took: 61.66s (avg: 61.66s), ETA: 0d:2h:34m:32s [TRAIN] loss: 229.8028, iou: 0.8415, f1: 0.9136 [EVAL] loss: 849.2250, iou: 0.6553, f1: 0.7901
@20230813_1855 @20230813_1855 [EP 99/250] lr: 8.2721198850777e-05, took: 62.26s (avg: 62.26s), ETA: 0d:2h:36m:2s [TRAIN] loss: 231.8191, iou: 0.8396, f1: 0.9124 [EVAL] loss: 1076.4033, iou: 0.6057, f1: 0.7519
@20230813_1856 @20230813_1856 [EP 100/250] lr: 8.257706940639764e-05, took: 62.70s (avg: 62.70s), ETA: 0d:2h:35m:0s [TRAIN] loss: 229.1075, iou: 0.8436, f1: 0.9148 [EVAL] loss: 1056.2546, iou: 0.6128, f1: 0.7572
@20230813_1857 @20230813_1857 [EP 101/250] lr: 8.243343472713605e-05, took: 62.37s (avg: 62.37s), ETA: 0d:2h:33m:58s [TRAIN] loss: 223.9868, iou: 0.8481, f1: 0.9175 [EVAL] loss: 1348.6453, iou: 0.5279, f1: 0.6864
@20230813_1858 @20230813_1858 [EP 102/250] lr: 8.229030208894983e-05, took: 61.47s (avg: 61.47s), ETA: 0d:2h:30m:28s [TRAIN] loss: 221.6202, iou: 0.8498, f1: 0.9185 [EVAL] loss: 1346.4371, iou: 0.5382, f1: 0.6960
@20230813_1900 @20230813_1900 [EP 103/250] lr: 8.214767149183899e-05, took: 61.40s (avg: 61.40s), ETA: 0d:2h:29m:27s [TRAIN] loss: 219.2393, iou: 0.8513, f1: 0.9194 [EVAL] loss: 1019.0548, iou: 0.6345, f1: 0.7741
@20230813_1901 @20230813_1901 [EP 104/250] lr: 8.20055283838883e-05, took: 61.42s (avg: 61.42s), ETA: 0d:2h:28m:26s [TRAIN] loss: 216.8301, iou: 0.8518, f1: 0.9197 [EVAL] loss: 945.5182, iou: 0.6569, f1: 0.7908
@20230813_1902 @20230813_1902 [EP 105/250] lr: 8.186388004105538e-05, took: 61.39s (avg: 61.39s), ETA: 0d:2h:27m:25s [TRAIN] loss: 221.5703, iou: 0.8521, f1: 0.9199 [EVAL] loss: 992.6472, iou: 0.6268, f1: 0.7683
@20230813_1903 @20230813_1903 [EP 106/250] lr: 8.1722711911425e-05, took: 61.30s (avg: 61.30s), ETA: 0d:2h:26m:24s [TRAIN] loss: 226.6403, iou: 0.8496, f1: 0.9184 [EVAL] loss: 947.2113, iou: 0.6342, f1: 0.7745
@20230813_1904 @20230813_1904 [EP 107/250] lr: 8.158203854691237e-05, took: 61.90s (avg: 61.90s), ETA: 0d:2h:25m:23s [TRAIN] loss: 224.9163, iou: 0.8493, f1: 0.9182 [EVAL] loss: 1265.9147, iou: 0.5488, f1: 0.7054
@20230813_1905 @20230813_1905 [EP 108/250] lr: 8.144184539560229e-05, took: 61.26s (avg: 61.26s), ETA: 0d:2h:24m:22s [TRAIN] loss: 224.3589, iou: 0.8501, f1: 0.9187 [EVAL] loss: 1050.3401, iou: 0.6241, f1: 0.7661
@20230813_1906 @20230813_1906 [EP 109/250] lr: 8.130213245749474e-05, took: 61.38s (avg: 61.38s), ETA: 0d:2h:23m:21s [TRAIN] loss: 220.5270, iou: 0.8526, f1: 0.9201 [EVAL] loss: 684.1623, iou: 0.7129, f1: 0.8314
@20230813_1907 @20230813_1907 [EP 110/250] lr: 8.116289973258972e-05, took: 61.26s (avg: 61.26s), ETA: 0d:2h:22m:20s [TRAIN] loss: 220.8034, iou: 0.8525, f1: 0.9201 [EVAL] loss: 1172.5497, iou: 0.5806, f1: 0.7320
@20230813_1908 @20230813_1908 [EP 111/250] lr: 8.102413994492963e-05, took: 61.45s (avg: 61.45s), ETA: 0d:2h:21m:19s [TRAIN] loss: 219.6003, iou: 0.8536, f1: 0.9207 [EVAL] loss: 561.9561, iou: 0.7587, f1: 0.8622
@20230813_1909 @20230813_1909 [EP 112/250] lr: 8.088586037047207e-05, took: 61.43s (avg: 61.43s), ETA: 0d:2h:20m:18s [TRAIN] loss: 214.5116, iou: 0.8564, f1: 0.9224 [EVAL] loss: 697.2603, iou: 0.7122, f1: 0.8306
@20230813_1910 @20230813_1910 [EP 113/250] lr: 8.074804645730183e-05, took: 61.49s (avg: 61.49s), ETA: 0d:2h:19m:17s [TRAIN] loss: 208.7112, iou: 0.8609, f1: 0.9250 [EVAL] loss: 616.4921, iou: 0.7459, f1: 0.8537
@20230813_1911 @20230813_1911 [EP 114/250] lr: 8.06107054813765e-05, took: 61.57s (avg: 61.57s), ETA: 0d:2h:18m:16s [TRAIN] loss: 199.9685, iou: 0.8656, f1: 0.9277 [EVAL] loss: 797.5973, iou: 0.7014, f1: 0.8227
@20230813_1912 @20230813_1912 [EP 115/250] lr: 8.047383016673848e-05, took: 61.40s (avg: 61.40s), ETA: 0d:2h:17m:15s [TRAIN] loss: 197.3636, iou: 0.8674, f1: 0.9288 [EVAL] loss: 844.9367, iou: 0.6686, f1: 0.7999
@20230813_1913 @20230813_1913 [EP 116/250] lr: 8.033741323743016e-05, took: 61.52s (avg: 61.52s), ETA: 0d:2h:16m:14s [TRAIN] loss: 199.4469, iou: 0.8668, f1: 0.9284 [EVAL] loss: 1175.4709, iou: 0.5880, f1: 0.7373
@20230813_1914 @20230813_1914 [EP 117/250] lr: 8.020146196940914e-05, took: 61.44s (avg: 61.44s), ETA: 0d:2h:15m:13s [TRAIN] loss: 197.3362, iou: 0.8692, f1: 0.9298 [EVAL] loss: 1285.3822, iou: 0.5441, f1: 0.7012
@20230813_1915 @20230813_1915 [EP 118/250] lr: 8.006596908671781e-05, took: 61.55s (avg: 61.55s), ETA: 0d:2h:14m:12s [TRAIN] loss: 199.2603, iou: 0.8688, f1: 0.9296 [EVAL] loss: 1112.5460, iou: 0.6041, f1: 0.7504
@20230813_1916 @20230813_1916 [EP 119/250] lr: 7.993093458935618e-05, took: 61.46s (avg: 61.46s), ETA: 0d:2h:13m:11s [TRAIN] loss: 204.0552, iou: 0.8664, f1: 0.9282 [EVAL] loss: 1483.2275, iou: 0.4843, f1: 0.6485
@20230813_1917 @20230813_1917 [EP 120/250] lr: 7.979635847732425e-05, took: 61.42s (avg: 61.42s), ETA: 0d:2h:12m:10s [TRAIN] loss: 213.6336, iou: 0.8621, f1: 0.9257 [EVAL] loss: 734.3522, iou: 0.7097, f1: 0.8290
@20230813_1918 @20230813_1918 [EP 121/250] lr: 7.966222619870678e-05, took: 61.40s (avg: 61.40s), ETA: 0d:2h:11m:9s [TRAIN] loss: 219.6974, iou: 0.8581, f1: 0.9234 [EVAL] loss: 835.7433, iou: 0.6827, f1: 0.8096
@20230813_1920 @20230813_1920 [EP 122/250] lr: 7.9528552305419e-05, took: 61.52s (avg: 61.52s), ETA: 0d:2h:10m:8s [TRAIN] loss: 214.6730, iou: 0.8604, f1: 0.9247 [EVAL] loss: 719.8283, iou: 0.7183, f1: 0.8345
@20230813_1921 @20230813_1921 [EP 123/250] lr: 7.939532224554569e-05, took: 61.38s (avg: 61.38s), ETA: 0d:2h:9m:7s [TRAIN] loss: 206.2810, iou: 0.8653, f1: 0.9275 [EVAL] loss: 560.5035, iou: 0.7600, f1: 0.8630
@20230813_1922 @20230813_1922 [EP 124/250] lr: 7.926253601908684e-05, took: 61.42s (avg: 61.42s), ETA: 0d:2h:8m:6s [TRAIN] loss: 199.8624, iou: 0.8689, f1: 0.9296 [EVAL] loss: 468.2312, iou: 0.7941, f1: 0.8848
@20230813_1923 @20230813_1923 [EP 125/250] lr: 7.913019362604246e-05, took: 61.43s (avg: 61.43s), ETA: 0d:2h:7m:5s [TRAIN] loss: 199.5858, iou: 0.8696, f1: 0.9300 [EVAL] loss: 540.6430, iou: 0.7717, f1: 0.8705
@20230813_1924 @20230813_1924 [EP 126/250] lr: 7.899829506641254e-05, took: 61.47s (avg: 61.47s), ETA: 0d:2h:6m:4s [TRAIN] loss: 198.7087, iou: 0.8709, f1: 0.9308 [EVAL] loss: 537.3438, iou: 0.7756, f1: 0.8730
@20230813_1925 @20230813_1925 [EP 127/250] lr: 7.886683306423947e-05, took: 61.52s (avg: 61.52s), ETA: 0d:2h:5m:3s [TRAIN] loss: 200.1047, iou: 0.8708, f1: 0.9307 [EVAL] loss: 735.5162, iou: 0.7202, f1: 0.8360
@20230813_1926 @20230813_1926 [EP 128/250] lr: 7.873580761952326e-05, took: 61.35s (avg: 61.35s), ETA: 0d:2h:4m:2s [TRAIN] loss: 202.5845, iou: 0.8694, f1: 0.9299 [EVAL] loss: 1107.3453, iou: 0.6062, f1: 0.7517
@20230813_1927 @20230813_1927 [EP 129/250] lr: 7.860521873226389e-05, took: 61.48s (avg: 61.48s), ETA: 0d:2h:3m:1s [TRAIN] loss: 202.6118, iou: 0.8694, f1: 0.9299 [EVAL] loss: 681.8641, iou: 0.7307, f1: 0.8435
@20230813_1928 @20230813_1928 [EP 130/250] lr: 7.847506640246138e-05, took: 61.43s (avg: 61.43s), ETA: 0d:2h:2m:0s [TRAIN] loss: 202.5589, iou: 0.8692, f1: 0.9298 [EVAL] loss: 651.5629, iou: 0.7411, f1: 0.8505
@20230813_1929 @20230813_1929 [EP 131/250] lr: 7.834533607820049e-05, took: 61.32s (avg: 61.32s), ETA: 0d:2h:0m:59s [TRAIN] loss: 201.8209, iou: 0.8701, f1: 0.9303 [EVAL] loss: 1115.5739, iou: 0.5988, f1: 0.7468
@20230813_1930 @20230813_1930 [EP 132/250] lr: 7.821604958735406e-05, took: 61.45s (avg: 61.45s), ETA: 0d:1h:59m:58s [TRAIN] loss: 199.7482, iou: 0.8715, f1: 0.9311 [EVAL] loss: 1018.9854, iou: 0.6313, f1: 0.7717
@20230813_1931 @20230813_1931 [EP 133/250] lr: 7.808717782609165e-05, took: 62.55s (avg: 62.55s), ETA: 0d:2h:0m:54s [TRAIN] loss: 198.8863, iou: 0.8721, f1: 0.9315 [EVAL] loss: 1102.7914, iou: 0.6099, f1: 0.7552
@20230813_1933 @20230813_1933 [EP 134/250] lr: 7.795872807037085e-05, took: 61.55s (avg: 61.55s), ETA: 0d:1h:57m:56s [TRAIN] loss: 202.1826, iou: 0.8701, f1: 0.9303 [EVAL] loss: 942.2285, iou: 0.6398, f1: 0.7786
@20230813_1934 @20230813_1934 [EP 135/250] lr: 7.783070032019168e-05, took: 61.39s (avg: 61.39s), ETA: 0d:1h:56m:55s [TRAIN] loss: 204.2836, iou: 0.8690, f1: 0.9297 [EVAL] loss: 1554.4305, iou: 0.4813, f1: 0.6458
@20230813_1935 @20230813_1935 [EP 136/250] lr: 7.770309457555413e-05, took: 61.55s (avg: 61.55s), ETA: 0d:1h:55m:54s [TRAIN] loss: 196.8292, iou: 0.8731, f1: 0.9320 [EVAL] loss: 1040.8303, iou: 0.6236, f1: 0.7656
@20230813_1936 @20230813_1936 [EP 137/250] lr: 7.757590356050059e-05, took: 61.59s (avg: 61.59s), ETA: 0d:1h:54m:53s [TRAIN] loss: 191.5738, iou: 0.8767, f1: 0.9341 [EVAL] loss: 982.4614, iou: 0.6477, f1: 0.7836
@20230813_1937 @20230813_1937 [EP 138/250] lr: 7.744913455098867e-05, took: 61.47s (avg: 61.47s), ETA: 0d:1h:53m:52s [TRAIN] loss: 188.1606, iou: 0.8784, f1: 0.9351 [EVAL] loss: 683.1362, iou: 0.7414, f1: 0.8503
@20230813_1938 @20230813_1938 [EP 139/250] lr: 7.732277299510315e-05, took: 61.61s (avg: 61.61s), ETA: 0d:1h:52m:51s [TRAIN] loss: 186.7375, iou: 0.8795, f1: 0.9357 [EVAL] loss: 756.7380, iou: 0.7113, f1: 0.8296
@20230813_1939 @20230813_1939 [EP 140/250] lr: 7.719682616880164e-05, took: 61.56s (avg: 61.56s), ETA: 0d:1h:51m:50s [TRAIN] loss: 184.2113, iou: 0.8815, f1: 0.9368 [EVAL] loss: 682.2396, iou: 0.7337, f1: 0.8455
@20230813_1940 @20230813_1940 [EP 141/250] lr: 7.707128679612651e-05, took: 61.60s (avg: 61.60s), ETA: 0d:1h:50m:49s [TRAIN] loss: 183.2563, iou: 0.8817, f1: 0.9370 [EVAL] loss: 503.7361, iou: 0.7896, f1: 0.8819
@20230813_1941 @20230813_1941 [EP 142/250] lr: 7.694615487707779e-05, took: 61.55s (avg: 61.55s), ETA: 0d:1h:49m:48s [TRAIN] loss: 183.9010, iou: 0.8818, f1: 0.9370 [EVAL] loss: 819.8698, iou: 0.6965, f1: 0.8195
@20230813_1942 @20230813_1942 [EP 143/250] lr: 7.682143041165546e-05, took: 61.45s (avg: 61.45s), ETA: 0d:1h:48m:47s [TRAIN] loss: 185.7737, iou: 0.8812, f1: 0.9367 [EVAL] loss: 707.5074, iou: 0.7290, f1: 0.8424
@20230813_1943 @20230813_1943 [EP 144/250] lr: 7.669711339985952e-05, took: 61.55s (avg: 61.55s), ETA: 0d:1h:47m:46s [TRAIN] loss: 188.1638, iou: 0.8804, f1: 0.9362 [EVAL] loss: 677.4054, iou: 0.7328, f1: 0.8449
@20230813_1944 @20230813_1944 [EP 145/250] lr: 7.657318928977475e-05, took: 61.55s (avg: 61.55s), ETA: 0d:1h:46m:45s [TRAIN] loss: 189.5975, iou: 0.8799, f1: 0.9360 [EVAL] loss: 897.6115, iou: 0.6623, f1: 0.7953
@20230813_1945 @20230813_1945 [EP 146/250] lr: 7.644967263331637e-05, took: 61.61s (avg: 61.61s), ETA: 0d:1h:45m:44s [TRAIN] loss: 189.7574, iou: 0.8798, f1: 0.9359 [EVAL] loss: 1064.8589, iou: 0.6111, f1: 0.7564
@20230813_1946 @20230813_1946 [EP 147/250] lr: 7.632654887856916e-05, took: 61.55s (avg: 61.55s), ETA: 0d:1h:44m:43s [TRAIN] loss: 185.9953, iou: 0.8816, f1: 0.9369 [EVAL] loss: 825.2977, iou: 0.6950, f1: 0.8179
@20230813_1947 @20230813_1947 [EP 148/250] lr: 7.620382530149072e-05, took: 61.58s (avg: 61.58s), ETA: 0d:1h:43m:42s [TRAIN] loss: 182.6395, iou: 0.8841, f1: 0.9383 [EVAL] loss: 815.0773, iou: 0.7046, f1: 0.8249
@20230813_1948 @20230813_1948 [EP 149/250] lr: 7.608149462612346e-05, took: 61.49s (avg: 61.49s), ETA: 0d:1h:42m:41s [TRAIN] loss: 180.6926, iou: 0.8850, f1: 0.9388 [EVAL] loss: 797.7145, iou: 0.6937, f1: 0.8180
@20230813_1949 @20230813_1949 [EP 150/250] lr: 7.595955685246736e-05, took: 61.58s (avg: 61.58s), ETA: 0d:1h:41m:40s [TRAIN] loss: 178.8046, iou: 0.8856, f1: 0.9392 [EVAL] loss: 803.4332, iou: 0.6919, f1: 0.8168
@20230813_1950 @20230813_1950 [EP 151/250] lr: 7.583800470456481e-05, took: 61.46s (avg: 61.46s), ETA: 0d:1h:40m:39s [TRAIN] loss: 179.8621, iou: 0.8854, f1: 0.9390 [EVAL] loss: 841.2196, iou: 0.6791, f1: 0.8073
@20230813_1951 @20230813_1951 [EP 152/250] lr: 7.571684545837343e-05, took: 61.55s (avg: 61.55s), ETA: 0d:1h:39m:38s [TRAIN] loss: 178.5354, iou: 0.8860, f1: 0.9394 [EVAL] loss: 1202.6650, iou: 0.5807, f1: 0.7318
@20230813_1952 @20230813_1952 [EP 153/250] lr: 7.559607911389321e-05, took: 61.40s (avg: 61.40s), ETA: 0d:1h:38m:37s [TRAIN] loss: 177.9872, iou: 0.8865, f1: 0.9396 [EVAL] loss: 671.5792, iou: 0.7377, f1: 0.8482
@20230813_1953 @20230813_1953 [EP 154/250] lr: 7.547568384325132e-05, took: 61.45s (avg: 61.45s), ETA: 0d:1h:37m:36s [TRAIN] loss: 182.6209, iou: 0.8845, f1: 0.9385 [EVAL] loss: 929.1472, iou: 0.6509, f1: 0.7862
@20230813_1954 @20230813_1954 [EP 155/250] lr: 7.535568147432059e-05, took: 61.57s (avg: 61.57s), ETA: 0d:1h:36m:35s [TRAIN] loss: 180.7176, iou: 0.8854, f1: 0.9391 [EVAL] loss: 1201.9799, iou: 0.5768, f1: 0.7288
@20230813_1955 @20230813_1955 [EP 156/250] lr: 7.523605017922819e-05, took: 61.56s (avg: 61.56s), ETA: 0d:1h:35m:34s [TRAIN] loss: 177.7463, iou: 0.8877, f1: 0.9403 [EVAL] loss: 1452.9576, iou: 0.5132, f1: 0.6746
@20230813_1956 @20230813_1956 [EP 157/250] lr: 7.511680450988933e-05, took: 61.44s (avg: 61.44s), ETA: 0d:1h:34m:33s [TRAIN] loss: 175.6279, iou: 0.8886, f1: 0.9409 [EVAL] loss: 1606.8580, iou: 0.4717, f1: 0.6366
@20230813_1958 @20230813_1958 [EP 158/250] lr: 7.499793719034642e-05, took: 61.46s (avg: 61.46s), ETA: 0d:1h:33m:32s [TRAIN] loss: 174.5729, iou: 0.8894, f1: 0.9413 [EVAL] loss: 527.0489, iou: 0.7887, f1: 0.8813
@20230813_1959 @20230813_1959 [EP 159/250] lr: 7.487944094464183e-05, took: 61.52s (avg: 61.52s), ETA: 0d:1h:32m:31s [TRAIN] loss: 175.2279, iou: 0.8895, f1: 0.9414 [EVAL] loss: 688.3115, iou: 0.7430, f1: 0.8517
@20230813_2000 @20230813_2000 [EP 160/250] lr: 7.476132304873317e-05, took: 61.46s (avg: 61.46s), ETA: 0d:1h:31m:30s [TRAIN] loss: 173.8072, iou: 0.8907, f1: 0.9421 [EVAL] loss: 1041.1688, iou: 0.6219, f1: 0.7645
@20230813_2001 @20230813_2001 [EP 161/250] lr: 7.464357622666284e-05, took: 61.37s (avg: 61.37s), ETA: 0d:1h:30m:29s [TRAIN] loss: 174.5264, iou: 0.8906, f1: 0.9420 [EVAL] loss: 1335.8945, iou: 0.5423, f1: 0.6997
@20230813_2002 @20230813_2002 [EP 162/250] lr: 7.452620047843084e-05, took: 61.49s (avg: 61.49s), ETA: 0d:1h:29m:28s [TRAIN] loss: 174.9256, iou: 0.8903, f1: 0.9418 [EVAL] loss: 1228.7139, iou: 0.5707, f1: 0.7238
@20230813_2003 @20230813_2003 [EP 163/250] lr: 7.440918852807954e-05, took: 61.47s (avg: 61.47s), ETA: 0d:1h:28m:27s [TRAIN] loss: 175.0725, iou: 0.8901, f1: 0.9417 [EVAL] loss: 1358.0197, iou: 0.5454, f1: 0.7025
@20230813_2004 @20230813_2004 [EP 164/250] lr: 7.429254765156657e-05, took: 61.52s (avg: 61.52s), ETA: 0d:1h:27m:26s [TRAIN] loss: 174.3847, iou: 0.8907, f1: 0.9420 [EVAL] loss: 784.8965, iou: 0.6994, f1: 0.8218
@20230813_2005 @20230813_2005 [EP 165/250] lr: 7.41762705729343e-05, took: 61.42s (avg: 61.42s), ETA: 0d:1h:26m:25s [TRAIN] loss: 172.1314, iou: 0.8919, f1: 0.9427 [EVAL] loss: 1277.0521, iou: 0.5740, f1: 0.7262
@20230813_2006 @20230813_2006 [EP 166/250] lr: 7.406035729218274e-05, took: 61.47s (avg: 61.47s), ETA: 0d:1h:25m:24s [TRAIN] loss: 172.1192, iou: 0.8918, f1: 0.9427 [EVAL] loss: 997.5391, iou: 0.6522, f1: 0.7876
@20230813_2007 @20230813_2007 [EP 167/250] lr: 7.39448078093119e-05, took: 61.49s (avg: 61.49s), ETA: 0d:1h:24m:23s [TRAIN] loss: 174.6964, iou: 0.8909, f1: 0.9421 [EVAL] loss: 592.7873, iou: 0.7690, f1: 0.8687
@20230813_2008 @20230813_2008 [EP 168/250] lr: 7.382961484836414e-05, took: 61.41s (avg: 61.41s), ETA: 0d:1h:23m:22s [TRAIN] loss: 177.5161, iou: 0.8900, f1: 0.9416 [EVAL] loss: 868.6813, iou: 0.6743, f1: 0.8040
@20230813_2009 @20230813_2009 [EP 169/250] lr: 7.371477840933949e-05, took: 61.43s (avg: 61.43s), ETA: 0d:1h:22m:21s [TRAIN] loss: 176.6209, iou: 0.8902, f1: 0.9418 [EVAL] loss: 1022.0372, iou: 0.6560, f1: 0.7894
@20230813_2010 @20230813_2010 [EP 170/250] lr: 7.360030576819554e-05, took: 61.47s (avg: 61.47s), ETA: 0d:1h:21m:20s [TRAIN] loss: 176.2937, iou: 0.8898, f1: 0.9416 [EVAL] loss: 1500.0979, iou: 0.4976, f1: 0.6601
@20230813_2011 @20230813_2011 [EP 171/250] lr: 7.348618237301707e-05, took: 61.51s (avg: 61.51s), ETA: 0d:1h:20m:19s [TRAIN] loss: 173.3989, iou: 0.8913, f1: 0.9424 [EVAL] loss: 1405.6204, iou: 0.5162, f1: 0.6765
@20230813_2012 @20230813_2012 [EP 172/250] lr: 7.33724154997617e-05, took: 61.53s (avg: 61.53s), ETA: 0d:1h:19m:18s [TRAIN] loss: 168.5788, iou: 0.8935, f1: 0.9436 [EVAL] loss: 462.0320, iou: 0.8058, f1: 0.8921
@20230813_2013 @20230813_2013 [EP 173/250] lr: 7.325899787247181e-05, took: 61.51s (avg: 61.51s), ETA: 0d:1h:18m:17s [TRAIN] loss: 163.5571, iou: 0.8964, f1: 0.9452 [EVAL] loss: 529.5702, iou: 0.7865, f1: 0.8799
@20230813_2014 @20230813_2014 [EP 174/250] lr: 7.31459294911474e-05, took: 61.38s (avg: 61.38s), ETA: 0d:1h:17m:16s [TRAIN] loss: 158.9266, iou: 0.8991, f1: 0.9468 [EVAL] loss: 1223.0797, iou: 0.5887, f1: 0.7373
@20230813_2015 @20230813_2015 [EP 175/250] lr: 7.303321035578847e-05, took: 61.43s (avg: 61.43s), ETA: 0d:1h:16m:15s [TRAIN] loss: 157.3012, iou: 0.9006, f1: 0.9476 [EVAL] loss: 1369.7471, iou: 0.5460, f1: 0.7022
@20230813_2017 @20230813_2017 [EP 176/250] lr: 7.292084046639502e-05, took: 61.39s (avg: 61.39s), ETA: 0d:1h:15m:14s [TRAIN] loss: 158.1056, iou: 0.9005, f1: 0.9475 [EVAL] loss: 723.8854, iou: 0.7303, f1: 0.8433
@20230813_2018 @20230813_2018 [EP 177/250] lr: 7.280881254700944e-05, took: 61.60s (avg: 61.60s), ETA: 0d:1h:14m:13s [TRAIN] loss: 159.3040, iou: 0.9004, f1: 0.9475 [EVAL] loss: 523.9149, iou: 0.7973, f1: 0.8868
