

** [alpha] Launch Training on 20230813_1237 HPO desc: alpha_0.5_lambda_weight_0.2
{
  "HOST": "alpha",
  "SAVE": true,
  "github_log": true,
  "plot": false,
  "architecture": "DLV3+",
  "baseModel": "ResNet50",
  "gpuIDs": "0,1,2,3",
  "modelSize": [
    512,
    512
  ],
  "initialWeight": [
    null,
    null
  ],
  "num_epochs": 250,
  "resume": false,
  "augmentation": true,
  "temperature_shift": 15,
  "Flag": true,
  "p": 0.2,
  "acc_thresh": 0.5,
  "batch_size": 14,
  "optimizer": "Adam",
  "loss": "combined_loss",
  "early_stop": false,
  "lr_scheduling": "exp",
  "lr": 0.0001,
  "stepwise_scheduling": true,
  "decay_steps": 1.0,
  "hpo_params": [
    "alpha",
    "lambda_weight"
  ],
  "lambda_weight": [
    0.1,
    0.2,
    0.33
  ],
  "alpha": [
    0.25,
    0.5,
    0.75
  ],
  "train_annotation": "./Annotations/consolidate_train_db_20230808_1942.txt",
  "eval_annotation": "./Annotations/consolidate_eval_db_20230808_1942.txt",
  "exp_comment": "* HPO test\n*   20230811: \n*   20230812: init lr -> 0.0001\n",
  "numGPUs": 4,
  "finalEPOCH": 250,
  "isCompleted": false,
  "config": "Config/TRAIN_DLV3_ResNet50_HPO.yaml",
  "numTrainDB": 11830,
  "numEvalDB": 3600,
  "numTrainSteps": 211,
  "numEvalSteps": 64,
  "train": {
    "loss": [],
    "iou": [],
    "f1": []
  },
  "eval": {
    "loss": [],
    "iou": [],
    "f1": []
  },
  "dbg_file_logging": "dbg_file_logging",
  "log_file": "<_io.TextIOWrapper name='logs/hpo_history_log/20230812_1837/hpo_log_DLV3+_ResNet50_alpha_0.5_lambda_weight_0.2.txt' mode='w' encoding='UTF-8'>",
  "github_logging": "github_logging",
  "github_log_file": "logs/hpo/DLV3+_ResNet50_alpha_0.5_lambda_weight_0.1.txt"
}
@20230813_1239 @20230813_1239 [EP 1/250] lr: 9.97904353425838e-05, took: 109.99s (avg: 109.99s), ETA: 0d:7h:32m:21s [TRAIN] loss: 22898.8320, iou: 0.0042, f1: 0.0082 [EVAL] loss: 14827.8799, iou: 0.0028, f1: 0.0055
@20230813_1412 @20230813_1412 [EP 86/250] lr: 8.464175334665924e-05, took: 61.48s (avg: 61.48s), ETA: 0d:2h:46m:44s [TRAIN] loss: 322.9788, iou: 0.7977, f1: 0.8869 [EVAL] loss: 2651.9465, iou: 0.2649, f1: 0.4094
@20230813_1413 @20230813_1413 [EP 87/250] lr: 8.449085726169869e-05, took: 61.38s (avg: 61.38s), ETA: 0d:2h:45m:43s [TRAIN] loss: 319.9656, iou: 0.7997, f1: 0.8882 [EVAL] loss: 1731.1106, iou: 0.4783, f1: 0.6427
@20230813_1414 @20230813_1414 [EP 88/250] lr: 8.434049959760159e-05, took: 61.40s (avg: 61.40s), ETA: 0d:2h:44m:42s [TRAIN] loss: 321.5295, iou: 0.8013, f1: 0.8891 [EVAL] loss: 2265.8223, iou: 0.3591, f1: 0.5229
@20230813_1415 @20230813_1415 [EP 89/250] lr: 8.419067307841033e-05, took: 61.36s (avg: 61.36s), ETA: 0d:2h:43m:41s [TRAIN] loss: 311.2282, iou: 0.8059, f1: 0.8920 [EVAL] loss: 1560.7567, iou: 0.5174, f1: 0.6786
@20230813_1416 @20230813_1416 [EP 90/250] lr: 8.40413777041249e-05, took: 61.29s (avg: 61.29s), ETA: 0d:2h:42m:40s [TRAIN] loss: 297.4567, iou: 0.8139, f1: 0.8969 [EVAL] loss: 1307.4100, iou: 0.5844, f1: 0.7350
@20230813_1417 @20230813_1417 [EP 91/250] lr: 8.38926134747453e-05, took: 61.25s (avg: 61.25s), ETA: 0d:2h:41m:39s [TRAIN] loss: 301.5222, iou: 0.8167, f1: 0.8987 [EVAL] loss: 3400.7461, iou: 0.1210, f1: 0.2060
@20230813_1418 @20230813_1418 [EP 92/250] lr: 8.374437311431393e-05, took: 61.33s (avg: 61.33s), ETA: 0d:2h:40m:38s [TRAIN] loss: 298.9775, iou: 0.8182, f1: 0.8996 [EVAL] loss: 1612.3595, iou: 0.5000, f1: 0.6630
@20230813_1419 @20230813_1419 [EP 93/250] lr: 8.359665662283078e-05, took: 61.31s (avg: 61.31s), ETA: 0d:2h:39m:37s [TRAIN] loss: 291.3832, iou: 0.8211, f1: 0.9014 [EVAL] loss: 1364.6010, iou: 0.5661, f1: 0.7202
@20230813_1420 @20230813_1420 [EP 94/250] lr: 8.344946400029585e-05, took: 61.27s (avg: 61.27s), ETA: 0d:2h:38m:36s [TRAIN] loss: 289.5821, iou: 0.8227, f1: 0.9023 [EVAL] loss: 1333.9369, iou: 0.5936, f1: 0.7423
@20230813_1421 @20230813_1421 [EP 95/250] lr: 8.330278069479391e-05, took: 61.33s (avg: 61.33s), ETA: 0d:2h:37m:35s [TRAIN] loss: 291.9460, iou: 0.8245, f1: 0.9034 [EVAL] loss: 1791.4498, iou: 0.4622, f1: 0.6279
@20230813_1422 @20230813_1422 [EP 96/250] lr: 8.315662125824019e-05, took: 61.23s (avg: 61.23s), ETA: 0d:2h:36m:34s [TRAIN] loss: 291.0827, iou: 0.8253, f1: 0.9039 [EVAL] loss: 2239.8765, iou: 0.3644, f1: 0.5282
@20230813_1423 @20230813_1423 [EP 97/250] lr: 8.301097113871947e-05, took: 61.38s (avg: 61.38s), ETA: 0d:2h:35m:33s [TRAIN] loss: 284.1032, iou: 0.8282, f1: 0.9056 [EVAL] loss: 1374.2877, iou: 0.5563, f1: 0.7118
@20230813_1424 @20230813_1424 [EP 98/250] lr: 8.286582306027412e-05, took: 61.37s (avg: 61.37s), ETA: 0d:2h:34m:32s [TRAIN] loss: 283.4026, iou: 0.8294, f1: 0.9063 [EVAL] loss: 1600.2357, iou: 0.5346, f1: 0.6929
@20230813_1425 @20230813_1425 [EP 99/250] lr: 8.2721198850777e-05, took: 61.37s (avg: 61.37s), ETA: 0d:2h:33m:31s [TRAIN] loss: 275.1351, iou: 0.8378, f1: 0.9114 [EVAL] loss: 1167.5475, iou: 0.6326, f1: 0.7729
@20230813_1426 @20230813_1426 [EP 100/250] lr: 8.257706940639764e-05, took: 61.49s (avg: 61.49s), ETA: 0d:2h:32m:30s [TRAIN] loss: 275.0364, iou: 0.8367, f1: 0.9107 [EVAL] loss: 1557.1659, iou: 0.5251, f1: 0.6846
@20230813_1427 @20230813_1427 [EP 101/250] lr: 8.243343472713605e-05, took: 61.37s (avg: 61.37s), ETA: 0d:2h:31m:29s [TRAIN] loss: 274.0807, iou: 0.8396, f1: 0.9125 [EVAL] loss: 1986.2028, iou: 0.4326, f1: 0.5988
@20230813_1428 @20230813_1428 [EP 102/250] lr: 8.229030208894983e-05, took: 61.43s (avg: 61.43s), ETA: 0d:2h:30m:28s [TRAIN] loss: 278.0911, iou: 0.8375, f1: 0.9112 [EVAL] loss: 1913.4449, iou: 0.4528, f1: 0.6174
@20230813_1429 @20230813_1429 [EP 103/250] lr: 8.214767149183899e-05, took: 61.46s (avg: 61.46s), ETA: 0d:2h:29m:27s [TRAIN] loss: 280.3192, iou: 0.8371, f1: 0.9109 [EVAL] loss: 1114.7639, iou: 0.6326, f1: 0.7728
@20230813_1431 @20230813_1431 [EP 104/250] lr: 8.20055283838883e-05, took: 61.51s (avg: 61.51s), ETA: 0d:2h:28m:26s [TRAIN] loss: 278.6112, iou: 0.8365, f1: 0.9106 [EVAL] loss: 1617.7941, iou: 0.5206, f1: 0.6812
@20230813_1432 @20230813_1432 [EP 105/250] lr: 8.186388004105538e-05, took: 61.47s (avg: 61.47s), ETA: 0d:2h:27m:25s [TRAIN] loss: 273.9651, iou: 0.8391, f1: 0.9122 [EVAL] loss: 1614.5686, iou: 0.5172, f1: 0.6778
@20230813_1433 @20230813_1433 [EP 106/250] lr: 8.1722711911425e-05, took: 61.47s (avg: 61.47s), ETA: 0d:2h:26m:24s [TRAIN] loss: 272.4030, iou: 0.8417, f1: 0.9137 [EVAL] loss: 1239.0524, iou: 0.6017, f1: 0.7488
@20230813_1434 @20230813_1434 [EP 107/250] lr: 8.158203854691237e-05, took: 61.44s (avg: 61.44s), ETA: 0d:2h:25m:23s [TRAIN] loss: 274.2518, iou: 0.8419, f1: 0.9139 [EVAL] loss: 1102.8250, iou: 0.6482, f1: 0.7846
@20230813_1435 @20230813_1435 [EP 108/250] lr: 8.144184539560229e-05, took: 61.35s (avg: 61.35s), ETA: 0d:2h:24m:22s [TRAIN] loss: 272.0368, iou: 0.8422, f1: 0.9140 [EVAL] loss: 1144.5536, iou: 0.6221, f1: 0.7652
@20230813_1436 @20230813_1436 [EP 109/250] lr: 8.130213245749474e-05, took: 61.41s (avg: 61.41s), ETA: 0d:2h:23m:21s [TRAIN] loss: 268.0318, iou: 0.8447, f1: 0.9155 [EVAL] loss: 1769.1068, iou: 0.4719, f1: 0.6372
@20230813_1437 @20230813_1437 [EP 110/250] lr: 8.116289973258972e-05, took: 61.50s (avg: 61.50s), ETA: 0d:2h:22m:20s [TRAIN] loss: 266.7475, iou: 0.8463, f1: 0.9165 [EVAL] loss: 991.3520, iou: 0.6620, f1: 0.7950
@20230813_1438 @20230813_1438 [EP 111/250] lr: 8.102413994492963e-05, took: 61.43s (avg: 61.43s), ETA: 0d:2h:21m:19s [TRAIN] loss: 269.8899, iou: 0.8457, f1: 0.9161 [EVAL] loss: 1554.7949, iou: 0.5303, f1: 0.6894
@20230813_1439 @20230813_1439 [EP 112/250] lr: 8.088586037047207e-05, took: 61.54s (avg: 61.54s), ETA: 0d:2h:20m:18s [TRAIN] loss: 271.4611, iou: 0.8446, f1: 0.9155 [EVAL] loss: 1638.0583, iou: 0.4929, f1: 0.6556
@20230813_1440 @20230813_1440 [EP 113/250] lr: 8.074804645730183e-05, took: 61.45s (avg: 61.45s), ETA: 0d:2h:19m:17s [TRAIN] loss: 277.6164, iou: 0.8431, f1: 0.9145 [EVAL] loss: 2089.2065, iou: 0.4117, f1: 0.5777
@20230813_1441 @20230813_1441 [EP 114/250] lr: 8.06107054813765e-05, took: 61.48s (avg: 61.48s), ETA: 0d:2h:18m:16s [TRAIN] loss: 271.5945, iou: 0.8455, f1: 0.9159 [EVAL] loss: 1741.2229, iou: 0.5008, f1: 0.6618
@20230813_1442 @20230813_1442 [EP 115/250] lr: 8.047383016673848e-05, took: 61.50s (avg: 61.50s), ETA: 0d:2h:17m:15s [TRAIN] loss: 267.1230, iou: 0.8478, f1: 0.9173 [EVAL] loss: 1330.0436, iou: 0.5861, f1: 0.7363
@20230813_1443 @20230813_1443 [EP 116/250] lr: 8.033741323743016e-05, took: 61.44s (avg: 61.44s), ETA: 0d:2h:16m:14s [TRAIN] loss: 262.4347, iou: 0.8507, f1: 0.9190 [EVAL] loss: 2387.6887, iou: 0.3487, f1: 0.5092
@20230813_1445 @20230813_1445 [EP 117/250] lr: 8.020146196940914e-05, took: 61.37s (avg: 61.37s), ETA: 0d:2h:15m:13s [TRAIN] loss: 260.6948, iou: 0.8460, f1: 0.9163 [EVAL] loss: 1718.4656, iou: 0.5103, f1: 0.6705
@20230813_1446 @20230813_1446 [EP 118/250] lr: 8.006596908671781e-05, took: 61.48s (avg: 61.48s), ETA: 0d:2h:14m:12s [TRAIN] loss: 260.1997, iou: 0.8502, f1: 0.9187 [EVAL] loss: 1073.1715, iou: 0.6582, f1: 0.7917
@20230813_1447 @20230813_1447 [EP 119/250] lr: 7.993093458935618e-05, took: 61.40s (avg: 61.40s), ETA: 0d:2h:13m:11s [TRAIN] loss: 253.4364, iou: 0.8548, f1: 0.9215 [EVAL] loss: 1355.1525, iou: 0.5763, f1: 0.7278
@20230813_1448 @20230813_1448 [EP 120/250] lr: 7.979635847732425e-05, took: 61.40s (avg: 61.40s), ETA: 0d:2h:12m:10s [TRAIN] loss: 246.6768, iou: 0.8587, f1: 0.9237 [EVAL] loss: 1057.4506, iou: 0.6529, f1: 0.7881
@20230813_1449 @20230813_1449 [EP 121/250] lr: 7.966222619870678e-05, took: 61.34s (avg: 61.34s), ETA: 0d:2h:11m:9s [TRAIN] loss: 243.7669, iou: 0.8605, f1: 0.9248 [EVAL] loss: 1447.8929, iou: 0.5586, f1: 0.7131
@20230813_1450 @20230813_1450 [EP 122/250] lr: 7.9528552305419e-05, took: 61.38s (avg: 61.38s), ETA: 0d:2h:10m:8s [TRAIN] loss: 242.2569, iou: 0.8628, f1: 0.9261 [EVAL] loss: 944.5768, iou: 0.6802, f1: 0.8079
@20230813_1451 @20230813_1451 [EP 123/250] lr: 7.939532224554569e-05, took: 61.44s (avg: 61.44s), ETA: 0d:2h:9m:7s [TRAIN] loss: 243.9664, iou: 0.8623, f1: 0.9258 [EVAL] loss: 1268.9757, iou: 0.6189, f1: 0.7621
@20230813_1452 @20230813_1452 [EP 124/250] lr: 7.926253601908684e-05, took: 61.48s (avg: 61.48s), ETA: 0d:2h:8m:6s [TRAIN] loss: 242.0550, iou: 0.8633, f1: 0.9264 [EVAL] loss: 1517.3678, iou: 0.5584, f1: 0.7134
@20230813_1453 @20230813_1453 [EP 125/250] lr: 7.913019362604246e-05, took: 61.54s (avg: 61.54s), ETA: 0d:2h:7m:5s [TRAIN] loss: 251.3372, iou: 0.8594, f1: 0.9241 [EVAL] loss: 1252.6493, iou: 0.6298, f1: 0.7700
@20230813_1454 @20230813_1454 [EP 126/250] lr: 7.899829506641254e-05, took: 61.48s (avg: 61.48s), ETA: 0d:2h:6m:4s [TRAIN] loss: 246.8587, iou: 0.8642, f1: 0.9269 [EVAL] loss: 1501.1422, iou: 0.5426, f1: 0.6997
@20230813_1455 @20230813_1455 [EP 127/250] lr: 7.886683306423947e-05, took: 61.58s (avg: 61.58s), ETA: 0d:2h:5m:3s [TRAIN] loss: 247.0312, iou: 0.8641, f1: 0.9268 [EVAL] loss: 1374.7314, iou: 0.5820, f1: 0.7326
@20230813_1456 @20230813_1456 [EP 128/250] lr: 7.873580761952326e-05, took: 61.54s (avg: 61.54s), ETA: 0d:2h:4m:2s [TRAIN] loss: 252.8860, iou: 0.8614, f1: 0.9252 [EVAL] loss: 1192.3479, iou: 0.6181, f1: 0.7612
@20230813_1457 @20230813_1457 [EP 129/250] lr: 7.860521873226389e-05, took: 61.36s (avg: 61.36s), ETA: 0d:2h:3m:1s [TRAIN] loss: 254.4297, iou: 0.8600, f1: 0.9245 [EVAL] loss: 1173.6799, iou: 0.6292, f1: 0.7699
@20230813_1458 @20230813_1458 [EP 130/250] lr: 7.847506640246138e-05, took: 61.44s (avg: 61.44s), ETA: 0d:2h:2m:0s [TRAIN] loss: 250.2854, iou: 0.8619, f1: 0.9256 [EVAL] loss: 1022.4167, iou: 0.6620, f1: 0.7949
@20230813_1459 @20230813_1459 [EP 131/250] lr: 7.834533607820049e-05, took: 61.48s (avg: 61.48s), ETA: 0d:2h:0m:59s [TRAIN] loss: 251.2982, iou: 0.8617, f1: 0.9255 [EVAL] loss: 637.5597, iou: 0.7672, f1: 0.8676
@20230813_1501 @20230813_1501 [EP 132/250] lr: 7.821604958735406e-05, took: 61.57s (avg: 61.57s), ETA: 0d:1h:59m:58s [TRAIN] loss: 244.8251, iou: 0.8642, f1: 0.9269 [EVAL] loss: 870.6783, iou: 0.7207, f1: 0.8365
@20230813_1502 @20230813_1502 [EP 133/250] lr: 7.808717782609165e-05, took: 61.42s (avg: 61.42s), ETA: 0d:1h:58m:57s [TRAIN] loss: 243.9234, iou: 0.8654, f1: 0.9276 [EVAL] loss: 732.4200, iou: 0.7502, f1: 0.8565
@20230813_1503 @20230813_1503 [EP 134/250] lr: 7.795872807037085e-05, took: 61.49s (avg: 61.49s), ETA: 0d:1h:57m:56s [TRAIN] loss: 244.1460, iou: 0.8659, f1: 0.9279 [EVAL] loss: 914.9920, iou: 0.6867, f1: 0.8128
@20230813_1504 @20230813_1504 [EP 135/250] lr: 7.783070032019168e-05, took: 61.45s (avg: 61.45s), ETA: 0d:1h:56m:55s [TRAIN] loss: 247.4384, iou: 0.8642, f1: 0.9269 [EVAL] loss: 558.8964, iou: 0.7823, f1: 0.8773
@20230813_1505 @20230813_1505 [EP 136/250] lr: 7.770309457555413e-05, took: 61.29s (avg: 61.29s), ETA: 0d:1h:55m:54s [TRAIN] loss: 244.6394, iou: 0.8659, f1: 0.9279 [EVAL] loss: 690.3322, iou: 0.7488, f1: 0.8557
@20230813_1506 @20230813_1506 [EP 137/250] lr: 7.757590356050059e-05, took: 61.32s (avg: 61.32s), ETA: 0d:1h:54m:53s [TRAIN] loss: 240.3314, iou: 0.8684, f1: 0.9293 [EVAL] loss: 870.8721, iou: 0.7096, f1: 0.8292
@20230813_1507 @20230813_1507 [EP 138/250] lr: 7.744913455098867e-05, took: 61.42s (avg: 61.42s), ETA: 0d:1h:53m:52s [TRAIN] loss: 237.5202, iou: 0.8695, f1: 0.9300 [EVAL] loss: 862.4155, iou: 0.7208, f1: 0.8365
@20230813_1508 @20230813_1508 [EP 139/250] lr: 7.732277299510315e-05, took: 61.41s (avg: 61.41s), ETA: 0d:1h:52m:51s [TRAIN] loss: 234.7300, iou: 0.8704, f1: 0.9305 [EVAL] loss: 1010.4932, iou: 0.6867, f1: 0.8128
@20230813_1509 @20230813_1509 [EP 140/250] lr: 7.719682616880164e-05, took: 61.50s (avg: 61.50s), ETA: 0d:1h:51m:50s [TRAIN] loss: 234.0729, iou: 0.8715, f1: 0.9311 [EVAL] loss: 980.1227, iou: 0.6744, f1: 0.8039
@20230813_1510 @20230813_1510 [EP 141/250] lr: 7.707128679612651e-05, took: 61.39s (avg: 61.39s), ETA: 0d:1h:50m:49s [TRAIN] loss: 233.0721, iou: 0.8720, f1: 0.9314 [EVAL] loss: 1245.7811, iou: 0.6196, f1: 0.7626
@20230813_1511 @20230813_1511 [EP 142/250] lr: 7.694615487707779e-05, took: 61.54s (avg: 61.54s), ETA: 0d:1h:49m:48s [TRAIN] loss: 233.7842, iou: 0.8724, f1: 0.9316 [EVAL] loss: 1017.4417, iou: 0.6701, f1: 0.8006
@20230813_1512 @20230813_1512 [EP 143/250] lr: 7.682143041165546e-05, took: 61.35s (avg: 61.35s), ETA: 0d:1h:48m:47s [TRAIN] loss: 235.2926, iou: 0.8715, f1: 0.9311 [EVAL] loss: 783.1163, iou: 0.7430, f1: 0.8517
@20230813_1513 @20230813_1513 [EP 144/250] lr: 7.669711339985952e-05, took: 61.38s (avg: 61.38s), ETA: 0d:1h:47m:46s [TRAIN] loss: 236.1649, iou: 0.8709, f1: 0.9307 [EVAL] loss: 653.0321, iou: 0.7694, f1: 0.8691
@20230813_1514 @20230813_1514 [EP 145/250] lr: 7.657318928977475e-05, took: 61.45s (avg: 61.45s), ETA: 0d:1h:46m:45s [TRAIN] loss: 240.8278, iou: 0.8692, f1: 0.9298 [EVAL] loss: 1217.9580, iou: 0.6155, f1: 0.7595
@20230813_1515 @20230813_1515 [EP 146/250] lr: 7.644967263331637e-05, took: 61.43s (avg: 61.43s), ETA: 0d:1h:45m:44s [TRAIN] loss: 237.7823, iou: 0.8711, f1: 0.9309 [EVAL] loss: 751.2386, iou: 0.7425, f1: 0.8514
@20230813_1516 @20230813_1516 [EP 147/250] lr: 7.632654887856916e-05, took: 61.27s (avg: 61.27s), ETA: 0d:1h:44m:43s [TRAIN] loss: 227.9344, iou: 0.8745, f1: 0.9328 [EVAL] loss: 1132.0669, iou: 0.6475, f1: 0.7841
@20230813_1518 @20230813_1518 [EP 148/250] lr: 7.620382530149072e-05, took: 61.29s (avg: 61.29s), ETA: 0d:1h:43m:42s [TRAIN] loss: 223.2825, iou: 0.8765, f1: 0.9340 [EVAL] loss: 1144.6268, iou: 0.6489, f1: 0.7850
@20230813_1519 @20230813_1519 [EP 149/250] lr: 7.608149462612346e-05, took: 61.18s (avg: 61.18s), ETA: 0d:1h:42m:41s [TRAIN] loss: 222.2396, iou: 0.8785, f1: 0.9351 [EVAL] loss: 1243.8402, iou: 0.6172, f1: 0.7608
@20230813_1520 @20230813_1520 [EP 150/250] lr: 7.595955685246736e-05, took: 61.27s (avg: 61.27s), ETA: 0d:1h:41m:40s [TRAIN] loss: 220.0604, iou: 0.8798, f1: 0.9359 [EVAL] loss: 659.5918, iou: 0.7640, f1: 0.8656
@20230813_1521 @20230813_1521 [EP 151/250] lr: 7.583800470456481e-05, took: 61.33s (avg: 61.33s), ETA: 0d:1h:40m:39s [TRAIN] loss: 221.9925, iou: 0.8794, f1: 0.9356 [EVAL] loss: 1079.0266, iou: 0.6561, f1: 0.7903
@20230813_1522 @20230813_1522 [EP 152/250] lr: 7.571684545837343e-05, took: 61.60s (avg: 61.60s), ETA: 0d:1h:39m:38s [TRAIN] loss: 222.8966, iou: 0.8793, f1: 0.9356 [EVAL] loss: 1435.5197, iou: 0.5714, f1: 0.7239
@20230813_1523 @20230813_1523 [EP 153/250] lr: 7.559607911389321e-05, took: 61.24s (avg: 61.24s), ETA: 0d:1h:38m:37s [TRAIN] loss: 227.2172, iou: 0.8773, f1: 0.9345 [EVAL] loss: 1362.6855, iou: 0.5935, f1: 0.7417
@20230813_1524 @20230813_1524 [EP 154/250] lr: 7.547568384325132e-05, took: 61.28s (avg: 61.28s), ETA: 0d:1h:37m:36s [TRAIN] loss: 226.5294, iou: 0.8784, f1: 0.9351 [EVAL] loss: 941.6819, iou: 0.6700, f1: 0.8009
@20230813_1525 @20230813_1525 [EP 155/250] lr: 7.535568147432059e-05, took: 61.29s (avg: 61.29s), ETA: 0d:1h:36m:35s [TRAIN] loss: 220.4457, iou: 0.8802, f1: 0.9361 [EVAL] loss: 857.6724, iou: 0.6992, f1: 0.8217
@20230813_1526 @20230813_1526 [EP 156/250] lr: 7.523605017922819e-05, took: 61.37s (avg: 61.37s), ETA: 0d:1h:35m:34s [TRAIN] loss: 213.5099, iou: 0.8835, f1: 0.9380 [EVAL] loss: 715.1769, iou: 0.7491, f1: 0.8559
@20230813_1527 @20230813_1527 [EP 157/250] lr: 7.511680450988933e-05, took: 62.46s (avg: 62.46s), ETA: 0d:1h:36m:6s [TRAIN] loss: 213.9213, iou: 0.8840, f1: 0.9383 [EVAL] loss: 657.7982, iou: 0.7682, f1: 0.8683
@20230813_1528 @20230813_1528 [EP 158/250] lr: 7.499793719034642e-05, took: 61.52s (avg: 61.52s), ETA: 0d:1h:33m:32s [TRAIN] loss: 214.2796, iou: 0.8846, f1: 0.9386 [EVAL] loss: 730.2290, iou: 0.7528, f1: 0.8583
@20230813_1529 @20230813_1529 [EP 159/250] lr: 7.487944094464183e-05, took: 61.55s (avg: 61.55s), ETA: 0d:1h:32m:31s [TRAIN] loss: 215.3517, iou: 0.8843, f1: 0.9384 [EVAL] loss: 896.6672, iou: 0.7157, f1: 0.8331
@20230813_1530 @20230813_1530 [EP 160/250] lr: 7.476132304873317e-05, took: 61.50s (avg: 61.50s), ETA: 0d:1h:31m:30s [TRAIN] loss: 221.7191, iou: 0.8821, f1: 0.9372 [EVAL] loss: 782.8495, iou: 0.7436, f1: 0.8518
@20230813_1531 @20230813_1531 [EP 161/250] lr: 7.464357622666284e-05, took: 62.08s (avg: 62.08s), ETA: 0d:1h:31m:58s [TRAIN] loss: 222.6546, iou: 0.8811, f1: 0.9366 [EVAL] loss: 993.7140, iou: 0.6858, f1: 0.8122
@20230813_1532 @20230813_1532 [EP 162/250] lr: 7.452620047843084e-05, took: 62.62s (avg: 62.62s), ETA: 0d:1h:30m:56s [TRAIN] loss: 219.1117, iou: 0.8823, f1: 0.9373 [EVAL] loss: 909.7778, iou: 0.7130, f1: 0.8309
@20230813_1533 @20230813_1533 [EP 163/250] lr: 7.440918852807954e-05, took: 62.25s (avg: 62.25s), ETA: 0d:1h:29m:54s [TRAIN] loss: 217.7888, iou: 0.8832, f1: 0.9378 [EVAL] loss: 705.6600, iou: 0.7634, f1: 0.8651
@20230813_1534 @20230813_1534 [EP 164/250] lr: 7.429254765156657e-05, took: 62.59s (avg: 62.59s), ETA: 0d:1h:28m:52s [TRAIN] loss: 216.4544, iou: 0.8840, f1: 0.9383 [EVAL] loss: 718.3001, iou: 0.7553, f1: 0.8598
@20230813_1535 @20230813_1535 [EP 165/250] lr: 7.41762705729343e-05, took: 62.38s (avg: 62.38s), ETA: 0d:1h:27m:50s [TRAIN] loss: 217.0936, iou: 0.8840, f1: 0.9383 [EVAL] loss: 806.2344, iou: 0.7461, f1: 0.8534
@20230813_1536 @20230813_1536 [EP 166/250] lr: 7.406035729218274e-05, took: 62.78s (avg: 62.78s), ETA: 0d:1h:26m:48s [TRAIN] loss: 214.5565, iou: 0.8855, f1: 0.9391 [EVAL] loss: 550.9808, iou: 0.7999, f1: 0.8884
@20230813_1538 @20230813_1538 [EP 167/250] lr: 7.39448078093119e-05, took: 62.49s (avg: 62.49s), ETA: 0d:1h:25m:46s [TRAIN] loss: 213.2305, iou: 0.8857, f1: 0.9392 [EVAL] loss: 682.9639, iou: 0.7468, f1: 0.8542
@20230813_1539 @20230813_1539 [EP 168/250] lr: 7.382961484836414e-05, took: 62.42s (avg: 62.42s), ETA: 0d:1h:24m:44s [TRAIN] loss: 214.1792, iou: 0.8856, f1: 0.9392 [EVAL] loss: 567.1263, iou: 0.7861, f1: 0.8797
@20230813_1540 @20230813_1540 [EP 169/250] lr: 7.371477840933949e-05, took: 62.05s (avg: 62.05s), ETA: 0d:1h:23m:42s [TRAIN] loss: 215.2333, iou: 0.8859, f1: 0.9393 [EVAL] loss: 1301.2069, iou: 0.6174, f1: 0.7604
@20230813_1541 @20230813_1541 [EP 170/250] lr: 7.360030576819554e-05, took: 61.93s (avg: 61.93s), ETA: 0d:1h:21m:20s [TRAIN] loss: 216.5594, iou: 0.8856, f1: 0.9391 [EVAL] loss: 981.6618, iou: 0.6955, f1: 0.8184
@20230813_1542 @20230813_1542 [EP 171/250] lr: 7.348618237301707e-05, took: 62.06s (avg: 62.06s), ETA: 0d:1h:21m:38s [TRAIN] loss: 214.8397, iou: 0.8861, f1: 0.9394 [EVAL] loss: 1098.9211, iou: 0.6558, f1: 0.7903
@20230813_1543 @20230813_1543 [EP 172/250] lr: 7.33724154997617e-05, took: 62.28s (avg: 62.28s), ETA: 0d:1h:20m:36s [TRAIN] loss: 217.7303, iou: 0.8856, f1: 0.9391 [EVAL] loss: 653.7119, iou: 0.7790, f1: 0.8752
@20230813_1544 @20230813_1544 [EP 173/250] lr: 7.325899787247181e-05, took: 62.13s (avg: 62.13s), ETA: 0d:1h:19m:34s [TRAIN] loss: 214.1617, iou: 0.8864, f1: 0.9396 [EVAL] loss: 1154.6360, iou: 0.6070, f1: 0.7531
@20230813_1545 @20230813_1545 [EP 174/250] lr: 7.31459294911474e-05, took: 62.18s (avg: 62.18s), ETA: 0d:1h:18m:32s [TRAIN] loss: 207.0827, iou: 0.8894, f1: 0.9413 [EVAL] loss: 1250.9121, iou: 0.6200, f1: 0.7630
@20230813_1546 @20230813_1546 [EP 175/250] lr: 7.303321035578847e-05, took: 61.89s (avg: 61.89s), ETA: 0d:1h:16m:15s [TRAIN] loss: 200.4080, iou: 0.8928, f1: 0.9432 [EVAL] loss: 830.7352, iou: 0.7423, f1: 0.8510
@20230813_1547 @20230813_1547 [EP 176/250] lr: 7.292084046639502e-05, took: 61.92s (avg: 61.92s), ETA: 0d:1h:15m:14s [TRAIN] loss: 197.4392, iou: 0.8941, f1: 0.9439 [EVAL] loss: 1231.0537, iou: 0.6408, f1: 0.7786
@20230813_1548 @20230813_1548 [EP 177/250] lr: 7.280881254700944e-05, took: 61.92s (avg: 61.92s), ETA: 0d:1h:14m:13s [TRAIN] loss: 196.9633, iou: 0.8951, f1: 0.9445 [EVAL] loss: 713.0415, iou: 0.7746, f1: 0.8720
