

** [alpha] Launch Training on 20230814_0205 HPO desc: alpha_0.75_lambda_weight_0.2
{
  "HOST": "alpha",
  "SAVE": true,
  "github_log": true,
  "plot": false,
  "architecture": "DLV3+",
  "baseModel": "ResNet50",
  "gpuIDs": "0,1,2,3",
  "modelSize": [
    512,
    512
  ],
  "initialWeight": [
    null,
    null
  ],
  "num_epochs": 250,
  "resume": false,
  "augmentation": true,
  "temperature_shift": 15,
  "Flag": true,
  "p": 0.2,
  "acc_thresh": 0.5,
  "batch_size": 14,
  "optimizer": "Adam",
  "loss": "combined_loss",
  "early_stop": false,
  "lr_scheduling": "exp",
  "lr": 0.0001,
  "stepwise_scheduling": true,
  "decay_steps": 1.0,
  "hpo_params": [
    "alpha",
    "lambda_weight"
  ],
  "lambda_weight": [
    0.1,
    0.2,
    0.33
  ],
  "alpha": [
    0.25,
    0.5,
    0.75
  ],
  "train_annotation": "./Annotations/consolidate_train_db_20230808_1942.txt",
  "eval_annotation": "./Annotations/consolidate_eval_db_20230808_1942.txt",
  "exp_comment": "* HPO test\n*   20230811: \n*   20230812: init lr -> 0.0001\n",
  "numGPUs": 4,
  "finalEPOCH": 250,
  "isCompleted": false,
  "config": "Config/TRAIN_DLV3_ResNet50_HPO.yaml",
  "numTrainDB": 11830,
  "numEvalDB": 3600,
  "numTrainSteps": 211,
  "numEvalSteps": 64,
  "train": {
    "loss": [],
    "iou": [],
    "f1": []
  },
  "eval": {
    "loss": [],
    "iou": [],
    "f1": []
  },
  "dbg_file_logging": "dbg_file_logging",
  "log_file": "<_io.TextIOWrapper name='logs/hpo_history_log/20230812_1837/hpo_log_DLV3+_ResNet50_alpha_0.75_lambda_weight_0.2.txt' mode='w' encoding='UTF-8'>",
  "github_logging": "github_logging",
  "github_log_file": "logs/hpo/DLV3+_ResNet50_alpha_0.75_lambda_weight_0.1.txt"
}
@20230814_0207 @20230814_0207 [EP 1/250] lr: 9.97904353425838e-05, took: 113.83s (avg: 113.83s), ETA: 0d:7h:48m:57s [TRAIN] loss: 13482.6084, iou: 0.0052, f1: 0.0103 [EVAL] loss: 14620.3613, iou: 0.0029, f1: 0.0057
@20230814_0341 @20230814_0341 [EP 86/250] lr: 8.464175334665924e-05, took: 61.77s (avg: 61.77s), ETA: 0d:2h:46m:44s [TRAIN] loss: 301.5298, iou: 0.8220, f1: 0.9019 [EVAL] loss: 1305.3636, iou: 0.6004, f1: 0.7472
@20230814_0342 @20230814_0342 [EP 87/250] lr: 8.449085726169869e-05, took: 61.95s (avg: 61.95s), ETA: 0d:2h:45m:43s [TRAIN] loss: 297.9671, iou: 0.8244, f1: 0.9033 [EVAL] loss: 1236.9915, iou: 0.6032, f1: 0.7503
@20230814_0343 @20230814_0343 [EP 88/250] lr: 8.434049959760159e-05, took: 61.62s (avg: 61.62s), ETA: 0d:2h:44m:42s [TRAIN] loss: 294.8563, iou: 0.8260, f1: 0.9043 [EVAL] loss: 870.1984, iou: 0.7018, f1: 0.8235
@20230814_0344 @20230814_0344 [EP 89/250] lr: 8.419067307841033e-05, took: 61.87s (avg: 61.87s), ETA: 0d:2h:43m:41s [TRAIN] loss: 293.7575, iou: 0.8277, f1: 0.9053 [EVAL] loss: 1577.3811, iou: 0.5412, f1: 0.6975
@20230814_0345 @20230814_0345 [EP 90/250] lr: 8.40413777041249e-05, took: 61.78s (avg: 61.78s), ETA: 0d:2h:42m:40s [TRAIN] loss: 284.8819, iou: 0.8317, f1: 0.9077 [EVAL] loss: 1229.4143, iou: 0.6064, f1: 0.7523
@20230814_0346 @20230814_0346 [EP 91/250] lr: 8.38926134747453e-05, took: 61.75s (avg: 61.75s), ETA: 0d:2h:41m:39s [TRAIN] loss: 282.9029, iou: 0.8333, f1: 0.9087 [EVAL] loss: 1426.2037, iou: 0.5623, f1: 0.7169
@20230814_0347 @20230814_0347 [EP 92/250] lr: 8.374437311431393e-05, took: 61.90s (avg: 61.90s), ETA: 0d:2h:40m:38s [TRAIN] loss: 274.5880, iou: 0.8385, f1: 0.9118 [EVAL] loss: 1213.7863, iou: 0.6282, f1: 0.7687
@20230814_0348 @20230814_0348 [EP 93/250] lr: 8.359665662283078e-05, took: 61.72s (avg: 61.72s), ETA: 0d:2h:39m:37s [TRAIN] loss: 274.9393, iou: 0.8391, f1: 0.9122 [EVAL] loss: 1469.2311, iou: 0.5673, f1: 0.7205
@20230814_0349 @20230814_0349 [EP 94/250] lr: 8.344946400029585e-05, took: 61.80s (avg: 61.80s), ETA: 0d:2h:38m:36s [TRAIN] loss: 274.3974, iou: 0.8415, f1: 0.9136 [EVAL] loss: 1163.1354, iou: 0.6308, f1: 0.7711
@20230814_0350 @20230814_0350 [EP 95/250] lr: 8.330278069479391e-05, took: 61.69s (avg: 61.69s), ETA: 0d:2h:37m:35s [TRAIN] loss: 273.5414, iou: 0.8423, f1: 0.9141 [EVAL] loss: 985.5001, iou: 0.6789, f1: 0.8073
@20230814_0351 @20230814_0351 [EP 96/250] lr: 8.315662125824019e-05, took: 61.89s (avg: 61.89s), ETA: 0d:2h:36m:34s [TRAIN] loss: 273.6906, iou: 0.8431, f1: 0.9146 [EVAL] loss: 1394.8177, iou: 0.5696, f1: 0.7223
@20230814_0353 @20230814_0353 [EP 97/250] lr: 8.301097113871947e-05, took: 61.72s (avg: 61.72s), ETA: 0d:2h:35m:33s [TRAIN] loss: 276.8979, iou: 0.8423, f1: 0.9141 [EVAL] loss: 1613.1400, iou: 0.5243, f1: 0.6840
@20230814_0354 @20230814_0354 [EP 98/250] lr: 8.286582306027412e-05, took: 61.85s (avg: 61.85s), ETA: 0d:2h:34m:32s [TRAIN] loss: 279.1329, iou: 0.8417, f1: 0.9137 [EVAL] loss: 900.2441, iou: 0.6962, f1: 0.8196
@20230814_0355 @20230814_0355 [EP 99/250] lr: 8.2721198850777e-05, took: 61.70s (avg: 61.70s), ETA: 0d:2h:33m:31s [TRAIN] loss: 269.8084, iou: 0.8471, f1: 0.9169 [EVAL] loss: 1506.4706, iou: 0.5516, f1: 0.7075
@20230814_0356 @20230814_0356 [EP 100/250] lr: 8.257706940639764e-05, took: 61.88s (avg: 61.88s), ETA: 0d:2h:32m:30s [TRAIN] loss: 262.1343, iou: 0.8503, f1: 0.9188 [EVAL] loss: 864.1103, iou: 0.7128, f1: 0.8310
@20230814_0357 @20230814_0357 [EP 101/250] lr: 8.243343472713605e-05, took: 61.72s (avg: 61.72s), ETA: 0d:2h:31m:29s [TRAIN] loss: 256.8457, iou: 0.8539, f1: 0.9209 [EVAL] loss: 1003.1338, iou: 0.6710, f1: 0.8020
@20230814_0358 @20230814_0358 [EP 102/250] lr: 8.229030208894983e-05, took: 61.78s (avg: 61.78s), ETA: 0d:2h:30m:28s [TRAIN] loss: 254.0048, iou: 0.8557, f1: 0.9220 [EVAL] loss: 919.7025, iou: 0.6792, f1: 0.8076
@20230814_0359 @20230814_0359 [EP 103/250] lr: 8.214767149183899e-05, took: 61.70s (avg: 61.70s), ETA: 0d:2h:29m:27s [TRAIN] loss: 254.8858, iou: 0.8561, f1: 0.9222 [EVAL] loss: 1852.7455, iou: 0.4156, f1: 0.5816
@20230814_0400 @20230814_0400 [EP 104/250] lr: 8.20055283838883e-05, took: 61.87s (avg: 61.87s), ETA: 0d:2h:28m:26s [TRAIN] loss: 257.9192, iou: 0.8559, f1: 0.9221 [EVAL] loss: 1246.2577, iou: 0.6173, f1: 0.7613
@20230814_0401 @20230814_0401 [EP 105/250] lr: 8.186388004105538e-05, took: 61.73s (avg: 61.73s), ETA: 0d:2h:27m:25s [TRAIN] loss: 262.1691, iou: 0.8545, f1: 0.9213 [EVAL] loss: 1168.2181, iou: 0.6302, f1: 0.7710
@20230814_0402 @20230814_0402 [EP 106/250] lr: 8.1722711911425e-05, took: 61.70s (avg: 61.70s), ETA: 0d:2h:26m:24s [TRAIN] loss: 263.9068, iou: 0.8542, f1: 0.9211 [EVAL] loss: 630.8199, iou: 0.7644, f1: 0.8659
@20230814_0403 @20230814_0403 [EP 107/250] lr: 8.158203854691237e-05, took: 61.96s (avg: 61.96s), ETA: 0d:2h:25m:23s [TRAIN] loss: 262.2605, iou: 0.8554, f1: 0.9218 [EVAL] loss: 738.2084, iou: 0.7487, f1: 0.8555
@20230814_0404 @20230814_0404 [EP 108/250] lr: 8.144184539560229e-05, took: 61.92s (avg: 61.92s), ETA: 0d:2h:24m:22s [TRAIN] loss: 264.3060, iou: 0.8542, f1: 0.9211 [EVAL] loss: 874.9703, iou: 0.7089, f1: 0.8282
@20230814_0405 @20230814_0405 [EP 109/250] lr: 8.130213245749474e-05, took: 61.75s (avg: 61.75s), ETA: 0d:2h:23m:21s [TRAIN] loss: 266.7272, iou: 0.8535, f1: 0.9207 [EVAL] loss: 1244.6775, iou: 0.6192, f1: 0.7622
@20230814_0406 @20230814_0406 [EP 110/250] lr: 8.116289973258972e-05, took: 61.86s (avg: 61.86s), ETA: 0d:2h:22m:20s [TRAIN] loss: 266.2161, iou: 0.8535, f1: 0.9207 [EVAL] loss: 942.2881, iou: 0.6888, f1: 0.8143
@20230814_0407 @20230814_0407 [EP 111/250] lr: 8.102413994492963e-05, took: 61.87s (avg: 61.87s), ETA: 0d:2h:21m:19s [TRAIN] loss: 266.3152, iou: 0.8548, f1: 0.9214 [EVAL] loss: 916.3764, iou: 0.6991, f1: 0.8217
@20230814_0408 @20230814_0408 [EP 112/250] lr: 8.088586037047207e-05, took: 61.83s (avg: 61.83s), ETA: 0d:2h:20m:18s [TRAIN] loss: 261.8196, iou: 0.8577, f1: 0.9231 [EVAL] loss: 1307.5939, iou: 0.6056, f1: 0.7518
@20230814_0410 @20230814_0410 [EP 113/250] lr: 8.074804645730183e-05, took: 61.81s (avg: 61.81s), ETA: 0d:2h:19m:17s [TRAIN] loss: 255.8881, iou: 0.8593, f1: 0.9241 [EVAL] loss: 608.9868, iou: 0.7796, f1: 0.8756
@20230814_0411 @20230814_0411 [EP 114/250] lr: 8.06107054813765e-05, took: 61.75s (avg: 61.75s), ETA: 0d:2h:18m:16s [TRAIN] loss: 247.0067, iou: 0.8638, f1: 0.9267 [EVAL] loss: 1847.3682, iou: 0.4974, f1: 0.6595
@20230814_0412 @20230814_0412 [EP 115/250] lr: 8.047383016673848e-05, took: 61.88s (avg: 61.88s), ETA: 0d:2h:17m:15s [TRAIN] loss: 242.7945, iou: 0.8661, f1: 0.9280 [EVAL] loss: 1220.2327, iou: 0.6349, f1: 0.7737
@20230814_0413 @20230814_0413 [EP 116/250] lr: 8.033741323743016e-05, took: 61.71s (avg: 61.71s), ETA: 0d:2h:16m:14s [TRAIN] loss: 239.1596, iou: 0.8672, f1: 0.9287 [EVAL] loss: 1400.1803, iou: 0.5864, f1: 0.7362
@20230814_0414 @20230814_0414 [EP 117/250] lr: 8.020146196940914e-05, took: 61.80s (avg: 61.80s), ETA: 0d:2h:15m:13s [TRAIN] loss: 236.5102, iou: 0.8694, f1: 0.9299 [EVAL] loss: 1310.9823, iou: 0.6244, f1: 0.7661
@20230814_0415 @20230814_0415 [EP 118/250] lr: 8.006596908671781e-05, took: 61.79s (avg: 61.79s), ETA: 0d:2h:14m:12s [TRAIN] loss: 236.5296, iou: 0.8702, f1: 0.9304 [EVAL] loss: 2048.8784, iou: 0.4528, f1: 0.6180
@20230814_0416 @20230814_0416 [EP 119/250] lr: 7.993093458935618e-05, took: 61.68s (avg: 61.68s), ETA: 0d:2h:13m:11s [TRAIN] loss: 237.9570, iou: 0.8704, f1: 0.9305 [EVAL] loss: 1043.5564, iou: 0.6660, f1: 0.7979
@20230814_0417 @20230814_0417 [EP 120/250] lr: 7.979635847732425e-05, took: 61.79s (avg: 61.79s), ETA: 0d:2h:12m:10s [TRAIN] loss: 240.0835, iou: 0.8699, f1: 0.9302 [EVAL] loss: 928.9414, iou: 0.7100, f1: 0.8289
@20230814_0418 @20230814_0418 [EP 121/250] lr: 7.966222619870678e-05, took: 61.71s (avg: 61.71s), ETA: 0d:2h:11m:9s [TRAIN] loss: 242.8548, iou: 0.8690, f1: 0.9297 [EVAL] loss: 728.0052, iou: 0.7586, f1: 0.8621
@20230814_0419 @20230814_0419 [EP 122/250] lr: 7.9528552305419e-05, took: 61.64s (avg: 61.64s), ETA: 0d:2h:10m:8s [TRAIN] loss: 244.9817, iou: 0.8681, f1: 0.9292 [EVAL] loss: 671.7263, iou: 0.7638, f1: 0.8655
@20230814_0420 @20230814_0420 [EP 123/250] lr: 7.939532224554569e-05, took: 61.69s (avg: 61.69s), ETA: 0d:2h:9m:7s [TRAIN] loss: 249.5771, iou: 0.8664, f1: 0.9282 [EVAL] loss: 1771.1602, iou: 0.5107, f1: 0.6720
@20230814_0421 @20230814_0421 [EP 124/250] lr: 7.926253601908684e-05, took: 61.76s (avg: 61.76s), ETA: 0d:2h:8m:6s [TRAIN] loss: 246.7954, iou: 0.8670, f1: 0.9285 [EVAL] loss: 727.5250, iou: 0.7600, f1: 0.8630
@20230814_0422 @20230814_0422 [EP 125/250] lr: 7.913019362604246e-05, took: 61.61s (avg: 61.61s), ETA: 0d:2h:7m:5s [TRAIN] loss: 241.7506, iou: 0.8705, f1: 0.9305 [EVAL] loss: 725.0220, iou: 0.7708, f1: 0.8699
@20230814_0423 @20230814_0423 [EP 126/250] lr: 7.899829506641254e-05, took: 61.77s (avg: 61.77s), ETA: 0d:2h:6m:4s [TRAIN] loss: 236.2883, iou: 0.8731, f1: 0.9321 [EVAL] loss: 1246.4635, iou: 0.6328, f1: 0.7730
@20230814_0424 @20230814_0424 [EP 127/250] lr: 7.886683306423947e-05, took: 61.85s (avg: 61.85s), ETA: 0d:2h:5m:3s [TRAIN] loss: 229.9388, iou: 0.8757, f1: 0.9335 [EVAL] loss: 609.4316, iou: 0.7916, f1: 0.8833
@20230814_0426 @20230814_0426 [EP 128/250] lr: 7.873580761952326e-05, took: 61.69s (avg: 61.69s), ETA: 0d:2h:4m:2s [TRAIN] loss: 227.5058, iou: 0.8770, f1: 0.9343 [EVAL] loss: 872.2617, iou: 0.7329, f1: 0.8451
@20230814_0427 @20230814_0427 [EP 129/250] lr: 7.860521873226389e-05, took: 61.96s (avg: 61.96s), ETA: 0d:2h:3m:1s [TRAIN] loss: 230.0745, iou: 0.8769, f1: 0.9342 [EVAL] loss: 1096.3347, iou: 0.6699, f1: 0.8005
@20230814_0428 @20230814_0428 [EP 130/250] lr: 7.847506640246138e-05, took: 61.76s (avg: 61.76s), ETA: 0d:2h:2m:0s [TRAIN] loss: 234.6730, iou: 0.8758, f1: 0.9336 [EVAL] loss: 710.9639, iou: 0.7614, f1: 0.8639
@20230814_0429 @20230814_0429 [EP 131/250] lr: 7.834533607820049e-05, took: 61.73s (avg: 61.73s), ETA: 0d:2h:0m:59s [TRAIN] loss: 233.8955, iou: 0.8759, f1: 0.9336 [EVAL] loss: 783.2637, iou: 0.7487, f1: 0.8556
@20230814_0430 @20230814_0430 [EP 132/250] lr: 7.821604958735406e-05, took: 61.91s (avg: 61.91s), ETA: 0d:1h:59m:58s [TRAIN] loss: 231.8888, iou: 0.8769, f1: 0.9342 [EVAL] loss: 580.3932, iou: 0.7924, f1: 0.8837
@20230814_0431 @20230814_0431 [EP 133/250] lr: 7.808717782609165e-05, took: 61.80s (avg: 61.80s), ETA: 0d:1h:58m:57s [TRAIN] loss: 229.7055, iou: 0.8773, f1: 0.9345 [EVAL] loss: 686.8817, iou: 0.7688, f1: 0.8687
@20230814_0432 @20230814_0432 [EP 134/250] lr: 7.795872807037085e-05, took: 61.67s (avg: 61.67s), ETA: 0d:1h:57m:56s [TRAIN] loss: 227.4187, iou: 0.8779, f1: 0.9348 [EVAL] loss: 764.2956, iou: 0.7643, f1: 0.8650
@20230814_0433 @20230814_0433 [EP 135/250] lr: 7.783070032019168e-05, took: 61.89s (avg: 61.89s), ETA: 0d:1h:56m:55s [TRAIN] loss: 228.6685, iou: 0.8774, f1: 0.9345 [EVAL] loss: 574.3817, iou: 0.8012, f1: 0.8891
@20230814_0435 @20230814_0435 [EP 136/250] lr: 7.770309457555413e-05, took: 61.86s (avg: 61.86s), ETA: 0d:1h:55m:54s [TRAIN] loss: 231.2926, iou: 0.8775, f1: 0.9346 [EVAL] loss: 626.6423, iou: 0.7814, f1: 0.8767
@20230814_0436 @20230814_0436 [EP 137/250] lr: 7.757590356050059e-05, took: 61.92s (avg: 61.92s), ETA: 0d:1h:54m:53s [TRAIN] loss: 230.0269, iou: 0.8782, f1: 0.9350 [EVAL] loss: 941.3185, iou: 0.7021, f1: 0.8237
@20230814_0437 @20230814_0437 [EP 138/250] lr: 7.744913455098867e-05, took: 61.79s (avg: 61.79s), ETA: 0d:1h:53m:52s [TRAIN] loss: 229.8606, iou: 0.8785, f1: 0.9351 [EVAL] loss: 552.4512, iou: 0.7952, f1: 0.8855
@20230814_0438 @20230814_0438 [EP 139/250] lr: 7.732277299510315e-05, took: 62.82s (avg: 62.82s), ETA: 0d:1h:54m:42s [TRAIN] loss: 227.4417, iou: 0.8798, f1: 0.9358 [EVAL] loss: 1148.6107, iou: 0.6608, f1: 0.7939
@20230814_0439 @20230814_0439 [EP 140/250] lr: 7.719682616880164e-05, took: 61.89s (avg: 61.89s), ETA: 0d:1h:51m:50s [TRAIN] loss: 222.9470, iou: 0.8817, f1: 0.9370 [EVAL] loss: 1555.5251, iou: 0.5641, f1: 0.7174
@20230814_0440 @20230814_0440 [EP 141/250] lr: 7.707128679612651e-05, took: 61.87s (avg: 61.87s), ETA: 0d:1h:50m:49s [TRAIN] loss: 220.8783, iou: 0.8833, f1: 0.9379 [EVAL] loss: 1075.0022, iou: 0.6739, f1: 0.8035
@20230814_0441 @20230814_0441 [EP 142/250] lr: 7.694615487707779e-05, took: 61.75s (avg: 61.75s), ETA: 0d:1h:49m:48s [TRAIN] loss: 216.8075, iou: 0.8852, f1: 0.9390 [EVAL] loss: 790.1833, iou: 0.7400, f1: 0.8498
@20230814_0442 @20230814_0442 [EP 143/250] lr: 7.682143041165546e-05, took: 61.86s (avg: 61.86s), ETA: 0d:1h:48m:47s [TRAIN] loss: 213.8667, iou: 0.8868, f1: 0.9398 [EVAL] loss: 908.6622, iou: 0.7206, f1: 0.8358
@20230814_0443 @20230814_0443 [EP 144/250] lr: 7.669711339985952e-05, took: 61.86s (avg: 61.86s), ETA: 0d:1h:47m:46s [TRAIN] loss: 211.9792, iou: 0.8876, f1: 0.9403 [EVAL] loss: 953.3082, iou: 0.7043, f1: 0.8250
@20230814_0444 @20230814_0444 [EP 145/250] lr: 7.657318928977475e-05, took: 61.80s (avg: 61.80s), ETA: 0d:1h:46m:45s [TRAIN] loss: 211.2941, iou: 0.8884, f1: 0.9407 [EVAL] loss: 1012.8467, iou: 0.6988, f1: 0.8208
@20230814_0445 @20230814_0445 [EP 146/250] lr: 7.644967263331637e-05, took: 61.78s (avg: 61.78s), ETA: 0d:1h:45m:44s [TRAIN] loss: 215.3706, iou: 0.8873, f1: 0.9401 [EVAL] loss: 1481.8470, iou: 0.5916, f1: 0.7404
@20230814_0446 @20230814_0446 [EP 147/250] lr: 7.632654887856916e-05, took: 61.90s (avg: 61.90s), ETA: 0d:1h:44m:43s [TRAIN] loss: 217.0216, iou: 0.8864, f1: 0.9396 [EVAL] loss: 772.4550, iou: 0.7496, f1: 0.8560
@20230814_0447 @20230814_0447 [EP 148/250] lr: 7.620382530149072e-05, took: 61.78s (avg: 61.78s), ETA: 0d:1h:43m:42s [TRAIN] loss: 222.1165, iou: 0.8847, f1: 0.9386 [EVAL] loss: 792.7503, iou: 0.7440, f1: 0.8522
@20230814_0448 @20230814_0448 [EP 149/250] lr: 7.608149462612346e-05, took: 61.74s (avg: 61.74s), ETA: 0d:1h:42m:41s [TRAIN] loss: 226.1946, iou: 0.8825, f1: 0.9374 [EVAL] loss: 896.1407, iou: 0.7187, f1: 0.8346
@20230814_0449 @20230814_0449 [EP 150/250] lr: 7.595955685246736e-05, took: 61.76s (avg: 61.76s), ETA: 0d:1h:41m:40s [TRAIN] loss: 226.9354, iou: 0.8820, f1: 0.9371 [EVAL] loss: 1288.8629, iou: 0.6166, f1: 0.7603
@20230814_0450 @20230814_0450 [EP 151/250] lr: 7.583800470456481e-05, took: 61.73s (avg: 61.73s), ETA: 0d:1h:40m:39s [TRAIN] loss: 219.1287, iou: 0.8850, f1: 0.9388 [EVAL] loss: 999.7525, iou: 0.7089, f1: 0.8276
@20230814_0451 @20230814_0451 [EP 152/250] lr: 7.571684545837343e-05, took: 61.95s (avg: 61.95s), ETA: 0d:1h:39m:38s [TRAIN] loss: 212.5317, iou: 0.8878, f1: 0.9404 [EVAL] loss: 1091.5226, iou: 0.6930, f1: 0.8168
@20230814_0452 @20230814_0452 [EP 153/250] lr: 7.559607911389321e-05, took: 61.91s (avg: 61.91s), ETA: 0d:1h:38m:37s [TRAIN] loss: 209.4821, iou: 0.8897, f1: 0.9415 [EVAL] loss: 1907.0714, iou: 0.4730, f1: 0.6364
@20230814_0453 @20230814_0453 [EP 154/250] lr: 7.547568384325132e-05, took: 61.85s (avg: 61.85s), ETA: 0d:1h:37m:36s [TRAIN] loss: 207.2146, iou: 0.8913, f1: 0.9424 [EVAL] loss: 695.5503, iou: 0.7728, f1: 0.8712
@20230814_0454 @20230814_0454 [EP 155/250] lr: 7.535568147432059e-05, took: 61.78s (avg: 61.78s), ETA: 0d:1h:36m:35s [TRAIN] loss: 207.8969, iou: 0.8915, f1: 0.9425 [EVAL] loss: 1148.7921, iou: 0.6590, f1: 0.7928
@20230814_0456 @20230814_0456 [EP 156/250] lr: 7.523605017922819e-05, took: 61.87s (avg: 61.87s), ETA: 0d:1h:35m:34s [TRAIN] loss: 208.1456, iou: 0.8916, f1: 0.9425 [EVAL] loss: 794.4183, iou: 0.7593, f1: 0.8623
@20230814_0457 @20230814_0457 [EP 157/250] lr: 7.511680450988933e-05, took: 61.80s (avg: 61.80s), ETA: 0d:1h:34m:33s [TRAIN] loss: 209.5441, iou: 0.8915, f1: 0.9425 [EVAL] loss: 725.0897, iou: 0.7680, f1: 0.8682
@20230814_0458 @20230814_0458 [EP 158/250] lr: 7.499793719034642e-05, took: 61.81s (avg: 61.81s), ETA: 0d:1h:33m:32s [TRAIN] loss: 213.1997, iou: 0.8900, f1: 0.9416 [EVAL] loss: 2824.9976, iou: 0.3223, f1: 0.4809
@20230814_0459 @20230814_0459 [EP 159/250] lr: 7.487944094464183e-05, took: 61.92s (avg: 61.92s), ETA: 0d:1h:32m:31s [TRAIN] loss: 213.7632, iou: 0.8893, f1: 0.9413 [EVAL] loss: 1720.2931, iou: 0.5211, f1: 0.6808
@20230814_0500 @20230814_0500 [EP 160/250] lr: 7.476132304873317e-05, took: 61.67s (avg: 61.67s), ETA: 0d:1h:31m:30s [TRAIN] loss: 213.1299, iou: 0.8894, f1: 0.9413 [EVAL] loss: 742.6761, iou: 0.7593, f1: 0.8625
@20230814_0501 @20230814_0501 [EP 161/250] lr: 7.464357622666284e-05, took: 61.72s (avg: 61.72s), ETA: 0d:1h:30m:29s [TRAIN] loss: 212.3045, iou: 0.8898, f1: 0.9415 [EVAL] loss: 745.2529, iou: 0.7593, f1: 0.8625
@20230814_0502 @20230814_0502 [EP 162/250] lr: 7.452620047843084e-05, took: 61.78s (avg: 61.78s), ETA: 0d:1h:29m:28s [TRAIN] loss: 208.1111, iou: 0.8917, f1: 0.9426 [EVAL] loss: 676.1275, iou: 0.7804, f1: 0.8761
