

** [alpha] Launch Training on 20230813_0338 HPO desc: alpha_0.25_lambda_weight_0.33
{
  "HOST": "alpha",
  "SAVE": true,
  "github_log": true,
  "plot": false,
  "architecture": "DLV3+",
  "baseModel": "ResNet50",
  "gpuIDs": "0,1,2,3",
  "modelSize": [
    512,
    512
  ],
  "initialWeight": [
    null,
    null
  ],
  "num_epochs": 250,
  "resume": false,
  "augmentation": true,
  "temperature_shift": 15,
  "Flag": true,
  "p": 0.2,
  "acc_thresh": 0.5,
  "batch_size": 14,
  "optimizer": "Adam",
  "loss": "combined_loss",
  "early_stop": false,
  "lr_scheduling": "exp",
  "lr": 0.0001,
  "stepwise_scheduling": true,
  "decay_steps": 1.0,
  "hpo_params": [
    "alpha",
    "lambda_weight"
  ],
  "lambda_weight": [
    0.1,
    0.2,
    0.33
  ],
  "alpha": [
    0.25,
    0.5,
    0.75
  ],
  "train_annotation": "./Annotations/consolidate_train_db_20230808_1942.txt",
  "eval_annotation": "./Annotations/consolidate_eval_db_20230808_1942.txt",
  "exp_comment": "* HPO test\n*   20230811: \n*   20230812: init lr -> 0.0001\n",
  "numGPUs": 4,
  "finalEPOCH": 250,
  "isCompleted": false,
  "config": "Config/TRAIN_DLV3_ResNet50_HPO.yaml",
  "numTrainDB": 11830,
  "numEvalDB": 3600,
  "numTrainSteps": 211,
  "numEvalSteps": 64,
  "train": {
    "loss": [],
    "iou": [],
    "f1": []
  },
  "eval": {
    "loss": [],
    "iou": [],
    "f1": []
  },
  "dbg_file_logging": "dbg_file_logging",
  "log_file": "<_io.TextIOWrapper name='logs/hpo_history_log/20230812_1837/hpo_log_DLV3+_ResNet50_alpha_0.25_lambda_weight_0.33.txt' mode='w' encoding='UTF-8'>",
  "github_logging": "github_logging",
  "github_log_file": "logs/hpo/DLV3+_ResNet50_alpha_0.25_lambda_weight_0.2.txt"
}
@20230813_0340 @20230813_0340 [EP 1/250] lr: 9.97904353425838e-05, took: 108.79s (avg: 108.79s), ETA: 0d:7h:28m:12s [TRAIN] loss: 18897.4863, iou: 0.0035, f1: 0.0070 [EVAL] loss: 12427.9199, iou: 0.0028, f1: 0.0056
@20230813_0514 @20230813_0514 [EP 86/250] lr: 8.464175334665924e-05, took: 61.37s (avg: 61.37s), ETA: 0d:2h:46m:44s [TRAIN] loss: 238.9986, iou: 0.8204, f1: 0.9009 [EVAL] loss: 890.5479, iou: 0.6380, f1: 0.7774
@20230813_0515 @20230813_0515 [EP 87/250] lr: 8.449085726169869e-05, took: 61.40s (avg: 61.40s), ETA: 0d:2h:45m:43s [TRAIN] loss: 238.2318, iou: 0.8214, f1: 0.9015 [EVAL] loss: 876.5624, iou: 0.6247, f1: 0.7672
@20230813_0516 @20230813_0516 [EP 88/250] lr: 8.434049959760159e-05, took: 61.41s (avg: 61.41s), ETA: 0d:2h:44m:42s [TRAIN] loss: 248.1706, iou: 0.8182, f1: 0.8995 [EVAL] loss: 885.5355, iou: 0.6389, f1: 0.7781
@20230813_0517 @20230813_0517 [EP 89/250] lr: 8.419067307841033e-05, took: 61.46s (avg: 61.46s), ETA: 0d:2h:43m:41s [TRAIN] loss: 250.6582, iou: 0.8171, f1: 0.8988 [EVAL] loss: 1288.0189, iou: 0.5267, f1: 0.6857
@20230813_0518 @20230813_0518 [EP 90/250] lr: 8.40413777041249e-05, took: 61.39s (avg: 61.39s), ETA: 0d:2h:42m:40s [TRAIN] loss: 246.0336, iou: 0.8221, f1: 0.9019 [EVAL] loss: 1184.7694, iou: 0.5646, f1: 0.7180
@20230813_0519 @20230813_0519 [EP 91/250] lr: 8.38926134747453e-05, took: 61.37s (avg: 61.37s), ETA: 0d:2h:41m:39s [TRAIN] loss: 241.8521, iou: 0.8247, f1: 0.9035 [EVAL] loss: 969.3759, iou: 0.6307, f1: 0.7712
@20230813_0520 @20230813_0520 [EP 92/250] lr: 8.374437311431393e-05, took: 61.36s (avg: 61.36s), ETA: 0d:2h:40m:38s [TRAIN] loss: 227.8794, iou: 0.8341, f1: 0.9092 [EVAL] loss: 1114.9637, iou: 0.5953, f1: 0.7426
@20230813_0521 @20230813_0521 [EP 93/250] lr: 8.359665662283078e-05, took: 61.41s (avg: 61.41s), ETA: 0d:2h:39m:37s [TRAIN] loss: 219.9385, iou: 0.8393, f1: 0.9122 [EVAL] loss: 716.9721, iou: 0.6895, f1: 0.8147
@20230813_0522 @20230813_0522 [EP 94/250] lr: 8.344946400029585e-05, took: 61.44s (avg: 61.44s), ETA: 0d:2h:38m:36s [TRAIN] loss: 218.6875, iou: 0.8403, f1: 0.9129 [EVAL] loss: 935.4904, iou: 0.6295, f1: 0.7701
@20230813_0523 @20230813_0523 [EP 95/250] lr: 8.330278069479391e-05, took: 61.32s (avg: 61.32s), ETA: 0d:2h:37m:35s [TRAIN] loss: 215.9016, iou: 0.8437, f1: 0.9149 [EVAL] loss: 618.3312, iou: 0.7325, f1: 0.8447
@20230813_0524 @20230813_0524 [EP 96/250] lr: 8.315662125824019e-05, took: 61.46s (avg: 61.46s), ETA: 0d:2h:36m:34s [TRAIN] loss: 214.5618, iou: 0.8450, f1: 0.9157 [EVAL] loss: 1054.2927, iou: 0.6022, f1: 0.7491
@20230813_0525 @20230813_0525 [EP 97/250] lr: 8.301097113871947e-05, took: 61.54s (avg: 61.54s), ETA: 0d:2h:35m:33s [TRAIN] loss: 215.8384, iou: 0.8458, f1: 0.9162 [EVAL] loss: 552.8207, iou: 0.7469, f1: 0.8545
@20230813_0527 @20230813_0527 [EP 98/250] lr: 8.286582306027412e-05, took: 61.50s (avg: 61.50s), ETA: 0d:2h:34m:32s [TRAIN] loss: 219.7410, iou: 0.8451, f1: 0.9157 [EVAL] loss: 600.8217, iou: 0.7290, f1: 0.8424
@20230813_0528 @20230813_0528 [EP 99/250] lr: 8.2721198850777e-05, took: 61.46s (avg: 61.46s), ETA: 0d:2h:33m:31s [TRAIN] loss: 222.6611, iou: 0.8448, f1: 0.9155 [EVAL] loss: 1240.8490, iou: 0.5478, f1: 0.7041
@20230813_0529 @20230813_0529 [EP 100/250] lr: 8.257706940639764e-05, took: 61.48s (avg: 61.48s), ETA: 0d:2h:32m:30s [TRAIN] loss: 220.9056, iou: 0.8458, f1: 0.9162 [EVAL] loss: 1071.8733, iou: 0.6009, f1: 0.7480
@20230813_0530 @20230813_0530 [EP 101/250] lr: 8.243343472713605e-05, took: 61.48s (avg: 61.48s), ETA: 0d:2h:31m:29s [TRAIN] loss: 219.3720, iou: 0.8468, f1: 0.9167 [EVAL] loss: 1249.5975, iou: 0.5517, f1: 0.7085
@20230813_0531 @20230813_0531 [EP 102/250] lr: 8.229030208894983e-05, took: 61.33s (avg: 61.33s), ETA: 0d:2h:30m:28s [TRAIN] loss: 222.2968, iou: 0.8441, f1: 0.9151 [EVAL] loss: 1996.3752, iou: 0.3601, f1: 0.5217
@20230813_0532 @20230813_0532 [EP 103/250] lr: 8.214767149183899e-05, took: 61.39s (avg: 61.39s), ETA: 0d:2h:29m:27s [TRAIN] loss: 214.1839, iou: 0.8510, f1: 0.9192 [EVAL] loss: 2322.4148, iou: 0.2690, f1: 0.4173
@20230813_0533 @20230813_0533 [EP 104/250] lr: 8.20055283838883e-05, took: 61.48s (avg: 61.48s), ETA: 0d:2h:28m:26s [TRAIN] loss: 215.9474, iou: 0.8502, f1: 0.9187 [EVAL] loss: 453.3559, iou: 0.7734, f1: 0.8718
@20230813_0534 @20230813_0534 [EP 105/250] lr: 8.186388004105538e-05, took: 61.51s (avg: 61.51s), ETA: 0d:2h:27m:25s [TRAIN] loss: 222.2628, iou: 0.8464, f1: 0.9165 [EVAL] loss: 1433.1173, iou: 0.5202, f1: 0.6798
@20230813_0535 @20230813_0535 [EP 106/250] lr: 8.1722711911425e-05, took: 61.48s (avg: 61.48s), ETA: 0d:2h:26m:24s [TRAIN] loss: 221.0467, iou: 0.8477, f1: 0.9173 [EVAL] loss: 881.7147, iou: 0.6689, f1: 0.7997
@20230813_0536 @20230813_0536 [EP 107/250] lr: 8.158203854691237e-05, took: 62.53s (avg: 62.53s), ETA: 0d:2h:27m:46s [TRAIN] loss: 212.9240, iou: 0.8525, f1: 0.9201 [EVAL] loss: 643.0709, iou: 0.7312, f1: 0.8437
@20230813_0537 @20230813_0537 [EP 108/250] lr: 8.144184539560229e-05, took: 61.58s (avg: 61.58s), ETA: 0d:2h:24m:22s [TRAIN] loss: 208.7009, iou: 0.8557, f1: 0.9219 [EVAL] loss: 737.0965, iou: 0.7092, f1: 0.8280
@20230813_0538 @20230813_0538 [EP 109/250] lr: 8.130213245749474e-05, took: 61.62s (avg: 61.62s), ETA: 0d:2h:23m:21s [TRAIN] loss: 207.1506, iou: 0.8573, f1: 0.9229 [EVAL] loss: 957.1506, iou: 0.6478, f1: 0.7840
@20230813_0539 @20230813_0539 [EP 110/250] lr: 8.116289973258972e-05, took: 61.54s (avg: 61.54s), ETA: 0d:2h:22m:20s [TRAIN] loss: 207.0948, iou: 0.8575, f1: 0.9230 [EVAL] loss: 924.3989, iou: 0.6571, f1: 0.7911
@20230813_0540 @20230813_0540 [EP 111/250] lr: 8.102413994492963e-05, took: 61.47s (avg: 61.47s), ETA: 0d:2h:21m:19s [TRAIN] loss: 208.3171, iou: 0.8572, f1: 0.9229 [EVAL] loss: 924.9754, iou: 0.6475, f1: 0.7837
@20230813_0541 @20230813_0541 [EP 112/250] lr: 8.088586037047207e-05, took: 61.55s (avg: 61.55s), ETA: 0d:2h:20m:18s [TRAIN] loss: 210.1001, iou: 0.8566, f1: 0.9225 [EVAL] loss: 1006.7670, iou: 0.6369, f1: 0.7750
@20230813_0542 @20230813_0542 [EP 113/250] lr: 8.074804645730183e-05, took: 61.61s (avg: 61.61s), ETA: 0d:2h:19m:17s [TRAIN] loss: 210.9227, iou: 0.8567, f1: 0.9225 [EVAL] loss: 581.6843, iou: 0.7482, f1: 0.8552
@20230813_0544 @20230813_0544 [EP 114/250] lr: 8.06107054813765e-05, took: 61.57s (avg: 61.57s), ETA: 0d:2h:18m:16s [TRAIN] loss: 207.4730, iou: 0.8599, f1: 0.9244 [EVAL] loss: 944.4007, iou: 0.6590, f1: 0.7917
@20230813_0545 @20230813_0545 [EP 115/250] lr: 8.047383016673848e-05, took: 61.59s (avg: 61.59s), ETA: 0d:2h:17m:15s [TRAIN] loss: 205.5899, iou: 0.8610, f1: 0.9250 [EVAL] loss: 618.6635, iou: 0.7298, f1: 0.8429
@20230813_0546 @20230813_0546 [EP 116/250] lr: 8.033741323743016e-05, took: 61.64s (avg: 61.64s), ETA: 0d:2h:16m:14s [TRAIN] loss: 204.8204, iou: 0.8613, f1: 0.9252 [EVAL] loss: 896.3549, iou: 0.6505, f1: 0.7865
@20230813_0547 @20230813_0547 [EP 117/250] lr: 8.020146196940914e-05, took: 61.48s (avg: 61.48s), ETA: 0d:2h:15m:13s [TRAIN] loss: 205.3330, iou: 0.8627, f1: 0.9261 [EVAL] loss: 696.0261, iou: 0.7278, f1: 0.8413
@20230813_0548 @20230813_0548 [EP 118/250] lr: 8.006596908671781e-05, took: 61.61s (avg: 61.61s), ETA: 0d:2h:14m:12s [TRAIN] loss: 204.2893, iou: 0.8622, f1: 0.9257 [EVAL] loss: 688.1484, iou: 0.7194, f1: 0.8355
@20230813_0549 @20230813_0549 [EP 119/250] lr: 7.993093458935618e-05, took: 61.54s (avg: 61.54s), ETA: 0d:2h:13m:11s [TRAIN] loss: 205.0925, iou: 0.8626, f1: 0.9260 [EVAL] loss: 713.5084, iou: 0.7257, f1: 0.8394
@20230813_0550 @20230813_0550 [EP 120/250] lr: 7.979635847732425e-05, took: 61.51s (avg: 61.51s), ETA: 0d:2h:12m:10s [TRAIN] loss: 205.3577, iou: 0.8636, f1: 0.9266 [EVAL] loss: 665.1964, iou: 0.7209, f1: 0.8367
@20230813_0551 @20230813_0551 [EP 121/250] lr: 7.966222619870678e-05, took: 61.46s (avg: 61.46s), ETA: 0d:2h:11m:9s [TRAIN] loss: 202.4092, iou: 0.8658, f1: 0.9278 [EVAL] loss: 666.4716, iou: 0.7370, f1: 0.8475
@20230813_0552 @20230813_0552 [EP 122/250] lr: 7.9528552305419e-05, took: 61.58s (avg: 61.58s), ETA: 0d:2h:10m:8s [TRAIN] loss: 194.5825, iou: 0.8694, f1: 0.9299 [EVAL] loss: 724.7130, iou: 0.7271, f1: 0.8406
@20230813_0553 @20230813_0553 [EP 123/250] lr: 7.939532224554569e-05, took: 61.49s (avg: 61.49s), ETA: 0d:2h:9m:7s [TRAIN] loss: 190.8837, iou: 0.8720, f1: 0.9314 [EVAL] loss: 600.8514, iou: 0.7487, f1: 0.8555
@20230813_0554 @20230813_0554 [EP 124/250] lr: 7.926253601908684e-05, took: 61.51s (avg: 61.51s), ETA: 0d:2h:8m:6s [TRAIN] loss: 189.3645, iou: 0.8726, f1: 0.9317 [EVAL] loss: 897.3951, iou: 0.6806, f1: 0.8078
@20230813_0555 @20230813_0555 [EP 125/250] lr: 7.913019362604246e-05, took: 61.53s (avg: 61.53s), ETA: 0d:2h:7m:5s [TRAIN] loss: 189.2161, iou: 0.8733, f1: 0.9322 [EVAL] loss: 1055.7849, iou: 0.6228, f1: 0.7649
@20230813_0556 @20230813_0556 [EP 126/250] lr: 7.899829506641254e-05, took: 61.40s (avg: 61.40s), ETA: 0d:2h:6m:4s [TRAIN] loss: 189.8966, iou: 0.8726, f1: 0.9317 [EVAL] loss: 507.8231, iou: 0.7799, f1: 0.8758
@20230813_0557 @20230813_0557 [EP 127/250] lr: 7.886683306423947e-05, took: 61.35s (avg: 61.35s), ETA: 0d:2h:5m:3s [TRAIN] loss: 191.8951, iou: 0.8722, f1: 0.9315 [EVAL] loss: 2091.6853, iou: 0.3385, f1: 0.4989
@20230813_0558 @20230813_0558 [EP 128/250] lr: 7.873580761952326e-05, took: 61.30s (avg: 61.30s), ETA: 0d:2h:4m:2s [TRAIN] loss: 196.3146, iou: 0.8701, f1: 0.9303 [EVAL] loss: 540.1158, iou: 0.7536, f1: 0.8589
@20230813_0559 @20230813_0559 [EP 129/250] lr: 7.860521873226389e-05, took: 61.50s (avg: 61.50s), ETA: 0d:2h:3m:1s [TRAIN] loss: 202.1208, iou: 0.8680, f1: 0.9291 [EVAL] loss: 751.5204, iou: 0.7023, f1: 0.8239
@20230813_0600 @20230813_0600 [EP 130/250] lr: 7.847506640246138e-05, took: 61.37s (avg: 61.37s), ETA: 0d:2h:2m:0s [TRAIN] loss: 196.9907, iou: 0.8697, f1: 0.9301 [EVAL] loss: 523.4522, iou: 0.7776, f1: 0.8743
@20230813_0601 @20230813_0601 [EP 131/250] lr: 7.834533607820049e-05, took: 61.47s (avg: 61.47s), ETA: 0d:2h:0m:59s [TRAIN] loss: 190.2810, iou: 0.8739, f1: 0.9325 [EVAL] loss: 1221.0006, iou: 0.5745, f1: 0.7258
@20230813_0602 @20230813_0602 [EP 132/250] lr: 7.821604958735406e-05, took: 61.49s (avg: 61.49s), ETA: 0d:1h:59m:58s [TRAIN] loss: 185.0620, iou: 0.8777, f1: 0.9347 [EVAL] loss: 533.7694, iou: 0.7736, f1: 0.8717
@20230813_0604 @20230813_0604 [EP 133/250] lr: 7.808717782609165e-05, took: 61.35s (avg: 61.35s), ETA: 0d:1h:58m:57s [TRAIN] loss: 180.5417, iou: 0.8804, f1: 0.9362 [EVAL] loss: 787.3367, iou: 0.6932, f1: 0.8175
@20230813_0605 @20230813_0605 [EP 134/250] lr: 7.795872807037085e-05, took: 61.36s (avg: 61.36s), ETA: 0d:1h:57m:56s [TRAIN] loss: 180.8829, iou: 0.8808, f1: 0.9365 [EVAL] loss: 533.0106, iou: 0.7711, f1: 0.8701
@20230813_0606 @20230813_0606 [EP 135/250] lr: 7.783070032019168e-05, took: 61.28s (avg: 61.28s), ETA: 0d:1h:56m:55s [TRAIN] loss: 182.9629, iou: 0.8809, f1: 0.9365 [EVAL] loss: 620.0858, iou: 0.7392, f1: 0.8492
@20230813_0607 @20230813_0607 [EP 136/250] lr: 7.770309457555413e-05, took: 61.30s (avg: 61.30s), ETA: 0d:1h:55m:54s [TRAIN] loss: 186.8013, iou: 0.8784, f1: 0.9351 [EVAL] loss: 2170.2258, iou: 0.3171, f1: 0.4733
@20230813_0608 @20230813_0608 [EP 137/250] lr: 7.757590356050059e-05, took: 61.37s (avg: 61.37s), ETA: 0d:1h:54m:53s [TRAIN] loss: 187.4672, iou: 0.8782, f1: 0.9350 [EVAL] loss: 1004.4306, iou: 0.6335, f1: 0.7731
@20230813_0609 @20230813_0609 [EP 138/250] lr: 7.744913455098867e-05, took: 61.46s (avg: 61.46s), ETA: 0d:1h:53m:52s [TRAIN] loss: 192.7895, iou: 0.8737, f1: 0.9323 [EVAL] loss: 606.5308, iou: 0.7428, f1: 0.8515
@20230813_0610 @20230813_0610 [EP 139/250] lr: 7.732277299510315e-05, took: 61.31s (avg: 61.31s), ETA: 0d:1h:52m:51s [TRAIN] loss: 190.7823, iou: 0.8762, f1: 0.9338 [EVAL] loss: 728.8027, iou: 0.7214, f1: 0.8367
@20230813_0611 @20230813_0611 [EP 140/250] lr: 7.719682616880164e-05, took: 61.32s (avg: 61.32s), ETA: 0d:1h:51m:50s [TRAIN] loss: 184.9833, iou: 0.8794, f1: 0.9356 [EVAL] loss: 1465.9583, iou: 0.5206, f1: 0.6799
@20230813_0612 @20230813_0612 [EP 141/250] lr: 7.707128679612651e-05, took: 61.29s (avg: 61.29s), ETA: 0d:1h:50m:49s [TRAIN] loss: 182.3250, iou: 0.8808, f1: 0.9364 [EVAL] loss: 1434.4308, iou: 0.5372, f1: 0.6938
@20230813_0613 @20230813_0613 [EP 142/250] lr: 7.694615487707779e-05, took: 61.32s (avg: 61.32s), ETA: 0d:1h:49m:48s [TRAIN] loss: 180.2453, iou: 0.8821, f1: 0.9372 [EVAL] loss: 1903.3899, iou: 0.4111, f1: 0.5764
@20230813_0614 @20230813_0614 [EP 143/250] lr: 7.682143041165546e-05, took: 61.35s (avg: 61.35s), ETA: 0d:1h:48m:47s [TRAIN] loss: 180.9102, iou: 0.8822, f1: 0.9373 [EVAL] loss: 2120.9275, iou: 0.3348, f1: 0.4947
@20230813_0615 @20230813_0615 [EP 144/250] lr: 7.669711339985952e-05, took: 61.23s (avg: 61.23s), ETA: 0d:1h:47m:46s [TRAIN] loss: 180.8471, iou: 0.8818, f1: 0.9370 [EVAL] loss: 1397.1859, iou: 0.5198, f1: 0.6805
