** [electron] Launch Training on 20230616_1511
{
  "HOST": "electron",
  "SAVE": true,
  "github_log": true,
  "architecture": "DLV3+",
  "baseModel": "EffNet",
  "modelSize": [
    512,
    512
  ],
  "initialWeight": [
    null,
    null
  ],
  "num_epochs": 500,
  "resume": false,
  "prevEPOCH": 178,
  "resumeWeight": "./model_weights/EffNet/20230612_1842_DLV3PP_EffNet_BEST_AUG/variables/variables",
  "augmentation": true,
  "temperature_shift": 10,
  "Flag": true,
  "p": 0.2,
  "acc_thresh": 0.5,
  "batch_size": 8,
  "lr_scheduling": "exp",
  "lr": 0.01,
  "decay_steps": 0.6,
  "train_annotation": "./Annotations/train_base_db_20230523.txt",
  "eval_annotation": "./Annotations/eval_base_db_20230523.txt",
  "exp_comment": "* Augmentation Reinforced\n  - Image Blur Feature Added \n* New Exp on exp Lr\n  - Due to frequent network error, there was unexpected termination over the last two exp. \n  - This makes hard to observe the behavior of exponetial decay lr scheduling.\n  - So, this time, we decided to start it over gain, \n  -  Also, we change the decay_steps from 1.0 to .6 (hard coded value), which makes lr curve more steeper .\n",
  "isCompleted": false,
  "config": "./Config/TRAIN_DLV3.yaml"
}
@20230616_1528 [EP 1/500] lr: 0.009999999776482582, took: 0h:16m:23s, ETA: 5d:16h:15m:17s [TRAIN] loss: 0.2650, accu-50: 35.17%, iou: 59.58%, f1: 73.50% 444.45ms [EVAL] [518/518 step] loss: 0.9992, accu-50: 0.08%, iou: 0.04%, f1: 0.08%, 77.42ms
@20230617_1211 [EP 77/500] lr: 0.0030757426284253597, took: 0h:16m:17s, ETA: 4d:18h:47m:51s [TRAIN] loss: 0.0587, accu-50: 94.11%, iou: 88.94%, f1: 94.13% 442.24ms [EVAL] [518/518 step] loss: 0.9995, accu-50: 95.05%, iou: 0.03%, f1: 0.05%, 76.22ms
@20230617_1228 [EP 78/500] lr: 0.0030290051363408566, took: 0h:16m:18s, ETA: 4d:18h:38m:36s [TRAIN] loss: 0.0585, accu-50: 94.16%, iou: 88.98%, f1: 94.15% 442.90ms [EVAL] [518/518 step] loss: 0.1357, accu-50: 88.80%, iou: 76.34%, f1: 86.43%, 76.53ms
@20230617_1245 [EP 79/500] lr: 0.002982977544888854, took: 0h:16m:18s, ETA: 4d:18h:22m:18s [TRAIN] loss: 0.0583, accu-50: 94.18%, iou: 89.01%, f1: 94.17% 441.73ms [EVAL] [518/518 step] loss: 0.7416, accu-50: 13.92%, iou: 15.19%, f1: 25.84%, 76.57ms
@20230617_1301 [EP 80/500] lr: 0.0029376496095210314, took: 0h:16m:18s, ETA: 4d:18h:6m:0s [TRAIN] loss: 0.0582, accu-50: 94.13%, iou: 89.03%, f1: 94.18% 443.38ms [EVAL] [518/518 step] loss: 0.9752, accu-50: 86.14%, iou: 1.27%, f1: 2.48%, 76.76ms
@20230617_1317 [EP 81/500] lr: 0.002893010387197137, took: 0h:16m:18s, ETA: 4d:17h:49m:42s [TRAIN] loss: 0.0580, accu-50: 94.19%, iou: 89.07%, f1: 94.20% 442.50ms [EVAL] [518/518 step] loss: 0.9477, accu-50: 2.56%, iou: 2.70%, f1: 5.23%, 76.49ms
@20230617_1334 [EP 82/500] lr: 0.0028490496333688498, took: 0h:16m:18s, ETA: 4d:17h:33m:24s [TRAIN] loss: 0.0578, accu-50: 94.18%, iou: 89.10%, f1: 94.22% 443.21ms [EVAL] [518/518 step] loss: 0.1392, accu-50: 91.89%, iou: 75.84%, f1: 86.08%, 76.60ms
@20230617_1350 [EP 83/500] lr: 0.002805756637826562, took: 0h:16m:18s, ETA: 4d:17h:17m:6s [TRAIN] loss: 0.0578, accu-50: 94.29%, iou: 89.10%, f1: 94.22% 443.22ms [EVAL] [518/518 step] loss: 0.6828, accu-50: 20.62%, iou: 19.26%, f1: 31.72%, 76.30ms
@20230617_1407 [EP 84/500] lr: 0.00276312162168324, took: 0h:16m:18s, ETA: 4d:17h:0m:48s [TRAIN] loss: 0.0576, accu-50: 94.24%, iou: 89.14%, f1: 94.24% 442.64ms [EVAL] [518/518 step] loss: 0.9992, accu-50: 96.41%, iou: 0.04%, f1: 0.08%, 76.35ms
@20230617_1423 [EP 85/500] lr: 0.002721134340390563, took: 0h:16m:18s, ETA: 4d:16h:44m:30s [TRAIN] loss: 0.0575, accu-50: 94.23%, iou: 89.16%, f1: 94.25% 443.78ms [EVAL] [518/518 step] loss: 0.9859, accu-50: 0.71%, iou: 0.71%, f1: 1.41%, 76.45ms
@20230617_1439 [EP 86/500] lr: 0.0026797852478921413, took: 0h:16m:18s, ETA: 4d:16h:28m:12s [TRAIN] loss: 0.0573, accu-50: 94.24%, iou: 89.19%, f1: 94.27% 438.93ms [EVAL] [518/518 step] loss: 0.7962, accu-50: 94.43%, iou: 11.66%, f1: 20.38%, 76.47ms
@20230617_1456 [EP 87/500] lr: 0.0026390645653009415, took: 0h:16m:18s, ETA: 4d:16h:11m:54s [TRAIN] loss: 0.0572, accu-50: 94.33%, iou: 89.22%, f1: 94.28% 439.98ms [EVAL] [518/518 step] loss: 0.9531, accu-50: 92.80%, iou: 2.47%, f1: 4.69%, 76.44ms
@20230617_1512 [EP 88/500] lr: 0.00259896251372993, took: 0h:16m:17s, ETA: 4d:15h:48m:44s [TRAIN] loss: 0.0570, accu-50: 94.30%, iou: 89.25%, f1: 94.30% 439.23ms [EVAL] [518/518 step] loss: 0.5545, accu-50: 95.29%, iou: 29.27%, f1: 44.55%, 76.61ms
@20230617_1528 [EP 89/500] lr: 0.0025594697799533606, took: 0h:16m:17s, ETA: 4d:15h:32m:27s [TRAIN] loss: 0.0570, accu-50: 94.30%, iou: 89.25%, f1: 94.30% 438.71ms [EVAL] [518/518 step] loss: 0.8413, accu-50: 91.23%, iou: 8.87%, f1: 15.87%, 76.57ms
@20230617_1545 [EP 90/500] lr: 0.002520577283576131, took: 0h:16m:17s, ETA: 4d:15h:16m:10s [TRAIN] loss: 0.0568, accu-50: 94.33%, iou: 89.29%, f1: 94.32% 439.45ms [EVAL] [518/518 step] loss: 0.9536, accu-50: 2.33%, iou: 2.39%, f1: 4.64%, 76.50ms
@20230617_1601 [EP 91/500] lr: 0.0024822757113724947, took: 0h:16m:17s, ETA: 4d:14h:59m:53s [TRAIN] loss: 0.0566, accu-50: 94.35%, iou: 89.31%, f1: 94.34% 438.38ms [EVAL] [518/518 step] loss: 0.9903, accu-50: 90.87%, iou: 0.49%, f1: 0.97%, 76.37ms
@20230617_1617 [EP 92/500] lr: 0.0024445559829473495, took: 0h:16m:17s, ETA: 4d:14h:43m:36s [TRAIN] loss: 0.0565, accu-50: 94.35%, iou: 89.34%, f1: 94.35% 438.68ms [EVAL] [518/518 step] loss: 0.8276, accu-50: 8.74%, iou: 9.60%, f1: 17.24%, 76.51ms
@20230617_1633 [EP 93/500] lr: 0.002407409716397524, took: 0h:16m:17s, ETA: 4d:14h:27m:19s [TRAIN] loss: 0.0563, accu-50: 94.40%, iou: 89.37%, f1: 94.37% 439.29ms [EVAL] [518/518 step] loss: 0.1855, accu-50: 76.84%, iou: 69.00%, f1: 81.45%, 76.73ms
@20230617_1650 [EP 94/500] lr: 0.002370827831327915, took: 0h:16m:17s, ETA: 4d:14h:11m:2s [TRAIN] loss: 0.0562, accu-50: 94.37%, iou: 89.38%, f1: 94.38% 439.27ms [EVAL] [518/518 step] loss: 0.8819, accu-50: 5.93%, iou: 6.34%, f1: 11.81%, 76.44ms
@20230617_1706 [EP 95/500] lr: 0.0023348017130047083, took: 0h:16m:17s, ETA: 4d:13h:54m:45s [TRAIN] loss: 0.0560, accu-50: 94.37%, iou: 89.42%, f1: 94.40% 439.87ms [EVAL] [518/518 step] loss: 0.7760, accu-50: 89.11%, iou: 12.97%, f1: 22.40%, 76.60ms
@20230617_1722 [EP 96/500] lr: 0.0022993229795247316, took: 0h:16m:17s, ETA: 4d:13h:38m:28s [TRAIN] loss: 0.0560, accu-50: 94.34%, iou: 89.43%, f1: 94.40% 438.05ms [EVAL] [518/518 step] loss: 0.9400, accu-50: 92.25%, iou: 3.13%, f1: 6.00%, 76.81ms
@20230617_1738 [EP 97/500] lr: 0.0022643834818154573, took: 0h:16m:17s, ETA: 4d:13h:22m:11s [TRAIN] loss: 0.0558, accu-50: 94.41%, iou: 89.46%, f1: 94.42% 438.31ms [EVAL] [518/518 step] loss: 0.9851, accu-50: 92.77%, iou: 0.76%, f1: 1.49%, 76.26ms
@20230617_1755 [EP 98/500] lr: 0.0022299750708043575, took: 0h:16m:17s, ETA: 4d:13h:5m:54s [TRAIN] loss: 0.0557, accu-50: 94.44%, iou: 89.48%, f1: 94.43% 440.44ms [EVAL] [518/518 step] loss: 0.6778, accu-50: 91.49%, iou: 19.70%, f1: 32.22%, 76.64ms
@20230617_1811 [EP 99/500] lr: 0.0021960893645882607, took: 0h:16m:17s, ETA: 4d:12h:49m:37s [TRAIN] loss: 0.0555, accu-50: 94.43%, iou: 89.51%, f1: 94.45% 441.09ms [EVAL] [518/518 step] loss: 0.9709, accu-50: 91.42%, iou: 1.50%, f1: 2.91%, 76.36ms
@20230617_1827 [EP 100/500] lr: 0.0021627184469252825, took: 0h:16m:17s, ETA: 4d:12h:33m:20s [TRAIN] loss: 0.0554, accu-50: 94.43%, iou: 89.53%, f1: 94.46% 439.00ms [EVAL] [518/518 step] loss: 0.3871, accu-50: 92.21%, iou: 44.98%, f1: 61.29%, 75.93ms
@20230617_1843 [EP 101/500] lr: 0.002129854867234826, took: 0h:16m:17s, ETA: 4d:12h:17m:3s [TRAIN] loss: 0.0554, accu-50: 94.48%, iou: 89.54%, f1: 94.46% 436.65ms [EVAL] [518/518 step] loss: 0.9633, accu-50: 1.85%, iou: 1.88%, f1: 3.67%, 76.04ms
@20230617_1900 [EP 102/500] lr: 0.0020974904764443636, took: 0h:16m:17s, ETA: 4d:12h:0m:46s [TRAIN] loss: 0.0551, accu-50: 94.47%, iou: 89.58%, f1: 94.49% 437.27ms [EVAL] [518/518 step] loss: 0.1056, accu-50: 82.62%, iou: 81.08%, f1: 89.44%, 76.14ms
@20230617_1916 [EP 103/500] lr: 0.0020656180568039417, took: 0h:16m:17s, ETA: 4d:11h:44m:29s [TRAIN] loss: 0.0551, accu-50: 94.51%, iou: 89.59%, f1: 94.49% 437.42ms [EVAL] [518/518 step] loss: 0.3101, accu-50: 83.42%, iou: 53.41%, f1: 68.99%, 75.72ms
@20230617_1932 [EP 104/500] lr: 0.0020342296920716763, took: 0h:16m:17s, ETA: 4d:11h:28m:12s [TRAIN] loss: 0.0551, accu-50: 94.45%, iou: 89.59%, f1: 94.49% 437.64ms [EVAL] [518/518 step] loss: 0.2067, accu-50: 90.13%, iou: 66.29%, f1: 79.33%, 75.90ms
@20230617_1948 [EP 105/500] lr: 0.0020033183973282576, took: 0h:16m:16s, ETA: 4d:11h:5m:20s [TRAIN] loss: 0.0548, accu-50: 94.49%, iou: 89.63%, f1: 94.52% 435.84ms [EVAL] [518/518 step] loss: 0.7707, accu-50: 12.14%, iou: 13.24%, f1: 22.93%, 76.38ms
@20230617_2004 [EP 106/500] lr: 0.0019728769548237324, took: 0h:16m:16s, ETA: 4d:10h:49m:4s [TRAIN] loss: 0.0548, accu-50: 94.55%, iou: 89.65%, f1: 94.52% 436.50ms [EVAL] [518/518 step] loss: 0.1890, accu-50: 78.93%, iou: 68.51%, f1: 81.10%, 76.13ms
@20230617_2021 [EP 107/500] lr: 0.0019428980303928256, took: 0h:16m:16s, ETA: 4d:10h:32m:48s [TRAIN] loss: 0.0547, accu-50: 94.54%, iou: 89.65%, f1: 94.53% 437.90ms [EVAL] [518/518 step] loss: 0.9894, accu-50: 87.07%, iou: 0.54%, f1: 1.06%, 76.32ms
@20230617_2037 [EP 108/500] lr: 0.0019133745227009058, took: 0h:16m:16s, ETA: 4d:10h:16m:32s [TRAIN] loss: 0.0545, accu-50: 94.51%, iou: 89.69%, f1: 94.55% 438.29ms [EVAL] [518/518 step] loss: 0.9772, accu-50: 93.09%, iou: 1.17%, f1: 2.28%, 76.28ms
@20230617_2053 [EP 109/500] lr: 0.0018842997960746288, took: 0h:16m:16s, ETA: 4d:10h:0m:16s [TRAIN] loss: 0.0544, accu-50: 94.58%, iou: 89.72%, f1: 94.56% 437.46ms [EVAL] [518/518 step] loss: 0.2400, accu-50: 93.59%, iou: 61.91%, f1: 76.00%, 76.58ms
@20230617_2109 [EP 110/500] lr: 0.001855666865594685, took: 0h:16m:16s, ETA: 4d:9h:44m:0s [TRAIN] loss: 0.0543, accu-50: 94.59%, iou: 89.73%, f1: 94.57% 437.48ms [EVAL] [518/518 step] loss: 0.9994, accu-50: 93.35%, iou: 0.03%, f1: 0.06%, 76.41ms
@20230617_2125 [EP 111/500] lr: 0.0018274689791724086, took: 0h:16m:16s, ETA: 4d:9h:27m:44s [TRAIN] loss: 0.0542, accu-50: 94.54%, iou: 89.74%, f1: 94.58% 436.03ms [EVAL] [518/518 step] loss: 0.9143, accu-50: 92.30%, iou: 4.60%, f1: 8.57%, 76.37ms
@20230617_2142 [EP 112/500] lr: 0.0017996995011344552, took: 0h:16m:16s, ETA: 4d:9h:11m:28s [TRAIN] loss: 0.0541, accu-50: 94.61%, iou: 89.76%, f1: 94.59% 437.89ms [EVAL] [518/518 step] loss: 0.0892, accu-50: 91.48%, iou: 83.72%, f1: 91.08%, 76.22ms
@20230617_2158 [EP 113/500] lr: 0.0017723520286381245, took: 0h:16m:16s, ETA: 4d:8h:55m:12s [TRAIN] loss: 0.0539, accu-50: 94.60%, iou: 89.79%, f1: 94.61% 437.83ms [EVAL] [518/518 step] loss: 0.2251, accu-50: 74.88%, iou: 63.61%, f1: 77.49%, 76.51ms
@20230617_2214 [EP 114/500] lr: 0.0017454201588407159, took: 0h:16m:16s, ETA: 4d:8h:38m:56s [TRAIN] loss: 0.0539, accu-50: 94.60%, iou: 89.80%, f1: 94.61% 437.42ms [EVAL] [518/518 step] loss: 0.9039, accu-50: 91.20%, iou: 5.14%, f1: 9.61%, 76.39ms
@20230617_2230 [EP 115/500] lr: 0.0017188976053148508, took: 0h:16m:16s, ETA: 4d:8h:22m:40s [TRAIN] loss: 0.0539, accu-50: 94.61%, iou: 89.79%, f1: 94.61% 438.19ms [EVAL] [518/518 step] loss: 0.3049, accu-50: 90.79%, iou: 54.00%, f1: 69.51%, 77.14ms
@20230617_2246 [EP 116/500] lr: 0.0016927779652178288, took: 0h:16m:16s, ETA: 4d:8h:6m:24s [TRAIN] loss: 0.0538, accu-50: 94.63%, iou: 89.82%, f1: 94.62% 438.56ms [EVAL] [518/518 step] loss: 0.1145, accu-50: 84.60%, iou: 79.57%, f1: 88.55%, 76.39ms
@20230617_2303 [EP 117/500] lr: 0.0016670553013682365, took: 0h:16m:16s, ETA: 4d:7h:50m:8s [TRAIN] loss: 0.0537, accu-50: 94.66%, iou: 89.84%, f1: 94.63% 437.99ms [EVAL] [518/518 step] loss: 0.3891, accu-50: 91.68%, iou: 44.77%, f1: 61.09%, 76.27ms
@20230617_2319 [EP 118/500] lr: 0.0016417234437540174, took: 0h:16m:16s, ETA: 4d:7h:33m:52s [TRAIN] loss: 0.0536, accu-50: 94.61%, iou: 89.86%, f1: 94.64% 437.88ms [EVAL] [518/518 step] loss: 0.9795, accu-50: 1.03%, iou: 1.04%, f1: 2.05%, 76.38ms
@20230617_2335 [EP 119/500] lr: 0.0016167765716090798, took: 0h:16m:16s, ETA: 4d:7h:17m:36s [TRAIN] loss: 0.0535, accu-50: 94.67%, iou: 89.87%, f1: 94.65% 437.17ms [EVAL] [518/518 step] loss: 0.9976, accu-50: 91.36%, iou: 0.12%, f1: 0.24%, 76.44ms
@20230617_2351 [EP 120/500] lr: 0.0015922087477520108, took: 0h:16m:16s, ETA: 4d:7h:1m:20s [TRAIN] loss: 0.0534, accu-50: 94.65%, iou: 89.88%, f1: 94.66% 438.25ms [EVAL] [518/518 step] loss: 0.9970, accu-50: 92.72%, iou: 0.15%, f1: 0.30%, 76.28ms
@20230618_0007 [EP 121/500] lr: 0.0015680142678320408, took: 0h:16m:16s, ETA: 4d:6h:45m:4s [TRAIN] loss: 0.0534, accu-50: 94.63%, iou: 89.90%, f1: 94.66% 440.13ms [EVAL] [518/518 step] loss: 0.2180, accu-50: 91.55%, iou: 64.69%, f1: 78.20%, 76.38ms
@20230618_0024 [EP 122/500] lr: 0.0015441874274984002, took: 0h:16m:15s, ETA: 4d:6h:22m:30s [TRAIN] loss: 0.0532, accu-50: 94.66%, iou: 89.92%, f1: 94.68% 439.89ms [EVAL] [518/518 step] loss: 0.9013, accu-50: 5.07%, iou: 5.26%, f1: 9.87%, 76.41ms
@20230618_0040 [EP 123/500] lr: 0.0015207226388156414, took: 0h:16m:15s, ETA: 4d:6h:6m:15s [TRAIN] loss: 0.0531, accu-50: 94.72%, iou: 89.94%, f1: 94.69% 438.04ms [EVAL] [518/518 step] loss: 0.2191, accu-50: 84.01%, iou: 64.50%, f1: 78.09%, 76.51ms
@20230618_0056 [EP 124/500] lr: 0.0014976144302636385, took: 0h:16m:15s, ETA: 4d:5h:50m:0s [TRAIN] loss: 0.0530, accu-50: 94.68%, iou: 89.96%, f1: 94.70% 438.22ms [EVAL] [518/518 step] loss: 0.5440, accu-50: 92.15%, iou: 30.30%, f1: 45.60%, 76.25ms
@20230618_0112 [EP 125/500] lr: 0.0014748573303222656, took: 0h:16m:15s, ETA: 4d:5h:33m:45s [TRAIN] loss: 0.0529, accu-50: 94.72%, iou: 89.97%, f1: 94.71% 437.80ms [EVAL] [518/518 step] loss: 0.8693, accu-50: 6.42%, iou: 7.10%, f1: 13.07%, 76.40ms
@20230618_0128 [EP 126/500] lr: 0.0014524459838867188, took: 0h:16m:15s, ETA: 4d:5h:17m:30s [TRAIN] loss: 0.0529, accu-50: 94.75%, iou: 89.98%, f1: 94.71% 437.49ms [EVAL] [518/518 step] loss: 0.8331, accu-50: 92.21%, iou: 9.49%, f1: 16.69%, 76.54ms
@20230618_0144 [EP 127/500] lr: 0.0014303752686828375, took: 0h:16m:15s, ETA: 4d:5h:1m:15s [TRAIN] loss: 0.0528, accu-50: 94.74%, iou: 90.00%, f1: 94.72% 437.83ms [EVAL] [518/518 step] loss: 0.6652, accu-50: 93.82%, iou: 20.64%, f1: 33.48%, 76.32ms
@20230618_0201 [EP 128/500] lr: 0.0014086399460211396, took: 0h:16m:15s, ETA: 4d:4h:45m:0s [TRAIN] loss: 0.0527, accu-50: 94.72%, iou: 90.01%, f1: 94.73% 437.16ms [EVAL] [518/518 step] loss: 0.0877, accu-50: 93.39%, iou: 83.97%, f1: 91.23%, 76.32ms
@20230618_0217 [EP 129/500] lr: 0.0013872348936274648, took: 0h:16m:15s, ETA: 4d:4h:28m:45s [TRAIN] loss: 0.0527, accu-50: 94.70%, iou: 90.02%, f1: 94.73% 437.76ms [EVAL] [518/518 step] loss: 0.9654, accu-50: 95.79%, iou: 1.79%, f1: 3.46%, 76.29ms
@20230618_0233 [EP 130/500] lr: 0.0013661551056429744, took: 0h:16m:15s, ETA: 4d:4h:12m:30s [TRAIN] loss: 0.0525, accu-50: 94.77%, iou: 90.04%, f1: 94.75% 438.09ms [EVAL] [518/518 step] loss: 0.1139, accu-50: 89.86%, iou: 79.70%, f1: 88.61%, 76.56ms
@20230618_0249 [EP 131/500] lr: 0.0013453955762088299, took: 0h:16m:15s, ETA: 4d:3h:56m:15s [TRAIN] loss: 0.0525, accu-50: 94.72%, iou: 90.06%, f1: 94.75% 438.10ms [EVAL] [518/518 step] loss: 0.2122, accu-50: 92.36%, iou: 65.58%, f1: 78.78%, 76.55ms
@20230618_0306 [EP 132/500] lr: 0.0013249515322968364, took: 0h:16m:15s, ETA: 4d:3h:40m:0s [TRAIN] loss: 0.0524, accu-50: 94.80%, iou: 90.07%, f1: 94.76% 438.47ms [EVAL] [518/518 step] loss: 0.1297, accu-50: 92.81%, iou: 77.31%, f1: 87.03%, 76.31ms
@20230618_0322 [EP 133/500] lr: 0.001304818200878799, took: 0h:16m:15s, ETA: 4d:3h:23m:45s [TRAIN] loss: 0.0523, accu-50: 94.81%, iou: 90.08%, f1: 94.77% 438.27ms [EVAL] [518/518 step] loss: 0.1971, accu-50: 83.86%, iou: 67.44%, f1: 80.29%, 76.47ms
@20230618_0338 [EP 134/500] lr: 0.001284990692511201, took: 0h:16m:15s, ETA: 4d:3h:7m:30s [TRAIN] loss: 0.0522, accu-50: 94.79%, iou: 90.10%, f1: 94.78% 438.67ms [EVAL] [518/518 step] loss: 0.5735, accu-50: 92.61%, iou: 27.75%, f1: 42.65%, 76.45ms
@20230618_0354 [EP 135/500] lr: 0.0012654645834118128, took: 0h:16m:15s, ETA: 4d:2h:51m:15s [TRAIN] loss: 0.0522, accu-50: 94.82%, iou: 90.11%, f1: 94.78% 439.26ms [EVAL] [518/518 step] loss: 0.5231, accu-50: 91.65%, iou: 32.08%, f1: 47.69%, 76.50ms
@20230618_0410 [EP 136/500] lr: 0.0012462352169677615, took: 0h:16m:15s, ETA: 4d:2h:35m:0s [TRAIN] loss: 0.0521, accu-50: 94.81%, iou: 90.12%, f1: 94.79% 438.65ms [EVAL] [518/518 step] loss: 0.0885, accu-50: 90.93%, iou: 83.84%, f1: 91.15%, 76.62ms
@20230618_0427 [EP 137/500] lr: 0.001227297936566174, took: 0h:16m:15s, ETA: 4d:2h:18m:45s [TRAIN] loss: 0.0520, accu-50: 94.80%, iou: 90.13%, f1: 94.80% 439.61ms [EVAL] [518/518 step] loss: 0.9982, accu-50: 96.80%, iou: 0.09%, f1: 0.18%, 76.50ms
@20230618_0443 [EP 138/500] lr: 0.0012086484348401427, took: 0h:16m:15s, ETA: 4d:2h:2m:30s [TRAIN] loss: 0.0520, accu-50: 94.83%, iou: 90.14%, f1: 94.80% 438.71ms [EVAL] [518/518 step] loss: 0.1192, accu-50: 87.90%, iou: 78.83%, f1: 88.08%, 76.64ms
@20230618_0459 [EP 139/500] lr: 0.00119028240442276, took: 0h:16m:15s, ETA: 4d:1h:46m:15s [TRAIN] loss: 0.0519, accu-50: 94.81%, iou: 90.16%, f1: 94.81% 439.30ms [EVAL] [518/518 step] loss: 0.2522, accu-50: 92.49%, iou: 60.38%, f1: 74.78%, 76.41ms
@20230618_0515 [EP 140/500] lr: 0.0011721954215317965, took: 0h:16m:15s, ETA: 4d:1h:30m:0s [TRAIN] loss: 0.0518, accu-50: 94.83%, iou: 90.18%, f1: 94.82% 440.33ms [EVAL] [518/518 step] loss: 0.9899, accu-50: 87.75%, iou: 0.51%, f1: 1.01%, 76.41ms
@20230618_0531 [EP 141/500] lr: 0.0011543831788003445, took: 0h:16m:15s, ETA: 4d:1h:13m:45s [TRAIN] loss: 0.0517, accu-50: 94.84%, iou: 90.19%, f1: 94.83% 438.78ms [EVAL] [518/518 step] loss: 0.9296, accu-50: 92.27%, iou: 3.70%, f1: 7.04%, 76.28ms
@20230618_0548 [EP 142/500] lr: 0.001136841718107462, took: 0h:16m:15s, ETA: 4d:0h:57m:30s [TRAIN] loss: 0.0517, accu-50: 94.82%, iou: 90.19%, f1: 94.83% 439.64ms [EVAL] [518/518 step] loss: 0.0925, accu-50: 93.40%, iou: 83.18%, f1: 90.75%, 76.56ms
@20230618_0604 [EP 143/500] lr: 0.0011195667320862412, took: 0h:16m:15s, ETA: 4d:0h:41m:15s [TRAIN] loss: 0.0517, accu-50: 94.85%, iou: 90.20%, f1: 94.83% 439.48ms [EVAL] [518/518 step] loss: 0.6440, accu-50: 92.41%, iou: 22.27%, f1: 35.60%, 76.71ms
@20230618_0620 [EP 144/500] lr: 0.0011025543790310621, took: 0h:16m:15s, ETA: 4d:0h:25m:0s [TRAIN] loss: 0.0515, accu-50: 94.88%, iou: 90.23%, f1: 94.85% 439.07ms [EVAL] [518/518 step] loss: 0.9079, accu-50: 93.00%, iou: 4.96%, f1: 9.21%, 76.57ms
@20230618_0636 [EP 145/500] lr: 0.001085800351575017, took: 0h:16m:15s, ETA: 4d:0h:8m:45s [TRAIN] loss: 0.0515, accu-50: 94.85%, iou: 90.22%, f1: 94.85% 438.34ms [EVAL] [518/518 step] loss: 0.8691, accu-50: 92.12%, iou: 7.22%, f1: 13.09%, 76.42ms
@20230618_0652 [EP 146/500] lr: 0.0010693010408431292, took: 0h:16m:15s, ETA: 3d:23h:52m:30s [TRAIN] loss: 0.0515, accu-50: 94.86%, iou: 90.24%, f1: 94.85% 438.69ms [EVAL] [518/518 step] loss: 0.5664, accu-50: 90.98%, iou: 28.40%, f1: 43.36%, 76.34ms
@20230618_0709 [EP 147/500] lr: 0.0010530524887144566, took: 0h:16m:15s, ETA: 3d:23h:36m:15s [TRAIN] loss: 0.0514, accu-50: 94.85%, iou: 90.26%, f1: 94.86% 439.82ms [EVAL] [518/518 step] loss: 0.8312, accu-50: 91.79%, iou: 9.53%, f1: 16.88%, 76.41ms
@20230618_0725 [EP 148/500] lr: 0.001037050737068057, took: 0h:16m:15s, ETA: 3d:23h:20m:0s [TRAIN] loss: 0.0513, accu-50: 94.86%, iou: 90.26%, f1: 94.87% 439.33ms [EVAL] [518/518 step] loss: 0.9999, accu-50: 44.99%, iou: 0.01%, f1: 0.01%, 76.70ms
@20230618_0741 [EP 149/500] lr: 0.001021292177028954, took: 0h:16m:15s, ETA: 3d:23h:3m:45s [TRAIN] loss: 0.0512, accu-50: 94.89%, iou: 90.29%, f1: 94.88% 440.59ms [EVAL] [518/518 step] loss: 0.1683, accu-50: 83.44%, iou: 71.44%, f1: 83.17%, 76.83ms
@20230618_0757 [EP 150/500] lr: 0.001005773083306849, took: 0h:16m:15s, ETA: 3d:22h:47m:30s [TRAIN] loss: 0.0512, accu-50: 94.90%, iou: 90.28%, f1: 94.88% 439.16ms [EVAL] [518/518 step] loss: 0.7181, accu-50: 90.48%, iou: 16.85%, f1: 28.19%, 76.31ms
@20230618_0813 [EP 151/500] lr: 0.0009904897306114435, took: 0h:16m:15s, ETA: 3d:22h:31m:15s [TRAIN] loss: 0.0511, accu-50: 94.91%, iou: 90.30%, f1: 94.89% 439.62ms [EVAL] [518/518 step] loss: 0.8900, accu-50: 90.43%, iou: 5.99%, f1: 11.00%, 76.54ms
@20230618_0830 [EP 152/500] lr: 0.0009754387428984046, took: 0h:16m:15s, ETA: 3d:22h:15m:0s [TRAIN] loss: 0.0511, accu-50: 94.90%, iou: 90.31%, f1: 94.89% 440.55ms [EVAL] [518/518 step] loss: 0.1136, accu-50: 94.14%, iou: 79.78%, f1: 88.64%, 76.23ms
@20230618_0846 [EP 153/500] lr: 0.0009606163948774338, took: 0h:16m:15s, ETA: 3d:21h:58m:45s [TRAIN] loss: 0.0510, accu-50: 94.91%, iou: 90.32%, f1: 94.90% 438.96ms [EVAL] [518/518 step] loss: 0.9122, accu-50: 89.77%, iou: 4.70%, f1: 8.78%, 76.26ms
@20230618_0902 [EP 154/500] lr: 0.0009460193105041981, took: 0h:16m:15s, ETA: 3d:21h:42m:30s [TRAIN] loss: 0.0509, accu-50: 94.90%, iou: 90.34%, f1: 94.91% 439.30ms [EVAL] [518/518 step] loss: 0.2338, accu-50: 73.10%, iou: 62.42%, f1: 76.62%, 76.36ms
@20230618_0918 [EP 155/500] lr: 0.0009316439973190427, took: 0h:16m:15s, ETA: 3d:21h:26m:15s [TRAIN] loss: 0.0508, accu-50: 94.91%, iou: 90.35%, f1: 94.92% 438.51ms [EVAL] [518/518 step] loss: 0.1580, accu-50: 83.09%, iou: 72.93%, f1: 84.20%, 76.68ms
