

** [alpha] Launch Training on 20230807_1121
{
  "HOST": "alpha",
  "SAVE": true,
  "github_log": true,
  "plot": true,
  "architecture": "SEGFORMER",
  "baseModel": "MITB2",
  "gpuIDs": "0,1,2,3",
  "modelSize": [
    512,
    512
  ],
  "initialWeight": [
    null,
    null
  ],
  "num_epochs": 500,
  "resume": false,
  "prevEPOCH": 172,
  "resumeWeight": "./model_weights/ResNet50/20230605_1912_DLV3PP_ResNet50_BEST_AUG/variables/variables",
  "augmentation": true,
  "temperature_shift": 15,
  "Flag": true,
  "p": 0.2,
  "acc_thresh": 0.5,
  "batch_size": 10,
  "early_stop": false,
  "patience": 50,
  "lr_scheduling": "wcos",
  "stepwise_scheduling": true,
  "lr": 0.0004,
  "optimizer": "AdamW",
  "decay_steps": 1.0,
  "warmup": 30,
  "train_annotation": "./Annotations/consolidate_train_db_20230711_1637.txt",
  "eval_annotation": "./Annotations/consolidate_eval_db_20230711_1637.txt",
  "exp_comment": "* Updated Annotations are used\n* Updated consolidate DB used (0711_1637 version) - Updated DB \n* This consolidate DB is updated from 0703_2119 version \n* 4 GPUs are used to train models\n* SEGFORMER Model W/ MIT B2 Pretrained Wegiths\n* Optimize perf: AdamW is used. w/ lr=0.001\n",
  "numGPUs": 4,
  "isCompleted": false,
  "config": "Config/TRAIN_SEGFORMER_NEWDB_20230711_lr.yaml",
  "numTrainDB": 11530,
  "numEvalDB": 3524
}
@20230807_1126 @20230807_1126 [EP 1/500] lr: 1.3333332390175201e-05, took: 249.60s (avg: 249.60s), ETA: 1d:10h:30m:51s [TRAIN] loss: 0.9785, iou: 0.0111, f1: 0.0215 [EVAL] loss: 0.9591, iou: 0.0210, f1: 0.0409
@20230807_1430 @20230807_1430 [EP 90/500] lr: 0.00038623035652562976, took: 118.42s (avg: 118.42s), ETA: 0d:13h:26m:20s [TRAIN] loss: 0.1908, iou: 0.6905, f1: 0.8092 [EVAL] loss: 0.2251, iou: 0.6428, f1: 0.7749
@20230807_1432 @20230807_1432 [EP 91/500] lr: 0.000385773106245324, took: 118.89s (avg: 118.89s), ETA: 0d:13h:24m:22s [TRAIN] loss: 0.1949, iou: 0.6847, f1: 0.8051 [EVAL] loss: 0.2258, iou: 0.6420, f1: 0.7742
@20230807_1434 @20230807_1434 [EP 92/500] lr: 0.000385308638215065, took: 118.29s (avg: 118.29s), ETA: 0d:13h:22m:24s [TRAIN] loss: 0.1953, iou: 0.6842, f1: 0.8047 [EVAL] loss: 0.2241, iou: 0.6441, f1: 0.7759
@20230807_1436 @20230807_1436 [EP 93/500] lr: 0.00038483701064251363, took: 118.41s (avg: 118.41s), ETA: 0d:13h:20m:26s [TRAIN] loss: 0.1925, iou: 0.6882, f1: 0.8075 [EVAL] loss: 0.2218, iou: 0.6467, f1: 0.7782
@20230807_1438 @20230807_1438 [EP 94/500] lr: 0.00038435819442383945, took: 118.21s (avg: 118.21s), ETA: 0d:13h:18m:28s [TRAIN] loss: 0.1941, iou: 0.6858, f1: 0.8059 [EVAL] loss: 0.2243, iou: 0.6434, f1: 0.7757
@20230807_1440 @20230807_1440 [EP 95/500] lr: 0.0003838723059743643, took: 118.11s (avg: 118.11s), ETA: 0d:13h:16m:30s [TRAIN] loss: 0.1920, iou: 0.6888, f1: 0.8080 [EVAL] loss: 0.2185, iou: 0.6516, f1: 0.7815
@20230807_1442 @20230807_1442 [EP 96/500] lr: 0.00038337925798259676, took: 119.08s (avg: 119.08s), ETA: 0d:13h:21m:16s [TRAIN] loss: 0.1873, iou: 0.6957, f1: 0.8127 [EVAL] loss: 0.2180, iou: 0.6521, f1: 0.7820
@20230807_1444 @20230807_1444 [EP 97/500] lr: 0.00038287913776002824, took: 126.33s (avg: 126.33s), ETA: 0d:14h:6m:18s [TRAIN] loss: 0.1864, iou: 0.6970, f1: 0.8136 [EVAL] loss: 0.2177, iou: 0.6523, f1: 0.7823
@20230807_1446 @20230807_1446 [EP 98/500] lr: 0.00038237188709899783, took: 126.58s (avg: 126.58s), ETA: 0d:14h:4m:12s [TRAIN] loss: 0.1861, iou: 0.6973, f1: 0.8139 [EVAL] loss: 0.2183, iou: 0.6514, f1: 0.7817
@20230807_1448 @20230807_1448 [EP 99/500] lr: 0.00038185762241482735, took: 126.29s (avg: 126.29s), ETA: 0d:14h:2m:6s [TRAIN] loss: 0.1862, iou: 0.6972, f1: 0.8138 [EVAL] loss: 0.2213, iou: 0.6475, f1: 0.7787
@20230807_1450 @20230807_1450 [EP 100/500] lr: 0.0003813363437075168, took: 127.37s (avg: 127.37s), ETA: 0d:14h:6m:40s [TRAIN] loss: 0.1876, iou: 0.6953, f1: 0.8124 [EVAL] loss: 0.2197, iou: 0.6496, f1: 0.7803
@20230807_1453 @20230807_1453 [EP 101/500] lr: 0.0003808080218732357, took: 126.47s (avg: 126.47s), ETA: 0d:13h:57m:54s [TRAIN] loss: 0.1879, iou: 0.6948, f1: 0.8121 [EVAL] loss: 0.2192, iou: 0.6502, f1: 0.7808
@20230807_1455 @20230807_1455 [EP 102/500] lr: 0.0003802726569119841, took: 126.43s (avg: 126.43s), ETA: 0d:13h:55m:48s [TRAIN] loss: 0.1911, iou: 0.6900, f1: 0.8089 [EVAL] loss: 0.2190, iou: 0.6505, f1: 0.7810
@20230807_1457 @20230807_1457 [EP 103/500] lr: 0.0003797303943429142, took: 126.71s (avg: 126.71s), ETA: 0d:13h:53m:42s [TRAIN] loss: 0.1885, iou: 0.6938, f1: 0.8115 [EVAL] loss: 0.2189, iou: 0.6507, f1: 0.7811
@20230807_1459 @20230807_1459 [EP 104/500] lr: 0.00037918114685453475, took: 127.04s (avg: 127.04s), ETA: 0d:13h:58m:12s [TRAIN] loss: 0.1885, iou: 0.6939, f1: 0.8115 [EVAL] loss: 0.2221, iou: 0.6463, f1: 0.7779
@20230807_1501 @20230807_1501 [EP 105/500] lr: 0.0003786249435506761, took: 126.32s (avg: 126.32s), ETA: 0d:13h:49m:30s [TRAIN] loss: 0.1905, iou: 0.6910, f1: 0.8095 [EVAL] loss: 0.2205, iou: 0.6487, f1: 0.7795
@20230807_1503 @20230807_1503 [EP 106/500] lr: 0.0003780618426389992, took: 126.80s (avg: 126.80s), ETA: 0d:13h:47m:24s [TRAIN] loss: 0.1914, iou: 0.6897, f1: 0.8086 [EVAL] loss: 0.2218, iou: 0.6469, f1: 0.7782
@20230807_1505 @20230807_1505 [EP 107/500] lr: 0.0003774918441195041, took: 126.14s (avg: 126.14s), ETA: 0d:13h:45m:18s [TRAIN] loss: 0.2047, iou: 0.6714, f1: 0.7953 [EVAL] loss: 0.2305, iou: 0.6353, f1: 0.7695
@20230807_1508 @20230807_1508 [EP 108/500] lr: 0.0003769149770960212, took: 127.14s (avg: 127.14s), ETA: 0d:13h:49m:44s [TRAIN] loss: 0.1906, iou: 0.6906, f1: 0.8094 [EVAL] loss: 0.2172, iou: 0.6534, f1: 0.7828
@20230807_1510 @20230807_1510 [EP 109/500] lr: 0.0003763312706723809, took: 126.14s (avg: 126.14s), ETA: 0d:13h:41m:6s [TRAIN] loss: 0.1850, iou: 0.6988, f1: 0.8150 [EVAL] loss: 0.2185, iou: 0.6519, f1: 0.7815
@20230807_1512 @20230807_1512 [EP 110/500] lr: 0.00037574072484858334, took: 126.40s (avg: 126.40s), ETA: 0d:13h:39m:0s [TRAIN] loss: 0.1851, iou: 0.6988, f1: 0.8149 [EVAL] loss: 0.2234, iou: 0.6455, f1: 0.7766
@20230807_1514 @20230807_1514 [EP 111/500] lr: 0.00037514339783228934, took: 126.70s (avg: 126.70s), ETA: 0d:13h:36m:54s [TRAIN] loss: 0.1855, iou: 0.6982, f1: 0.8145 [EVAL] loss: 0.2239, iou: 0.6447, f1: 0.7761
@20230807_1516 @20230807_1516 [EP 112/500] lr: 0.00037453926051966846, took: 126.76s (avg: 126.76s), ETA: 0d:13h:34m:48s [TRAIN] loss: 0.1861, iou: 0.6975, f1: 0.8139 [EVAL] loss: 0.2204, iou: 0.6493, f1: 0.7796
@20230807_1518 @20230807_1518 [EP 113/500] lr: 0.00037392842932604253, took: 128.48s (avg: 128.48s), ETA: 0d:13h:45m:36s [TRAIN] loss: 0.1868, iou: 0.6965, f1: 0.8132 [EVAL] loss: 0.2186, iou: 0.6516, f1: 0.7814
@20230807_1520 @20230807_1520 [EP 114/500] lr: 0.0003733108169399202, took: 126.07s (avg: 126.07s), ETA: 0d:13h:30m:36s [TRAIN] loss: 0.1893, iou: 0.6929, f1: 0.8107 [EVAL] loss: 0.2180, iou: 0.6524, f1: 0.7820
@20230807_1522 @20230807_1522 [EP 115/500] lr: 0.0003726865106727928, took: 127.04s (avg: 127.04s), ETA: 0d:13h:34m:55s [TRAIN] loss: 0.1876, iou: 0.6954, f1: 0.8124 [EVAL] loss: 0.2168, iou: 0.6540, f1: 0.7832
@20230807_1525 @20230807_1525 [EP 116/500] lr: 0.00037205551052466035, took: 126.90s (avg: 126.90s), ETA: 0d:13h:26m:24s [TRAIN] loss: 0.1844, iou: 0.7000, f1: 0.8156 [EVAL] loss: 0.2159, iou: 0.6551, f1: 0.7841
@20230807_1527 @20230807_1527 [EP 117/500] lr: 0.00037141787470318377, took: 126.66s (avg: 126.66s), ETA: 0d:13h:24m:18s [TRAIN] loss: 0.1821, iou: 0.7034, f1: 0.8179 [EVAL] loss: 0.2181, iou: 0.6525, f1: 0.7819
@20230807_1529 @20230807_1529 [EP 118/500] lr: 0.00037077360320836306, took: 126.20s (avg: 126.20s), ETA: 0d:13h:22m:12s [TRAIN] loss: 0.1814, iou: 0.7045, f1: 0.8186 [EVAL] loss: 0.2193, iou: 0.6509, f1: 0.7807
@20230807_1531 @20230807_1531 [EP 119/500] lr: 0.0003701226960401982, took: 126.60s (avg: 126.60s), ETA: 0d:13h:20m:6s [TRAIN] loss: 0.1824, iou: 0.7029, f1: 0.8176 [EVAL] loss: 0.2210, iou: 0.6486, f1: 0.7790
@20230807_1533 @20230807_1533 [EP 120/500] lr: 0.00036946521140635014, took: 126.66s (avg: 126.66s), ETA: 0d:13h:18m:0s [TRAIN] loss: 0.1842, iou: 0.7002, f1: 0.8158 [EVAL] loss: 0.2220, iou: 0.6471, f1: 0.7780
@20230807_1535 @20230807_1535 [EP 121/500] lr: 0.00036880120751447976, took: 126.71s (avg: 126.71s), ETA: 0d:13h:15m:54s [TRAIN] loss: 0.1847, iou: 0.6995, f1: 0.8153 [EVAL] loss: 0.2193, iou: 0.6506, f1: 0.7807
@20230807_1537 @20230807_1537 [EP 122/500] lr: 0.00036813062615692616, took: 126.67s (avg: 126.67s), ETA: 0d:13h:13m:48s [TRAIN] loss: 0.1838, iou: 0.7009, f1: 0.8162 [EVAL] loss: 0.2224, iou: 0.6467, f1: 0.7776
@20230807_1540 @20230807_1540 [EP 123/500] lr: 0.0003674535546451807, took: 126.04s (avg: 126.04s), ETA: 0d:13h:11m:42s [TRAIN] loss: 0.1848, iou: 0.6995, f1: 0.8152 [EVAL] loss: 0.2232, iou: 0.6456, f1: 0.7768
@20230807_1542 @20230807_1542 [EP 124/500] lr: 0.00036677002208307385, took: 126.66s (avg: 126.66s), ETA: 0d:13h:9m:36s [TRAIN] loss: 0.1871, iou: 0.6961, f1: 0.8129 [EVAL] loss: 0.2218, iou: 0.6475, f1: 0.7782
@20230807_1544 @20230807_1544 [EP 125/500] lr: 0.00036607999936677516, took: 127.17s (avg: 127.17s), ETA: 0d:13h:13m:45s [TRAIN] loss: 0.1861, iou: 0.6977, f1: 0.8139 [EVAL] loss: 0.2228, iou: 0.6464, f1: 0.7772
@20230807_1546 @20230807_1546 [EP 126/500] lr: 0.000365383573807776, took: 126.48s (avg: 126.48s), ETA: 0d:13h:5m:24s [TRAIN] loss: 0.1860, iou: 0.6978, f1: 0.8140 [EVAL] loss: 0.2183, iou: 0.6523, f1: 0.7817
@20230807_1548 @20230807_1548 [EP 127/500] lr: 0.00036468071630224586, took: 126.62s (avg: 126.62s), ETA: 0d:13h:3m:18s [TRAIN] loss: 0.1830, iou: 0.7022, f1: 0.8170 [EVAL] loss: 0.2151, iou: 0.6566, f1: 0.7849
@20230807_1550 @20230807_1550 [EP 128/500] lr: 0.00036397151416167617, took: 126.26s (avg: 126.26s), ETA: 0d:13h:1m:12s [TRAIN] loss: 0.1822, iou: 0.7033, f1: 0.8178 [EVAL] loss: 0.2166, iou: 0.6545, f1: 0.7834
@20230807_1552 @20230807_1552 [EP 129/500] lr: 0.0003632559673860669, took: 127.44s (avg: 127.44s), ETA: 0d:13h:5m:17s [TRAIN] loss: 0.1809, iou: 0.7052, f1: 0.8191 [EVAL] loss: 0.2162, iou: 0.6551, f1: 0.7838
@20230807_1555 @20230807_1555 [EP 130/500] lr: 0.0003625340759754181, took: 126.20s (avg: 126.20s), ETA: 0d:12h:57m:0s [TRAIN] loss: 0.1801, iou: 0.7064, f1: 0.8199 [EVAL] loss: 0.2145, iou: 0.6572, f1: 0.7855
@20230807_1557 @20230807_1557 [EP 131/500] lr: 0.00036180592724122107, took: 126.59s (avg: 126.59s), ETA: 0d:12h:54m:54s [TRAIN] loss: 0.1813, iou: 0.7046, f1: 0.8187 [EVAL] loss: 0.2162, iou: 0.6549, f1: 0.7838
@20230807_1559 @20230807_1559 [EP 132/500] lr: 0.0003610714920796454, took: 127.01s (avg: 127.01s), ETA: 0d:12h:58m:56s [TRAIN] loss: 0.2026, iou: 0.6756, f1: 0.7974 [EVAL] loss: 0.2394, iou: 0.6238, f1: 0.7606
@20230807_1601 @20230807_1601 [EP 133/500] lr: 0.00036033085780218244, took: 127.58s (avg: 127.58s), ETA: 0d:12h:56m:49s [TRAIN] loss: 0.1989, iou: 0.6789, f1: 0.8011 [EVAL] loss: 0.2167, iou: 0.6539, f1: 0.7833
@20230807_1603 @20230807_1603 [EP 134/500] lr: 0.00035958399530500174, took: 122.43s (avg: 122.43s), ETA: 0d:12h:24m:12s [TRAIN] loss: 0.1828, iou: 0.7022, f1: 0.8172 [EVAL] loss: 0.2125, iou: 0.6599, f1: 0.7875
@20230807_1605 @20230807_1605 [EP 135/500] lr: 0.00035883093369193375, took: 118.46s (avg: 118.46s), ETA: 0d:11h:57m:50s [TRAIN] loss: 0.1784, iou: 0.7087, f1: 0.8216 [EVAL] loss: 0.2116, iou: 0.6612, f1: 0.7884
@20230807_1607 @20230807_1607 [EP 136/500] lr: 0.00035807176027446985, took: 118.35s (avg: 118.35s), ETA: 0d:11h:55m:52s [TRAIN] loss: 0.1768, iou: 0.7112, f1: 0.8232 [EVAL] loss: 0.2119, iou: 0.6611, f1: 0.7881
@20230807_1609 @20230807_1609 [EP 137/500] lr: 0.00035730647505261004, took: 118.09s (avg: 118.09s), ETA: 0d:11h:53m:54s [TRAIN] loss: 0.1767, iou: 0.7114, f1: 0.8233 [EVAL] loss: 0.2130, iou: 0.6596, f1: 0.7870
@20230807_1611 @20230807_1611 [EP 138/500] lr: 0.0003565350780263543, took: 118.19s (avg: 118.19s), ETA: 0d:11h:51m:56s [TRAIN] loss: 0.1779, iou: 0.7095, f1: 0.8221 [EVAL] loss: 0.2141, iou: 0.6579, f1: 0.7859
@20230807_1613 @20230807_1613 [EP 139/500] lr: 0.00035575759829953313, took: 118.47s (avg: 118.47s), ETA: 0d:11h:49m:58s [TRAIN] loss: 0.1815, iou: 0.7044, f1: 0.8185 [EVAL] loss: 0.2163, iou: 0.6551, f1: 0.7837
@20230807_1615 @20230807_1615 [EP 140/500] lr: 0.0003549741522874683, took: 118.10s (avg: 118.10s), ETA: 0d:11h:48m:0s [TRAIN] loss: 0.1807, iou: 0.7056, f1: 0.8193 [EVAL] loss: 0.2195, iou: 0.6509, f1: 0.7805
@20230807_1617 @20230807_1617 [EP 141/500] lr: 0.0003541846526786685, took: 122.25s (avg: 122.25s), ETA: 0d:12h:9m:58s [TRAIN] loss: 0.1791, iou: 0.7078, f1: 0.8209 [EVAL] loss: 0.2308, iou: 0.6361, f1: 0.7692
@20230807_1619 @20230807_1619 [EP 142/500] lr: 0.0003533892158884555, took: 128.15s (avg: 128.15s), ETA: 0d:12h:43m:44s [TRAIN] loss: 0.1788, iou: 0.7083, f1: 0.8212 [EVAL] loss: 0.2209, iou: 0.6492, f1: 0.7791
@20230807_1621 @20230807_1621 [EP 143/500] lr: 0.00035258784191682935, took: 126.40s (avg: 126.40s), ETA: 0d:12h:29m:42s [TRAIN] loss: 0.1775, iou: 0.7102, f1: 0.8225 [EVAL] loss: 0.2194, iou: 0.6511, f1: 0.7806
@20230807_1624 @20230807_1624 [EP 144/500] lr: 0.00035178055986762047, took: 127.16s (avg: 127.16s), ETA: 0d:12h:33m:32s [TRAIN] loss: 0.1775, iou: 0.7102, f1: 0.8225 [EVAL] loss: 0.2166, iou: 0.6546, f1: 0.7834
@20230807_1626 @20230807_1626 [EP 145/500] lr: 0.00035096739884465933, took: 126.48s (avg: 126.48s), ETA: 0d:12h:25m:30s [TRAIN] loss: 0.1766, iou: 0.7116, f1: 0.8234 [EVAL] loss: 0.2136, iou: 0.6587, f1: 0.7864
@20230807_1628 @20230807_1628 [EP 146/500] lr: 0.00035014841705560684, took: 126.08s (avg: 126.08s), ETA: 0d:12h:23m:24s [TRAIN] loss: 0.1776, iou: 0.7101, f1: 0.8224 [EVAL] loss: 0.2139, iou: 0.6581, f1: 0.7861
@20230807_1630 @20230807_1630 [EP 147/500] lr: 0.00034932358539663255, took: 126.40s (avg: 126.40s), ETA: 0d:12h:21m:18s [TRAIN] loss: 0.1782, iou: 0.7092, f1: 0.8218 [EVAL] loss: 0.2130, iou: 0.6592, f1: 0.7870
@20230807_1632 @20230807_1632 [EP 148/500] lr: 0.00034849299117922783, took: 127.24s (avg: 127.24s), ETA: 0d:12h:25m:4s [TRAIN] loss: 0.1782, iou: 0.7092, f1: 0.8218 [EVAL] loss: 0.2140, iou: 0.6576, f1: 0.7860
@20230807_1634 @20230807_1634 [EP 149/500] lr: 0.00034765666350722313, took: 126.66s (avg: 126.66s), ETA: 0d:12h:17m:6s [TRAIN] loss: 0.1803, iou: 0.7061, f1: 0.8197 [EVAL] loss: 0.2130, iou: 0.6590, f1: 0.7870
@20230807_1636 @20230807_1636 [EP 150/500] lr: 0.0003468146314844489, took: 126.74s (avg: 126.74s), ETA: 0d:12h:15m:0s [TRAIN] loss: 0.1814, iou: 0.7044, f1: 0.8186 [EVAL] loss: 0.2153, iou: 0.6564, f1: 0.7847
@20230807_1639 @20230807_1639 [EP 151/500] lr: 0.00034596689511090517, took: 126.96s (avg: 126.96s), ETA: 0d:12h:12m:54s [TRAIN] loss: 0.1809, iou: 0.7053, f1: 0.8191 [EVAL] loss: 0.2185, iou: 0.6522, f1: 0.7815
@20230807_1641 @20230807_1641 [EP 152/500] lr: 0.0003451135125942528, took: 127.02s (avg: 127.02s), ETA: 0d:12h:16m:36s [TRAIN] loss: 0.1781, iou: 0.7094, f1: 0.8219 [EVAL] loss: 0.2143, iou: 0.6578, f1: 0.7857
@20230807_1643 @20230807_1643 [EP 153/500] lr: 0.0003442545421421528, took: 126.82s (avg: 126.82s), ETA: 0d:12h:8m:42s [TRAIN] loss: 0.1783, iou: 0.7091, f1: 0.8217 [EVAL] loss: 0.2136, iou: 0.6586, f1: 0.7864
@20230807_1645 @20230807_1645 [EP 154/500] lr: 0.00034338992554694414, took: 126.57s (avg: 126.57s), ETA: 0d:12h:6m:36s [TRAIN] loss: 0.1778, iou: 0.7097, f1: 0.8222 [EVAL] loss: 0.2147, iou: 0.6571, f1: 0.7853
@20230807_1647 @20230807_1647 [EP 155/500] lr: 0.0003425198083277792, took: 127.50s (avg: 127.50s), ETA: 0d:12h:10m:15s [TRAIN] loss: 0.1782, iou: 0.7092, f1: 0.8218 [EVAL] loss: 0.2149, iou: 0.6567, f1: 0.7851
@20230807_1649 @20230807_1649 [EP 156/500] lr: 0.0003416441904846579, took: 126.05s (avg: 126.05s), ETA: 0d:12h:2m:24s [TRAIN] loss: 0.1789, iou: 0.7082, f1: 0.8211 [EVAL] loss: 0.2150, iou: 0.6563, f1: 0.7850
@20230807_1651 @20230807_1651 [EP 157/500] lr: 0.0003407630429137498, took: 126.50s (avg: 126.50s), ETA: 0d:12h:0m:18s [TRAIN] loss: 0.1800, iou: 0.7066, f1: 0.8200 [EVAL] loss: 0.2174, iou: 0.6526, f1: 0.7826
@20230807_1654 @20230807_1654 [EP 158/500] lr: 0.00033987645292654634, took: 126.66s (avg: 126.66s), ETA: 0d:11h:58m:12s [TRAIN] loss: 0.1803, iou: 0.7062, f1: 0.8197 [EVAL] loss: 0.2167, iou: 0.6536, f1: 0.7833
@20230807_1656 @20230807_1656 [EP 159/500] lr: 0.00033898447873070836, took: 126.62s (avg: 126.62s), ETA: 0d:11h:56m:6s [TRAIN] loss: 0.1776, iou: 0.7100, f1: 0.8224 [EVAL] loss: 0.2159, iou: 0.6552, f1: 0.7841
@20230807_1658 @20230807_1658 [EP 160/500] lr: 0.0003380871203262359, took: 127.30s (avg: 127.30s), ETA: 0d:11h:59m:40s [TRAIN] loss: 0.1773, iou: 0.7105, f1: 0.8227 [EVAL] loss: 0.2140, iou: 0.6579, f1: 0.7860
@20230807_1700 @20230807_1700 [EP 161/500] lr: 0.0003371844068169594, took: 126.49s (avg: 126.49s), ETA: 0d:11h:51m:54s [TRAIN] loss: 0.1761, iou: 0.7123, f1: 0.8239 [EVAL] loss: 0.2141, iou: 0.6578, f1: 0.7859
@20230807_1702 @20230807_1702 [EP 162/500] lr: 0.0003362763673067093, took: 126.25s (avg: 126.25s), ETA: 0d:11h:49m:48s [TRAIN] loss: 0.1802, iou: 0.7063, f1: 0.8198 [EVAL] loss: 0.2121, iou: 0.6607, f1: 0.7879
@20230807_1704 @20230807_1704 [EP 163/500] lr: 0.000335363089106977, took: 126.21s (avg: 126.21s), ETA: 0d:11h:47m:42s [TRAIN] loss: 0.1762, iou: 0.7121, f1: 0.8238 [EVAL] loss: 0.2121, iou: 0.6607, f1: 0.7879
@20230807_1706 @20230807_1706 [EP 164/500] lr: 0.00033444457221776247, took: 126.82s (avg: 126.82s), ETA: 0d:11h:45m:36s [TRAIN] loss: 0.1761, iou: 0.7123, f1: 0.8239 [EVAL] loss: 0.2132, iou: 0.6591, f1: 0.7868
@20230807_1709 @20230807_1709 [EP 165/500] lr: 0.0003335208457428962, took: 126.73s (avg: 126.73s), ETA: 0d:11h:43m:30s [TRAIN] loss: 0.1763, iou: 0.7120, f1: 0.8237 [EVAL] loss: 0.2157, iou: 0.6559, f1: 0.7843
@20230807_1711 @20230807_1711 [EP 166/500] lr: 0.0003325919678900391, took: 126.58s (avg: 126.58s), ETA: 0d:11h:41m:24s [TRAIN] loss: 0.1770, iou: 0.7110, f1: 0.8230 [EVAL] loss: 0.2149, iou: 0.6570, f1: 0.7851
@20230807_1713 @20230807_1713 [EP 167/500] lr: 0.0003316579095553607, took: 127.27s (avg: 127.27s), ETA: 0d:11h:44m:51s [TRAIN] loss: 0.1768, iou: 0.7112, f1: 0.8232 [EVAL] loss: 0.2123, iou: 0.6603, f1: 0.7877
@20230807_1715 @20230807_1715 [EP 168/500] lr: 0.0003307187871541828, took: 126.65s (avg: 126.65s), ETA: 0d:11h:37m:12s [TRAIN] loss: 0.1762, iou: 0.7122, f1: 0.8238 [EVAL] loss: 0.2144, iou: 0.6571, f1: 0.7856
@20230807_1717 @20230807_1717 [EP 169/500] lr: 0.000329774571582675, took: 126.93s (avg: 126.93s), ETA: 0d:11h:35m:6s [TRAIN] loss: 0.1763, iou: 0.7121, f1: 0.8237 [EVAL] loss: 0.2142, iou: 0.6574, f1: 0.7858
@20230807_1719 @20230807_1719 [EP 170/500] lr: 0.00032882537925615907, took: 125.86s (avg: 125.86s), ETA: 0d:11h:27m:30s [TRAIN] loss: 0.1766, iou: 0.7116, f1: 0.8234 [EVAL] loss: 0.2151, iou: 0.6563, f1: 0.7849
@20230807_1721 @20230807_1721 [EP 171/500] lr: 0.0003278711810708046, took: 126.58s (avg: 126.58s), ETA: 0d:11h:30m:54s [TRAIN] loss: 0.1776, iou: 0.7100, f1: 0.8224 [EVAL] loss: 0.2124, iou: 0.6601, f1: 0.7876
@20230807_1724 @20230807_1724 [EP 172/500] lr: 0.0003269120352342725, took: 126.22s (avg: 126.22s), ETA: 0d:11h:28m:48s [TRAIN] loss: 0.1745, iou: 0.7148, f1: 0.8255 [EVAL] loss: 0.2098, iou: 0.6638, f1: 0.7902
@20230807_1726 @20230807_1726 [EP 173/500] lr: 0.00032594799995422363, took: 126.83s (avg: 126.83s), ETA: 0d:11h:26m:42s [TRAIN] loss: 0.1791, iou: 0.7079, f1: 0.8209 [EVAL] loss: 0.2109, iou: 0.6623, f1: 0.7891
@20230807_1728 @20230807_1728 [EP 174/500] lr: 0.0003249790461268276, took: 127.42s (avg: 127.42s), ETA: 0d:11h:30m:2s [TRAIN] loss: 0.1750, iou: 0.7139, f1: 0.8250 [EVAL] loss: 0.2098, iou: 0.6640, f1: 0.7902
@20230807_1730 @20230807_1730 [EP 175/500] lr: 0.0003240052901674062, took: 126.69s (avg: 126.69s), ETA: 0d:11h:22m:30s [TRAIN] loss: 0.1722, iou: 0.7181, f1: 0.8278 [EVAL] loss: 0.2105, iou: 0.6631, f1: 0.7895
@20230807_1732 @20230807_1732 [EP 176/500] lr: 0.00032302673207595944, took: 126.68s (avg: 126.68s), ETA: 0d:11h:20m:24s [TRAIN] loss: 0.1715, iou: 0.7192, f1: 0.8285 [EVAL] loss: 0.2101, iou: 0.6635, f1: 0.7899
@20230807_1734 @20230807_1734 [EP 177/500] lr: 0.0003220434009563178, took: 122.60s (avg: 122.60s), ETA: 0d:10h:56m:46s [TRAIN] loss: 0.1717, iou: 0.7189, f1: 0.8283 [EVAL] loss: 0.2107, iou: 0.6626, f1: 0.7893
@20230807_1736 @20230807_1736 [EP 178/500] lr: 0.00032105535501614213, took: 118.20s (avg: 118.20s), ETA: 0d:10h:33m:16s [TRAIN] loss: 0.1721, iou: 0.7183, f1: 0.8279 [EVAL] loss: 0.2139, iou: 0.6583, f1: 0.7861
@20230807_1738 @20230807_1738 [EP 179/500] lr: 0.0003200625942554325, took: 118.25s (avg: 118.25s), ETA: 0d:10h:31m:18s [TRAIN] loss: 0.1728, iou: 0.7173, f1: 0.8272 [EVAL] loss: 0.2177, iou: 0.6529, f1: 0.7823
@20230807_1740 @20230807_1740 [EP 180/500] lr: 0.0003190652350895107, took: 118.42s (avg: 118.42s), ETA: 0d:10h:29m:20s [TRAIN] loss: 0.1745, iou: 0.7147, f1: 0.8255 [EVAL] loss: 0.2192, iou: 0.6506, f1: 0.7808
@20230807_1742 @20230807_1742 [EP 181/500] lr: 0.00031806324841454625, took: 125.20s (avg: 125.20s), ETA: 0d:11h:4m:35s [TRAIN] loss: 0.1749, iou: 0.7142, f1: 0.8251 [EVAL] loss: 0.2171, iou: 0.6534, f1: 0.7829
@20230807_1744 @20230807_1744 [EP 182/500] lr: 0.0003170566924382001, took: 126.08s (avg: 126.08s), ETA: 0d:11h:7m:48s [TRAIN] loss: 0.1754, iou: 0.7135, f1: 0.8246 [EVAL] loss: 0.2143, iou: 0.6575, f1: 0.7857
@20230807_1747 @20230807_1747 [EP 183/500] lr: 0.00031604559626430273, took: 125.95s (avg: 125.95s), ETA: 0d:11h:0m:25s [TRAIN] loss: 0.1744, iou: 0.7150, f1: 0.8256 [EVAL] loss: 0.2111, iou: 0.6618, f1: 0.7889
@20230807_1749 @20230807_1749 [EP 184/500] lr: 0.000315030018100515, took: 126.89s (avg: 126.89s), ETA: 0d:11h:3m:36s [TRAIN] loss: 0.1736, iou: 0.7162, f1: 0.8264 [EVAL] loss: 0.2137, iou: 0.6581, f1: 0.7863
