

** [alpha] Launch Training on 20230723_1846
{
  "HOST": "alpha",
  "SAVE": true,
  "github_log": true,
  "architecture": "UNET",
  "baseModel": "ResNet50",
  "numGPUs": 4,
  "modelSize": [
    512,
    512
  ],
  "initialWeight": [
    null,
    null
  ],
  "num_epochs": 500,
  "resume": false,
  "prevEPOCH": 172,
  "resumeWeight": "./model_weights/ResNet50/20230605_1912_DLV3PP_ResNet50_BEST_AUG/variables/variables",
  "augmentation": true,
  "temperature_shift": 15,
  "Flag": true,
  "p": 0.2,
  "acc_thresh": 0.5,
  "batch_size": 16,
  "lr_scheduling": "exp",
  "lr": 0.01,
  "decay_steps": 1.0,
  "train_annotation": "./Annotations/consolidate_train_db_20230711_1637.txt",
  "eval_annotation": "./Annotations/consolidate_eval_db_20230711_1637.txt",
  "exp_comment": "* Updated Annotations are used\n* Updated consolidate DB used (0711_1637 version) - Updated DB \n* This consolidate DB is updated from 0703_2119 version \n* 4 GPUs are used to train models\n",
  "isCompleted": false,
  "config": "Config/TRAIN_UNET_ResNet50_NEWDB_20230711.yaml",
  "numTrainDB": 11530,
  "numEvalDB": 3524
}
@20230723_1849 @20230723_1849 [EP 1/500] lr: 0.009999999776482582, took: 151.72s (avg: 151.72s), ETA: 0d:20h:55m:49s [TRAIN] loss: 0.6193, iou: 0.2586, f1: 0.3807 [EVAL] loss: 0.9948, iou: 0.0026, f1: 0.0052
@20230723_2059 @20230723_2059 [EP 93/500] lr: 0.004294573329389095, took: 83.42s (avg: 83.42s), ETA: 0d:9h:23m:1s [TRAIN] loss: 0.0428, iou: 0.9182, f1: 0.9572 [EVAL] loss: 0.1011, iou: 0.8205, f1: 0.8989
@20230723_2100 @20230723_2100 [EP 94/500] lr: 0.004255298059433699, took: 83.34s (avg: 83.34s), ETA: 0d:9h:21m:38s [TRAIN] loss: 0.0438, iou: 0.9164, f1: 0.9562 [EVAL] loss: 0.8178, iou: 0.1100, f1: 0.1822
@20230723_2101 @20230723_2101 [EP 95/500] lr: 0.004216382279992104, took: 83.31s (avg: 83.31s), ETA: 0d:9h:20m:15s [TRAIN] loss: 0.0429, iou: 0.9179, f1: 0.9571 [EVAL] loss: 0.3039, iou: 0.5418, f1: 0.6961
@20230723_2103 @20230723_2103 [EP 96/500] lr: 0.004177822731435299, took: 83.34s (avg: 83.34s), ETA: 0d:9h:18m:52s [TRAIN] loss: 0.0389, iou: 0.9253, f1: 0.9611 [EVAL] loss: 0.4245, iou: 0.4098, f1: 0.5755
@20230723_2104 @20230723_2104 [EP 97/500] lr: 0.004139615688472986, took: 83.45s (avg: 83.45s), ETA: 0d:9h:17m:29s [TRAIN] loss: 0.0372, iou: 0.9285, f1: 0.9628 [EVAL] loss: 0.1865, iou: 0.6912, f1: 0.8135
@20230723_2106 @20230723_2106 [EP 98/500] lr: 0.004101757891476154, took: 83.30s (avg: 83.30s), ETA: 0d:9h:16m:6s [TRAIN] loss: 0.0362, iou: 0.9302, f1: 0.9638 [EVAL] loss: 0.2675, iou: 0.5867, f1: 0.7325
@20230723_2107 @20230723_2107 [EP 99/500] lr: 0.004064246080815792, took: 83.49s (avg: 83.49s), ETA: 0d:9h:14m:43s [TRAIN] loss: 0.0359, iou: 0.9307, f1: 0.9641 [EVAL] loss: 0.1555, iou: 0.7380, f1: 0.8445
@20230723_2108 @20230723_2108 [EP 100/500] lr: 0.004027077462524176, took: 83.50s (avg: 83.50s), ETA: 0d:9h:13m:20s [TRAIN] loss: 0.0348, iou: 0.9329, f1: 0.9652 [EVAL] loss: 0.0814, iou: 0.8533, f1: 0.9186
@20230723_2110 @20230723_2110 [EP 101/500] lr: 0.003990249242633581, took: 83.53s (avg: 83.53s), ETA: 0d:9h:11m:57s [TRAIN] loss: 0.0346, iou: 0.9332, f1: 0.9654 [EVAL] loss: 0.2026, iou: 0.6679, f1: 0.7974
@20230723_2111 @20230723_2111 [EP 102/500] lr: 0.003953757230192423, took: 83.57s (avg: 83.57s), ETA: 0d:9h:10m:34s [TRAIN] loss: 0.0342, iou: 0.9340, f1: 0.9658 [EVAL] loss: 0.1394, iou: 0.7598, f1: 0.8606
@20230723_2113 @20230723_2113 [EP 103/500] lr: 0.003917599096894264, took: 83.27s (avg: 83.27s), ETA: 0d:9h:9m:11s [TRAIN] loss: 0.0344, iou: 0.9335, f1: 0.9656 [EVAL] loss: 0.2772, iou: 0.5732, f1: 0.7228
@20230723_2114 @20230723_2114 [EP 104/500] lr: 0.0038817718159407377, took: 83.29s (avg: 83.29s), ETA: 0d:9h:7m:48s [TRAIN] loss: 0.0361, iou: 0.9304, f1: 0.9639 [EVAL] loss: 0.2919, iou: 0.5570, f1: 0.7081
@20230723_2116 @20230723_2116 [EP 105/500] lr: 0.0038462721277028322, took: 83.33s (avg: 83.33s), ETA: 0d:9h:6m:25s [TRAIN] loss: 0.0356, iou: 0.9313, f1: 0.9644 [EVAL] loss: 0.1419, iou: 0.7560, f1: 0.8581
@20230723_2117 @20230723_2117 [EP 106/500] lr: 0.00381109700538218, took: 83.29s (avg: 83.29s), ETA: 0d:9h:5m:2s [TRAIN] loss: 0.0350, iou: 0.9324, f1: 0.9650 [EVAL] loss: 0.3650, iou: 0.4701, f1: 0.6350
@20230723_2118 @20230723_2118 [EP 107/500] lr: 0.003776243655011058, took: 83.40s (avg: 83.40s), ETA: 0d:9h:3m:39s [TRAIN] loss: 0.0344, iou: 0.9336, f1: 0.9656 [EVAL] loss: 0.1312, iou: 0.7712, f1: 0.8688
@20230723_2120 @20230723_2120 [EP 108/500] lr: 0.003741708816960454, took: 83.31s (avg: 83.31s), ETA: 0d:9h:2m:16s [TRAIN] loss: 0.0336, iou: 0.9352, f1: 0.9664 [EVAL] loss: 0.5240, iou: 0.3180, f1: 0.4760
@20230723_2121 @20230723_2121 [EP 109/500] lr: 0.003707490162923932, took: 83.26s (avg: 83.26s), ETA: 0d:9h:0m:53s [TRAIN] loss: 0.0331, iou: 0.9361, f1: 0.9669 [EVAL] loss: 0.0772, iou: 0.8590, f1: 0.9228
@20230723_2123 @20230723_2123 [EP 110/500] lr: 0.0036735842004418373, took: 83.28s (avg: 83.28s), ETA: 0d:8h:59m:30s [TRAIN] loss: 0.0332, iou: 0.9358, f1: 0.9668 [EVAL] loss: 0.1294, iou: 0.7735, f1: 0.8706
@20230723_2124 @20230723_2124 [EP 111/500] lr: 0.0036399883683770895, took: 83.17s (avg: 83.17s), ETA: 0d:8h:58m:7s [TRAIN] loss: 0.0336, iou: 0.9352, f1: 0.9664 [EVAL] loss: 0.0990, iou: 0.8229, f1: 0.9010
@20230723_2125 @20230723_2125 [EP 112/500] lr: 0.003606699872761965, took: 83.17s (avg: 83.17s), ETA: 0d:8h:56m:44s [TRAIN] loss: 0.0341, iou: 0.9342, f1: 0.9659 [EVAL] loss: 0.4731, iou: 0.3613, f1: 0.5269
@20230723_2127 @20230723_2127 [EP 113/500] lr: 0.0035737156867980957, took: 83.38s (avg: 83.38s), ETA: 0d:8h:55m:21s [TRAIN] loss: 0.0355, iou: 0.9315, f1: 0.9645 [EVAL] loss: 0.1414, iou: 0.7558, f1: 0.8586
@20230723_2128 @20230723_2128 [EP 114/500] lr: 0.003541033249348402, took: 83.26s (avg: 83.26s), ETA: 0d:8h:53m:58s [TRAIN] loss: 0.0369, iou: 0.9290, f1: 0.9631 [EVAL] loss: 0.2011, iou: 0.6724, f1: 0.7989
@20230723_2130 @20230723_2130 [EP 115/500] lr: 0.0035086495336145163, took: 83.25s (avg: 83.25s), ETA: 0d:8h:52m:35s [TRAIN] loss: 0.0365, iou: 0.9296, f1: 0.9635 [EVAL] loss: 0.3468, iou: 0.4893, f1: 0.6532
@20230723_2131 @20230723_2131 [EP 116/500] lr: 0.003476562211290002, took: 84.58s (avg: 84.58s), ETA: 0d:8h:57m:36s [TRAIN] loss: 0.0361, iou: 0.9305, f1: 0.9639 [EVAL] loss: 0.4760, iou: 0.3588, f1: 0.5240
@20230723_2132 @20230723_2132 [EP 117/500] lr: 0.0034447682555764914, took: 83.66s (avg: 83.66s), ETA: 0d:8h:49m:49s [TRAIN] loss: 0.0335, iou: 0.9352, f1: 0.9665 [EVAL] loss: 0.3348, iou: 0.5047, f1: 0.6652
@20230723_2134 @20230723_2134 [EP 118/500] lr: 0.003413264872506261, took: 83.98s (avg: 83.98s), ETA: 0d:8h:48m:26s [TRAIN] loss: 0.0334, iou: 0.9354, f1: 0.9666 [EVAL] loss: 0.0783, iou: 0.8582, f1: 0.9217
@20230723_2135 @20230723_2135 [EP 119/500] lr: 0.003382049733772874, took: 83.81s (avg: 83.81s), ETA: 0d:8h:47m:3s [TRAIN] loss: 0.0327, iou: 0.9368, f1: 0.9673 [EVAL] loss: 0.0668, iou: 0.8770, f1: 0.9332
@20230723_2137 @20230723_2137 [EP 120/500] lr: 0.0033511200454086065, took: 83.37s (avg: 83.37s), ETA: 0d:8h:45m:40s [TRAIN] loss: 0.0325, iou: 0.9371, f1: 0.9675 [EVAL] loss: 0.1448, iou: 0.7499, f1: 0.8552
@20230723_2138 @20230723_2138 [EP 121/500] lr: 0.0033204732462763786, took: 83.45s (avg: 83.45s), ETA: 0d:8h:44m:17s [TRAIN] loss: 0.0331, iou: 0.9361, f1: 0.9669 [EVAL] loss: 0.1344, iou: 0.7676, f1: 0.8656
@20230723_2140 @20230723_2140 [EP 122/500] lr: 0.00329010677523911, took: 83.69s (avg: 83.69s), ETA: 0d:8h:42m:54s [TRAIN] loss: 0.0322, iou: 0.9378, f1: 0.9678 [EVAL] loss: 0.1162, iou: 0.7952, f1: 0.8838
@20230723_2141 @20230723_2141 [EP 123/500] lr: 0.0032600180711597204, took: 83.63s (avg: 83.63s), ETA: 0d:8h:41m:31s [TRAIN] loss: 0.0313, iou: 0.9393, f1: 0.9687 [EVAL] loss: 0.0727, iou: 0.8673, f1: 0.9273
@20230723_2143 @20230723_2142 [EP 124/500] lr: 0.003230204340070486, took: 83.46s (avg: 83.46s), ETA: 0d:8h:40m:8s [TRAIN] loss: 0.0313, iou: 0.9393, f1: 0.9687 [EVAL] loss: 0.1335, iou: 0.7693, f1: 0.8665
@20230723_2144 @20230723_2144 [EP 125/500] lr: 0.003200663486495614, took: 83.29s (avg: 83.29s), ETA: 0d:8h:38m:45s [TRAIN] loss: 0.0308, iou: 0.9404, f1: 0.9692 [EVAL] loss: 0.0621, iou: 0.8847, f1: 0.9379
@20230723_2146 @20230723_2146 [EP 126/500] lr: 0.003171392483636737, took: 83.61s (avg: 83.61s), ETA: 0d:8h:37m:22s [TRAIN] loss: 0.0311, iou: 0.9397, f1: 0.9689 [EVAL] loss: 0.3200, iou: 0.5192, f1: 0.6800
@20230723_2147 @20230723_2147 [EP 127/500] lr: 0.0031423894688487053, took: 83.60s (avg: 83.60s), ETA: 0d:8h:35m:59s [TRAIN] loss: 0.0311, iou: 0.9398, f1: 0.9689 [EVAL] loss: 0.0935, iou: 0.8307, f1: 0.9065
@20230723_2148 @20230723_2148 [EP 128/500] lr: 0.003113651415333152, took: 83.42s (avg: 83.42s), ETA: 0d:8h:34m:36s [TRAIN] loss: 0.0311, iou: 0.9398, f1: 0.9689 [EVAL] loss: 0.0983, iou: 0.8239, f1: 0.9017
@20230723_2150 @20230723_2150 [EP 129/500] lr: 0.003085176460444927, took: 83.51s (avg: 83.51s), ETA: 0d:8h:33m:13s [TRAIN] loss: 0.0310, iou: 0.9399, f1: 0.9690 [EVAL] loss: 0.1358, iou: 0.7651, f1: 0.8642
@20230723_2151 @20230723_2151 [EP 130/500] lr: 0.0030569618102163076, took: 83.59s (avg: 83.59s), ETA: 0d:8h:31m:50s [TRAIN] loss: 0.0311, iou: 0.9399, f1: 0.9689 [EVAL] loss: 0.2195, iou: 0.6447, f1: 0.7805
@20230723_2153 @20230723_2153 [EP 131/500] lr: 0.0030290051363408566, took: 83.40s (avg: 83.40s), ETA: 0d:8h:30m:27s [TRAIN] loss: 0.0325, iou: 0.9371, f1: 0.9675 [EVAL] loss: 0.6508, iou: 0.2167, f1: 0.3492
@20230723_2154 @20230723_2154 [EP 132/500] lr: 0.0030013041105121374, took: 83.35s (avg: 83.35s), ETA: 0d:8h:29m:4s [TRAIN] loss: 0.0329, iou: 0.9365, f1: 0.9671 [EVAL] loss: 0.4095, iou: 0.4281, f1: 0.5905
@20230723_2155 @20230723_2155 [EP 133/500] lr: 0.0029738564044237137, took: 83.51s (avg: 83.51s), ETA: 0d:8h:27m:41s [TRAIN] loss: 0.0340, iou: 0.9344, f1: 0.9660 [EVAL] loss: 0.2731, iou: 0.5784, f1: 0.7269
@20230723_2157 @20230723_2157 [EP 134/500] lr: 0.0029466599225997925, took: 83.65s (avg: 83.65s), ETA: 0d:8h:26m:18s [TRAIN] loss: 0.0320, iou: 0.9381, f1: 0.9680 [EVAL] loss: 0.1509, iou: 0.7413, f1: 0.8491
@20230723_2158 @20230723_2158 [EP 135/500] lr: 0.00291971187107265, took: 83.64s (avg: 83.64s), ETA: 0d:8h:24m:55s [TRAIN] loss: 0.0305, iou: 0.9409, f1: 0.9695 [EVAL] loss: 0.0751, iou: 0.8624, f1: 0.9249
@20230723_2200 @20230723_2200 [EP 136/500] lr: 0.002893010387197137, took: 83.57s (avg: 83.57s), ETA: 0d:8h:23m:32s [TRAIN] loss: 0.0296, iou: 0.9427, f1: 0.9704 [EVAL] loss: 0.0838, iou: 0.8477, f1: 0.9162
@20230723_2201 @20230723_2201 [EP 137/500] lr: 0.0028665531426668167, took: 83.60s (avg: 83.60s), ETA: 0d:8h:22m:9s [TRAIN] loss: 0.0292, iou: 0.9433, f1: 0.9708 [EVAL] loss: 0.2844, iou: 0.5619, f1: 0.7156
@20230723_2202 @20230723_2202 [EP 138/500] lr: 0.002840337809175253, took: 83.43s (avg: 83.43s), ETA: 0d:8h:20m:46s [TRAIN] loss: 0.0295, iou: 0.9428, f1: 0.9705 [EVAL] loss: 0.2117, iou: 0.6557, f1: 0.7883
@20230723_2204 @20230723_2204 [EP 139/500] lr: 0.0028143622912466526, took: 83.35s (avg: 83.35s), ETA: 0d:8h:19m:23s [TRAIN] loss: 0.0302, iou: 0.9416, f1: 0.9698 [EVAL] loss: 0.1426, iou: 0.7532, f1: 0.8574
@20230723_2205 @20230723_2205 [EP 140/500] lr: 0.0027886242605745792, took: 83.43s (avg: 83.43s), ETA: 0d:8h:18m:0s [TRAIN] loss: 0.0306, iou: 0.9408, f1: 0.9694 [EVAL] loss: 0.1608, iou: 0.7266, f1: 0.8392
@20230723_2207 @20230723_2207 [EP 141/500] lr: 0.00276312162168324, took: 83.65s (avg: 83.65s), ETA: 0d:8h:16m:37s [TRAIN] loss: 0.0313, iou: 0.9394, f1: 0.9687 [EVAL] loss: 0.1939, iou: 0.6808, f1: 0.8061
@20230723_2208 @20230723_2208 [EP 142/500] lr: 0.002737852279096842, took: 83.51s (avg: 83.51s), ETA: 0d:8h:15m:14s [TRAIN] loss: 0.0313, iou: 0.9394, f1: 0.9687 [EVAL] loss: 0.5964, iou: 0.2560, f1: 0.4036
@20230723_2210 @20230723_2209 [EP 143/500] lr: 0.0027128139045089483, took: 83.47s (avg: 83.47s), ETA: 0d:8h:13m:51s [TRAIN] loss: 0.0304, iou: 0.9411, f1: 0.9696 [EVAL] loss: 0.0711, iou: 0.8690, f1: 0.9289
@20230723_2211 @20230723_2211 [EP 144/500] lr: 0.0026880046352744102, took: 83.75s (avg: 83.75s), ETA: 0d:8h:12m:28s [TRAIN] loss: 0.0300, iou: 0.9419, f1: 0.9700 [EVAL] loss: 0.0939, iou: 0.8325, f1: 0.9061
@20230723_2212 @20230723_2212 [EP 145/500] lr: 0.002663422143086791, took: 83.40s (avg: 83.40s), ETA: 0d:8h:11m:5s [TRAIN] loss: 0.0292, iou: 0.9433, f1: 0.9708 [EVAL] loss: 0.2333, iou: 0.6270, f1: 0.7667
@20230723_2214 @20230723_2214 [EP 146/500] lr: 0.0026390645653009415, took: 83.44s (avg: 83.44s), ETA: 0d:8h:9m:42s [TRAIN] loss: 0.0293, iou: 0.9432, f1: 0.9707 [EVAL] loss: 0.1360, iou: 0.7642, f1: 0.8640
@20230723_2215 @20230723_2215 [EP 147/500] lr: 0.002614929573610425, took: 83.42s (avg: 83.42s), ETA: 0d:8h:8m:19s [TRAIN] loss: 0.0284, iou: 0.9448, f1: 0.9716 [EVAL] loss: 0.0935, iou: 0.8334, f1: 0.9065
@20230723_2217 @20230723_2217 [EP 148/500] lr: 0.002591015538200736, took: 83.35s (avg: 83.35s), ETA: 0d:8h:6m:56s [TRAIN] loss: 0.0287, iou: 0.9443, f1: 0.9713 [EVAL] loss: 0.3322, iou: 0.5083, f1: 0.6678
@20230723_2218 @20230723_2218 [EP 149/500] lr: 0.0025673198979347944, took: 83.39s (avg: 83.39s), ETA: 0d:8h:5m:33s [TRAIN] loss: 0.0285, iou: 0.9448, f1: 0.9715 [EVAL] loss: 0.0691, iou: 0.8732, f1: 0.9309
@20230723_2219 @20230723_2219 [EP 150/500] lr: 0.002543841255828738, took: 83.44s (avg: 83.44s), ETA: 0d:8h:4m:10s [TRAIN] loss: 0.0287, iou: 0.9442, f1: 0.9713 [EVAL] loss: 0.0640, iou: 0.8815, f1: 0.9360
@20230723_2221 @20230723_2221 [EP 151/500] lr: 0.002520577283576131, took: 83.40s (avg: 83.40s), ETA: 0d:8h:2m:47s [TRAIN] loss: 0.0293, iou: 0.9431, f1: 0.9707 [EVAL] loss: 0.1181, iou: 0.7915, f1: 0.8819
@20230723_2222 @20230723_2222 [EP 152/500] lr: 0.0024975258857011795, took: 83.36s (avg: 83.36s), ETA: 0d:8h:1m:24s [TRAIN] loss: 0.0291, iou: 0.9434, f1: 0.9709 [EVAL] loss: 0.0642, iou: 0.8812, f1: 0.9358
@20230723_2224 @20230723_2224 [EP 153/500] lr: 0.0024746854323893785, took: 83.34s (avg: 83.34s), ETA: 0d:8h:0m:1s [TRAIN] loss: 0.0289, iou: 0.9440, f1: 0.9711 [EVAL] loss: 0.5978, iou: 0.2554, f1: 0.4022
@20230723_2225 @20230723_2225 [EP 154/500] lr: 0.002452053828164935, took: 83.37s (avg: 83.37s), ETA: 0d:7h:58m:38s [TRAIN] loss: 0.0295, iou: 0.9427, f1: 0.9705 [EVAL] loss: 0.2508, iou: 0.6057, f1: 0.7492
@20230723_2226 @20230723_2226 [EP 155/500] lr: 0.0024296292103827, took: 83.71s (avg: 83.71s), ETA: 0d:7h:57m:15s [TRAIN] loss: 0.0293, iou: 0.9431, f1: 0.9707 [EVAL] loss: 0.3593, iou: 0.4777, f1: 0.6407
@20230723_2228 @20230723_2228 [EP 156/500] lr: 0.002407409716397524, took: 83.47s (avg: 83.47s), ETA: 0d:7h:55m:52s [TRAIN] loss: 0.0292, iou: 0.9434, f1: 0.9708 [EVAL] loss: 0.2798, iou: 0.5695, f1: 0.7202
@20230723_2229 @20230723_2229 [EP 157/500] lr: 0.002385393250733614, took: 83.35s (avg: 83.35s), ETA: 0d:7h:54m:29s [TRAIN] loss: 0.0291, iou: 0.9436, f1: 0.9709 [EVAL] loss: 0.1357, iou: 0.7644, f1: 0.8643
@20230723_2231 @20230723_2231 [EP 158/500] lr: 0.0023635784164071083, took: 83.27s (avg: 83.27s), ETA: 0d:7h:53m:6s [TRAIN] loss: 0.0289, iou: 0.9440, f1: 0.9711 [EVAL] loss: 0.1497, iou: 0.7428, f1: 0.8503
@20230723_2232 @20230723_2232 [EP 159/500] lr: 0.0023419628851115704, took: 83.70s (avg: 83.70s), ETA: 0d:7h:51m:43s [TRAIN] loss: 0.0290, iou: 0.9437, f1: 0.9710 [EVAL] loss: 0.4644, iou: 0.3694, f1: 0.5356
@20230723_2233 @20230723_2233 [EP 160/500] lr: 0.0023205450270324945, took: 83.53s (avg: 83.53s), ETA: 0d:7h:50m:20s [TRAIN] loss: 0.0293, iou: 0.9432, f1: 0.9707 [EVAL] loss: 0.1714, iou: 0.7120, f1: 0.8286
@20230723_2235 @20230723_2235 [EP 161/500] lr: 0.0022993229795247316, took: 83.26s (avg: 83.26s), ETA: 0d:7h:48m:57s [TRAIN] loss: 0.0290, iou: 0.9438, f1: 0.9710 [EVAL] loss: 0.0862, iou: 0.8437, f1: 0.9138
@20230723_2236 @20230723_2236 [EP 162/500] lr: 0.002278295112773776, took: 83.18s (avg: 83.18s), ETA: 0d:7h:47m:34s [TRAIN] loss: 0.0281, iou: 0.9454, f1: 0.9719 [EVAL] loss: 0.1923, iou: 0.6843, f1: 0.8077
@20230723_2238 @20230723_2238 [EP 163/500] lr: 0.0022574595641344786, took: 83.33s (avg: 83.33s), ETA: 0d:7h:46m:11s [TRAIN] loss: 0.0279, iou: 0.9457, f1: 0.9721 [EVAL] loss: 0.1425, iou: 0.7562, f1: 0.8575
@20230723_2239 @20230723_2239 [EP 164/500] lr: 0.0022368147037923336, took: 83.36s (avg: 83.36s), ETA: 0d:7h:44m:48s [TRAIN] loss: 0.0275, iou: 0.9465, f1: 0.9725 [EVAL] loss: 0.0608, iou: 0.8871, f1: 0.9392
@20230723_2241 @20230723_2241 [EP 165/500] lr: 0.0022163584362715483, took: 83.68s (avg: 83.68s), ETA: 0d:7h:43m:25s [TRAIN] loss: 0.0278, iou: 0.9459, f1: 0.9722 [EVAL] loss: 0.0937, iou: 0.8309, f1: 0.9063
@20230723_2242 @20230723_2242 [EP 166/500] lr: 0.0021960893645882607, took: 83.58s (avg: 83.58s), ETA: 0d:7h:42m:2s [TRAIN] loss: 0.0277, iou: 0.9462, f1: 0.9723 [EVAL] loss: 0.0648, iou: 0.8807, f1: 0.9352
@20230723_2244 @20230723_2244 [EP 167/500] lr: 0.0021760056260973215, took: 83.72s (avg: 83.72s), ETA: 0d:7h:40m:39s [TRAIN] loss: 0.0274, iou: 0.9467, f1: 0.9726 [EVAL] loss: 0.0573, iou: 0.8938, f1: 0.9427
@20230723_2245 @20230723_2245 [EP 168/500] lr: 0.0021561053581535816, took: 83.69s (avg: 83.69s), ETA: 0d:7h:39m:16s [TRAIN] loss: 0.0270, iou: 0.9474, f1: 0.9730 [EVAL] loss: 0.1263, iou: 0.7809, f1: 0.8737
@20230723_2247 @20230723_2247 [EP 169/500] lr: 0.0021363873966038227, took: 83.86s (avg: 83.86s), ETA: 0d:7h:37m:53s [TRAIN] loss: 0.0269, iou: 0.9477, f1: 0.9731 [EVAL] loss: 0.0731, iou: 0.8661, f1: 0.9269
@20230723_2248 @20230723_2248 [EP 170/500] lr: 0.002116849645972252, took: 83.62s (avg: 83.62s), ETA: 0d:7h:36m:30s [TRAIN] loss: 0.0269, iou: 0.9477, f1: 0.9731 [EVAL] loss: 0.0678, iou: 0.8750, f1: 0.9322
@20230723_2249 @20230723_2249 [EP 171/500] lr: 0.0020974904764443636, took: 84.52s (avg: 84.52s), ETA: 0d:7h:40m:36s [TRAIN] loss: 0.0270, iou: 0.9475, f1: 0.9730 [EVAL] loss: 0.1152, iou: 0.7965, f1: 0.8848
@20230723_2251 @20230723_2251 [EP 172/500] lr: 0.002078308491036296, took: 83.56s (avg: 83.56s), ETA: 0d:7h:33m:44s [TRAIN] loss: 0.0266, iou: 0.9483, f1: 0.9734 [EVAL] loss: 0.0826, iou: 0.8510, f1: 0.9174
@20230723_2252 @20230723_2252 [EP 173/500] lr: 0.0020593018271028996, took: 83.96s (avg: 83.96s), ETA: 0d:7h:32m:21s [TRAIN] loss: 0.0265, iou: 0.9485, f1: 0.9735 [EVAL] loss: 0.1108, iou: 0.8038, f1: 0.8892
@20230723_2254 @20230723_2254 [EP 174/500] lr: 0.0020404690876603127, took: 83.48s (avg: 83.48s), ETA: 0d:7h:30m:58s [TRAIN] loss: 0.0260, iou: 0.9494, f1: 0.9740 [EVAL] loss: 0.3729, iou: 0.4646, f1: 0.6271
@20230723_2255 @20230723_2255 [EP 175/500] lr: 0.002021808410063386, took: 83.68s (avg: 83.68s), ETA: 0d:7h:29m:35s [TRAIN] loss: 0.0256, iou: 0.9501, f1: 0.9744 [EVAL] loss: 0.1083, iou: 0.8068, f1: 0.8917
@20230723_2256 @20230723_2256 [EP 176/500] lr: 0.0020033183973282576, took: 83.53s (avg: 83.53s), ETA: 0d:7h:28m:12s [TRAIN] loss: 0.0257, iou: 0.9499, f1: 0.9743 [EVAL] loss: 0.1004, iou: 0.8218, f1: 0.8996
@20230723_2258 @20230723_2258 [EP 177/500] lr: 0.0019849976524710655, took: 83.83s (avg: 83.83s), ETA: 0d:7h:26m:49s [TRAIN] loss: 0.0258, iou: 0.9497, f1: 0.9742 [EVAL] loss: 0.0792, iou: 0.8561, f1: 0.9208
@20230723_2259 @20230723_2259 [EP 178/500] lr: 0.0019668443128466606, took: 83.50s (avg: 83.50s), ETA: 0d:7h:25m:26s [TRAIN] loss: 0.0259, iou: 0.9496, f1: 0.9741 [EVAL] loss: 0.0846, iou: 0.8458, f1: 0.9154
@20230723_2301 @20230723_2301 [EP 179/500] lr: 0.0019488570978865027, took: 83.69s (avg: 83.69s), ETA: 0d:7h:24m:3s [TRAIN] loss: 0.0258, iou: 0.9498, f1: 0.9742 [EVAL] loss: 0.0602, iou: 0.8886, f1: 0.9398
@20230723_2302 @20230723_2302 [EP 180/500] lr: 0.0019310343777760863, took: 83.45s (avg: 83.45s), ETA: 0d:7h:22m:40s [TRAIN] loss: 0.0260, iou: 0.9493, f1: 0.9740 [EVAL] loss: 0.0790, iou: 0.8555, f1: 0.9210
@20230723_2304 @20230723_2304 [EP 181/500] lr: 0.0019133745227009058, took: 83.71s (avg: 83.71s), ETA: 0d:7h:21m:17s [TRAIN] loss: 0.0263, iou: 0.9489, f1: 0.9737 [EVAL] loss: 0.0990, iou: 0.8245, f1: 0.9010
@20230723_2305 @20230723_2305 [EP 182/500] lr: 0.0018958763685077429, took: 83.57s (avg: 83.57s), ETA: 0d:7h:19m:54s [TRAIN] loss: 0.0267, iou: 0.9481, f1: 0.9733 [EVAL] loss: 0.0606, iou: 0.8884, f1: 0.9394
@20230723_2306 @20230723_2306 [EP 183/500] lr: 0.0018785380525514483, took: 83.80s (avg: 83.80s), ETA: 0d:7h:18m:31s [TRAIN] loss: 0.0269, iou: 0.9476, f1: 0.9731 [EVAL] loss: 0.1110, iou: 0.8032, f1: 0.8890
@20230723_2308 @20230723_2308 [EP 184/500] lr: 0.001861358410678804, took: 83.49s (avg: 83.49s), ETA: 0d:7h:17m:8s [TRAIN] loss: 0.0264, iou: 0.9486, f1: 0.9736 [EVAL] loss: 0.1089, iou: 0.8057, f1: 0.8911
@20230723_2309 @20230723_2309 [EP 185/500] lr: 0.001844335813075304, took: 83.52s (avg: 83.52s), ETA: 0d:7h:15m:45s [TRAIN] loss: 0.0260, iou: 0.9494, f1: 0.9740 [EVAL] loss: 0.0581, iou: 0.8925, f1: 0.9419
@20230723_2311 @20230723_2311 [EP 186/500] lr: 0.0018274689791724086, took: 83.75s (avg: 83.75s), ETA: 0d:7h:14m:22s [TRAIN] loss: 0.0255, iou: 0.9504, f1: 0.9745 [EVAL] loss: 0.1119, iou: 0.8012, f1: 0.8881
@20230723_2312 @20230723_2312 [EP 187/500] lr: 0.001810756279155612, took: 83.54s (avg: 83.54s), ETA: 0d:7h:12m:59s [TRAIN] loss: 0.0256, iou: 0.9502, f1: 0.9744 [EVAL] loss: 0.0893, iou: 0.8385, f1: 0.9107
@20230723_2313 @20230723_2313 [EP 188/500] lr: 0.0017941964324563742, took: 83.49s (avg: 83.49s), ETA: 0d:7h:11m:36s [TRAIN] loss: 0.0250, iou: 0.9512, f1: 0.9750 [EVAL] loss: 0.2471, iou: 0.6098, f1: 0.7529
