

** [electron] Launch Training on 20230612_1842
{
  "HOST": "electron",
  "SAVE": true,
  "github_log": true,
  "architecture": "DLV3+",
  "baseModel": "EffNet",
  "modelSize": [
    512,
    512
  ],
  "initialWeight": [
    null,
    null
  ],
  "num_epochs": 500,
  "resume": false,
  "prevEPOCH": 216,
  "resumeWeight": "./model_weights/EffNet/20230607_2015_DLV3PP_EffNet_BEST_AUG/variables/variables",
  "augmentation": true,
  "temperature_shift": 10,
  "Flag": true,
  "p": 0.2,
  "acc_thresh": 0.5,
  "batch_size": 8,
  "lr_scheduling": "exp",
  "lr": 0.01,
  "decay_steps": 1.0,
  "train_annotation": "./Annotations/train_base_db_20230523.txt",
  "eval_annotation": "./Annotations/eval_base_db_20230523.txt",
  "exp_comment": "* EffNet Base \n  - weight saved on eval f1 \n  - resume from EP216\n  - lr changed the value at EP216: 0.006253\n  - decay_step changed from 2.0 to 2.3 \n",
  "isCompleted": false,
  "config": "./Config/TRAIN_DLV3.yaml"
}
@20230612_1859 [EP 1/500] lr: 0.009999999776482582, took: 0h:16m:50s, ETA: 5d:19h:59m:50s [TRAIN] loss: 0.2648, accu-50: 35.38%, iou: 59.63%, f1: 73.52% 444.52ms [EVAL] [518/518 step] loss: 0.9701, accu-50: 78.12%, iou: 1.64%, f1: 2.99%, 78.45ms
@20230613_1546 [EP 78/500] lr: 0.004884048830717802, took: 0h:16m:11s, ETA: 4d:17h:49m:22s [TRAIN] loss: 0.0610, accu-50: 93.90%, iou: 88.54%, f1: 93.90% 440.21ms [EVAL] [518/518 step] loss: 0.7155, accu-50: 88.16%, iou: 17.48%, f1: 28.45%, 76.18ms
@20230613_1602 [EP 79/500] lr: 0.004839383065700531, took: 0h:16m:11s, ETA: 4d:17h:33m:11s [TRAIN] loss: 0.0604, accu-50: 93.93%, iou: 88.63%, f1: 93.96% 437.52ms [EVAL] [518/518 step] loss: 0.7546, accu-50: 83.29%, iou: 15.42%, f1: 24.54%, 76.24ms
@20230613_1619 [EP 80/500] lr: 0.004795125685632229, took: 0h:16m:11s, ETA: 4d:17h:17m:0s [TRAIN] loss: 0.0603, accu-50: 93.94%, iou: 88.66%, f1: 93.97% 441.38ms [EVAL] [518/518 step] loss: 0.3286, accu-50: 88.69%, iou: 51.34%, f1: 67.14%, 76.46ms
@20230613_1635 [EP 81/500] lr: 0.004751272965222597, took: 0h:16m:11s, ETA: 4d:17h:0m:49s [TRAIN] loss: 0.0604, accu-50: 93.94%, iou: 88.65%, f1: 93.96% 440.73ms [EVAL] [518/518 step] loss: 0.4943, accu-50: 82.18%, iou: 34.61%, f1: 50.57%, 76.11ms
@20230613_1651 [EP 82/500] lr: 0.004707821644842625, took: 0h:16m:11s, ETA: 4d:16h:44m:38s [TRAIN] loss: 0.0602, accu-50: 93.96%, iou: 88.68%, f1: 93.98% 440.26ms [EVAL] [518/518 step] loss: 0.6722, accu-50: 87.83%, iou: 21.19%, f1: 32.78%, 76.18ms
@20230613_1707 [EP 83/500] lr: 0.004664767533540726, took: 0h:16m:11s, ETA: 4d:16h:28m:27s [TRAIN] loss: 0.0599, accu-50: 94.01%, iou: 88.72%, f1: 94.01% 439.91ms [EVAL] [518/518 step] loss: 0.3579, accu-50: 55.23%, iou: 48.31%, f1: 64.21%, 76.25ms
@20230613_1724 [EP 84/500] lr: 0.004622106906026602, took: 0h:16m:11s, ETA: 4d:16h:12m:16s [TRAIN] loss: 0.0600, accu-50: 93.97%, iou: 88.71%, f1: 94.00% 439.88ms [EVAL] [518/518 step] loss: 0.8629, accu-50: 7.98%, iou: 7.48%, f1: 13.71%, 76.18ms
@20230613_1740 [EP 85/500] lr: 0.004579836968332529, took: 0h:16m:11s, ETA: 4d:15h:56m:5s [TRAIN] loss: 0.0599, accu-50: 93.95%, iou: 88.73%, f1: 94.01% 440.39ms [EVAL] [518/518 step] loss: 0.1786, accu-50: 88.95%, iou: 70.05%, f1: 82.14%, 76.17ms
@20230613_1756 [EP 86/500] lr: 0.0045379530638456345, took: 0h:16m:11s, ETA: 4d:15h:39m:54s [TRAIN] loss: 0.0597, accu-50: 93.98%, iou: 88.77%, f1: 94.03% 440.93ms [EVAL] [518/518 step] loss: 0.1146, accu-50: 94.46%, iou: 79.63%, f1: 88.54%, 76.42ms
@20230613_1812 [EP 87/500] lr: 0.004496452398598194, took: 0h:16m:11s, ETA: 4d:15h:23m:43s [TRAIN] loss: 0.0595, accu-50: 94.04%, iou: 88.80%, f1: 94.05% 440.25ms [EVAL] [518/518 step] loss: 0.4785, accu-50: 65.88%, iou: 36.11%, f1: 52.15%, 76.45ms
@20230613_1829 [EP 88/500] lr: 0.00445533124729991, took: 0h:16m:11s, ETA: 4d:15h:7m:32s [TRAIN] loss: 0.0594, accu-50: 94.02%, iou: 88.82%, f1: 94.06% 440.70ms [EVAL] [518/518 step] loss: 0.7897, accu-50: 15.79%, iou: 12.15%, f1: 21.03%, 76.45ms
@20230613_1845 [EP 89/500] lr: 0.00441458635032177, took: 0h:16m:11s, ETA: 4d:14h:51m:21s [TRAIN] loss: 0.0595, accu-50: 94.05%, iou: 88.81%, f1: 94.05% 440.32ms [EVAL] [518/518 step] loss: 0.9195, accu-50: 77.46%, iou: 4.55%, f1: 8.05%, 76.24ms
@20230613_1901 [EP 90/500] lr: 0.004374213516712189, took: 0h:16m:11s, ETA: 4d:14h:35m:10s [TRAIN] loss: 0.0591, accu-50: 94.01%, iou: 88.87%, f1: 94.09% 440.34ms [EVAL] [518/518 step] loss: 0.5620, accu-50: 72.60%, iou: 29.31%, f1: 43.80%, 76.19ms
@20230613_1917 [EP 91/500] lr: 0.00433421041816473, took: 0h:16m:11s, ETA: 4d:14h:18m:59s [TRAIN] loss: 0.0589, accu-50: 94.08%, iou: 88.90%, f1: 94.11% 441.15ms [EVAL] [518/518 step] loss: 0.8255, accu-50: 21.91%, iou: 9.95%, f1: 17.45%, 75.89ms
@20230613_1934 [EP 92/500] lr: 0.004294573329389095, took: 0h:16m:11s, ETA: 4d:14h:2m:48s [TRAIN] loss: 0.0589, accu-50: 94.04%, iou: 88.91%, f1: 94.11% 440.94ms [EVAL] [518/518 step] loss: 0.4044, accu-50: 93.61%, iou: 43.50%, f1: 59.56%, 76.24ms
@20230613_1950 [EP 93/500] lr: 0.004255298059433699, took: 0h:16m:11s, ETA: 4d:13h:46m:37s [TRAIN] loss: 0.0586, accu-50: 94.08%, iou: 88.96%, f1: 94.14% 439.75ms [EVAL] [518/518 step] loss: 0.1077, accu-50: 93.34%, iou: 80.72%, f1: 89.23%, 76.57ms
@20230613_2006 [EP 94/500] lr: 0.004216382279992104, took: 0h:16m:11s, ETA: 4d:13h:30m:26s [TRAIN] loss: 0.0585, accu-50: 94.15%, iou: 88.98%, f1: 94.15% 441.49ms [EVAL] [518/518 step] loss: 0.7125, accu-50: 19.35%, iou: 17.43%, f1: 28.75%, 76.26ms
@20230613_2022 [EP 95/500] lr: 0.004177822731435299, took: 0h:16m:11s, ETA: 4d:13h:14m:15s [TRAIN] loss: 0.0586, accu-50: 94.10%, iou: 88.96%, f1: 94.14% 440.90ms [EVAL] [518/518 step] loss: 0.3554, accu-50: 77.79%, iou: 48.52%, f1: 64.46%, 76.43ms
@20230613_2039 [EP 96/500] lr: 0.004139615688472986, took: 0h:16m:12s, ETA: 4d:13h:4m:48s [TRAIN] loss: 0.0583, accu-50: 94.17%, iou: 89.01%, f1: 94.17% 442.47ms [EVAL] [518/518 step] loss: 0.7762, accu-50: 36.31%, iou: 13.24%, f1: 22.38%, 76.32ms
@20230613_2055 [EP 97/500] lr: 0.004101757891476154, took: 0h:16m:12s, ETA: 4d:12h:48m:36s [TRAIN] loss: 0.0582, accu-50: 94.20%, iou: 89.04%, f1: 94.18% 440.81ms [EVAL] [518/518 step] loss: 0.0847, accu-50: 92.26%, iou: 84.46%, f1: 91.53%, 76.48ms
@20230613_2112 [EP 98/500] lr: 0.004064246080815792, took: 0h:16m:12s, ETA: 4d:12h:32m:24s [TRAIN] loss: 0.0582, accu-50: 94.19%, iou: 89.03%, f1: 94.18% 441.59ms [EVAL] [518/518 step] loss: 0.7061, accu-50: 37.61%, iou: 18.04%, f1: 29.39%, 76.65ms
@20230613_2128 [EP 99/500] lr: 0.004027077462524176, took: 0h:16m:12s, ETA: 4d:12h:16m:12s [TRAIN] loss: 0.0579, accu-50: 94.19%, iou: 89.08%, f1: 94.21% 441.67ms [EVAL] [518/518 step] loss: 0.5394, accu-50: 48.73%, iou: 30.69%, f1: 46.06%, 76.81ms
@20230613_2144 [EP 100/500] lr: 0.003990249242633581, took: 0h:16m:12s, ETA: 4d:12h:0m:0s [TRAIN] loss: 0.0579, accu-50: 94.19%, iou: 89.09%, f1: 94.21% 441.75ms [EVAL] [518/518 step] loss: 0.4366, accu-50: 61.24%, iou: 40.25%, f1: 56.34%, 76.26ms
@20230613_2201 [EP 101/500] lr: 0.003953757230192423, took: 0h:16m:12s, ETA: 4d:11h:43m:48s [TRAIN] loss: 0.0576, accu-50: 94.18%, iou: 89.13%, f1: 94.24% 442.78ms [EVAL] [518/518 step] loss: 0.0981, accu-50: 92.77%, iou: 82.24%, f1: 90.19%, 76.46ms
@20230613_2217 [EP 102/500] lr: 0.003917599096894264, took: 0h:16m:12s, ETA: 4d:11h:27m:36s [TRAIN] loss: 0.0575, accu-50: 94.19%, iou: 89.15%, f1: 94.25% 439.42ms [EVAL] [518/518 step] loss: 0.5556, accu-50: 41.74%, iou: 29.27%, f1: 44.44%, 76.50ms
@20230613_2233 [EP 103/500] lr: 0.0038817718159407377, took: 0h:16m:12s, ETA: 4d:11h:11m:24s [TRAIN] loss: 0.0575, accu-50: 94.21%, iou: 89.15%, f1: 94.25% 440.53ms [EVAL] [518/518 step] loss: 0.9834, accu-50: 87.89%, iou: 0.90%, f1: 1.66%, 76.26ms
@20230613_2249 [EP 104/500] lr: 0.0038462721277028322, took: 0h:16m:12s, ETA: 4d:10h:55m:12s [TRAIN] loss: 0.0575, accu-50: 94.25%, iou: 89.16%, f1: 94.25% 438.04ms [EVAL] [518/518 step] loss: 0.7287, accu-50: 33.89%, iou: 16.47%, f1: 27.13%, 76.37ms
@20230613_2305 [EP 105/500] lr: 0.00381109700538218, took: 0h:16m:12s, ETA: 4d:10h:39m:0s [TRAIN] loss: 0.0574, accu-50: 94.24%, iou: 89.17%, f1: 94.26% 441.90ms [EVAL] [518/518 step] loss: 0.8183, accu-50: 85.52%, iou: 10.72%, f1: 18.17%, 76.45ms
@20230613_2322 [EP 106/500] lr: 0.003776243655011058, took: 0h:16m:12s, ETA: 4d:10h:22m:48s [TRAIN] loss: 0.0572, accu-50: 94.29%, iou: 89.22%, f1: 94.28% 440.31ms [EVAL] [518/518 step] loss: 0.7334, accu-50: 30.17%, iou: 16.22%, f1: 26.66%, 76.71ms
@20230613_2338 [EP 107/500] lr: 0.003741708816960454, took: 0h:16m:12s, ETA: 4d:10h:6m:36s [TRAIN] loss: 0.0572, accu-50: 94.26%, iou: 89.21%, f1: 94.28% 440.36ms [EVAL] [518/518 step] loss: 0.9308, accu-50: 87.97%, iou: 4.05%, f1: 6.92%, 76.71ms
@20230613_2355 [EP 108/500] lr: 0.003707490162923932, took: 0h:16m:12s, ETA: 4d:9h:50m:24s [TRAIN] loss: 0.0569, accu-50: 94.28%, iou: 89.26%, f1: 94.31% 440.02ms [EVAL] [518/518 step] loss: 0.0825, accu-50: 91.64%, iou: 84.84%, f1: 91.75%, 76.38ms
@20230614_0011 [EP 109/500] lr: 0.0036735842004418373, took: 0h:16m:12s, ETA: 4d:9h:34m:12s [TRAIN] loss: 0.0568, accu-50: 94.34%, iou: 89.28%, f1: 94.32% 440.98ms [EVAL] [518/518 step] loss: 0.2192, accu-50: 78.87%, iou: 64.63%, f1: 78.08%, 76.45ms
@20230614_0027 [EP 110/500] lr: 0.0036399883683770895, took: 0h:16m:12s, ETA: 4d:9h:18m:0s [TRAIN] loss: 0.0568, accu-50: 94.27%, iou: 89.29%, f1: 94.32% 439.43ms [EVAL] [518/518 step] loss: 0.1442, accu-50: 89.56%, iou: 75.01%, f1: 85.58%, 76.63ms
@20230614_0043 [EP 111/500] lr: 0.003606699872761965, took: 0h:16m:12s, ETA: 4d:9h:1m:48s [TRAIN] loss: 0.0567, accu-50: 94.37%, iou: 89.30%, f1: 94.33% 440.69ms [EVAL] [518/518 step] loss: 0.8649, accu-50: 13.99%, iou: 7.60%, f1: 13.51%, 76.41ms
@20230614_0100 [EP 112/500] lr: 0.0035737156867980957, took: 0h:16m:12s, ETA: 4d:8h:45m:36s [TRAIN] loss: 0.0566, accu-50: 94.31%, iou: 89.32%, f1: 94.34% 439.31ms [EVAL] [518/518 step] loss: 0.1394, accu-50: 88.40%, iou: 75.73%, f1: 86.06%, 76.35ms
@20230614_0116 [EP 113/500] lr: 0.003541033249348402, took: 0h:16m:12s, ETA: 4d:8h:29m:24s [TRAIN] loss: 0.0566, accu-50: 94.31%, iou: 89.32%, f1: 94.34% 440.33ms [EVAL] [518/518 step] loss: 0.8778, accu-50: 83.67%, iou: 7.02%, f1: 12.22%, 76.45ms
@20230614_0132 [EP 114/500] lr: 0.0035086495336145163, took: 0h:16m:12s, ETA: 4d:8h:13m:12s [TRAIN] loss: 0.0564, accu-50: 94.31%, iou: 89.35%, f1: 94.36% 438.38ms [EVAL] [518/518 step] loss: 0.1241, accu-50: 90.45%, iou: 78.10%, f1: 87.59%, 76.68ms
@20230614_0148 [EP 115/500] lr: 0.003476562211290002, took: 0h:16m:12s, ETA: 4d:7h:57m:0s [TRAIN] loss: 0.0562, accu-50: 94.35%, iou: 89.38%, f1: 94.38% 438.70ms [EVAL] [518/518 step] loss: 0.2447, accu-50: 82.24%, iou: 61.31%, f1: 75.53%, 76.48ms
@20230614_0204 [EP 116/500] lr: 0.0034447682555764914, took: 0h:16m:12s, ETA: 4d:7h:40m:48s [TRAIN] loss: 0.0562, accu-50: 94.34%, iou: 89.39%, f1: 94.38% 439.95ms [EVAL] [518/518 step] loss: 0.4061, accu-50: 87.63%, iou: 43.41%, f1: 59.39%, 76.62ms
@20230614_0221 [EP 117/500] lr: 0.003413264872506261, took: 0h:16m:12s, ETA: 4d:7h:24m:36s [TRAIN] loss: 0.0560, accu-50: 94.40%, iou: 89.42%, f1: 94.40% 441.10ms [EVAL] [518/518 step] loss: 0.1790, accu-50: 88.93%, iou: 70.08%, f1: 82.10%, 76.53ms
@20230614_0237 [EP 118/500] lr: 0.003382049733772874, took: 0h:16m:12s, ETA: 4d:7h:8m:24s [TRAIN] loss: 0.0559, accu-50: 94.36%, iou: 89.43%, f1: 94.41% 440.22ms [EVAL] [518/518 step] loss: 0.8579, accu-50: 79.73%, iou: 8.70%, f1: 14.21%, 76.29ms
@20230614_0253 [EP 119/500] lr: 0.0033511200454086065, took: 0h:16m:12s, ETA: 4d:6h:52m:12s [TRAIN] loss: 0.0558, accu-50: 94.41%, iou: 89.45%, f1: 94.42% 439.87ms [EVAL] [518/518 step] loss: 0.4093, accu-50: 89.85%, iou: 42.68%, f1: 59.07%, 76.54ms
@20230614_0309 [EP 120/500] lr: 0.0033204732462763786, took: 0h:16m:12s, ETA: 4d:6h:36m:0s [TRAIN] loss: 0.0557, accu-50: 94.45%, iou: 89.47%, f1: 94.43% 440.76ms [EVAL] [518/518 step] loss: 0.8562, accu-50: 9.07%, iou: 7.94%, f1: 14.38%, 76.31ms
@20230614_0326 [EP 121/500] lr: 0.00329010677523911, took: 0h:16m:12s, ETA: 4d:6h:19m:48s [TRAIN] loss: 0.0556, accu-50: 94.42%, iou: 89.49%, f1: 94.44% 438.70ms [EVAL] [518/518 step] loss: 0.7252, accu-50: 63.32%, iou: 17.11%, f1: 27.48%, 76.38ms
@20230614_0342 [EP 122/500] lr: 0.0032600180711597204, took: 0h:16m:12s, ETA: 4d:6h:3m:36s [TRAIN] loss: 0.0555, accu-50: 94.40%, iou: 89.51%, f1: 94.45% 438.93ms [EVAL] [518/518 step] loss: 0.0926, accu-50: 89.97%, iou: 83.15%, f1: 90.74%, 76.57ms
@20230614_0358 [EP 123/500] lr: 0.003230204340070486, took: 0h:16m:12s, ETA: 4d:5h:47m:24s [TRAIN] loss: 0.0555, accu-50: 94.48%, iou: 89.51%, f1: 94.45% 439.79ms [EVAL] [518/518 step] loss: 0.2401, accu-50: 91.59%, iou: 61.66%, f1: 75.99%, 76.54ms
@20230614_0414 [EP 124/500] lr: 0.003200663486495614, took: 0h:16m:12s, ETA: 4d:5h:31m:12s [TRAIN] loss: 0.0554, accu-50: 94.50%, iou: 89.53%, f1: 94.46% 438.31ms [EVAL] [518/518 step] loss: 0.3500, accu-50: 85.79%, iou: 48.72%, f1: 65.00%, 76.56ms
@20230614_0430 [EP 125/500] lr: 0.003171392483636737, took: 0h:16m:12s, ETA: 4d:5h:15m:0s [TRAIN] loss: 0.0554, accu-50: 94.48%, iou: 89.53%, f1: 94.46% 441.31ms [EVAL] [518/518 step] loss: 0.0989, accu-50: 93.26%, iou: 82.10%, f1: 90.11%, 76.13ms
@20230614_0447 [EP 126/500] lr: 0.0031423894688487053, took: 0h:16m:12s, ETA: 4d:4h:58m:48s [TRAIN] loss: 0.0552, accu-50: 94.50%, iou: 89.56%, f1: 94.48% 442.10ms [EVAL] [518/518 step] loss: 0.5856, accu-50: 68.90%, iou: 27.35%, f1: 41.44%, 76.35ms
@20230614_0503 [EP 127/500] lr: 0.003113651415333152, took: 0h:16m:12s, ETA: 4d:4h:42m:36s [TRAIN] loss: 0.0551, accu-50: 94.51%, iou: 89.58%, f1: 94.49% 441.75ms [EVAL] [518/518 step] loss: 0.6783, accu-50: 73.99%, iou: 20.18%, f1: 32.17%, 76.49ms
@20230614_0519 [EP 128/500] lr: 0.003085176460444927, took: 0h:16m:12s, ETA: 4d:4h:26m:24s [TRAIN] loss: 0.0551, accu-50: 94.52%, iou: 89.59%, f1: 94.49% 441.75ms [EVAL] [518/518 step] loss: 0.2665, accu-50: 76.80%, iou: 58.63%, f1: 73.35%, 76.55ms
@20230614_0536 [EP 129/500] lr: 0.0030569618102163076, took: 0h:16m:12s, ETA: 4d:4h:10m:12s [TRAIN] loss: 0.0550, accu-50: 94.56%, iou: 89.60%, f1: 94.50% 441.54ms [EVAL] [518/518 step] loss: 0.1129, accu-50: 91.90%, iou: 79.86%, f1: 88.71%, 76.40ms
@20230614_0552 [EP 130/500] lr: 0.0030290051363408566, took: 0h:16m:12s, ETA: 4d:3h:54m:0s [TRAIN] loss: 0.0549, accu-50: 94.52%, iou: 89.63%, f1: 94.51% 439.19ms [EVAL] [518/518 step] loss: 0.3945, accu-50: 76.23%, iou: 44.47%, f1: 60.55%, 76.20ms
@20230614_0608 [EP 131/500] lr: 0.0030013041105121374, took: 0h:16m:12s, ETA: 4d:3h:37m:48s [TRAIN] loss: 0.0548, accu-50: 94.55%, iou: 89.64%, f1: 94.52% 442.44ms [EVAL] [518/518 step] loss: 0.0977, accu-50: 95.38%, iou: 82.30%, f1: 90.23%, 76.50ms
@20230614_0624 [EP 132/500] lr: 0.0029738564044237137, took: 0h:16m:12s, ETA: 4d:3h:21m:36s [TRAIN] loss: 0.0548, accu-50: 94.56%, iou: 89.63%, f1: 94.52% 441.70ms [EVAL] [518/518 step] loss: 0.2752, accu-50: 86.68%, iou: 57.55%, f1: 72.48%, 76.31ms
@20230614_0641 [EP 133/500] lr: 0.0029466599225997925, took: 0h:16m:12s, ETA: 4d:3h:5m:24s [TRAIN] loss: 0.0547, accu-50: 94.50%, iou: 89.66%, f1: 94.53% 439.84ms [EVAL] [518/518 step] loss: 0.7551, accu-50: 55.92%, iou: 14.64%, f1: 24.49%, 76.33ms
@20230614_0657 [EP 134/500] lr: 0.00291971187107265, took: 0h:16m:12s, ETA: 4d:2h:49m:12s [TRAIN] loss: 0.0547, accu-50: 94.51%, iou: 89.66%, f1: 94.53% 440.78ms [EVAL] [518/518 step] loss: 0.5576, accu-50: 59.81%, iou: 29.20%, f1: 44.24%, 76.49ms
@20230614_0713 [EP 135/500] lr: 0.002893010387197137, took: 0h:16m:12s, ETA: 4d:2h:33m:0s [TRAIN] loss: 0.0544, accu-50: 94.59%, iou: 89.70%, f1: 94.56% 441.04ms [EVAL] [518/518 step] loss: 0.1268, accu-50: 95.75%, iou: 77.62%, f1: 87.32%, 76.69ms
@20230614_0730 [EP 136/500] lr: 0.0028665531426668167, took: 0h:16m:12s, ETA: 4d:2h:16m:48s [TRAIN] loss: 0.0545, accu-50: 94.54%, iou: 89.69%, f1: 94.55% 442.03ms [EVAL] [518/518 step] loss: 0.4111, accu-50: 87.27%, iou: 42.58%, f1: 58.89%, 76.20ms
@20230614_0746 [EP 137/500] lr: 0.002840337809175253, took: 0h:16m:13s, ETA: 4d:2h:6m:39s [TRAIN] loss: 0.0543, accu-50: 94.58%, iou: 89.72%, f1: 94.57% 442.68ms [EVAL] [518/518 step] loss: 0.4178, accu-50: 78.54%, iou: 42.10%, f1: 58.22%, 76.65ms
@20230614_0802 [EP 138/500] lr: 0.0028143622912466526, took: 0h:16m:13s, ETA: 4d:1h:50m:26s [TRAIN] loss: 0.0543, accu-50: 94.55%, iou: 89.72%, f1: 94.57% 441.23ms [EVAL] [518/518 step] loss: 0.4850, accu-50: 91.94%, iou: 36.04%, f1: 51.50%, 76.42ms
@20230614_0819 [EP 139/500] lr: 0.0027886242605745792, took: 0h:16m:13s, ETA: 4d:1h:34m:13s [TRAIN] loss: 0.0542, accu-50: 94.58%, iou: 89.75%, f1: 94.58% 444.41ms [EVAL] [518/518 step] loss: 0.2522, accu-50: 82.67%, iou: 60.36%, f1: 74.78%, 76.41ms
@20230614_0835 [EP 140/500] lr: 0.00276312162168324, took: 0h:16m:13s, ETA: 4d:1h:18m:0s [TRAIN] loss: 0.0540, accu-50: 94.63%, iou: 89.77%, f1: 94.60% 442.27ms [EVAL] [518/518 step] loss: 0.1156, accu-50: 87.24%, iou: 79.42%, f1: 88.44%, 76.63ms
@20230614_0851 [EP 141/500] lr: 0.002737852279096842, took: 0h:16m:13s, ETA: 4d:1h:1m:47s [TRAIN] loss: 0.0540, accu-50: 94.59%, iou: 89.78%, f1: 94.60% 441.76ms [EVAL] [518/518 step] loss: 0.6766, accu-50: 87.77%, iou: 20.23%, f1: 32.34%, 76.51ms
@20230614_0907 [EP 142/500] lr: 0.0027128139045089483, took: 0h:16m:13s, ETA: 4d:0h:45m:34s [TRAIN] loss: 0.0540, accu-50: 94.54%, iou: 89.78%, f1: 94.60% 442.35ms [EVAL] [518/518 step] loss: 0.5487, accu-50: 70.13%, iou: 30.32%, f1: 45.13%, 76.12ms
@20230614_0924 [EP 143/500] lr: 0.0026880046352744102, took: 0h:16m:13s, ETA: 4d:0h:29m:21s [TRAIN] loss: 0.0539, accu-50: 94.62%, iou: 89.80%, f1: 94.61% 444.42ms [EVAL] [518/518 step] loss: 0.3616, accu-50: 81.18%, iou: 47.88%, f1: 63.84%, 76.10ms
@20230614_0940 [EP 144/500] lr: 0.002663422143086791, took: 0h:16m:13s, ETA: 4d:0h:13m:8s [TRAIN] loss: 0.0538, accu-50: 94.60%, iou: 89.82%, f1: 94.62% 443.38ms [EVAL] [518/518 step] loss: 0.1506, accu-50: 88.76%, iou: 74.13%, f1: 84.94%, 75.98ms
@20230614_0956 [EP 145/500] lr: 0.0026390645653009415, took: 0h:16m:13s, ETA: 3d:23h:56m:55s [TRAIN] loss: 0.0538, accu-50: 94.64%, iou: 89.82%, f1: 94.62% 443.13ms [EVAL] [518/518 step] loss: 0.1285, accu-50: 93.43%, iou: 77.37%, f1: 87.15%, 76.18ms
@20230614_1013 [EP 146/500] lr: 0.002614929573610425, took: 0h:16m:13s, ETA: 3d:23h:40m:42s [TRAIN] loss: 0.0537, accu-50: 94.67%, iou: 89.84%, f1: 94.63% 444.15ms [EVAL] [518/518 step] loss: 0.4481, accu-50: 90.36%, iou: 39.16%, f1: 55.19%, 76.37ms
@20230614_1029 [EP 147/500] lr: 0.002591015538200736, took: 0h:16m:13s, ETA: 3d:23h:24m:29s [TRAIN] loss: 0.0536, accu-50: 94.66%, iou: 89.86%, f1: 94.64% 444.16ms [EVAL] [518/518 step] loss: 0.1441, accu-50: 88.67%, iou: 75.06%, f1: 85.59%, 75.96ms
@20230614_1046 [EP 148/500] lr: 0.0025673198979347944, took: 0h:16m:13s, ETA: 3d:23h:8m:16s [TRAIN] loss: 0.0535, accu-50: 94.65%, iou: 89.87%, f1: 94.65% 444.46ms [EVAL] [518/518 step] loss: 0.6403, accu-50: 91.52%, iou: 22.97%, f1: 35.97%, 76.09ms
@20230614_1102 [EP 149/500] lr: 0.002543841255828738, took: 0h:16m:13s, ETA: 3d:22h:52m:3s [TRAIN] loss: 0.0534, accu-50: 94.68%, iou: 89.89%, f1: 94.66% 445.44ms [EVAL] [518/518 step] loss: 0.4692, accu-50: 79.76%, iou: 37.39%, f1: 53.08%, 76.23ms
@20230614_1118 [EP 150/500] lr: 0.002520577283576131, took: 0h:16m:13s, ETA: 3d:22h:35m:50s [TRAIN] loss: 0.0533, accu-50: 94.65%, iou: 89.90%, f1: 94.67% 445.62ms [EVAL] [518/518 step] loss: 0.1648, accu-50: 94.43%, iou: 71.95%, f1: 83.52%, 75.97ms
@20230614_1135 [EP 151/500] lr: 0.0024975258857011795, took: 0h:16m:13s, ETA: 3d:22h:19m:37s [TRAIN] loss: 0.0532, accu-50: 94.67%, iou: 89.92%, f1: 94.68% 444.06ms [EVAL] [518/518 step] loss: 0.1949, accu-50: 86.45%, iou: 67.88%, f1: 80.51%, 76.02ms
@20230614_1151 [EP 152/500] lr: 0.0024746854323893785, took: 0h:16m:13s, ETA: 3d:22h:3m:24s [TRAIN] loss: 0.0532, accu-50: 94.69%, iou: 89.93%, f1: 94.68% 444.10ms [EVAL] [518/518 step] loss: 0.3784, accu-50: 90.35%, iou: 45.94%, f1: 62.16%, 76.15ms
@20230614_1208 [EP 153/500] lr: 0.002452053828164935, took: 0h:16m:13s, ETA: 3d:21h:47m:11s [TRAIN] loss: 0.0532, accu-50: 94.68%, iou: 89.93%, f1: 94.68% 444.52ms [EVAL] [518/518 step] loss: 0.1879, accu-50: 87.73%, iou: 68.81%, f1: 81.21%, 76.10ms
@20230614_1224 [EP 154/500] lr: 0.0024296292103827, took: 0h:16m:13s, ETA: 3d:21h:30m:58s [TRAIN] loss: 0.0531, accu-50: 94.71%, iou: 89.95%, f1: 94.69% 444.65ms [EVAL] [518/518 step] loss: 0.6449, accu-50: 75.11%, iou: 22.69%, f1: 35.51%, 76.27ms
