

** [alpha] Launch Training on 20230806_1522
{
  "HOST": "alpha",
  "SAVE": true,
  "github_log": true,
  "plot": true,
  "architecture": "SEGFORMER",
  "baseModel": "MITB2",
  "gpuIDs": "0,1,2,3",
  "modelSize": [
    512,
    512
  ],
  "initialWeight": [
    null,
    null
  ],
  "num_epochs": 500,
  "resume": false,
  "prevEPOCH": 172,
  "resumeWeight": "./model_weights/ResNet50/20230605_1912_DLV3PP_ResNet50_BEST_AUG/variables/variables",
  "augmentation": true,
  "temperature_shift": 15,
  "Flag": true,
  "p": 0.2,
  "acc_thresh": 0.5,
  "batch_size": 10,
  "early_stop": false,
  "patience": 50,
  "lr_scheduling": "wcos",
  "stepwise_scheduling": true,
  "lr": 0.0001,
  "optimizer": "AdamW",
  "decay_steps": 1.0,
  "warmup": 30,
  "train_annotation": "./Annotations/consolidate_train_db_20230711_1637.txt",
  "eval_annotation": "./Annotations/consolidate_eval_db_20230711_1637.txt",
  "exp_comment": "* Updated Annotations are used\n* Updated consolidate DB used (0711_1637 version) - Updated DB \n* This consolidate DB is updated from 0703_2119 version \n* 4 GPUs are used to train models\n* SEGFORMER Model W/ MIT B2 Pretrained Wegiths\n* Optimize perf: AdamW is used. w/ lr=0.001\n",
  "numGPUs": 4,
  "isCompleted": false,
  "config": "Config/TRAIN_SEGFORMER_NEWDB_20230711_lr.yaml",
  "numTrainDB": 11530,
  "numEvalDB": 3524
}
@20230806_1527 @20230806_1527 [EP 1/500] lr: 3.3333330975438002e-06, took: 263.79s (avg: 263.79s), ETA: 1d:12h:27m:17s [TRAIN] loss: 0.9908, iou: 0.0047, f1: 0.0092 [EVAL] loss: 0.9835, iou: 0.0083, f1: 0.0165
@20230806_1849 @20230806_1849 [EP 91/500] lr: 9.6443276561331e-05, took: 118.32s (avg: 118.32s), ETA: 0d:13h:24m:22s [TRAIN] loss: 0.1600, iou: 0.7308, f1: 0.8400 [EVAL] loss: 0.1858, iou: 0.6917, f1: 0.8142
@20230806_1851 @20230806_1851 [EP 92/500] lr: 9.632715955376625e-05, took: 118.15s (avg: 118.15s), ETA: 0d:13h:22m:24s [TRAIN] loss: 0.1604, iou: 0.7303, f1: 0.8396 [EVAL] loss: 0.1845, iou: 0.6935, f1: 0.8155
@20230806_1853 @20230806_1853 [EP 93/500] lr: 9.620925266062841e-05, took: 118.42s (avg: 118.42s), ETA: 0d:13h:20m:26s [TRAIN] loss: 0.1607, iou: 0.7299, f1: 0.8393 [EVAL] loss: 0.1822, iou: 0.6966, f1: 0.8178
@20230806_1855 @20230806_1855 [EP 94/500] lr: 9.608954860595986e-05, took: 118.18s (avg: 118.18s), ETA: 0d:13h:18m:28s [TRAIN] loss: 0.1617, iou: 0.7284, f1: 0.8383 [EVAL] loss: 0.1799, iou: 0.6999, f1: 0.8201
@20230806_1857 @20230806_1857 [EP 95/500] lr: 9.596807649359107e-05, took: 118.16s (avg: 118.16s), ETA: 0d:13h:16m:30s [TRAIN] loss: 0.1585, iou: 0.7332, f1: 0.8415 [EVAL] loss: 0.1786, iou: 0.7017, f1: 0.8214
@20230806_1859 @20230806_1859 [EP 96/500] lr: 9.584481449564919e-05, took: 118.43s (avg: 118.43s), ETA: 0d:13h:14m:32s [TRAIN] loss: 0.1552, iou: 0.7382, f1: 0.8448 [EVAL] loss: 0.1793, iou: 0.7007, f1: 0.8207
@20230806_1901 @20230806_1901 [EP 97/500] lr: 9.571978444000706e-05, took: 118.40s (avg: 118.40s), ETA: 0d:13h:12m:34s [TRAIN] loss: 0.1531, iou: 0.7413, f1: 0.8469 [EVAL] loss: 0.1775, iou: 0.7033, f1: 0.8225
@20230806_1903 @20230806_1903 [EP 98/500] lr: 9.559297177474946e-05, took: 118.24s (avg: 118.24s), ETA: 0d:13h:10m:36s [TRAIN] loss: 0.1532, iou: 0.7413, f1: 0.8468 [EVAL] loss: 0.1768, iou: 0.7044, f1: 0.8232
@20230806_1905 @20230806_1905 [EP 99/500] lr: 9.546440560370684e-05, took: 118.16s (avg: 118.16s), ETA: 0d:13h:8m:38s [TRAIN] loss: 0.1519, iou: 0.7432, f1: 0.8481 [EVAL] loss: 0.1777, iou: 0.7030, f1: 0.8223
@20230806_1907 @20230806_1907 [EP 100/500] lr: 9.53340859268792e-05, took: 118.33s (avg: 118.33s), ETA: 0d:13h:6m:40s [TRAIN] loss: 0.1512, iou: 0.7443, f1: 0.8488 [EVAL] loss: 0.1775, iou: 0.7032, f1: 0.8225
@20230806_1909 @20230806_1909 [EP 101/500] lr: 9.520200546830893e-05, took: 118.24s (avg: 118.24s), ETA: 0d:13h:4m:42s [TRAIN] loss: 0.1505, iou: 0.7453, f1: 0.8495 [EVAL] loss: 0.1768, iou: 0.7043, f1: 0.8232
@20230806_1911 @20230806_1911 [EP 102/500] lr: 9.506816422799602e-05, took: 118.13s (avg: 118.13s), ETA: 0d:13h:2m:44s [TRAIN] loss: 0.1516, iou: 0.7437, f1: 0.8484 [EVAL] loss: 0.1772, iou: 0.7037, f1: 0.8228
@20230806_1913 @20230806_1913 [EP 103/500] lr: 9.493259858572856e-05, took: 118.25s (avg: 118.25s), ETA: 0d:13h:0m:46s [TRAIN] loss: 0.1512, iou: 0.7441, f1: 0.8488 [EVAL] loss: 0.1757, iou: 0.7059, f1: 0.8243
@20230806_1915 @20230806_1915 [EP 104/500] lr: 9.479528671363369e-05, took: 118.01s (avg: 118.01s), ETA: 0d:12h:58m:48s [TRAIN] loss: 0.1522, iou: 0.7422, f1: 0.8478 [EVAL] loss: 0.1773, iou: 0.7036, f1: 0.8227
@20230806_1917 @20230806_1917 [EP 105/500] lr: 9.465623588766903e-05, took: 118.34s (avg: 118.34s), ETA: 0d:12h:56m:50s [TRAIN] loss: 0.1543, iou: 0.7388, f1: 0.8457 [EVAL] loss: 0.1729, iou: 0.7100, f1: 0.8271
@20230806_1919 @20230806_1919 [EP 106/500] lr: 9.45154606597498e-05, took: 118.17s (avg: 118.17s), ETA: 0d:12h:54m:52s [TRAIN] loss: 0.1548, iou: 0.7380, f1: 0.8452 [EVAL] loss: 0.1745, iou: 0.7075, f1: 0.8255
@20230806_1921 @20230806_1921 [EP 107/500] lr: 9.437296102987602e-05, took: 118.10s (avg: 118.10s), ETA: 0d:12h:52m:54s [TRAIN] loss: 0.1519, iou: 0.7424, f1: 0.8481 [EVAL] loss: 0.1732, iou: 0.7095, f1: 0.8268
@20230806_1923 @20230806_1923 [EP 108/500] lr: 9.42287442740053e-05, took: 117.99s (avg: 117.99s), ETA: 0d:12h:44m:24s [TRAIN] loss: 0.1476, iou: 0.7490, f1: 0.8524 [EVAL] loss: 0.1712, iou: 0.7123, f1: 0.8288
@20230806_1925 @20230806_1925 [EP 109/500] lr: 9.408281766809523e-05, took: 118.05s (avg: 118.05s), ETA: 0d:12h:48m:58s [TRAIN] loss: 0.1457, iou: 0.7517, f1: 0.8543 [EVAL] loss: 0.1742, iou: 0.7079, f1: 0.8258
@20230806_1927 @20230806_1927 [EP 110/500] lr: 9.393518121214584e-05, took: 117.91s (avg: 117.91s), ETA: 0d:12h:40m:30s [TRAIN] loss: 0.1445, iou: 0.7535, f1: 0.8555 [EVAL] loss: 0.1736, iou: 0.7089, f1: 0.8264
@20230806_1929 @20230806_1929 [EP 111/500] lr: 9.378584945807233e-05, took: 118.04s (avg: 118.04s), ETA: 0d:12h:45m:2s [TRAIN] loss: 0.1440, iou: 0.7543, f1: 0.8560 [EVAL] loss: 0.1745, iou: 0.7077, f1: 0.8255
@20230806_1931 @20230806_1931 [EP 112/500] lr: 9.363481512991711e-05, took: 118.36s (avg: 118.36s), ETA: 0d:12h:43m:4s [TRAIN] loss: 0.1450, iou: 0.7529, f1: 0.8550 [EVAL] loss: 0.1762, iou: 0.7053, f1: 0.8238
@20230806_1933 @20230806_1933 [EP 113/500] lr: 9.348210733151063e-05, took: 118.20s (avg: 118.20s), ETA: 0d:12h:41m:6s [TRAIN] loss: 0.1429, iou: 0.7560, f1: 0.8571 [EVAL] loss: 0.1738, iou: 0.7086, f1: 0.8262
@20230806_1935 @20230806_1935 [EP 114/500] lr: 9.332770423498005e-05, took: 118.03s (avg: 118.03s), ETA: 0d:12h:39m:8s [TRAIN] loss: 0.1427, iou: 0.7563, f1: 0.8573 [EVAL] loss: 0.1745, iou: 0.7076, f1: 0.8255
@20230806_1937 @20230806_1937 [EP 115/500] lr: 9.31716276681982e-05, took: 118.15s (avg: 118.15s), ETA: 0d:12h:37m:10s [TRAIN] loss: 0.1438, iou: 0.7547, f1: 0.8562 [EVAL] loss: 0.1763, iou: 0.7050, f1: 0.8237
@20230806_1939 @20230806_1939 [EP 116/500] lr: 9.301387763116509e-05, took: 118.21s (avg: 118.21s), ETA: 0d:12h:35m:12s [TRAIN] loss: 0.1458, iou: 0.7517, f1: 0.8542 [EVAL] loss: 0.1795, iou: 0.7002, f1: 0.8205
@20230806_1941 @20230806_1941 [EP 117/500] lr: 9.285446867579594e-05, took: 118.14s (avg: 118.14s), ETA: 0d:12h:33m:14s [TRAIN] loss: 0.1488, iou: 0.7470, f1: 0.8512 [EVAL] loss: 0.1766, iou: 0.7043, f1: 0.8234
@20230806_1943 @20230806_1943 [EP 118/500] lr: 9.269340080209076e-05, took: 118.43s (avg: 118.43s), ETA: 0d:12h:31m:16s [TRAIN] loss: 0.1495, iou: 0.7461, f1: 0.8505 [EVAL] loss: 0.1754, iou: 0.7060, f1: 0.8246
@20230806_1945 @20230806_1945 [EP 119/500] lr: 9.253067401004955e-05, took: 118.33s (avg: 118.33s), ETA: 0d:12h:29m:18s [TRAIN] loss: 0.1482, iou: 0.7480, f1: 0.8518 [EVAL] loss: 0.1751, iou: 0.7064, f1: 0.8249
@20230806_1947 @20230806_1947 [EP 120/500] lr: 9.236630285158753e-05, took: 118.16s (avg: 118.16s), ETA: 0d:12h:27m:20s [TRAIN] loss: 0.1466, iou: 0.7504, f1: 0.8534 [EVAL] loss: 0.1721, iou: 0.7108, f1: 0.8279
@20230806_1949 @20230806_1949 [EP 121/500] lr: 9.220030187861994e-05, took: 119.61s (avg: 119.61s), ETA: 0d:12h:31m:41s [TRAIN] loss: 0.1449, iou: 0.7530, f1: 0.8551 [EVAL] loss: 0.1711, iou: 0.7123, f1: 0.8289
@20230806_1952 @20230806_1952 [EP 122/500] lr: 9.203265653923154e-05, took: 138.23s (avg: 138.23s), ETA: 0d:14h:29m:24s [TRAIN] loss: 0.1436, iou: 0.7549, f1: 0.8564 [EVAL] loss: 0.1696, iou: 0.7147, f1: 0.8304
@20230806_1954 @20230806_1954 [EP 123/500] lr: 9.186338866129518e-05, took: 137.77s (avg: 137.77s), ETA: 0d:14h:20m:49s [TRAIN] loss: 0.1421, iou: 0.7572, f1: 0.8579 [EVAL] loss: 0.1714, iou: 0.7120, f1: 0.8286
@20230806_1956 @20230806_1956 [EP 124/500] lr: 9.169250552076846e-05, took: 136.09s (avg: 136.09s), ETA: 0d:14h:12m:16s [TRAIN] loss: 0.1417, iou: 0.7579, f1: 0.8583 [EVAL] loss: 0.1722, iou: 0.7107, f1: 0.8278
@20230806_1958 @20230806_1958 [EP 125/500] lr: 9.151999984169379e-05, took: 135.71s (avg: 135.71s), ETA: 0d:14h:3m:45s [TRAIN] loss: 0.1411, iou: 0.7587, f1: 0.8589 [EVAL] loss: 0.1699, iou: 0.7142, f1: 0.8301
@20230806_2001 @20230806_2001 [EP 126/500] lr: 9.1345893451944e-05, took: 135.16s (avg: 135.16s), ETA: 0d:14h:1m:30s [TRAIN] loss: 0.1412, iou: 0.7587, f1: 0.8588 [EVAL] loss: 0.1693, iou: 0.7152, f1: 0.8307
@20230806_2003 @20230806_2003 [EP 127/500] lr: 9.117017907556146e-05, took: 136.55s (avg: 136.55s), ETA: 0d:14h:5m:28s [TRAIN] loss: 0.1427, iou: 0.7563, f1: 0.8573 [EVAL] loss: 0.1681, iou: 0.7170, f1: 0.8319
@20230806_2005 @20230806_2005 [EP 128/500] lr: 9.099287854041904e-05, took: 136.26s (avg: 136.26s), ETA: 0d:14h:3m:12s [TRAIN] loss: 0.1433, iou: 0.7555, f1: 0.8567 [EVAL] loss: 0.1717, iou: 0.7120, f1: 0.8283
@20230806_2008 @20230806_2008 [EP 129/500] lr: 9.081399184651673e-05, took: 136.25s (avg: 136.25s), ETA: 0d:14h:0m:56s [TRAIN] loss: 0.1437, iou: 0.7548, f1: 0.8563 [EVAL] loss: 0.1762, iou: 0.7055, f1: 0.8238
@20230806_2010 @20230806_2010 [EP 130/500] lr: 9.063351899385452e-05, took: 136.06s (avg: 136.06s), ETA: 0d:13h:58m:40s [TRAIN] loss: 0.1452, iou: 0.7526, f1: 0.8548 [EVAL] loss: 0.1724, iou: 0.7109, f1: 0.8276
@20230806_2012 @20230806_2012 [EP 131/500] lr: 9.045148181030527e-05, took: 135.39s (avg: 135.39s), ETA: 0d:13h:50m:15s [TRAIN] loss: 0.1439, iou: 0.7546, f1: 0.8561 [EVAL] loss: 0.1699, iou: 0.7144, f1: 0.8301
@20230806_2015 @20230806_2015 [EP 132/500] lr: 9.026787301991135e-05, took: 136.97s (avg: 136.97s), ETA: 0d:13h:54m:8s [TRAIN] loss: 0.1426, iou: 0.7567, f1: 0.8574 [EVAL] loss: 0.1702, iou: 0.7140, f1: 0.8298
@20230806_2017 @20230806_2017 [EP 133/500] lr: 9.008271445054561e-05, took: 136.26s (avg: 136.26s), ETA: 0d:13h:51m:52s [TRAIN] loss: 0.1414, iou: 0.7585, f1: 0.8586 [EVAL] loss: 0.1689, iou: 0.7157, f1: 0.8311
@20230806_2019 @20230806_2019 [EP 134/500] lr: 8.989599882625043e-05, took: 136.11s (avg: 136.11s), ETA: 0d:13h:49m:36s [TRAIN] loss: 0.1396, iou: 0.7612, f1: 0.8604 [EVAL] loss: 0.1679, iou: 0.7172, f1: 0.8321
@20230806_2021 @20230806_2021 [EP 135/500] lr: 8.970773342298344e-05, took: 136.01s (avg: 136.01s), ETA: 0d:13h:47m:20s [TRAIN] loss: 0.1392, iou: 0.7619, f1: 0.8608 [EVAL] loss: 0.1678, iou: 0.7175, f1: 0.8322
@20230806_2024 @20230806_2024 [EP 136/500] lr: 8.951794006861746e-05, took: 135.90s (avg: 135.90s), ETA: 0d:13h:39m:0s [TRAIN] loss: 0.1379, iou: 0.7638, f1: 0.8621 [EVAL] loss: 0.1708, iou: 0.7131, f1: 0.8292
@20230806_2026 @20230806_2026 [EP 137/500] lr: 8.932661876315251e-05, took: 136.85s (avg: 136.85s), ETA: 0d:13h:42m:48s [TRAIN] loss: 0.1366, iou: 0.7658, f1: 0.8634 [EVAL] loss: 0.1691, iou: 0.7156, f1: 0.8309
@20230806_2028 @20230806_2028 [EP 138/500] lr: 8.913376950658858e-05, took: 136.13s (avg: 136.13s), ETA: 0d:13h:40m:32s [TRAIN] loss: 0.1365, iou: 0.7661, f1: 0.8635 [EVAL] loss: 0.1719, iou: 0.7115, f1: 0.8281
@20230806_2031 @20230806_2031 [EP 139/500] lr: 8.893939957488328e-05, took: 135.22s (avg: 135.22s), ETA: 0d:13h:32m:15s [TRAIN] loss: 0.1366, iou: 0.7659, f1: 0.8634 [EVAL] loss: 0.1728, iou: 0.7101, f1: 0.8272
@20230806_2033 @20230806_2033 [EP 140/500] lr: 8.874353807186708e-05, took: 135.02s (avg: 135.02s), ETA: 0d:13h:30m:0s [TRAIN] loss: 0.1372, iou: 0.7649, f1: 0.8628 [EVAL] loss: 0.1743, iou: 0.7080, f1: 0.8257
@20230806_2035 @20230806_2035 [EP 141/500] lr: 8.854616316966712e-05, took: 137.46s (avg: 137.46s), ETA: 0d:13h:39m:43s [TRAIN] loss: 0.1374, iou: 0.7647, f1: 0.8626 [EVAL] loss: 0.1795, iou: 0.7004, f1: 0.8205
@20230806_2037 @20230806_2037 [EP 142/500] lr: 8.834730397211388e-05, took: 136.40s (avg: 136.40s), ETA: 0d:13h:31m:28s [TRAIN] loss: 0.1402, iou: 0.7603, f1: 0.8598 [EVAL] loss: 0.1727, iou: 0.7101, f1: 0.8273
@20230806_2040 @20230806_2040 [EP 143/500] lr: 8.814696047920734e-05, took: 135.84s (avg: 135.84s), ETA: 0d:13h:23m:15s [TRAIN] loss: 0.1427, iou: 0.7564, f1: 0.8573 [EVAL] loss: 0.1689, iou: 0.7157, f1: 0.8311
@20230806_2042 @20230806_2042 [EP 144/500] lr: 8.794513996690512e-05, took: 136.49s (avg: 136.49s), ETA: 0d:13h:26m:56s [TRAIN] loss: 0.1407, iou: 0.7595, f1: 0.8593 [EVAL] loss: 0.1700, iou: 0.7142, f1: 0.8300
@20230806_2044 @20230806_2044 [EP 145/500] lr: 8.774184971116483e-05, took: 136.56s (avg: 136.56s), ETA: 0d:13h:24m:40s [TRAIN] loss: 0.1400, iou: 0.7607, f1: 0.8600 [EVAL] loss: 0.1702, iou: 0.7138, f1: 0.8298
@20230806_2047 @20230806_2047 [EP 146/500] lr: 8.753710426390171e-05, took: 135.52s (avg: 135.52s), ETA: 0d:13h:16m:30s [TRAIN] loss: 0.1378, iou: 0.7640, f1: 0.8622 [EVAL] loss: 0.1713, iou: 0.7123, f1: 0.8287
@20230806_2049 @20230806_2049 [EP 147/500] lr: 8.733089634915814e-05, took: 135.77s (avg: 135.77s), ETA: 0d:13h:14m:15s [TRAIN] loss: 0.1360, iou: 0.7668, f1: 0.8640 [EVAL] loss: 0.1703, iou: 0.7139, f1: 0.8297
@20230806_2051 @20230806_2051 [EP 148/500] lr: 8.712324779480696e-05, took: 136.58s (avg: 136.58s), ETA: 0d:13h:17m:52s [TRAIN] loss: 0.1348, iou: 0.7687, f1: 0.8652 [EVAL] loss: 0.1707, iou: 0.7134, f1: 0.8293
@20230806_2054 @20230806_2054 [EP 149/500] lr: 8.691416587680578e-05, took: 135.98s (avg: 135.98s), ETA: 0d:13h:9m:45s [TRAIN] loss: 0.1345, iou: 0.7692, f1: 0.8655 [EVAL] loss: 0.1687, iou: 0.7162, f1: 0.8313
@20230806_2056 @20230806_2056 [EP 150/500] lr: 8.670365787111223e-05, took: 135.77s (avg: 135.77s), ETA: 0d:13h:7m:30s [TRAIN] loss: 0.1343, iou: 0.7695, f1: 0.8657 [EVAL] loss: 0.1675, iou: 0.7180, f1: 0.8325
@20230806_2058 @20230806_2058 [EP 151/500] lr: 8.649172377772629e-05, took: 136.94s (avg: 136.94s), ETA: 0d:13h:11m:4s [TRAIN] loss: 0.1345, iou: 0.7691, f1: 0.8655 [EVAL] loss: 0.1681, iou: 0.7170, f1: 0.8319
@20230806_2100 @20230806_2100 [EP 152/500] lr: 8.62783781485632e-05, took: 137.24s (avg: 137.24s), ETA: 0d:13h:14m:36s [TRAIN] loss: 0.1348, iou: 0.7686, f1: 0.8652 [EVAL] loss: 0.1673, iou: 0.7181, f1: 0.8327
@20230806_2103 @20230806_2103 [EP 153/500] lr: 8.60636355355382e-05, took: 136.95s (avg: 136.95s), ETA: 0d:13h:6m:32s [TRAIN] loss: 0.1356, iou: 0.7675, f1: 0.8644 [EVAL] loss: 0.1666, iou: 0.7192, f1: 0.8334
@20230806_2105 @20230806_2105 [EP 154/500] lr: 8.584748138673604e-05, took: 135.83s (avg: 135.83s), ETA: 0d:12h:58m:30s [TRAIN] loss: 0.1377, iou: 0.7641, f1: 0.8623 [EVAL] loss: 0.1674, iou: 0.7179, f1: 0.8326
@20230806_2107 @20230806_2107 [EP 155/500] lr: 8.56299520819448e-05, took: 138.51s (avg: 138.51s), ETA: 0d:13h:13m:30s [TRAIN] loss: 0.1367, iou: 0.7656, f1: 0.8633 [EVAL] loss: 0.1685, iou: 0.7163, f1: 0.8315
@20230806_2110 @20230806_2110 [EP 156/500] lr: 8.541104762116447e-05, took: 126.87s (avg: 126.87s), ETA: 0d:12h:2m:24s [TRAIN] loss: 0.1356, iou: 0.7674, f1: 0.8644 [EVAL] loss: 0.1680, iou: 0.7171, f1: 0.8320
@20230806_2112 @20230806_2112 [EP 157/500] lr: 8.519076072843745e-05, took: 118.53s (avg: 118.53s), ETA: 0d:11h:14m:34s [TRAIN] loss: 0.1353, iou: 0.7680, f1: 0.8647 [EVAL] loss: 0.1676, iou: 0.7177, f1: 0.8324
@20230806_2114 @20230806_2114 [EP 158/500] lr: 8.496911323163658e-05, took: 118.22s (avg: 118.22s), ETA: 0d:11h:12m:36s [TRAIN] loss: 0.1354, iou: 0.7678, f1: 0.8646 [EVAL] loss: 0.1685, iou: 0.7165, f1: 0.8315
@20230806_2116 @20230806_2116 [EP 159/500] lr: 8.474611968267709e-05, took: 118.34s (avg: 118.34s), ETA: 0d:11h:10m:38s [TRAIN] loss: 0.1353, iou: 0.7680, f1: 0.8647 [EVAL] loss: 0.1684, iou: 0.7167, f1: 0.8316
@20230806_2118 @20230806_2118 [EP 160/500] lr: 8.452178008155897e-05, took: 117.97s (avg: 117.97s), ETA: 0d:11h:3m:0s [TRAIN] loss: 0.1351, iou: 0.7682, f1: 0.8649 [EVAL] loss: 0.1688, iou: 0.7161, f1: 0.8312
@20230806_2120 @20230806_2120 [EP 161/500] lr: 8.429610170423985e-05, took: 118.30s (avg: 118.30s), ETA: 0d:11h:6m:42s [TRAIN] loss: 0.1335, iou: 0.7709, f1: 0.8665 [EVAL] loss: 0.1677, iou: 0.7177, f1: 0.8323
@20230806_2122 @20230806_2122 [EP 162/500] lr: 8.406909182667732e-05, took: 118.22s (avg: 118.22s), ETA: 0d:11h:4m:44s [TRAIN] loss: 0.1329, iou: 0.7717, f1: 0.8671 [EVAL] loss: 0.1665, iou: 0.7195, f1: 0.8335
@20230806_2124 @20230806_2124 [EP 163/500] lr: 8.384077227674425e-05, took: 118.31s (avg: 118.31s), ETA: 0d:11h:2m:46s [TRAIN] loss: 0.1323, iou: 0.7726, f1: 0.8677 [EVAL] loss: 0.1654, iou: 0.7210, f1: 0.8346
@20230806_2126 @20230806_2126 [EP 164/500] lr: 8.361114305444062e-05, took: 118.22s (avg: 118.22s), ETA: 0d:11h:0m:48s [TRAIN] loss: 0.1323, iou: 0.7727, f1: 0.8677 [EVAL] loss: 0.1655, iou: 0.7208, f1: 0.8345
@20230806_2128 @20230806_2128 [EP 165/500] lr: 8.338021143572405e-05, took: 118.43s (avg: 118.43s), ETA: 0d:10h:58m:50s [TRAIN] loss: 0.1328, iou: 0.7719, f1: 0.8672 [EVAL] loss: 0.1657, iou: 0.7206, f1: 0.8343
@20230806_2130 @20230806_2130 [EP 166/500] lr: 8.314799197250977e-05, took: 118.05s (avg: 118.05s), ETA: 0d:10h:56m:52s [TRAIN] loss: 0.1334, iou: 0.7709, f1: 0.8666 [EVAL] loss: 0.1668, iou: 0.7188, f1: 0.8332
@20230806_2132 @20230806_2131 [EP 167/500] lr: 8.291447738884017e-05, took: 118.07s (avg: 118.07s), ETA: 0d:10h:54m:54s [TRAIN] loss: 0.1344, iou: 0.7694, f1: 0.8656 [EVAL] loss: 0.1667, iou: 0.7191, f1: 0.8333
@20230806_2133 @20230806_2133 [EP 168/500] lr: 8.26796967885457e-05, took: 118.26s (avg: 118.26s), ETA: 0d:10h:52m:56s [TRAIN] loss: 0.1335, iou: 0.7708, f1: 0.8665 [EVAL] loss: 0.1692, iou: 0.7153, f1: 0.8308
@20230806_2135 @20230806_2135 [EP 169/500] lr: 8.244364289566875e-05, took: 118.05s (avg: 118.05s), ETA: 0d:10h:50m:58s [TRAIN] loss: 0.1346, iou: 0.7691, f1: 0.8654 [EVAL] loss: 0.1671, iou: 0.7184, f1: 0.8329
@20230806_2137 @20230806_2137 [EP 170/500] lr: 8.220634481403977e-05, took: 117.99s (avg: 117.99s), ETA: 0d:10h:43m:30s [TRAIN] loss: 0.1347, iou: 0.7689, f1: 0.8653 [EVAL] loss: 0.1656, iou: 0.7206, f1: 0.8344
@20230806_2139 @20230806_2139 [EP 171/500] lr: 8.196779526770115e-05, took: 118.30s (avg: 118.30s), ETA: 0d:10h:47m:2s [TRAIN] loss: 0.1335, iou: 0.7708, f1: 0.8665 [EVAL] loss: 0.1640, iou: 0.7231, f1: 0.8360
@20230806_2141 @20230806_2141 [EP 172/500] lr: 8.172800880856812e-05, took: 118.46s (avg: 118.46s), ETA: 0d:10h:45m:4s [TRAIN] loss: 0.1326, iou: 0.7723, f1: 0.8674 [EVAL] loss: 0.1665, iou: 0.7193, f1: 0.8335
@20230806_2143 @20230806_2143 [EP 173/500] lr: 8.148699998855591e-05, took: 118.13s (avg: 118.13s), ETA: 0d:10h:43m:6s [TRAIN] loss: 0.1319, iou: 0.7733, f1: 0.8681 [EVAL] loss: 0.1648, iou: 0.7220, f1: 0.8352
@20230806_2145 @20230806_2145 [EP 174/500] lr: 8.12447615317069e-05, took: 118.17s (avg: 118.17s), ETA: 0d:10h:41m:8s [TRAIN] loss: 0.1304, iou: 0.7757, f1: 0.8696 [EVAL] loss: 0.1657, iou: 0.7207, f1: 0.8343
@20230806_2147 @20230806_2147 [EP 175/500] lr: 8.100132254185155e-05, took: 118.31s (avg: 118.31s), ETA: 0d:10h:39m:10s [TRAIN] loss: 0.1293, iou: 0.7773, f1: 0.8707 [EVAL] loss: 0.1665, iou: 0.7195, f1: 0.8335
@20230806_2149 @20230806_2149 [EP 176/500] lr: 8.075668301898986e-05, took: 118.28s (avg: 118.28s), ETA: 0d:10h:37m:12s [TRAIN] loss: 0.1289, iou: 0.7781, f1: 0.8711 [EVAL] loss: 0.1653, iou: 0.7213, f1: 0.8347
@20230806_2151 @20230806_2151 [EP 177/500] lr: 8.051085023907945e-05, took: 118.10s (avg: 118.10s), ETA: 0d:10h:35m:14s [TRAIN] loss: 0.1290, iou: 0.7779, f1: 0.8710 [EVAL] loss: 0.1644, iou: 0.7226, f1: 0.8356
@20230806_2153 @20230806_2153 [EP 178/500] lr: 8.026383875403553e-05, took: 118.12s (avg: 118.12s), ETA: 0d:10h:33m:16s [TRAIN] loss: 0.1290, iou: 0.7779, f1: 0.8710 [EVAL] loss: 0.1636, iou: 0.7238, f1: 0.8364
@20230806_2155 @20230806_2155 [EP 179/500] lr: 8.001564856385812e-05, took: 118.24s (avg: 118.24s), ETA: 0d:10h:31m:18s [TRAIN] loss: 0.1284, iou: 0.7788, f1: 0.8716 [EVAL] loss: 0.1631, iou: 0.7244, f1: 0.8369
@20230806_2157 @20230806_2157 [EP 180/500] lr: 7.976630877237767e-05, took: 118.18s (avg: 118.18s), ETA: 0d:10h:29m:20s [TRAIN] loss: 0.1295, iou: 0.7772, f1: 0.8705 [EVAL] loss: 0.1626, iou: 0.7252, f1: 0.8374
@20230806_2159 @20230806_2159 [EP 181/500] lr: 7.951581210363656e-05, took: 118.07s (avg: 118.07s), ETA: 0d:10h:27m:22s [TRAIN] loss: 0.1300, iou: 0.7763, f1: 0.8700 [EVAL] loss: 0.1628, iou: 0.7249, f1: 0.8372
@20230806_2201 @20230806_2201 [EP 182/500] lr: 7.926417310955003e-05, took: 118.49s (avg: 118.49s), ETA: 0d:10h:25m:24s [TRAIN] loss: 0.1312, iou: 0.7745, f1: 0.8688 [EVAL] loss: 0.1632, iou: 0.7241, f1: 0.8368
@20230806_2203 @20230806_2203 [EP 183/500] lr: 7.901139906607568e-05, took: 118.06s (avg: 118.06s), ETA: 0d:10h:23m:26s [TRAIN] loss: 0.1311, iou: 0.7746, f1: 0.8689 [EVAL] loss: 0.1640, iou: 0.7231, f1: 0.8360
@20230806_2205 @20230806_2205 [EP 184/500] lr: 7.875750452512875e-05, took: 118.16s (avg: 118.16s), ETA: 0d:10h:21m:28s [TRAIN] loss: 0.1306, iou: 0.7755, f1: 0.8694 [EVAL] loss: 0.1634, iou: 0.7240, f1: 0.8366
