

** [alpha] Launch Training on 20230701_2049
{
  "HOST": "alpha",
  "SAVE": true,
  "github_log": true,
  "architecture": "DLV3+",
  "baseModel": "ResNet50",
  "gpuIDs": [
    1
  ],
  "modelSize": [
    512,
    512
  ],
  "initialWeight": [
    "./model_weights/ResNet50/20230630_1724_DLV3PP_ResNet50_FINAL_EPOCH_500_AUG",
    null
  ],
  "num_epochs": 500,
  "resume": false,
  "prevEPOCH": 172,
  "resumeWeight": "./model_weights/ResNet50/20230605_1912_DLV3PP_ResNet50_BEST_AUG/variables/variables",
  "augmentation": true,
  "temperature_shift": 15,
  "Flag": true,
  "p": 0.3,
  "acc_thresh": 0.5,
  "batch_size": 14,
  "lr_scheduling": "exp",
  "lr": 0.01,
  "decay_steps": 1.0,
  "train_annotation": "./Annotations/consolidate_train_db_20230701.txt",
  "eval_annotation": "./Annotations/consolidate_eval_db_20230701.txt",
  "exp_comment": "* New Consolidate DB (0701 version) used \n* Train is performed over the final model with 0630 version.\n* temperature_shift value changed from 5 15\n* Augmenation occurence p = .3 (.2 previously)\n",
  "isCompleted": false,
  "config": "Config/TRAIN_DLV3_ResNet50_NEWDB_20230701.yaml"
}
@20230701_2053 [EP 1/500] lr: 0.009999999776482582, took: 0h:3m:53s, ETA: 1d:8h:17m:47s [TRAIN] loss: 0.0578, accu-50: 94.91%, iou: 89.11%, f1: 94.22% 239.77ms [EVAL] [259/259 step] loss: 0.1176, accu-50: 95.40%, iou: 79.13%, f1: 88.24%, 69.03ms
@20230702_0104 [EP 77/500] lr: 0.0049291267059743404, took: 0h:3m:17s, ETA: 0d:23h:8m:51s [TRAIN] loss: 0.0390, accu-50: 96.33%, iou: 92.51%, f1: 96.10% 210.88ms [EVAL] [259/259 step] loss: 0.0603, accu-50: 95.41%, iou: 88.66%, f1: 93.97%, 63.80ms
@20230702_0107 [EP 78/500] lr: 0.004884048830717802, took: 0h:3m:17s, ETA: 0d:23h:5m:34s [TRAIN] loss: 0.0387, accu-50: 96.29%, iou: 92.56%, f1: 96.13% 210.91ms [EVAL] [259/259 step] loss: 0.0602, accu-50: 94.18%, iou: 88.68%, f1: 93.98%, 63.91ms
@20230702_0111 [EP 79/500] lr: 0.004839383065700531, took: 0h:3m:17s, ETA: 0d:23h:2m:17s [TRAIN] loss: 0.0385, accu-50: 96.45%, iou: 92.61%, f1: 96.15% 210.86ms [EVAL] [259/259 step] loss: 0.0591, accu-50: 95.26%, iou: 88.87%, f1: 94.09%, 63.96ms
@20230702_0114 [EP 80/500] lr: 0.004795125685632229, took: 0h:3m:17s, ETA: 0d:22h:59m:0s [TRAIN] loss: 0.0385, accu-50: 96.40%, iou: 92.61%, f1: 96.15% 210.86ms [EVAL] [259/259 step] loss: 0.0567, accu-50: 94.37%, iou: 89.31%, f1: 94.33%, 63.75ms
@20230702_0117 [EP 81/500] lr: 0.004751272965222597, took: 0h:3m:17s, ETA: 0d:22h:55m:43s [TRAIN] loss: 0.0384, accu-50: 96.41%, iou: 92.62%, f1: 96.16% 210.86ms [EVAL] [259/259 step] loss: 0.0585, accu-50: 95.62%, iou: 88.98%, f1: 94.15%, 63.89ms
@20230702_0121 [EP 82/500] lr: 0.004707821644842625, took: 0h:3m:17s, ETA: 0d:22h:52m:26s [TRAIN] loss: 0.0384, accu-50: 96.46%, iou: 92.62%, f1: 96.16% 210.86ms [EVAL] [259/259 step] loss: 0.0606, accu-50: 92.99%, iou: 88.61%, f1: 93.94%, 64.11ms
@20230702_0124 [EP 83/500] lr: 0.004664767533540726, took: 0h:3m:17s, ETA: 0d:22h:49m:9s [TRAIN] loss: 0.0380, accu-50: 96.48%, iou: 92.68%, f1: 96.20% 210.86ms [EVAL] [259/259 step] loss: 0.0577, accu-50: 94.42%, iou: 89.13%, f1: 94.23%, 64.02ms
@20230702_0127 [EP 84/500] lr: 0.004622106906026602, took: 0h:3m:17s, ETA: 0d:22h:45m:52s [TRAIN] loss: 0.0378, accu-50: 96.54%, iou: 92.72%, f1: 96.22% 210.86ms [EVAL] [259/259 step] loss: 0.0705, accu-50: 91.82%, iou: 86.88%, f1: 92.95%, 64.01ms
@20230702_0130 [EP 85/500] lr: 0.004579836968332529, took: 0h:3m:17s, ETA: 0d:22h:42m:35s [TRAIN] loss: 0.0377, accu-50: 96.56%, iou: 92.75%, f1: 96.23% 210.81ms [EVAL] [259/259 step] loss: 0.0809, accu-50: 95.95%, iou: 85.09%, f1: 91.91%, 63.93ms
@20230702_0134 [EP 86/500] lr: 0.0045379530638456345, took: 0h:3m:17s, ETA: 0d:22h:39m:18s [TRAIN] loss: 0.0377, accu-50: 96.49%, iou: 92.75%, f1: 96.23% 210.89ms [EVAL] [259/259 step] loss: 0.0599, accu-50: 92.70%, iou: 88.73%, f1: 94.01%, 64.11ms
@20230702_0137 [EP 87/500] lr: 0.004496452398598194, took: 0h:3m:17s, ETA: 0d:22h:36m:1s [TRAIN] loss: 0.0376, accu-50: 96.49%, iou: 92.77%, f1: 96.24% 210.90ms [EVAL] [259/259 step] loss: 0.0561, accu-50: 95.00%, iou: 89.42%, f1: 94.39%, 63.90ms
@20230702_0141 [EP 88/500] lr: 0.00445533124729991, took: 0h:3m:17s, ETA: 0d:22h:32m:44s [TRAIN] loss: 0.0373, accu-50: 96.53%, iou: 92.81%, f1: 96.27% 211.05ms [EVAL] [259/259 step] loss: 0.0694, accu-50: 93.22%, iou: 87.06%, f1: 93.06%, 64.00ms
@20230702_0144 [EP 89/500] lr: 0.00441458635032177, took: 0h:3m:17s, ETA: 0d:22h:29m:27s [TRAIN] loss: 0.0373, accu-50: 96.48%, iou: 92.81%, f1: 96.27% 210.93ms [EVAL] [259/259 step] loss: 0.0585, accu-50: 95.72%, iou: 88.98%, f1: 94.15%, 64.37ms
@20230702_0147 [EP 90/500] lr: 0.004374213516712189, took: 0h:3m:17s, ETA: 0d:22h:26m:10s [TRAIN] loss: 0.0370, accu-50: 96.58%, iou: 92.88%, f1: 96.30% 210.92ms [EVAL] [259/259 step] loss: 0.0565, accu-50: 93.97%, iou: 89.34%, f1: 94.35%, 64.66ms
@20230702_0150 [EP 91/500] lr: 0.00433421041816473, took: 0h:3m:17s, ETA: 0d:22h:22m:53s [TRAIN] loss: 0.0370, accu-50: 96.57%, iou: 92.87%, f1: 96.30% 210.94ms [EVAL] [259/259 step] loss: 0.0581, accu-50: 95.64%, iou: 89.05%, f1: 94.19%, 64.36ms
@20230702_0154 [EP 92/500] lr: 0.004294573329389095, took: 0h:3m:17s, ETA: 0d:22h:19m:36s [TRAIN] loss: 0.0369, accu-50: 96.57%, iou: 92.90%, f1: 96.31% 210.95ms [EVAL] [259/259 step] loss: 0.0608, accu-50: 95.42%, iou: 88.58%, f1: 93.92%, 64.88ms
@20230702_0157 [EP 93/500] lr: 0.004255298059433699, took: 0h:3m:17s, ETA: 0d:22h:16m:19s [TRAIN] loss: 0.0368, accu-50: 96.56%, iou: 92.92%, f1: 96.32% 210.91ms [EVAL] [259/259 step] loss: 0.0553, accu-50: 94.16%, iou: 89.56%, f1: 94.47%, 65.23ms
@20230702_0200 [EP 94/500] lr: 0.004216382279992104, took: 0h:3m:17s, ETA: 0d:22h:13m:2s [TRAIN] loss: 0.0367, accu-50: 96.58%, iou: 92.93%, f1: 96.33% 210.91ms [EVAL] [259/259 step] loss: 0.0585, accu-50: 94.43%, iou: 88.99%, f1: 94.15%, 64.79ms
@20230702_0204 [EP 95/500] lr: 0.004177822731435299, took: 0h:3m:17s, ETA: 0d:22h:9m:45s [TRAIN] loss: 0.0364, accu-50: 96.63%, iou: 92.98%, f1: 96.36% 210.91ms [EVAL] [259/259 step] loss: 0.0559, accu-50: 94.01%, iou: 89.44%, f1: 94.41%, 64.36ms
@20230702_0207 [EP 96/500] lr: 0.004139615688472986, took: 0h:3m:17s, ETA: 0d:22h:6m:28s [TRAIN] loss: 0.0364, accu-50: 96.65%, iou: 93.00%, f1: 96.36% 210.97ms [EVAL] [259/259 step] loss: 0.0579, accu-50: 95.42%, iou: 89.09%, f1: 94.21%, 63.85ms
@20230702_0210 [EP 97/500] lr: 0.004101757891476154, took: 0h:3m:17s, ETA: 0d:22h:3m:11s [TRAIN] loss: 0.0362, accu-50: 96.62%, iou: 93.02%, f1: 96.38% 210.94ms [EVAL] [259/259 step] loss: 0.0559, accu-50: 95.07%, iou: 89.44%, f1: 94.41%, 63.89ms
@20230702_0213 [EP 98/500] lr: 0.004064246080815792, took: 0h:3m:17s, ETA: 0d:21h:59m:54s [TRAIN] loss: 0.0360, accu-50: 96.63%, iou: 93.06%, f1: 96.40% 210.95ms [EVAL] [259/259 step] loss: 0.0563, accu-50: 94.18%, iou: 89.37%, f1: 94.37%, 63.99ms
@20230702_0217 [EP 99/500] lr: 0.004027077462524176, took: 0h:3m:17s, ETA: 0d:21h:56m:37s [TRAIN] loss: 0.0360, accu-50: 96.65%, iou: 93.07%, f1: 96.40% 210.94ms [EVAL] [259/259 step] loss: 0.0650, accu-50: 95.49%, iou: 87.83%, f1: 93.50%, 64.04ms
@20230702_0220 [EP 100/500] lr: 0.003990249242633581, took: 0h:3m:17s, ETA: 0d:21h:53m:20s [TRAIN] loss: 0.0358, accu-50: 96.68%, iou: 93.09%, f1: 96.42% 210.92ms [EVAL] [259/259 step] loss: 0.0562, accu-50: 95.12%, iou: 89.39%, f1: 94.38%, 64.20ms
@20230702_0223 [EP 101/500] lr: 0.003953757230192423, took: 0h:3m:17s, ETA: 0d:21h:50m:3s [TRAIN] loss: 0.0358, accu-50: 96.70%, iou: 93.11%, f1: 96.42% 210.99ms [EVAL] [259/259 step] loss: 0.0565, accu-50: 94.49%, iou: 89.35%, f1: 94.35%, 64.07ms
@20230702_0227 [EP 102/500] lr: 0.003917599096894264, took: 0h:3m:17s, ETA: 0d:21h:46m:46s [TRAIN] loss: 0.0355, accu-50: 96.70%, iou: 93.15%, f1: 96.45% 210.90ms [EVAL] [259/259 step] loss: 0.0556, accu-50: 93.80%, iou: 89.50%, f1: 94.44%, 64.06ms
@20230702_0230 [EP 103/500] lr: 0.0038817718159407377, took: 0h:3m:17s, ETA: 0d:21h:43m:29s [TRAIN] loss: 0.0355, accu-50: 96.69%, iou: 93.15%, f1: 96.45% 210.90ms [EVAL] [259/259 step] loss: 0.0573, accu-50: 94.88%, iou: 89.20%, f1: 94.27%, 64.09ms
@20230702_0233 [EP 104/500] lr: 0.0038462721277028322, took: 0h:3m:17s, ETA: 0d:21h:40m:12s [TRAIN] loss: 0.0354, accu-50: 96.71%, iou: 93.17%, f1: 96.46% 210.97ms [EVAL] [259/259 step] loss: 0.0553, accu-50: 94.49%, iou: 89.56%, f1: 94.47%, 64.19ms
@20230702_0236 [EP 105/500] lr: 0.00381109700538218, took: 0h:3m:17s, ETA: 0d:21h:36m:55s [TRAIN] loss: 0.0353, accu-50: 96.68%, iou: 93.19%, f1: 96.47% 210.86ms [EVAL] [259/259 step] loss: 0.0555, accu-50: 93.66%, iou: 89.51%, f1: 94.45%, 64.19ms
@20230702_0240 [EP 106/500] lr: 0.003776243655011058, took: 0h:3m:17s, ETA: 0d:21h:33m:38s [TRAIN] loss: 0.0352, accu-50: 96.71%, iou: 93.22%, f1: 96.48% 210.97ms [EVAL] [259/259 step] loss: 0.0559, accu-50: 94.80%, iou: 89.45%, f1: 94.41%, 64.08ms
@20230702_0243 [EP 107/500] lr: 0.003741708816960454, took: 0h:3m:17s, ETA: 0d:21h:30m:21s [TRAIN] loss: 0.0351, accu-50: 96.76%, iou: 93.24%, f1: 96.49% 210.93ms [EVAL] [259/259 step] loss: 0.0564, accu-50: 93.72%, iou: 89.36%, f1: 94.36%, 63.96ms
@20230702_0246 [EP 108/500] lr: 0.003707490162923932, took: 0h:3m:17s, ETA: 0d:21h:27m:4s [TRAIN] loss: 0.0349, accu-50: 96.78%, iou: 93.27%, f1: 96.51% 210.96ms [EVAL] [259/259 step] loss: 0.0561, accu-50: 94.07%, iou: 89.42%, f1: 94.39%, 63.99ms
@20230702_0250 [EP 109/500] lr: 0.0036735842004418373, took: 0h:3m:17s, ETA: 0d:21h:23m:47s [TRAIN] loss: 0.0350, accu-50: 96.73%, iou: 93.26%, f1: 96.50% 210.99ms [EVAL] [259/259 step] loss: 0.0570, accu-50: 95.22%, iou: 89.25%, f1: 94.30%, 63.87ms
@20230702_0253 [EP 110/500] lr: 0.0036399883683770895, took: 0h:3m:17s, ETA: 0d:21h:20m:30s [TRAIN] loss: 0.0347, accu-50: 96.81%, iou: 93.30%, f1: 96.53% 210.98ms [EVAL] [259/259 step] loss: 0.0610, accu-50: 93.47%, iou: 88.54%, f1: 93.90%, 63.94ms
@20230702_0256 [EP 111/500] lr: 0.003606699872761965, took: 0h:3m:17s, ETA: 0d:21h:17m:13s [TRAIN] loss: 0.0347, accu-50: 96.82%, iou: 93.30%, f1: 96.53% 210.90ms [EVAL] [259/259 step] loss: 0.0580, accu-50: 95.77%, iou: 89.07%, f1: 94.20%, 63.97ms
@20230702_0259 [EP 112/500] lr: 0.0035737156867980957, took: 0h:3m:17s, ETA: 0d:21h:13m:56s [TRAIN] loss: 0.0344, accu-50: 96.82%, iou: 93.35%, f1: 96.56% 210.91ms [EVAL] [259/259 step] loss: 0.0647, accu-50: 93.33%, iou: 87.89%, f1: 93.53%, 63.99ms
@20230702_0303 [EP 113/500] lr: 0.003541033249348402, took: 0h:3m:17s, ETA: 0d:21h:10m:39s [TRAIN] loss: 0.0343, accu-50: 96.83%, iou: 93.37%, f1: 96.57% 210.99ms [EVAL] [259/259 step] loss: 0.0577, accu-50: 95.10%, iou: 89.13%, f1: 94.23%, 64.11ms
@20230702_0306 [EP 114/500] lr: 0.0035086495336145163, took: 0h:3m:17s, ETA: 0d:21h:7m:22s [TRAIN] loss: 0.0342, accu-50: 96.83%, iou: 93.39%, f1: 96.58% 211.00ms [EVAL] [259/259 step] loss: 0.0784, accu-50: 91.66%, iou: 85.51%, f1: 92.16%, 63.93ms
@20230702_0309 [EP 115/500] lr: 0.003476562211290002, took: 0h:3m:17s, ETA: 0d:21h:4m:5s [TRAIN] loss: 0.0341, accu-50: 96.83%, iou: 93.42%, f1: 96.59% 210.93ms [EVAL] [259/259 step] loss: 0.0616, accu-50: 92.93%, iou: 88.43%, f1: 93.84%, 64.10ms
@20230702_0313 [EP 116/500] lr: 0.0034447682555764914, took: 0h:3m:17s, ETA: 0d:21h:0m:48s [TRAIN] loss: 0.0341, accu-50: 96.87%, iou: 93.42%, f1: 96.59% 210.95ms [EVAL] [259/259 step] loss: 0.0712, accu-50: 92.58%, iou: 86.76%, f1: 92.88%, 64.09ms
@20230702_0316 [EP 117/500] lr: 0.003413264872506261, took: 0h:3m:17s, ETA: 0d:20h:57m:31s [TRAIN] loss: 0.0340, accu-50: 96.83%, iou: 93.43%, f1: 96.60% 210.97ms [EVAL] [259/259 step] loss: 0.0639, accu-50: 93.05%, iou: 88.04%, f1: 93.61%, 63.94ms
@20230702_0319 [EP 118/500] lr: 0.003382049733772874, took: 0h:3m:17s, ETA: 0d:20h:54m:14s [TRAIN] loss: 0.0338, accu-50: 96.82%, iou: 93.46%, f1: 96.62% 210.94ms [EVAL] [259/259 step] loss: 0.0618, accu-50: 95.19%, iou: 88.40%, f1: 93.82%, 64.27ms
@20230702_0322 [EP 119/500] lr: 0.0033511200454086065, took: 0h:3m:17s, ETA: 0d:20h:50m:57s [TRAIN] loss: 0.0338, accu-50: 96.86%, iou: 93.47%, f1: 96.62% 210.97ms [EVAL] [259/259 step] loss: 0.0575, accu-50: 93.31%, iou: 89.17%, f1: 94.25%, 63.98ms
@20230702_0326 [EP 120/500] lr: 0.0033204732462763786, took: 0h:3m:17s, ETA: 0d:20h:47m:40s [TRAIN] loss: 0.0337, accu-50: 96.85%, iou: 93.49%, f1: 96.63% 210.95ms [EVAL] [259/259 step] loss: 0.0567, accu-50: 94.28%, iou: 89.30%, f1: 94.33%, 63.90ms
@20230702_0329 [EP 121/500] lr: 0.00329010677523911, took: 0h:3m:17s, ETA: 0d:20h:44m:23s [TRAIN] loss: 0.0337, accu-50: 96.85%, iou: 93.50%, f1: 96.63% 210.93ms [EVAL] [259/259 step] loss: 0.0579, accu-50: 92.98%, iou: 89.10%, f1: 94.21%, 64.35ms
@20230702_0332 [EP 122/500] lr: 0.0032600180711597204, took: 0h:3m:17s, ETA: 0d:20h:41m:6s [TRAIN] loss: 0.0337, accu-50: 96.88%, iou: 93.50%, f1: 96.63% 210.95ms [EVAL] [259/259 step] loss: 0.0559, accu-50: 95.01%, iou: 89.45%, f1: 94.41%, 65.14ms
@20230702_0336 [EP 123/500] lr: 0.003230204340070486, took: 0h:3m:17s, ETA: 0d:20h:37m:49s [TRAIN] loss: 0.0334, accu-50: 96.85%, iou: 93.55%, f1: 96.66% 210.91ms [EVAL] [259/259 step] loss: 0.0580, accu-50: 93.82%, iou: 89.07%, f1: 94.20%, 65.18ms
@20230702_0339 [EP 124/500] lr: 0.003200663486495614, took: 0h:3m:17s, ETA: 0d:20h:34m:32s [TRAIN] loss: 0.0333, accu-50: 96.93%, iou: 93.56%, f1: 96.67% 210.92ms [EVAL] [259/259 step] loss: 0.0596, accu-50: 93.26%, iou: 88.79%, f1: 94.04%, 64.61ms
@20230702_0342 [EP 125/500] lr: 0.003171392483636737, took: 0h:3m:17s, ETA: 0d:20h:31m:15s [TRAIN] loss: 0.0331, accu-50: 96.95%, iou: 93.61%, f1: 96.69% 210.93ms [EVAL] [259/259 step] loss: 0.0556, accu-50: 93.96%, iou: 89.49%, f1: 94.44%, 64.57ms
@20230702_0345 [EP 126/500] lr: 0.0031423894688487053, took: 0h:3m:17s, ETA: 0d:20h:27m:58s [TRAIN] loss: 0.0331, accu-50: 96.92%, iou: 93.60%, f1: 96.69% 210.89ms [EVAL] [259/259 step] loss: 0.0579, accu-50: 92.96%, iou: 89.10%, f1: 94.21%, 64.13ms
@20230702_0349 [EP 127/500] lr: 0.003113651415333152, took: 0h:3m:17s, ETA: 0d:20h:24m:41s [TRAIN] loss: 0.0330, accu-50: 96.95%, iou: 93.62%, f1: 96.70% 210.98ms [EVAL] [259/259 step] loss: 0.0626, accu-50: 95.56%, iou: 88.26%, f1: 93.74%, 63.95ms
@20230702_0352 [EP 128/500] lr: 0.003085176460444927, took: 0h:3m:17s, ETA: 0d:20h:21m:24s [TRAIN] loss: 0.0329, accu-50: 96.95%, iou: 93.65%, f1: 96.71% 210.96ms [EVAL] [259/259 step] loss: 0.0580, accu-50: 94.96%, iou: 89.08%, f1: 94.20%, 64.01ms
@20230702_0356 [EP 129/500] lr: 0.0030569618102163076, took: 0h:3m:17s, ETA: 0d:20h:18m:7s [TRAIN] loss: 0.0327, accu-50: 96.93%, iou: 93.67%, f1: 96.73% 210.95ms [EVAL] [259/259 step] loss: 0.0550, accu-50: 95.24%, iou: 89.61%, f1: 94.50%, 64.15ms
@20230702_0359 [EP 130/500] lr: 0.0030290051363408566, took: 0h:3m:17s, ETA: 0d:20h:14m:50s [TRAIN] loss: 0.0327, accu-50: 96.96%, iou: 93.68%, f1: 96.73% 211.05ms [EVAL] [259/259 step] loss: 0.0593, accu-50: 94.17%, iou: 88.85%, f1: 94.07%, 63.88ms
@20230702_0402 [EP 131/500] lr: 0.0030013041105121374, took: 0h:3m:17s, ETA: 0d:20h:11m:33s [TRAIN] loss: 0.0327, accu-50: 96.97%, iou: 93.67%, f1: 96.73% 211.01ms [EVAL] [259/259 step] loss: 0.0558, accu-50: 94.22%, iou: 89.47%, f1: 94.42%, 64.07ms
@20230702_0405 [EP 132/500] lr: 0.0029738564044237137, took: 0h:3m:17s, ETA: 0d:20h:8m:16s [TRAIN] loss: 0.0326, accu-50: 96.98%, iou: 93.69%, f1: 96.74% 211.02ms [EVAL] [259/259 step] loss: 0.0628, accu-50: 95.02%, iou: 88.22%, f1: 93.72%, 64.05ms
@20230702_0409 [EP 133/500] lr: 0.0029466599225997925, took: 0h:3m:17s, ETA: 0d:20h:4m:59s [TRAIN] loss: 0.0325, accu-50: 97.02%, iou: 93.72%, f1: 96.75% 210.96ms [EVAL] [259/259 step] loss: 0.0571, accu-50: 93.02%, iou: 89.24%, f1: 94.29%, 63.93ms
@20230702_0412 [EP 134/500] lr: 0.00291971187107265, took: 0h:3m:17s, ETA: 0d:20h:1m:42s [TRAIN] loss: 0.0323, accu-50: 97.01%, iou: 93.75%, f1: 96.77% 211.04ms [EVAL] [259/259 step] loss: 0.0579, accu-50: 93.05%, iou: 89.09%, f1: 94.21%, 64.08ms
@20230702_0415 [EP 135/500] lr: 0.002893010387197137, took: 0h:3m:17s, ETA: 0d:19h:58m:25s [TRAIN] loss: 0.0322, accu-50: 97.01%, iou: 93.76%, f1: 96.78% 210.94ms [EVAL] [259/259 step] loss: 0.0584, accu-50: 94.20%, iou: 89.01%, f1: 94.16%, 64.10ms
@20230702_0419 [EP 136/500] lr: 0.0028665531426668167, took: 0h:3m:17s, ETA: 0d:19h:55m:8s [TRAIN] loss: 0.0322, accu-50: 97.00%, iou: 93.76%, f1: 96.78% 210.98ms [EVAL] [259/259 step] loss: 0.0546, accu-50: 94.89%, iou: 89.69%, f1: 94.54%, 64.05ms
@20230702_0422 [EP 137/500] lr: 0.002840337809175253, took: 0h:3m:17s, ETA: 0d:19h:51m:51s [TRAIN] loss: 0.0321, accu-50: 97.00%, iou: 93.79%, f1: 96.79% 210.94ms [EVAL] [259/259 step] loss: 0.0545, accu-50: 95.04%, iou: 89.70%, f1: 94.55%, 64.12ms
@20230702_0425 [EP 138/500] lr: 0.0028143622912466526, took: 0h:3m:17s, ETA: 0d:19h:48m:34s [TRAIN] loss: 0.0319, accu-50: 97.00%, iou: 93.82%, f1: 96.81% 211.03ms [EVAL] [259/259 step] loss: 0.0536, accu-50: 95.04%, iou: 89.87%, f1: 94.64%, 64.00ms
@20230702_0429 [EP 139/500] lr: 0.0027886242605745792, took: 0h:3m:17s, ETA: 0d:19h:45m:17s [TRAIN] loss: 0.0319, accu-50: 96.99%, iou: 93.83%, f1: 96.81% 210.85ms [EVAL] [259/259 step] loss: 0.0539, accu-50: 94.94%, iou: 89.80%, f1: 94.61%, 64.19ms
@20230702_0432 [EP 140/500] lr: 0.00276312162168324, took: 0h:3m:17s, ETA: 0d:19h:42m:0s [TRAIN] loss: 0.0318, accu-50: 97.05%, iou: 93.85%, f1: 96.82% 210.84ms [EVAL] [259/259 step] loss: 0.0544, accu-50: 94.99%, iou: 89.72%, f1: 94.56%, 63.90ms
@20230702_0435 [EP 141/500] lr: 0.002737852279096842, took: 0h:3m:17s, ETA: 0d:19h:38m:43s [TRAIN] loss: 0.0317, accu-50: 97.04%, iou: 93.87%, f1: 96.83% 210.89ms [EVAL] [259/259 step] loss: 0.0540, accu-50: 94.20%, iou: 89.78%, f1: 94.60%, 63.83ms
@20230702_0438 [EP 142/500] lr: 0.0027128139045089483, took: 0h:3m:17s, ETA: 0d:19h:35m:26s [TRAIN] loss: 0.0316, accu-50: 97.07%, iou: 93.89%, f1: 96.84% 210.84ms [EVAL] [259/259 step] loss: 0.0538, accu-50: 94.58%, iou: 89.82%, f1: 94.62%, 63.89ms
@20230702_0442 [EP 143/500] lr: 0.0026880046352744102, took: 0h:3m:17s, ETA: 0d:19h:32m:9s [TRAIN] loss: 0.0315, accu-50: 97.04%, iou: 93.90%, f1: 96.85% 210.86ms [EVAL] [259/259 step] loss: 0.0548, accu-50: 94.11%, iou: 89.65%, f1: 94.52%, 64.03ms
@20230702_0445 [EP 144/500] lr: 0.002663422143086791, took: 0h:3m:17s, ETA: 0d:19h:28m:52s [TRAIN] loss: 0.0314, accu-50: 97.06%, iou: 93.91%, f1: 96.86% 210.88ms [EVAL] [259/259 step] loss: 0.0541, accu-50: 94.20%, iou: 89.77%, f1: 94.59%, 63.91ms
@20230702_0448 [EP 145/500] lr: 0.0026390645653009415, took: 0h:3m:17s, ETA: 0d:19h:25m:35s [TRAIN] loss: 0.0313, accu-50: 97.07%, iou: 93.94%, f1: 96.87% 210.84ms [EVAL] [259/259 step] loss: 0.0544, accu-50: 95.35%, iou: 89.71%, f1: 94.56%, 64.06ms
@20230702_0452 [EP 146/500] lr: 0.002614929573610425, took: 0h:3m:17s, ETA: 0d:19h:22m:18s [TRAIN] loss: 0.0312, accu-50: 97.08%, iou: 93.95%, f1: 96.88% 210.91ms [EVAL] [259/259 step] loss: 0.0579, accu-50: 93.60%, iou: 89.09%, f1: 94.21%, 63.98ms
@20230702_0455 [EP 147/500] lr: 0.002591015538200736, took: 0h:3m:17s, ETA: 0d:19h:19m:1s [TRAIN] loss: 0.0312, accu-50: 97.09%, iou: 93.96%, f1: 96.88% 210.86ms [EVAL] [259/259 step] loss: 0.0536, accu-50: 94.68%, iou: 89.85%, f1: 94.64%, 64.12ms
@20230702_0458 [EP 148/500] lr: 0.0025673198979347944, took: 0h:3m:17s, ETA: 0d:19h:15m:44s [TRAIN] loss: 0.0310, accu-50: 97.11%, iou: 93.99%, f1: 96.90% 210.88ms [EVAL] [259/259 step] loss: 0.0556, accu-50: 95.72%, iou: 89.50%, f1: 94.44%, 64.20ms
@20230702_0502 [EP 149/500] lr: 0.002543841255828738, took: 0h:3m:17s, ETA: 0d:19h:12m:27s [TRAIN] loss: 0.0310, accu-50: 97.12%, iou: 94.00%, f1: 96.90% 210.95ms [EVAL] [259/259 step] loss: 0.0551, accu-50: 95.43%, iou: 89.60%, f1: 94.49%, 64.00ms
@20230702_0505 [EP 150/500] lr: 0.002520577283576131, took: 0h:3m:17s, ETA: 0d:19h:9m:10s [TRAIN] loss: 0.0308, accu-50: 97.13%, iou: 94.02%, f1: 96.92% 210.90ms [EVAL] [259/259 step] loss: 0.0573, accu-50: 94.30%, iou: 89.20%, f1: 94.27%, 63.89ms
@20230702_0508 [EP 151/500] lr: 0.0024975258857011795, took: 0h:3m:17s, ETA: 0d:19h:5m:53s [TRAIN] loss: 0.0308, accu-50: 97.13%, iou: 94.04%, f1: 96.92% 210.89ms [EVAL] [259/259 step] loss: 0.0594, accu-50: 94.46%, iou: 88.83%, f1: 94.06%, 64.49ms
@20230702_0511 [EP 152/500] lr: 0.0024746854323893785, took: 0h:3m:17s, ETA: 0d:19h:2m:36s [TRAIN] loss: 0.0307, accu-50: 97.14%, iou: 94.04%, f1: 96.93% 210.90ms [EVAL] [259/259 step] loss: 0.0568, accu-50: 95.94%, iou: 89.28%, f1: 94.32%, 64.99ms
@20230702_0515 [EP 153/500] lr: 0.002452053828164935, took: 0h:3m:17s, ETA: 0d:18h:59m:19s [TRAIN] loss: 0.0306, accu-50: 97.14%, iou: 94.06%, f1: 96.94% 210.82ms [EVAL] [259/259 step] loss: 0.0543, accu-50: 94.45%, iou: 89.73%, f1: 94.57%, 65.07ms
@20230702_0518 [EP 154/500] lr: 0.0024296292103827, took: 0h:3m:17s, ETA: 0d:18h:56m:2s [TRAIN] loss: 0.0305, accu-50: 97.15%, iou: 94.09%, f1: 96.95% 210.92ms [EVAL] [259/259 step] loss: 0.0613, accu-50: 93.84%, iou: 88.48%, f1: 93.87%, 64.30ms
@20230702_0521 [EP 155/500] lr: 0.002407409716397524, took: 0h:3m:17s, ETA: 0d:18h:52m:45s [TRAIN] loss: 0.0305, accu-50: 97.13%, iou: 94.09%, f1: 96.95% 210.91ms [EVAL] [259/259 step] loss: 0.0549, accu-50: 95.49%, iou: 89.64%, f1: 94.51%, 64.03ms
@20230702_0525 [EP 156/500] lr: 0.002385393250733614, took: 0h:3m:17s, ETA: 0d:18h:49m:28s [TRAIN] loss: 0.0304, accu-50: 97.16%, iou: 94.12%, f1: 96.96% 210.90ms [EVAL] [259/259 step] loss: 0.0563, accu-50: 94.49%, iou: 89.38%, f1: 94.37%, 63.79ms
