

** [etri] Launch Training on 20230806_2052
{
  "HOST": "etri",
  "SAVE": true,
  "github_log": true,
  "plot": true,
  "architecture": "DLV3+",
  "baseModel": "ResNet50",
  "modelSize": [
    512,
    512
  ],
  "initialWeight": [
    null,
    null
  ],
  "num_epochs": 500,
  "resume": false,
  "prevEPOCH": 172,
  "resumeWeight": "./model_weights/ResNet50/20230605_1912_DLV3PP_ResNet50_BEST_AUG/variables/variables",
  "augmentation": true,
  "temperature_shift": 15,
  "Flag": true,
  "p": 0.2,
  "acc_thresh": 0.5,
  "batch_size": 30,
  "early_stop": false,
  "patience": 50,
  "lr_scheduling": "exp",
  "stepwise_scheduling": true,
  "warmup": 50,
  "lr": 0.008,
  "decay_steps": 1.0,
  "train_annotation": "./Annotations/consolidate_train_db_20230711_1637.txt",
  "eval_annotation": "./Annotations/consolidate_eval_db_20230711_1637.txt",
  "exp_comment": "* Updated Annotations are used\n* Updated consolidate DB used (0711_1637 version) - Updated DB \n* This consolidate DB is updated from 0703_2119 version \n",
  "finalEPOCH": 0,
  "isCompleted": false,
  "optimizer": "Adam",
  "config": "Config/TRAIN_DLV3_ResNet50_NEWDB_20230711_exp.yaml",
  "numTrainDB": 11530,
  "numEvalDB": 3524
}
@20230806_2057 @20230806_2057 [EP 1/500] lr: 0.006123698782175779, took: 337.32s (avg: 337.32s), ETA: 1d:22h:42m:43s [TRAIN] loss: 0.3669, iou: 0.4857, f1: 0.6331 [EVAL] loss: 0.9904, iou: 0.0055, f1: 0.0096
@20230807_0418 @20230807_0418 [EP 92/500] lr: 0.00027339585358276963, took: 288.27s (avg: 288.27s), ETA: 1d:8h:38m:24s [TRAIN] loss: 0.0404, iou: 0.9225, f1: 0.9596 [EVAL] loss: 0.0749, iou: 0.8610, f1: 0.9251
@20230807_0423 @20230807_0423 [EP 93/500] lr: 0.00027055543614551425, took: 288.26s (avg: 288.26s), ETA: 1d:8h:33m:36s [TRAIN] loss: 0.0403, iou: 0.9226, f1: 0.9597 [EVAL] loss: 0.0719, iou: 0.8662, f1: 0.9281
@20230807_0428 @20230807_0428 [EP 94/500] lr: 0.000267773459199816, took: 288.29s (avg: 288.29s), ETA: 1d:8h:28m:48s [TRAIN] loss: 0.0401, iou: 0.9229, f1: 0.9599 [EVAL] loss: 0.0608, iou: 0.8855, f1: 0.9392
@20230807_0433 @20230807_0433 [EP 95/500] lr: 0.00026504811830818653, took: 288.24s (avg: 288.24s), ETA: 1d:8h:24m:0s [TRAIN] loss: 0.0403, iou: 0.9227, f1: 0.9597 [EVAL] loss: 0.0598, iou: 0.8874, f1: 0.9402
@20230807_0438 @20230807_0438 [EP 96/500] lr: 0.0002623776672407985, took: 288.34s (avg: 288.34s), ETA: 1d:8h:19m:12s [TRAIN] loss: 0.0404, iou: 0.9224, f1: 0.9596 [EVAL] loss: 0.0653, iou: 0.8777, f1: 0.9347
@20230807_0443 @20230807_0443 [EP 97/500] lr: 0.0002597605052869767, took: 288.16s (avg: 288.16s), ETA: 1d:8h:14m:24s [TRAIN] loss: 0.0404, iou: 0.9223, f1: 0.9595 [EVAL] loss: 0.0829, iou: 0.8472, f1: 0.9171
@20230807_0448 @20230807_0448 [EP 98/500] lr: 0.0002571950317360461, took: 288.56s (avg: 288.56s), ETA: 1d:8h:9m:36s [TRAIN] loss: 0.0404, iou: 0.9224, f1: 0.9596 [EVAL] loss: 0.0749, iou: 0.8610, f1: 0.9251
@20230807_0452 @20230807_0452 [EP 99/500] lr: 0.00025467973318882287, took: 288.16s (avg: 288.16s), ETA: 1d:8h:4m:48s [TRAIN] loss: 0.0404, iou: 0.9224, f1: 0.9596 [EVAL] loss: 0.0886, iou: 0.8377, f1: 0.9114
@20230807_0457 @20230807_0457 [EP 100/500] lr: 0.00025221315445378423, took: 288.17s (avg: 288.17s), ETA: 1d:8h:0m:0s [TRAIN] loss: 0.0403, iou: 0.9226, f1: 0.9597 [EVAL] loss: 0.0888, iou: 0.8373, f1: 0.9112
@20230807_0502 @20230807_0502 [EP 101/500] lr: 0.0002497939276508987, took: 288.36s (avg: 288.36s), ETA: 1d:7h:55m:12s [TRAIN] loss: 0.0402, iou: 0.9228, f1: 0.9598 [EVAL] loss: 0.1149, iou: 0.7949, f1: 0.8851
@20230807_0507 @20230807_0507 [EP 102/500] lr: 0.0002474206266924739, took: 288.52s (avg: 288.52s), ETA: 1d:7h:50m:24s [TRAIN] loss: 0.0403, iou: 0.9226, f1: 0.9597 [EVAL] loss: 0.1017, iou: 0.8160, f1: 0.8983
@20230807_0512 @20230807_0512 [EP 103/500] lr: 0.0002450920292176306, took: 288.23s (avg: 288.23s), ETA: 1d:7h:45m:36s [TRAIN] loss: 0.0401, iou: 0.9230, f1: 0.9599 [EVAL] loss: 0.0685, iou: 0.8720, f1: 0.9315
@20230807_0517 @20230807_0517 [EP 104/500] lr: 0.00024280684010591358, took: 288.26s (avg: 288.26s), ETA: 1d:7h:40m:48s [TRAIN] loss: 0.0399, iou: 0.9233, f1: 0.9601 [EVAL] loss: 0.0785, iou: 0.8547, f1: 0.9215
@20230807_0521 @20230807_0521 [EP 105/500] lr: 0.00024056386610027403, took: 288.23s (avg: 288.23s), ETA: 1d:7h:36m:0s [TRAIN] loss: 0.0397, iou: 0.9238, f1: 0.9603 [EVAL] loss: 0.0680, iou: 0.8729, f1: 0.9320
@20230807_0526 @20230807_0526 [EP 106/500] lr: 0.00023836198670323938, took: 288.30s (avg: 288.30s), ETA: 1d:7h:31m:12s [TRAIN] loss: 0.0395, iou: 0.9241, f1: 0.9605 [EVAL] loss: 0.0704, iou: 0.8687, f1: 0.9296
@20230807_0531 @20230807_0531 [EP 107/500] lr: 0.00023620000865776092, took: 288.34s (avg: 288.34s), ETA: 1d:7h:26m:24s [TRAIN] loss: 0.0393, iou: 0.9244, f1: 0.9607 [EVAL] loss: 0.0608, iou: 0.8856, f1: 0.9392
@20230807_0536 @20230807_0536 [EP 108/500] lr: 0.00023407692788168788, took: 288.46s (avg: 288.46s), ETA: 1d:7h:21m:36s [TRAIN] loss: 0.0391, iou: 0.9249, f1: 0.9609 [EVAL] loss: 0.0662, iou: 0.8760, f1: 0.9338
@20230807_0541 @20230807_0541 [EP 109/500] lr: 0.00023199165298137814, took: 288.65s (avg: 288.65s), ETA: 1d:7h:16m:48s [TRAIN] loss: 0.0389, iou: 0.9252, f1: 0.9611 [EVAL] loss: 0.0593, iou: 0.8882, f1: 0.9407
@20230807_0546 @20230807_0546 [EP 110/500] lr: 0.00022994319442659616, took: 288.25s (avg: 288.25s), ETA: 1d:7h:12m:0s [TRAIN] loss: 0.0387, iou: 0.9256, f1: 0.9613 [EVAL] loss: 0.0609, iou: 0.8854, f1: 0.9391
@20230807_0550 @20230807_0550 [EP 111/500] lr: 0.00022793062089476734, took: 288.20s (avg: 288.20s), ETA: 1d:7h:7m:12s [TRAIN] loss: 0.0386, iou: 0.9257, f1: 0.9614 [EVAL] loss: 0.0607, iou: 0.8857, f1: 0.9393
@20230807_0555 @20230807_0555 [EP 112/500] lr: 0.00022595295740757138, took: 288.15s (avg: 288.15s), ETA: 1d:7h:2m:24s [TRAIN] loss: 0.0385, iou: 0.9260, f1: 0.9615 [EVAL] loss: 0.0671, iou: 0.8745, f1: 0.9329
@20230807_0600 @20230807_0600 [EP 113/500] lr: 0.00022400931629817933, took: 288.16s (avg: 288.16s), ETA: 1d:6h:57m:36s [TRAIN] loss: 0.0384, iou: 0.9261, f1: 0.9616 [EVAL] loss: 0.0692, iou: 0.8708, f1: 0.9308
@20230807_0605 @20230807_0605 [EP 114/500] lr: 0.00022209883900359273, took: 288.15s (avg: 288.15s), ETA: 1d:6h:52m:48s [TRAIN] loss: 0.0383, iou: 0.9264, f1: 0.9617 [EVAL] loss: 0.0605, iou: 0.8860, f1: 0.9395
@20230807_0610 @20230807_0610 [EP 115/500] lr: 0.0002202206669608131, took: 288.16s (avg: 288.16s), ETA: 1d:6h:48m:0s [TRAIN] loss: 0.0382, iou: 0.9265, f1: 0.9618 [EVAL] loss: 0.0638, iou: 0.8804, f1: 0.9362
@20230807_0615 @20230807_0615 [EP 116/500] lr: 0.00021837398526258767, took: 288.07s (avg: 288.07s), ETA: 1d:6h:43m:12s [TRAIN] loss: 0.0381, iou: 0.9267, f1: 0.9619 [EVAL] loss: 0.0594, iou: 0.8880, f1: 0.9406
@20230807_0619 @20230807_0619 [EP 117/500] lr: 0.00021655803720932454, took: 288.20s (avg: 288.20s), ETA: 1d:6h:38m:24s [TRAIN] loss: 0.0379, iou: 0.9270, f1: 0.9621 [EVAL] loss: 0.0614, iou: 0.8845, f1: 0.9386
@20230807_0624 @20230807_0624 [EP 118/500] lr: 0.00021477202244568616, took: 288.24s (avg: 288.24s), ETA: 1d:6h:33m:36s [TRAIN] loss: 0.0381, iou: 0.9268, f1: 0.9619 [EVAL] loss: 0.0788, iou: 0.8542, f1: 0.9212
@20230807_0629 @20230807_0629 [EP 119/500] lr: 0.00021301521337591112, took: 288.19s (avg: 288.19s), ETA: 1d:6h:28m:48s [TRAIN] loss: 0.0379, iou: 0.9271, f1: 0.9621 [EVAL] loss: 0.0637, iou: 0.8805, f1: 0.9363
