** [etri] Launch Training on 20230616_1532
{
  "HOST": "etri",
  "SAVE": true,
  "github_log": true,
  "architecture": "DLV3+",
  "baseModel": "EffNet",
  "modelSize": [
    512,
    512
  ],
  "initialWeight": [
    null,
    null
  ],
  "num_epochs": 500,
  "resume": false,
  "prevEPOCH": 99,
  "resumeWeight": "./model_weights/EffNet/20230613_1524_DLV3PP_EffNet_BEST_AUG/variables/variables",
  "augmentation": true,
  "temperature_shift": 5,
  "Flag": true,
  "p": 0.2,
  "acc_thresh": 0.5,
  "batch_size": 15,
  "lr_scheduling": "cos",
  "lr": 0.01,
  "decay_steps": 1.0,
  "train_annotation": "./Annotations/train_base_db_20230523.txt",
  "eval_annotation": "./Annotations/eval_base_db_20230523.txt",
  "exp_comment": "* Augmentation Reinforced\n  - Image Blur Feature Added \n* New Exp on Cos Lr\n  - Due to frequent network error, there was unexpected termination over the last two exp. \n  - This makes hard to observe the behavior of cos annealing lr scheduling.\n  - So, this time, we decided to start it over gain, \n  -  Also, we change the n_cycles from num_epochs/100 to 2.5 (hard coded value).\n",
  "isCompleted": false,
  "config": "./Config/TRAIN_DLV3_EffNet.yaml"
}
@20230616_1550 [EP 1/500] lr: 0.009999999776482582, took: 0h:17m:30s, ETA: 6d:1h:32m:30s [TRAIN] loss: 0.2701, accu-50: 26.07%, iou: 58.92%, f1: 72.99% 892.62ms [EVAL] [276/276 step] loss: 1.0000, accu-50: 0.00%, iou: 0.00%, f1: 0.00%, 153.83ms
@20230617_1316 [EP 77/500] lr: 0.006767373997718096, took: 0h:16m:52s, ETA: 4d:22h:54m:36s [TRAIN] loss: 0.0589, accu-50: 93.94%, iou: 88.90%, f1: 94.11% 853.98ms [EVAL] [276/276 step] loss: 0.8032, accu-50: 17.56%, iou: 11.35%, f1: 19.68%, 147.25ms
@20230617_1333 [EP 78/500] lr: 0.006693689618259668, took: 0h:16m:52s, ETA: 4d:22h:37m:44s [TRAIN] loss: 0.0589, accu-50: 93.97%, iou: 88.90%, f1: 94.11% 852.44ms [EVAL] [276/276 step] loss: 0.9779, accu-50: 1.10%, iou: 1.12%, f1: 2.21%, 147.36ms
@20230617_1350 [EP 79/500] lr: 0.006619587074965239, took: 0h:16m:51s, ETA: 4d:22h:13m:51s [TRAIN] loss: 0.0585, accu-50: 94.00%, iou: 88.97%, f1: 94.15% 853.23ms [EVAL] [276/276 step] loss: 0.7736, accu-50: 15.38%, iou: 12.94%, f1: 22.64%, 147.13ms
@20230617_1406 [EP 80/500] lr: 0.006545084994286299, took: 0h:16m:51s, ETA: 4d:21h:57m:0s [TRAIN] loss: 0.0584, accu-50: 94.00%, iou: 88.98%, f1: 94.16% 851.19ms [EVAL] [276/276 step] loss: 0.7613, accu-50: 13.69%, iou: 13.69%, f1: 23.87%, 147.26ms
@20230617_1423 [EP 81/500] lr: 0.006470201537013054, took: 0h:16m:51s, ETA: 4d:21h:40m:9s [TRAIN] loss: 0.0580, accu-50: 94.05%, iou: 89.05%, f1: 94.20% 852.81ms [EVAL] [276/276 step] loss: 0.9823, accu-50: 0.89%, iou: 0.90%, f1: 1.77%, 147.12ms
@20230617_1440 [EP 82/500] lr: 0.006394955329596996, took: 0h:16m:51s, ETA: 4d:21h:23m:18s [TRAIN] loss: 0.0579, accu-50: 94.10%, iou: 89.08%, f1: 94.21% 851.00ms [EVAL] [276/276 step] loss: 0.1750, accu-50: 82.72%, iou: 70.39%, f1: 82.50%, 147.50ms
@20230617_1457 [EP 83/500] lr: 0.006319365464150906, took: 0h:16m:51s, ETA: 4d:21h:6m:27s [TRAIN] loss: 0.0579, accu-50: 94.03%, iou: 89.09%, f1: 94.21% 853.88ms [EVAL] [276/276 step] loss: 0.2586, accu-50: 90.50%, iou: 59.24%, f1: 74.14%, 147.35ms
@20230617_1514 [EP 84/500] lr: 0.0062434496358036995, took: 0h:16m:51s, ETA: 4d:20h:49m:36s [TRAIN] loss: 0.0576, accu-50: 94.12%, iou: 89.14%, f1: 94.24% 853.82ms [EVAL] [276/276 step] loss: 0.7608, accu-50: 77.47%, iou: 14.41%, f1: 23.92%, 147.24ms
@20230617_1530 [EP 85/500] lr: 0.006167226936668158, took: 0h:16m:51s, ETA: 4d:20h:32m:45s [TRAIN] loss: 0.0575, accu-50: 94.11%, iou: 89.15%, f1: 94.25% 854.62ms [EVAL] [276/276 step] loss: 0.4094, accu-50: 46.80%, iou: 42.29%, f1: 59.06%, 147.48ms
@20230617_1547 [EP 86/500] lr: 0.006090715993195772, took: 0h:16m:51s, ETA: 4d:20h:15m:54s [TRAIN] loss: 0.0576, accu-50: 94.11%, iou: 89.13%, f1: 94.24% 853.55ms [EVAL] [276/276 step] loss: 0.8261, accu-50: 9.30%, iou: 9.59%, f1: 17.39%, 147.16ms
@20230617_1604 [EP 87/500] lr: 0.00601393636316061, took: 0h:16m:51s, ETA: 4d:19h:59m:3s [TRAIN] loss: 0.0574, accu-50: 94.10%, iou: 89.17%, f1: 94.26% 852.61ms [EVAL] [276/276 step] loss: 0.9072, accu-50: 69.57%, iou: 5.29%, f1: 9.28%, 147.22ms
@20230617_1621 [EP 88/500] lr: 0.005936906673014164, took: 0h:16m:51s, ETA: 4d:19h:42m:12s [TRAIN] loss: 0.0569, accu-50: 94.26%, iou: 89.25%, f1: 94.31% 853.05ms [EVAL] [276/276 step] loss: 0.7525, accu-50: 76.65%, iou: 14.93%, f1: 24.75%, 147.09ms
@20230617_1638 [EP 89/500] lr: 0.005859645549207926, took: 0h:16m:51s, ETA: 4d:19h:25m:21s [TRAIN] loss: 0.0568, accu-50: 94.18%, iou: 89.27%, f1: 94.32% 853.43ms [EVAL] [276/276 step] loss: 0.9735, accu-50: 1.30%, iou: 1.34%, f1: 2.65%, 147.43ms
@20230617_1654 [EP 90/500] lr: 0.005782172549515963, took: 0h:16m:50s, ETA: 4d:19h:1m:40s [TRAIN] loss: 0.0567, accu-50: 94.20%, iou: 89.30%, f1: 94.33% 853.68ms [EVAL] [276/276 step] loss: 0.9544, accu-50: 2.26%, iou: 2.34%, f1: 4.56%, 147.32ms
@20230617_1712 [EP 91/500] lr: 0.005704506300389767, took: 0h:16m:51s, ETA: 4d:18h:51m:39s [TRAIN] loss: 0.0564, accu-50: 94.19%, iou: 89.34%, f1: 94.36% 855.46ms [EVAL] [276/276 step] loss: 0.1063, accu-50: 89.33%, iou: 80.85%, f1: 89.37%, 147.18ms
@20230617_1729 [EP 92/500] lr: 0.005626666359603405, took: 0h:16m:51s, ETA: 4d:18h:34m:48s [TRAIN] loss: 0.0564, accu-50: 94.29%, iou: 89.34%, f1: 94.36% 853.25ms [EVAL] [276/276 step] loss: 0.8028, accu-50: 79.35%, iou: 11.73%, f1: 19.72%, 147.17ms
@20230617_1745 [EP 93/500] lr: 0.00554867135360837, took: 0h:16m:51s, ETA: 4d:18h:17m:57s [TRAIN] loss: 0.0562, accu-50: 94.25%, iou: 89.38%, f1: 94.38% 853.44ms [EVAL] [276/276 step] loss: 0.3614, accu-50: 52.09%, iou: 47.22%, f1: 63.86%, 147.43ms
@20230617_1802 [EP 94/500] lr: 0.005470541771501303, took: 0h:16m:50s, ETA: 4d:17h:54m:20s [TRAIN] loss: 0.0559, accu-50: 94.25%, iou: 89.44%, f1: 94.41% 851.48ms [EVAL] [276/276 step] loss: 0.7562, accu-50: 89.27%, iou: 14.77%, f1: 24.38%, 147.28ms
@20230617_1819 [EP 95/500] lr: 0.005392295308411121, took: 0h:16m:50s, ETA: 4d:17h:37m:30s [TRAIN] loss: 0.0559, accu-50: 94.32%, iou: 89.44%, f1: 94.41% 854.56ms [EVAL] [276/276 step] loss: 0.5657, accu-50: 54.65%, iou: 28.46%, f1: 43.43%, 148.64ms
@20230617_1836 [EP 96/500] lr: 0.005313952453434467, took: 0h:16m:51s, ETA: 4d:17h:27m:24s [TRAIN] loss: 0.0558, accu-50: 94.29%, iou: 89.46%, f1: 94.42% 893.59ms [EVAL] [276/276 step] loss: 0.8387, accu-50: 16.05%, iou: 9.17%, f1: 16.13%, 150.63ms
@20230617_1854 [EP 97/500] lr: 0.00523553229868412, took: 0h:16m:51s, ETA: 4d:17h:10m:33s [TRAIN] loss: 0.0556, accu-50: 94.38%, iou: 89.50%, f1: 94.44% 874.96ms [EVAL] [276/276 step] loss: 0.9200, accu-50: 4.15%, iou: 4.22%, f1: 8.00%, 156.29ms
@20230617_1911 [EP 98/500] lr: 0.00515705393627286, took: 0h:16m:51s, ETA: 4d:16h:53m:42s [TRAIN] loss: 0.0554, accu-50: 94.36%, iou: 89.53%, f1: 94.46% 882.12ms [EVAL] [276/276 step] loss: 0.5059, accu-50: 36.29%, iou: 33.41%, f1: 49.41%, 149.52ms
@20230617_1929 [EP 99/500] lr: 0.005078536458313465, took: 0h:16m:52s, ETA: 4d:16h:43m:32s [TRAIN] loss: 0.0551, accu-50: 94.38%, iou: 89.57%, f1: 94.49% 901.23ms [EVAL] [276/276 step] loss: 0.2853, accu-50: 87.79%, iou: 55.99%, f1: 71.47%, 152.34ms
@20230617_1946 [EP 100/500] lr: 0.004999999888241291, took: 0h:16m:52s, ETA: 4d:16h:26m:40s [TRAIN] loss: 0.0552, accu-50: 94.37%, iou: 89.56%, f1: 94.48% 868.95ms [EVAL] [276/276 step] loss: 0.5094, accu-50: 72.59%, iou: 33.32%, f1: 49.06%, 147.15ms
@20230617_2002 [EP 101/500] lr: 0.004921463318169117, took: 0h:16m:52s, ETA: 4d:16h:9m:48s [TRAIN] loss: 0.0548, accu-50: 94.42%, iou: 89.63%, f1: 94.52% 854.18ms [EVAL] [276/276 step] loss: 0.2207, accu-50: 91.31%, iou: 64.12%, f1: 77.93%, 147.05ms
@20230617_2019 [EP 102/500] lr: 0.00484294630587101, took: 0h:16m:52s, ETA: 4d:15h:52m:56s [TRAIN] loss: 0.0548, accu-50: 94.40%, iou: 89.63%, f1: 94.52% 852.89ms [EVAL] [276/276 step] loss: 0.9071, accu-50: 4.73%, iou: 4.89%, f1: 9.29%, 147.13ms
@20230617_2036 [EP 103/500] lr: 0.004764467943459749, took: 0h:16m:52s, ETA: 4d:15h:36m:4s [TRAIN] loss: 0.0546, accu-50: 94.45%, iou: 89.66%, f1: 94.54% 853.88ms [EVAL] [276/276 step] loss: 0.8866, accu-50: 5.90%, iou: 6.04%, f1: 11.34%, 147.23ms
@20230617_2053 [EP 104/500] lr: 0.004686047323048115, took: 0h:16m:52s, ETA: 4d:15h:19m:12s [TRAIN] loss: 0.0546, accu-50: 94.43%, iou: 89.66%, f1: 94.54% 850.61ms [EVAL] [276/276 step] loss: 0.4349, accu-50: 72.62%, iou: 39.91%, f1: 56.51%, 147.10ms
@20230617_2109 [EP 105/500] lr: 0.004607704468071461, took: 0h:16m:51s, ETA: 4d:14h:55m:45s [TRAIN] loss: 0.0543, accu-50: 94.45%, iou: 89.72%, f1: 94.57% 851.53ms [EVAL] [276/276 step] loss: 0.2474, accu-50: 86.42%, iou: 61.01%, f1: 75.26%, 146.99ms
@20230617_2126 [EP 106/500] lr: 0.004529458470642567, took: 0h:16m:51s, ETA: 4d:14h:38m:54s [TRAIN] loss: 0.0541, accu-50: 94.46%, iou: 89.75%, f1: 94.59% 852.01ms [EVAL] [276/276 step] loss: 0.1439, accu-50: 88.72%, iou: 74.94%, f1: 85.61%, 147.23ms
@20230617_2143 [EP 107/500] lr: 0.004451328422874212, took: 0h:16m:51s, ETA: 4d:14h:22m:3s [TRAIN] loss: 0.0539, accu-50: 94.53%, iou: 89.79%, f1: 94.61% 853.95ms [EVAL] [276/276 step] loss: 0.8340, accu-50: 9.20%, iou: 9.15%, f1: 16.60%, 147.22ms
@20230617_2200 [EP 108/500] lr: 0.004373333882540464, took: 0h:16m:51s, ETA: 4d:14h:5m:12s [TRAIN] loss: 0.0541, accu-50: 94.47%, iou: 89.76%, f1: 94.59% 855.10ms [EVAL] [276/276 step] loss: 0.9490, accu-50: 2.53%, iou: 2.63%, f1: 5.10%, 147.27ms
@20230617_2216 [EP 109/500] lr: 0.004295493941754103, took: 0h:16m:51s, ETA: 4d:13h:48m:21s [TRAIN] loss: 0.0538, accu-50: 94.51%, iou: 89.82%, f1: 94.62% 853.29ms [EVAL] [276/276 step] loss: 0.2486, accu-50: 72.11%, iou: 60.39%, f1: 75.14%, 147.11ms
@20230617_2233 [EP 110/500] lr: 0.004217827692627907, took: 0h:16m:51s, ETA: 4d:13h:31m:30s [TRAIN] loss: 0.0535, accu-50: 94.58%, iou: 89.86%, f1: 94.65% 850.82ms [EVAL] [276/276 step] loss: 0.7607, accu-50: 14.32%, iou: 13.85%, f1: 23.93%, 147.18ms
@20230617_2250 [EP 111/500] lr: 0.004140354692935944, took: 0h:16m:51s, ETA: 4d:13h:14m:39s [TRAIN] loss: 0.0534, accu-50: 94.57%, iou: 89.88%, f1: 94.66% 852.48ms [EVAL] [276/276 step] loss: 0.1771, accu-50: 78.52%, iou: 70.17%, f1: 82.29%, 147.27ms
@20230617_2307 [EP 112/500] lr: 0.004063093569129705, took: 0h:16m:51s, ETA: 4d:12h:57m:48s [TRAIN] loss: 0.0534, accu-50: 94.57%, iou: 89.89%, f1: 94.66% 851.82ms [EVAL] [276/276 step] loss: 0.3604, accu-50: 90.23%, iou: 47.66%, f1: 63.96%, 147.07ms
@20230617_2323 [EP 113/500] lr: 0.003986063413321972, took: 0h:16m:51s, ETA: 4d:12h:40m:57s [TRAIN] loss: 0.0530, accu-50: 94.60%, iou: 89.95%, f1: 94.70% 853.50ms [EVAL] [276/276 step] loss: 0.2432, accu-50: 73.45%, iou: 61.12%, f1: 75.68%, 147.37ms
@20230617_2340 [EP 114/500] lr: 0.00390928378328681, took: 0h:16m:51s, ETA: 4d:12h:24m:6s [TRAIN] loss: 0.0531, accu-50: 94.54%, iou: 89.93%, f1: 94.69% 856.34ms [EVAL] [276/276 step] loss: 0.2932, accu-50: 63.67%, iou: 54.95%, f1: 70.68%, 147.41ms
@20230617_2357 [EP 115/500] lr: 0.003832773072645068, took: 0h:16m:51s, ETA: 4d:12h:7m:15s [TRAIN] loss: 0.0530, accu-50: 94.62%, iou: 89.95%, f1: 94.70% 852.16ms [EVAL] [276/276 step] loss: 0.2835, accu-50: 68.79%, iou: 56.24%, f1: 71.65%, 147.29ms
@20230618_0014 [EP 116/500] lr: 0.00375655060634017, took: 0h:16m:51s, ETA: 4d:11h:50m:24s [TRAIN] loss: 0.0528, accu-50: 94.64%, iou: 89.99%, f1: 94.72% 852.67ms [EVAL] [276/276 step] loss: 0.1214, accu-50: 88.45%, iou: 78.44%, f1: 87.86%, 147.24ms
@20230618_0030 [EP 117/500] lr: 0.003680634777992964, took: 0h:16m:51s, ETA: 4d:11h:33m:33s [TRAIN] loss: 0.0526, accu-50: 94.68%, iou: 90.03%, f1: 94.74% 851.56ms [EVAL] [276/276 step] loss: 0.3651, accu-50: 80.91%, iou: 47.00%, f1: 63.49%, 147.04ms
@20230618_0047 [EP 118/500] lr: 0.003605044446885586, took: 0h:16m:51s, ETA: 4d:11h:16m:42s [TRAIN] loss: 0.0524, accu-50: 94.62%, iou: 90.07%, f1: 94.76% 853.78ms [EVAL] [276/276 step] loss: 0.2470, accu-50: 84.47%, iou: 60.86%, f1: 75.30%, 147.04ms
@20230618_0104 [EP 119/500] lr: 0.003529798472300172, took: 0h:16m:51s, ETA: 4d:10h:59m:51s [TRAIN] loss: 0.0523, accu-50: 94.68%, iou: 90.08%, f1: 94.77% 854.92ms [EVAL] [276/276 step] loss: 0.1877, accu-50: 85.06%, iou: 68.66%, f1: 81.23%, 147.19ms
@20230618_0121 [EP 120/500] lr: 0.003454915015026927, took: 0h:16m:50s, ETA: 4d:10h:36m:40s [TRAIN] loss: 0.0521, accu-50: 94.68%, iou: 90.11%, f1: 94.79% 856.29ms [EVAL] [276/276 step] loss: 0.3964, accu-50: 49.92%, iou: 43.71%, f1: 60.36%, 147.21ms
@20230618_0137 [EP 121/500] lr: 0.003380412934347987, took: 0h:16m:50s, ETA: 4d:10h:19m:50s [TRAIN] loss: 0.0520, accu-50: 94.65%, iou: 90.13%, f1: 94.80% 854.69ms [EVAL] [276/276 step] loss: 0.3905, accu-50: 45.94%, iou: 44.27%, f1: 60.95%, 147.26ms
@20230618_0154 [EP 122/500] lr: 0.0033063103910535574, took: 0h:16m:50s, ETA: 4d:10h:3m:0s [TRAIN] loss: 0.0519, accu-50: 94.71%, iou: 90.15%, f1: 94.81% 848.66ms [EVAL] [276/276 step] loss: 0.8464, accu-50: 8.18%, iou: 8.36%, f1: 15.36%, 147.19ms
@20230618_0211 [EP 123/500] lr: 0.0032326257787644863, took: 0h:16m:50s, ETA: 4d:9h:46m:10s [TRAIN] loss: 0.0517, accu-50: 94.70%, iou: 90.19%, f1: 94.83% 851.06ms [EVAL] [276/276 step] loss: 0.0919, accu-50: 93.35%, iou: 83.34%, f1: 90.81%, 147.16ms
@20230618_0228 [EP 124/500] lr: 0.003159377258270979, took: 0h:16m:50s, ETA: 4d:9h:29m:20s [TRAIN] loss: 0.0516, accu-50: 94.76%, iou: 90.21%, f1: 94.84% 851.39ms [EVAL] [276/276 step] loss: 0.8695, accu-50: 6.93%, iou: 7.05%, f1: 13.05%, 147.06ms
@20230618_0245 [EP 125/500] lr: 0.0030865827575325966, took: 0h:16m:50s, ETA: 4d:9h:12m:30s [TRAIN] loss: 0.0515, accu-50: 94.74%, iou: 90.23%, f1: 94.85% 854.44ms [EVAL] [276/276 step] loss: 0.5185, accu-50: 79.21%, iou: 32.44%, f1: 48.15%, 147.32ms
@20230618_0301 [EP 126/500] lr: 0.0030142604373395443, took: 0h:16m:50s, ETA: 4d:8h:55m:40s [TRAIN] loss: 0.0514, accu-50: 94.74%, iou: 90.24%, f1: 94.86% 851.86ms [EVAL] [276/276 step] loss: 0.0971, accu-50: 92.39%, iou: 82.44%, f1: 90.29%, 147.29ms
@20230618_0318 [EP 127/500] lr: 0.0029424282256513834, took: 0h:16m:50s, ETA: 4d:8h:38m:50s [TRAIN] loss: 0.0513, accu-50: 94.81%, iou: 90.27%, f1: 94.87% 854.23ms [EVAL] [276/276 step] loss: 0.3939, accu-50: 54.08%, iou: 43.83%, f1: 60.61%, 147.17ms
@20230618_0335 [EP 128/500] lr: 0.002871103584766388, took: 0h:16m:50s, ETA: 4d:8h:22m:0s [TRAIN] loss: 0.0510, accu-50: 94.79%, iou: 90.31%, f1: 94.90% 853.49ms [EVAL] [276/276 step] loss: 0.6693, accu-50: 21.48%, iou: 20.07%, f1: 33.07%, 147.15ms
@20230618_0352 [EP 129/500] lr: 0.0028003042098134756, took: 0h:16m:50s, ETA: 4d:8h:5m:10s [TRAIN] loss: 0.0510, accu-50: 94.80%, iou: 90.32%, f1: 94.90% 854.99ms [EVAL] [276/276 step] loss: 0.1702, accu-50: 80.73%, iou: 71.02%, f1: 82.98%, 147.13ms
@20230618_0409 [EP 130/500] lr: 0.0027300475630909204, took: 0h:16m:50s, ETA: 4d:7h:48m:20s [TRAIN] loss: 0.0508, accu-50: 94.79%, iou: 90.35%, f1: 94.92% 854.32ms [EVAL] [276/276 step] loss: 0.0991, accu-50: 93.10%, iou: 82.04%, f1: 90.09%, 147.18ms
@20230618_0425 [EP 131/500] lr: 0.002660350874066353, took: 0h:16m:50s, ETA: 4d:7h:31m:30s [TRAIN] loss: 0.0508, accu-50: 94.81%, iou: 90.34%, f1: 94.92% 852.72ms [EVAL] [276/276 step] loss: 0.9040, accu-50: 4.92%, iou: 5.06%, f1: 9.60%, 147.21ms
@20230618_0442 [EP 132/500] lr: 0.002591231605038047, took: 0h:16m:50s, ETA: 4d:7h:14m:40s [TRAIN] loss: 0.0506, accu-50: 94.87%, iou: 90.39%, f1: 94.94% 859.77ms [EVAL] [276/276 step] loss: 0.3674, accu-50: 52.28%, iou: 46.63%, f1: 63.26%, 147.31ms
@20230618_0459 [EP 133/500] lr: 0.002522706752642989, took: 0h:16m:50s, ETA: 4d:6h:57m:50s [TRAIN] loss: 0.0505, accu-50: 94.90%, iou: 90.41%, f1: 94.95% 850.91ms [EVAL] [276/276 step] loss: 0.1962, accu-50: 78.24%, iou: 67.43%, f1: 80.38%, 147.36ms
@20230618_0516 [EP 134/500] lr: 0.0024547928478568792, took: 0h:16m:50s, ETA: 4d:6h:41m:0s [TRAIN] loss: 0.0503, accu-50: 94.91%, iou: 90.43%, f1: 94.97% 851.52ms [EVAL] [276/276 step] loss: 0.7197, accu-50: 16.58%, iou: 16.46%, f1: 28.03%, 147.11ms
@20230618_0532 [EP 135/500] lr: 0.0023875071201473475, took: 0h:16m:50s, ETA: 4d:6h:24m:10s [TRAIN] loss: 0.0503, accu-50: 94.90%, iou: 90.45%, f1: 94.97% 850.39ms [EVAL] [276/276 step] loss: 0.0948, accu-50: 89.46%, iou: 82.73%, f1: 90.52%, 147.19ms
@20230618_0549 [EP 136/500] lr: 0.0023208661004900932, took: 0h:16m:50s, ETA: 4d:6h:7m:20s [TRAIN] loss: 0.0500, accu-50: 94.91%, iou: 90.49%, f1: 95.00% 850.79ms [EVAL] [276/276 step] loss: 0.3824, accu-50: 59.82%, iou: 45.04%, f1: 61.76%, 147.17ms
@20230618_0606 [EP 137/500] lr: 0.0022548858541995287, took: 0h:16m:50s, ETA: 4d:5h:50m:30s [TRAIN] loss: 0.0500, accu-50: 94.89%, iou: 90.49%, f1: 95.00% 850.96ms [EVAL] [276/276 step] loss: 0.1697, accu-50: 80.68%, iou: 71.10%, f1: 83.03%, 147.28ms
@20230618_0622 [EP 138/500] lr: 0.002189583145081997, took: 0h:16m:50s, ETA: 4d:5h:33m:40s [TRAIN] loss: 0.0499, accu-50: 94.90%, iou: 90.51%, f1: 95.01% 849.30ms [EVAL] [276/276 step] loss: 0.5678, accu-50: 33.69%, iou: 27.96%, f1: 43.22%, 147.32ms
@20230618_0639 [EP 139/500] lr: 0.0021249738056212664, took: 0h:16m:50s, ETA: 4d:5h:16m:50s [TRAIN] loss: 0.0498, accu-50: 94.96%, iou: 90.54%, f1: 95.02% 847.74ms [EVAL] [276/276 step] loss: 0.2030, accu-50: 85.12%, iou: 66.43%, f1: 79.70%, 147.40ms
@20230618_0656 [EP 140/500] lr: 0.0020610736683011055, took: 0h:16m:50s, ETA: 4d:5h:0m:0s [TRAIN] loss: 0.0497, accu-50: 94.93%, iou: 90.56%, f1: 95.03% 850.77ms [EVAL] [276/276 step] loss: 0.1510, accu-50: 88.84%, iou: 73.93%, f1: 84.90%, 147.22ms
@20230618_0712 [EP 141/500] lr: 0.0019978987984359264, took: 0h:16m:49s, ETA: 4d:4h:37m:11s [TRAIN] loss: 0.0496, accu-50: 94.98%, iou: 90.57%, f1: 95.04% 851.85ms [EVAL] [276/276 step] loss: 0.2309, accu-50: 75.28%, iou: 62.75%, f1: 76.91%, 147.21ms
@20230618_0729 [EP 142/500] lr: 0.0019354646792635322, took: 0h:16m:49s, ETA: 4d:4h:20m:22s [TRAIN] loss: 0.0494, accu-50: 94.93%, iou: 90.59%, f1: 95.06% 853.77ms [EVAL] [276/276 step] loss: 0.2710, accu-50: 72.59%, iou: 57.63%, f1: 72.90%, 147.13ms
@20230618_0746 [EP 143/500] lr: 0.0018737866776064038, took: 0h:16m:49s, ETA: 4d:4h:3m:33s [TRAIN] loss: 0.0493, accu-50: 94.94%, iou: 90.62%, f1: 95.07% 850.22ms [EVAL] [276/276 step] loss: 0.4290, accu-50: 73.04%, iou: 40.56%, f1: 57.10%, 147.21ms
@20230618_0803 [EP 144/500] lr: 0.0018128800438717008, took: 0h:16m:49s, ETA: 4d:3h:46m:44s [TRAIN] loss: 0.0493, accu-50: 94.97%, iou: 90.62%, f1: 95.07% 851.82ms [EVAL] [276/276 step] loss: 0.7234, accu-50: 16.71%, iou: 16.25%, f1: 27.66%, 146.97ms
@20230618_0819 [EP 145/500] lr: 0.0017527597956359386, took: 0h:16m:49s, ETA: 4d:3h:29m:55s [TRAIN] loss: 0.0491, accu-50: 94.98%, iou: 90.65%, f1: 95.09% 852.02ms [EVAL] [276/276 step] loss: 0.5674, accu-50: 28.56%, iou: 27.94%, f1: 43.26%, 147.20ms
@20230618_0836 [EP 146/500] lr: 0.0016934407176449895, took: 0h:16m:49s, ETA: 4d:3h:13m:6s [TRAIN] loss: 0.0490, accu-50: 95.00%, iou: 90.67%, f1: 95.10% 852.30ms [EVAL] [276/276 step] loss: 0.1720, accu-50: 82.40%, iou: 70.77%, f1: 82.80%, 147.27ms
@20230618_0853 [EP 147/500] lr: 0.0016349374782294035, took: 0h:16m:49s, ETA: 4d:2h:56m:17s [TRAIN] loss: 0.0489, accu-50: 95.01%, iou: 90.70%, f1: 95.11% 848.81ms [EVAL] [276/276 step] loss: 0.2108, accu-50: 72.36%, iou: 65.38%, f1: 78.92%, 147.22ms
@20230618_0910 [EP 148/500] lr: 0.0015772645128890872, took: 0h:16m:49s, ETA: 4d:2h:39m:28s [TRAIN] loss: 0.0488, accu-50: 95.03%, iou: 90.71%, f1: 95.12% 851.00ms [EVAL] [276/276 step] loss: 0.0725, accu-50: 93.56%, iou: 86.51%, f1: 92.75%, 147.05ms
@20230618_0927 [EP 149/500] lr: 0.0015204360242933035, took: 0h:16m:49s, ETA: 4d:2h:22m:39s [TRAIN] loss: 0.0488, accu-50: 95.03%, iou: 90.72%, f1: 95.12% 850.36ms [EVAL] [276/276 step] loss: 0.0742, accu-50: 93.20%, iou: 86.24%, f1: 92.58%, 147.48ms
@20230618_0943 [EP 150/500] lr: 0.0014644660986959934, took: 0h:16m:49s, ETA: 4d:2h:5m:50s [TRAIN] loss: 0.0486, accu-50: 95.05%, iou: 90.75%, f1: 95.14% 852.42ms [EVAL] [276/276 step] loss: 0.6125, accu-50: 25.33%, iou: 24.41%, f1: 38.75%, 147.22ms
@20230618_1000 [EP 151/500] lr: 0.0014093684731051326, took: 0h:16m:49s, ETA: 4d:1h:49m:1s [TRAIN] loss: 0.0485, accu-50: 95.05%, iou: 90.76%, f1: 95.15% 852.00ms [EVAL] [276/276 step] loss: 0.1592, accu-50: 83.39%, iou: 72.66%, f1: 84.08%, 147.49ms
@20230618_1017 [EP 152/500] lr: 0.0013551568845286965, took: 0h:16m:49s, ETA: 4d:1h:32m:12s [TRAIN] loss: 0.0484, accu-50: 95.08%, iou: 90.79%, f1: 95.16% 851.86ms [EVAL] [276/276 step] loss: 0.0965, accu-50: 87.88%, iou: 82.45%, f1: 90.35%, 147.46ms
@20230618_1034 [EP 153/500] lr: 0.0013018444878980517, took: 0h:16m:49s, ETA: 4d:1h:15m:23s [TRAIN] loss: 0.0483, accu-50: 95.09%, iou: 90.80%, f1: 95.17% 853.42ms [EVAL] [276/276 step] loss: 0.3799, accu-50: 48.91%, iou: 45.46%, f1: 62.01%, 147.51ms
@20230618_1050 [EP 154/500] lr: 0.0012494446709752083, took: 0h:16m:49s, ETA: 4d:0h:58m:34s [TRAIN] loss: 0.0482, accu-50: 95.09%, iou: 90.83%, f1: 95.18% 854.86ms [EVAL] [276/276 step] loss: 0.0795, accu-50: 91.30%, iou: 85.31%, f1: 92.05%, 147.30ms
@20230618_1107 [EP 155/500] lr: 0.0011979701230302453, took: 0h:16m:49s, ETA: 4d:0h:41m:45s [TRAIN] loss: 0.0480, accu-50: 95.11%, iou: 90.85%, f1: 95.20% 849.56ms [EVAL] [276/276 step] loss: 0.6166, accu-50: 24.64%, iou: 23.99%, f1: 38.34%, 147.47ms
@20230618_1124 [EP 156/500] lr: 0.0011474337661638856, took: 0h:16m:49s, ETA: 4d:0h:24m:56s [TRAIN] loss: 0.0480, accu-50: 95.08%, iou: 90.86%, f1: 95.20% 851.04ms [EVAL] [276/276 step] loss: 0.1480, accu-50: 82.64%, iou: 74.32%, f1: 85.20%, 147.43ms
