

** [alpha] Launch Training on 20230717_1800
{
  "HOST": "alpha",
  "SAVE": true,
  "github_log": true,
  "architecture": "UNETR",
  "baseModel": "TRANSFORMER",
  "numGPUs": 4,
  "modelSize": [
    256,
    256
  ],
  "initialWeight": [
    null,
    null
  ],
  "num_epochs": 500,
  "image_size": 256,
  "num_layers": 12,
  "hidden_dim": 768,
  "mlp_dim": 3072,
  "num_heads": 12,
  "dropout_rate": 0.1,
  "num_patches": 256,
  "patch_size": 16,
  "num_channels": 3,
  "resume": false,
  "prevEPOCH": 172,
  "resumeWeight": "./model_weights/ResNet50/20230605_1912_DLV3PP_ResNet50_BEST_AUG/variables/variables",
  "augmentation": true,
  "temperature_shift": 15,
  "Flag": true,
  "p": 0.2,
  "acc_thresh": 0.5,
  "batch_size": 14,
  "lr_scheduling": "exp",
  "lr": 0.01,
  "decay_steps": 1.0,
  "train_annotation": "./Annotations/consolidate_train_db_20230711_1637.txt",
  "eval_annotation": "./Annotations/consolidate_eval_db_20230711_1637.txt",
  "exp_comment": "* Updated Annotations are used\n* Updated consolidate DB used (0711_1637 version) - Updated DB \n* This consolidate DB is updated from 0703_2119 version \n* 4 GPUs are used to train models\n",
  "isCompleted": false,
  "config": "Config/TRAIN_UNETR_NEWDB_20230711.yaml",
  "numTrainDB": 11530,
  "numEvalDB": 3524
}
@20230717_1806 @20230717_1806 [EP 1/500] lr: 0.009999999776482582, took: 311.22s (avg: 311.22s), ETA: 1d:19h:6m:29s [TRAIN] loss: 0.8394, iou: 0.0905, f1: 0.1606 [EVAL] loss: 0.9847, iou: 0.0077, f1: 0.0153
@20230717_2332 @20230717_2332 [EP 92/500] lr: 0.00433421041816473, took: 202.33s (avg: 202.33s), ETA: 0d:22h:53m:36s [TRAIN] loss: 0.2089, iou: 0.6575, f1: 0.7911 [EVAL] loss: 0.3298, iou: 0.5109, f1: 0.6702
@20230717_2335 @20230717_2335 [EP 93/500] lr: 0.004294573329389095, took: 202.37s (avg: 202.37s), ETA: 0d:22h:50m:14s [TRAIN] loss: 0.2087, iou: 0.6577, f1: 0.7913 [EVAL] loss: 0.3237, iou: 0.5177, f1: 0.6763
@20230717_2338 @20230717_2338 [EP 94/500] lr: 0.004255298059433699, took: 202.79s (avg: 202.79s), ETA: 0d:22h:46m:52s [TRAIN] loss: 0.2082, iou: 0.6583, f1: 0.7918 [EVAL] loss: 0.3075, iou: 0.5358, f1: 0.6925
@20230717_2342 @20230717_2342 [EP 95/500] lr: 0.004216382279992104, took: 202.65s (avg: 202.65s), ETA: 0d:22h:43m:30s [TRAIN] loss: 0.2088, iou: 0.6574, f1: 0.7912 [EVAL] loss: 0.4891, iou: 0.3489, f1: 0.5109
@20230717_2345 @20230717_2345 [EP 96/500] lr: 0.004177822731435299, took: 202.16s (avg: 202.16s), ETA: 0d:22h:40m:8s [TRAIN] loss: 0.2079, iou: 0.6586, f1: 0.7921 [EVAL] loss: 0.4856, iou: 0.3531, f1: 0.5144
@20230717_2349 @20230717_2349 [EP 97/500] lr: 0.004139615688472986, took: 202.16s (avg: 202.16s), ETA: 0d:22h:36m:46s [TRAIN] loss: 0.2062, iou: 0.6609, f1: 0.7938 [EVAL] loss: 0.2835, iou: 0.5655, f1: 0.7165
@20230717_2352 @20230717_2352 [EP 98/500] lr: 0.004101757891476154, took: 202.22s (avg: 202.22s), ETA: 0d:22h:33m:24s [TRAIN] loss: 0.2087, iou: 0.6577, f1: 0.7913 [EVAL] loss: 0.5230, iou: 0.3227, f1: 0.4770
@20230717_2355 @20230717_2355 [EP 99/500] lr: 0.004064246080815792, took: 202.19s (avg: 202.19s), ETA: 0d:22h:30m:2s [TRAIN] loss: 0.2079, iou: 0.6586, f1: 0.7921 [EVAL] loss: 0.2973, iou: 0.5484, f1: 0.7027
@20230717_2359 @20230717_2359 [EP 100/500] lr: 0.004027077462524176, took: 202.58s (avg: 202.58s), ETA: 0d:22h:26m:40s [TRAIN] loss: 0.2045, iou: 0.6631, f1: 0.7955 [EVAL] loss: 0.3067, iou: 0.5399, f1: 0.6933
@20230718_0002 @20230718_0002 [EP 101/500] lr: 0.003990249242633581, took: 202.28s (avg: 202.28s), ETA: 0d:22h:23m:18s [TRAIN] loss: 0.2037, iou: 0.6644, f1: 0.7963 [EVAL] loss: 0.2772, iou: 0.5731, f1: 0.7228
@20230718_0006 @20230718_0006 [EP 102/500] lr: 0.003953757230192423, took: 202.40s (avg: 202.40s), ETA: 0d:22h:19m:56s [TRAIN] loss: 0.2070, iou: 0.6602, f1: 0.7930 [EVAL] loss: 0.3558, iou: 0.4821, f1: 0.6442
@20230718_0009 @20230718_0009 [EP 103/500] lr: 0.003917599096894264, took: 202.33s (avg: 202.33s), ETA: 0d:22h:16m:34s [TRAIN] loss: 0.2047, iou: 0.6630, f1: 0.7953 [EVAL] loss: 0.4800, iou: 0.3566, f1: 0.5200
@20230718_0012 @20230718_0012 [EP 104/500] lr: 0.0038817718159407377, took: 202.12s (avg: 202.12s), ETA: 0d:22h:13m:12s [TRAIN] loss: 0.2035, iou: 0.6646, f1: 0.7965 [EVAL] loss: 0.3489, iou: 0.4932, f1: 0.6511
@20230718_0016 @20230718_0016 [EP 105/500] lr: 0.0038462721277028322, took: 202.16s (avg: 202.16s), ETA: 0d:22h:9m:50s [TRAIN] loss: 0.2041, iou: 0.6639, f1: 0.7959 [EVAL] loss: 0.2468, iou: 0.6119, f1: 0.7532
@20230718_0020 @20230718_0020 [EP 106/500] lr: 0.00381109700538218, took: 202.65s (avg: 202.65s), ETA: 0d:22h:6m:28s [TRAIN] loss: 0.2026, iou: 0.6658, f1: 0.7974 [EVAL] loss: 0.3137, iou: 0.5302, f1: 0.6863
@20230718_0023 @20230718_0023 [EP 107/500] lr: 0.003776243655011058, took: 202.30s (avg: 202.30s), ETA: 0d:22h:3m:6s [TRAIN] loss: 0.2034, iou: 0.6646, f1: 0.7966 [EVAL] loss: 0.2556, iou: 0.6002, f1: 0.7444
@20230718_0026 @20230718_0026 [EP 108/500] lr: 0.003741708816960454, took: 202.55s (avg: 202.55s), ETA: 0d:21h:59m:44s [TRAIN] loss: 0.2023, iou: 0.6662, f1: 0.7977 [EVAL] loss: 0.2562, iou: 0.5996, f1: 0.7438
@20230718_0030 @20230718_0030 [EP 109/500] lr: 0.003707490162923932, took: 202.18s (avg: 202.18s), ETA: 0d:21h:56m:22s [TRAIN] loss: 0.2001, iou: 0.6693, f1: 0.7999 [EVAL] loss: 0.2624, iou: 0.5918, f1: 0.7376
@20230718_0033 @20230718_0033 [EP 110/500] lr: 0.0036735842004418373, took: 202.14s (avg: 202.14s), ETA: 0d:21h:53m:0s [TRAIN] loss: 0.2010, iou: 0.6682, f1: 0.7990 [EVAL] loss: 0.2903, iou: 0.5587, f1: 0.7097
@20230718_0036 @20230718_0036 [EP 111/500] lr: 0.0036399883683770895, took: 202.36s (avg: 202.36s), ETA: 0d:21h:49m:38s [TRAIN] loss: 0.2116, iou: 0.6540, f1: 0.7884 [EVAL] loss: 0.3433, iou: 0.4999, f1: 0.6567
@20230718_0040 @20230718_0040 [EP 112/500] lr: 0.003606699872761965, took: 202.20s (avg: 202.20s), ETA: 0d:21h:46m:16s [TRAIN] loss: 0.2113, iou: 0.6546, f1: 0.7887 [EVAL] loss: 0.2685, iou: 0.5869, f1: 0.7315
@20230718_0043 @20230718_0043 [EP 113/500] lr: 0.0035737156867980957, took: 202.18s (avg: 202.18s), ETA: 0d:21h:42m:54s [TRAIN] loss: 0.2120, iou: 0.6535, f1: 0.7880 [EVAL] loss: 0.3528, iou: 0.4846, f1: 0.6472
@20230718_0047 @20230718_0047 [EP 114/500] lr: 0.003541033249348402, took: 202.49s (avg: 202.49s), ETA: 0d:21h:39m:32s [TRAIN] loss: 0.2105, iou: 0.6552, f1: 0.7895 [EVAL] loss: 0.3061, iou: 0.5424, f1: 0.6939
@20230718_0050 @20230718_0050 [EP 115/500] lr: 0.0035086495336145163, took: 202.38s (avg: 202.38s), ETA: 0d:21h:36m:10s [TRAIN] loss: 0.2133, iou: 0.6516, f1: 0.7867 [EVAL] loss: 0.2622, iou: 0.5917, f1: 0.7378
@20230718_0053 @20230718_0053 [EP 116/500] lr: 0.003476562211290002, took: 202.34s (avg: 202.34s), ETA: 0d:21h:32m:48s [TRAIN] loss: 0.2113, iou: 0.6545, f1: 0.7887 [EVAL] loss: 0.4747, iou: 0.3614, f1: 0.5253
@20230718_0057 @20230718_0057 [EP 117/500] lr: 0.0034447682555764914, took: 202.04s (avg: 202.04s), ETA: 0d:21h:29m:26s [TRAIN] loss: 0.2077, iou: 0.6590, f1: 0.7923 [EVAL] loss: 0.3237, iou: 0.5172, f1: 0.6763
@20230718_0100 @20230718_0100 [EP 118/500] lr: 0.003413264872506261, took: 202.05s (avg: 202.05s), ETA: 0d:21h:26m:4s [TRAIN] loss: 0.2063, iou: 0.6609, f1: 0.7937 [EVAL] loss: 0.3571, iou: 0.4799, f1: 0.6429
@20230718_0104 @20230718_0104 [EP 119/500] lr: 0.003382049733772874, took: 202.20s (avg: 202.20s), ETA: 0d:21h:22m:42s [TRAIN] loss: 0.2163, iou: 0.6486, f1: 0.7837 [EVAL] loss: 0.3758, iou: 0.4597, f1: 0.6242
@20230718_0107 @20230718_0107 [EP 120/500] lr: 0.0033511200454086065, took: 202.07s (avg: 202.07s), ETA: 0d:21h:19m:20s [TRAIN] loss: 0.2189, iou: 0.6446, f1: 0.7811 [EVAL] loss: 0.3077, iou: 0.5352, f1: 0.6923
@20230718_0110 @20230718_0110 [EP 121/500] lr: 0.0033204732462763786, took: 202.36s (avg: 202.36s), ETA: 0d:21h:15m:58s [TRAIN] loss: 0.2156, iou: 0.6487, f1: 0.7844 [EVAL] loss: 0.3115, iou: 0.5325, f1: 0.6885
@20230718_0114 @20230718_0114 [EP 122/500] lr: 0.00329010677523911, took: 202.04s (avg: 202.04s), ETA: 0d:21h:12m:36s [TRAIN] loss: 0.2087, iou: 0.6578, f1: 0.7913 [EVAL] loss: 0.4637, iou: 0.3764, f1: 0.5363
@20230718_0117 @20230718_0117 [EP 123/500] lr: 0.0032600180711597204, took: 202.26s (avg: 202.26s), ETA: 0d:21h:9m:14s [TRAIN] loss: 0.2102, iou: 0.6559, f1: 0.7898 [EVAL] loss: 0.3381, iou: 0.5013, f1: 0.6619
@20230718_0121 @20230718_0121 [EP 124/500] lr: 0.003230204340070486, took: 201.99s (avg: 201.99s), ETA: 0d:20h:59m:36s [TRAIN] loss: 0.2065, iou: 0.6609, f1: 0.7935 [EVAL] loss: 0.2517, iou: 0.6060, f1: 0.7483
@20230718_0124 @20230718_0124 [EP 125/500] lr: 0.003200663486495614, took: 202.28s (avg: 202.28s), ETA: 0d:21h:2m:30s [TRAIN] loss: 0.2033, iou: 0.6650, f1: 0.7967 [EVAL] loss: 0.2864, iou: 0.5637, f1: 0.7136
@20230718_0127 @20230718_0127 [EP 126/500] lr: 0.003171392483636737, took: 202.17s (avg: 202.17s), ETA: 0d:20h:59m:8s [TRAIN] loss: 0.2056, iou: 0.6621, f1: 0.7944 [EVAL] loss: 0.2884, iou: 0.5615, f1: 0.7116
@20230718_0131 @20230718_0131 [EP 127/500] lr: 0.0031423894688487053, took: 202.25s (avg: 202.25s), ETA: 0d:20h:55m:46s [TRAIN] loss: 0.2048, iou: 0.6634, f1: 0.7952 [EVAL] loss: 0.3975, iou: 0.4357, f1: 0.6025
@20230718_0134 @20230718_0134 [EP 128/500] lr: 0.003113651415333152, took: 202.45s (avg: 202.45s), ETA: 0d:20h:52m:24s [TRAIN] loss: 0.2021, iou: 0.6667, f1: 0.7979 [EVAL] loss: 0.3629, iou: 0.4734, f1: 0.6371
@20230718_0137 @20230718_0137 [EP 129/500] lr: 0.003085176460444927, took: 201.96s (avg: 201.96s), ETA: 0d:20h:42m:51s [TRAIN] loss: 0.2032, iou: 0.6651, f1: 0.7968 [EVAL] loss: 0.2677, iou: 0.5860, f1: 0.7323
@20230718_0141 @20230718_0141 [EP 130/500] lr: 0.0030569618102163076, took: 202.22s (avg: 202.22s), ETA: 0d:20h:45m:40s [TRAIN] loss: 0.2020, iou: 0.6670, f1: 0.7980 [EVAL] loss: 0.3170, iou: 0.5268, f1: 0.6830
@20230718_0144 @20230718_0144 [EP 131/500] lr: 0.0030290051363408566, took: 202.05s (avg: 202.05s), ETA: 0d:20h:42m:18s [TRAIN] loss: 0.2033, iou: 0.6651, f1: 0.7967 [EVAL] loss: 0.4051, iou: 0.4311, f1: 0.5949
@20230718_0148 @20230718_0148 [EP 132/500] lr: 0.0030013041105121374, took: 202.35s (avg: 202.35s), ETA: 0d:20h:38m:56s [TRAIN] loss: 0.1991, iou: 0.6709, f1: 0.8009 [EVAL] loss: 0.2498, iou: 0.6080, f1: 0.7502
@20230718_0151 @20230718_0151 [EP 133/500] lr: 0.0029738564044237137, took: 202.20s (avg: 202.20s), ETA: 0d:20h:35m:34s [TRAIN] loss: 0.2002, iou: 0.6693, f1: 0.7998 [EVAL] loss: 0.3162, iou: 0.5260, f1: 0.6838
@20230718_0154 @20230718_0154 [EP 134/500] lr: 0.0029466599225997925, took: 203.59s (avg: 203.59s), ETA: 0d:20h:38m:18s [TRAIN] loss: 0.2009, iou: 0.6683, f1: 0.7991 [EVAL] loss: 0.2530, iou: 0.6067, f1: 0.7470
@20230718_0158 @20230718_0158 [EP 135/500] lr: 0.00291971187107265, took: 202.69s (avg: 202.69s), ETA: 0d:20h:28m:50s [TRAIN] loss: 0.2008, iou: 0.6685, f1: 0.7992 [EVAL] loss: 0.2831, iou: 0.5693, f1: 0.7169
@20230718_0201 @20230718_0201 [EP 136/500] lr: 0.002893010387197137, took: 202.64s (avg: 202.64s), ETA: 0d:20h:25m:28s [TRAIN] loss: 0.2003, iou: 0.6692, f1: 0.7997 [EVAL] loss: 0.2372, iou: 0.6248, f1: 0.7628
@20230718_0205 @20230718_0205 [EP 137/500] lr: 0.0028665531426668167, took: 202.32s (avg: 202.32s), ETA: 0d:20h:22m:6s [TRAIN] loss: 0.1999, iou: 0.6699, f1: 0.8001 [EVAL] loss: 0.2513, iou: 0.6060, f1: 0.7487
@20230718_0208 @20230718_0208 [EP 138/500] lr: 0.002840337809175253, took: 202.31s (avg: 202.31s), ETA: 0d:20h:18m:44s [TRAIN] loss: 0.1979, iou: 0.6725, f1: 0.8021 [EVAL] loss: 0.3617, iou: 0.4747, f1: 0.6383
@20230718_0212 @20230718_0212 [EP 139/500] lr: 0.0028143622912466526, took: 203.96s (avg: 203.96s), ETA: 0d:20h:21m:23s [TRAIN] loss: 0.1986, iou: 0.6715, f1: 0.8014 [EVAL] loss: 0.2393, iou: 0.6228, f1: 0.7607
@20230718_0215 @20230718_0215 [EP 140/500] lr: 0.0027886242605745792, took: 202.44s (avg: 202.44s), ETA: 0d:20h:12m:0s [TRAIN] loss: 0.1949, iou: 0.6765, f1: 0.8051 [EVAL] loss: 0.3003, iou: 0.5444, f1: 0.6997
@20230718_0219 @20230718_0219 [EP 141/500] lr: 0.00276312162168324, took: 202.53s (avg: 202.53s), ETA: 0d:20h:8m:38s [TRAIN] loss: 0.1965, iou: 0.6745, f1: 0.8035 [EVAL] loss: 0.5600, iou: 0.2868, f1: 0.4400
@20230718_0222 @20230718_0222 [EP 142/500] lr: 0.002737852279096842, took: 202.33s (avg: 202.33s), ETA: 0d:20h:5m:16s [TRAIN] loss: 0.1948, iou: 0.6767, f1: 0.8052 [EVAL] loss: 0.2318, iou: 0.6314, f1: 0.7682
@20230718_0226 @20230718_0226 [EP 143/500] lr: 0.0027128139045089483, took: 202.31s (avg: 202.31s), ETA: 0d:20h:1m:54s [TRAIN] loss: 0.1941, iou: 0.6777, f1: 0.8059 [EVAL] loss: 0.2528, iou: 0.6050, f1: 0.7472
@20230718_0229 @20230718_0229 [EP 144/500] lr: 0.0026880046352744102, took: 203.97s (avg: 203.97s), ETA: 0d:20h:4m:28s [TRAIN] loss: 0.1923, iou: 0.6803, f1: 0.8077 [EVAL] loss: 0.2292, iou: 0.6345, f1: 0.7708
@20230718_0233 @20230718_0233 [EP 145/500] lr: 0.002663422143086791, took: 202.49s (avg: 202.49s), ETA: 0d:19h:55m:10s [TRAIN] loss: 0.2151, iou: 0.6512, f1: 0.7849 [EVAL] loss: 0.5466, iou: 0.2998, f1: 0.4534
@20230718_0236 @20230718_0236 [EP 146/500] lr: 0.0026390645653009415, took: 202.65s (avg: 202.65s), ETA: 0d:19h:51m:48s [TRAIN] loss: 0.2078, iou: 0.6598, f1: 0.7922 [EVAL] loss: 0.8733, iou: 0.0684, f1: 0.1267
@20230718_0240 @20230718_0240 [EP 147/500] lr: 0.002614929573610425, took: 202.25s (avg: 202.25s), ETA: 0d:19h:48m:26s [TRAIN] loss: 0.2023, iou: 0.6667, f1: 0.7977 [EVAL] loss: 0.2501, iou: 0.6072, f1: 0.7499
@20230718_0243 @20230718_0243 [EP 148/500] lr: 0.002591015538200736, took: 202.50s (avg: 202.50s), ETA: 0d:19h:45m:4s [TRAIN] loss: 0.2012, iou: 0.6682, f1: 0.7988 [EVAL] loss: 0.4012, iou: 0.4342, f1: 0.5988
@20230718_0246 @20230718_0246 [EP 149/500] lr: 0.0025673198979347944, took: 202.46s (avg: 202.46s), ETA: 0d:19h:41m:42s [TRAIN] loss: 0.1964, iou: 0.6749, f1: 0.8036 [EVAL] loss: 0.3390, iou: 0.5037, f1: 0.6610
@20230718_0250 @20230718_0250 [EP 150/500] lr: 0.002543841255828738, took: 202.35s (avg: 202.35s), ETA: 0d:19h:38m:20s [TRAIN] loss: 0.1963, iou: 0.6752, f1: 0.8037 [EVAL] loss: 0.5021, iou: 0.3363, f1: 0.4979
@20230718_0253 @20230718_0253 [EP 151/500] lr: 0.002520577283576131, took: 202.30s (avg: 202.30s), ETA: 0d:19h:34m:58s [TRAIN] loss: 0.2077, iou: 0.6607, f1: 0.7923 [EVAL] loss: 0.3343, iou: 0.5148, f1: 0.6657
@20230718_0257 @20230718_0257 [EP 152/500] lr: 0.0024975258857011795, took: 202.38s (avg: 202.38s), ETA: 0d:19h:31m:36s [TRAIN] loss: 0.1993, iou: 0.6714, f1: 0.8007 [EVAL] loss: 0.5050, iou: 0.3338, f1: 0.4950
@20230718_0300 @20230718_0300 [EP 153/500] lr: 0.0024746854323893785, took: 202.32s (avg: 202.32s), ETA: 0d:19h:28m:14s [TRAIN] loss: 0.1987, iou: 0.6721, f1: 0.8013 [EVAL] loss: 0.2754, iou: 0.5754, f1: 0.7246
@20230718_0303 @20230718_0303 [EP 154/500] lr: 0.002452053828164935, took: 202.29s (avg: 202.29s), ETA: 0d:19h:24m:52s [TRAIN] loss: 0.1968, iou: 0.6744, f1: 0.8032 [EVAL] loss: 0.8327, iou: 0.0919, f1: 0.1673
@20230718_0307 @20230718_0307 [EP 155/500] lr: 0.0024296292103827, took: 202.21s (avg: 202.21s), ETA: 0d:19h:21m:30s [TRAIN] loss: 0.1971, iou: 0.6741, f1: 0.8029 [EVAL] loss: 0.6917, iou: 0.1846, f1: 0.3083
@20230718_0310 @20230718_0310 [EP 156/500] lr: 0.002407409716397524, took: 202.10s (avg: 202.10s), ETA: 0d:19h:18m:8s [TRAIN] loss: 0.1905, iou: 0.6826, f1: 0.8095 [EVAL] loss: 0.2690, iou: 0.5836, f1: 0.7310
@20230718_0314 @20230718_0314 [EP 157/500] lr: 0.002385393250733614, took: 202.25s (avg: 202.25s), ETA: 0d:19h:14m:46s [TRAIN] loss: 0.1938, iou: 0.6781, f1: 0.8062 [EVAL] loss: 0.3933, iou: 0.4410, f1: 0.6067
@20230718_0317 @20230718_0317 [EP 158/500] lr: 0.0023635784164071083, took: 202.45s (avg: 202.45s), ETA: 0d:19h:11m:24s [TRAIN] loss: 0.1917, iou: 0.6810, f1: 0.8083 [EVAL] loss: 0.3963, iou: 0.4380, f1: 0.6037
@20230718_0320 @20230718_0320 [EP 159/500] lr: 0.0023419628851115704, took: 202.09s (avg: 202.09s), ETA: 0d:19h:8m:2s [TRAIN] loss: 0.1915, iou: 0.6812, f1: 0.8085 [EVAL] loss: 0.2671, iou: 0.5870, f1: 0.7329
@20230718_0324 @20230718_0324 [EP 160/500] lr: 0.0023205450270324945, took: 202.42s (avg: 202.42s), ETA: 0d:19h:4m:40s [TRAIN] loss: 0.1906, iou: 0.6825, f1: 0.8094 [EVAL] loss: 0.3486, iou: 0.4887, f1: 0.6514
@20230718_0327 @20230718_0327 [EP 161/500] lr: 0.0022993229795247316, took: 202.18s (avg: 202.18s), ETA: 0d:19h:1m:18s [TRAIN] loss: 0.1883, iou: 0.6856, f1: 0.8117 [EVAL] loss: 0.4386, iou: 0.3950, f1: 0.5614
@20230718_0331 @20230718_0331 [EP 162/500] lr: 0.002278295112773776, took: 202.42s (avg: 202.42s), ETA: 0d:18h:57m:56s [TRAIN] loss: 0.1881, iou: 0.6860, f1: 0.8119 [EVAL] loss: 0.2285, iou: 0.6380, f1: 0.7715
@20230718_0334 @20230718_0334 [EP 163/500] lr: 0.0022574595641344786, took: 202.37s (avg: 202.37s), ETA: 0d:18h:54m:34s [TRAIN] loss: 0.1907, iou: 0.6824, f1: 0.8093 [EVAL] loss: 0.4122, iou: 0.4212, f1: 0.5878
@20230718_0338 @20230718_0338 [EP 164/500] lr: 0.0022368147037923336, took: 202.24s (avg: 202.24s), ETA: 0d:18h:51m:12s [TRAIN] loss: 0.1895, iou: 0.6841, f1: 0.8105 [EVAL] loss: 0.3510, iou: 0.4899, f1: 0.6490
@20230718_0341 @20230718_0341 [EP 165/500] lr: 0.0022163584362715483, took: 202.55s (avg: 202.55s), ETA: 0d:18h:47m:50s [TRAIN] loss: 0.1887, iou: 0.6851, f1: 0.8113 [EVAL] loss: 0.2571, iou: 0.6004, f1: 0.7429
@20230718_0344 @20230718_0344 [EP 166/500] lr: 0.0021960893645882607, took: 202.10s (avg: 202.10s), ETA: 0d:18h:44m:28s [TRAIN] loss: 0.1877, iou: 0.6865, f1: 0.8123 [EVAL] loss: 0.2654, iou: 0.5877, f1: 0.7346
@20230718_0348 @20230718_0348 [EP 167/500] lr: 0.0021760056260973215, took: 202.01s (avg: 202.01s), ETA: 0d:18h:41m:6s [TRAIN] loss: 0.1863, iou: 0.6887, f1: 0.8137 [EVAL] loss: 0.2878, iou: 0.5596, f1: 0.7122
@20230718_0351 @20230718_0351 [EP 168/500] lr: 0.0021561053581535816, took: 202.83s (avg: 202.83s), ETA: 0d:18h:37m:44s [TRAIN] loss: 0.1854, iou: 0.6898, f1: 0.8146 [EVAL] loss: 0.6098, iou: 0.2452, f1: 0.3902
@20230718_0355 @20230718_0355 [EP 169/500] lr: 0.0021363873966038227, took: 201.98s (avg: 201.98s), ETA: 0d:18h:28m:51s [TRAIN] loss: 0.1847, iou: 0.6907, f1: 0.8153 [EVAL] loss: 0.2760, iou: 0.5741, f1: 0.7240
@20230718_0358 @20230718_0358 [EP 170/500] lr: 0.002116849645972252, took: 202.01s (avg: 202.01s), ETA: 0d:18h:31m:0s [TRAIN] loss: 0.1859, iou: 0.6891, f1: 0.8141 [EVAL] loss: 0.7207, iou: 0.1641, f1: 0.2793
@20230718_0401 @20230718_0401 [EP 171/500] lr: 0.0020974904764443636, took: 202.20s (avg: 202.20s), ETA: 0d:18h:27m:38s [TRAIN] loss: 0.1842, iou: 0.6915, f1: 0.8158 [EVAL] loss: 0.2262, iou: 0.6391, f1: 0.7738
@20230718_0405 @20230718_0405 [EP 172/500] lr: 0.002078308491036296, took: 202.95s (avg: 202.95s), ETA: 0d:18h:24m:16s [TRAIN] loss: 0.1831, iou: 0.6930, f1: 0.8169 [EVAL] loss: 0.3071, iou: 0.5367, f1: 0.6929
@20230718_0409 @20230718_0409 [EP 173/500] lr: 0.0020593018271028996, took: 202.47s (avg: 202.47s), ETA: 0d:18h:20m:54s [TRAIN] loss: 0.1821, iou: 0.6944, f1: 0.8179 [EVAL] loss: 0.2689, iou: 0.5844, f1: 0.7311
@20230718_0412 @20230718_0412 [EP 174/500] lr: 0.0020404690876603127, took: 202.65s (avg: 202.65s), ETA: 0d:18h:17m:32s [TRAIN] loss: 0.1813, iou: 0.6955, f1: 0.8187 [EVAL] loss: 0.3878, iou: 0.4469, f1: 0.6122
@20230718_0415 @20230718_0415 [EP 175/500] lr: 0.002021808410063386, took: 202.51s (avg: 202.51s), ETA: 0d:18h:14m:10s [TRAIN] loss: 0.1833, iou: 0.6928, f1: 0.8167 [EVAL] loss: 0.2287, iou: 0.6374, f1: 0.7713
@20230718_0419 @20230718_0419 [EP 176/500] lr: 0.0020033183973282576, took: 202.65s (avg: 202.65s), ETA: 0d:18h:10m:48s [TRAIN] loss: 0.1818, iou: 0.6949, f1: 0.8182 [EVAL] loss: 0.2229, iou: 0.6434, f1: 0.7771
@20230718_0423 @20230718_0423 [EP 177/500] lr: 0.0019849976524710655, took: 202.82s (avg: 202.82s), ETA: 0d:18h:7m:26s [TRAIN] loss: 0.1810, iou: 0.6961, f1: 0.8190 [EVAL] loss: 0.5128, iou: 0.3268, f1: 0.4872
@20230718_0426 @20230718_0426 [EP 178/500] lr: 0.0019668443128466606, took: 202.54s (avg: 202.54s), ETA: 0d:18h:4m:4s [TRAIN] loss: 0.1803, iou: 0.6969, f1: 0.8197 [EVAL] loss: 0.3458, iou: 0.4916, f1: 0.6542
@20230718_0429 @20230718_0429 [EP 179/500] lr: 0.0019488570978865027, took: 202.94s (avg: 202.94s), ETA: 0d:18h:0m:42s [TRAIN] loss: 0.1800, iou: 0.6976, f1: 0.8200 [EVAL] loss: 0.3448, iou: 0.4929, f1: 0.6552
@20230718_0433 @20230718_0433 [EP 180/500] lr: 0.0019310343777760863, took: 202.64s (avg: 202.64s), ETA: 0d:17h:57m:20s [TRAIN] loss: 0.1812, iou: 0.6957, f1: 0.8188 [EVAL] loss: 0.3377, iou: 0.5018, f1: 0.6623
@20230718_0436 @20230718_0436 [EP 181/500] lr: 0.0019133745227009058, took: 202.45s (avg: 202.45s), ETA: 0d:17h:53m:58s [TRAIN] loss: 0.1836, iou: 0.6925, f1: 0.8164 [EVAL] loss: 0.2256, iou: 0.6405, f1: 0.7744
@20230718_0440 @20230718_0440 [EP 182/500] lr: 0.0018958763685077429, took: 202.78s (avg: 202.78s), ETA: 0d:17h:50m:36s [TRAIN] loss: 0.1813, iou: 0.6956, f1: 0.8187 [EVAL] loss: 0.2256, iou: 0.6394, f1: 0.7744
@20230718_0443 @20230718_0443 [EP 183/500] lr: 0.0018785380525514483, took: 202.50s (avg: 202.50s), ETA: 0d:17h:47m:14s [TRAIN] loss: 0.1801, iou: 0.6973, f1: 0.8199 [EVAL] loss: 0.2610, iou: 0.5929, f1: 0.7390
@20230718_0446 @20230718_0446 [EP 184/500] lr: 0.001861358410678804, took: 202.49s (avg: 202.49s), ETA: 0d:17h:43m:52s [TRAIN] loss: 0.1804, iou: 0.6969, f1: 0.8196 [EVAL] loss: 0.2471, iou: 0.6121, f1: 0.7529
@20230718_0450 @20230718_0450 [EP 185/500] lr: 0.001844335813075304, took: 202.44s (avg: 202.44s), ETA: 0d:17h:40m:30s [TRAIN] loss: 0.1794, iou: 0.6984, f1: 0.8206 [EVAL] loss: 0.2283, iou: 0.6384, f1: 0.7717
@20230718_0453 @20230718_0453 [EP 186/500] lr: 0.0018274689791724086, took: 202.32s (avg: 202.32s), ETA: 0d:17h:37m:8s [TRAIN] loss: 0.1810, iou: 0.6962, f1: 0.8190 [EVAL] loss: 0.6746, iou: 0.1970, f1: 0.3254
