

** [alpha] Launch Training on 20230810_1711
{
  "HOST": "alpha",
  "SAVE": true,
  "github_log": true,
  "plot": true,
  "architecture": "DLV3+",
  "baseModel": "ResNet50",
  "gpuIDs": "0,1,2,3",
  "modelSize": [
    512,
    512
  ],
  "initialWeight": [
    null,
    null
  ],
  "num_epochs": 500,
  "resume": false,
  "prevEPOCH": 172,
  "resumeWeight": "./model_weights/ResNet50/20230605_1912_DLV3PP_ResNet50_BEST_AUG/variables/variables",
  "augmentation": true,
  "temperature_shift": 15,
  "Flag": true,
  "p": 0.2,
  "acc_thresh": 0.5,
  "batch_size": 14,
  "optimizer": "Adam",
  "loss": "combined_loss",
  "early_stop": false,
  "lr_scheduling": "exp",
  "lr": 0.0008,
  "stepwise_scheduling": true,
  "decay_steps": 1.0,
  "train_annotation": "./Annotations/consolidate_train_db_20230808_1942.txt",
  "eval_annotation": "./Annotations/consolidate_eval_db_20230808_1942.txt",
  "exp_comment": "* Updated Annotations are used\n* Updated consolidate DB used (20230808_1942 version) - Updated DB \n* 4 GPUs are used to train models\n* It's observed that initLr = 0.008 (stepwise) doesn't show good convergence. \n* So, new experiments on LR have been initiated. \n*   1st (0809_1052):    lr  0.004 : Doesn't seem to work\n*   2nd (0809_1202):    lr  0.001 \n* To improve the accuracy, we perform experiments on loss functions:\n*    We compare: dice loss only vs combined_loss (dice_loss (.7) + focal loss (.3) )\n*                For focal loss alpha of 0.25 and gamma of 2.0, lambda_weight of .3 are used \n*      lr (0810_1613) : 0.001\n*      lr (0810_1711): 0.0008\n",
  "numGPUs": 4,
  "finalEPOCH": 0,
  "isCompleted": false,
  "config": "Config/TRAIN_DLV3_ResNet50_NEWDB_20230808.yaml",
  "numTrainDB": 11830,
  "numEvalDB": 3600
}
@20230810_1713 @20230810_1713 [EP 1/500] lr: 0.0007867820095270872, took: 114.79s (avg: 114.79s), ETA: 0d:15h:48m:6s [TRAIN] loss: 0.2679, iou: 0.5140, f1: 0.6315 [EVAL] loss: 0.7093, iou: 0.0001, f1: 0.0001
@20230810_1848 @20230810_1848 [EP 88/500] lr: 0.00032188493059948087, took: 61.75s (avg: 61.75s), ETA: 0d:6h:58m:52s [TRAIN] loss: 0.0328, iou: 0.9312, f1: 0.9643 [EVAL] loss: 0.0718, iou: 0.8340, f1: 0.9089
@20230810_1849 @20230810_1849 [EP 89/500] lr: 0.00031971349380910397, took: 61.74s (avg: 61.74s), ETA: 0d:6h:57m:51s [TRAIN] loss: 0.0325, iou: 0.9320, f1: 0.9648 [EVAL] loss: 0.0635, iou: 0.8537, f1: 0.9205
@20230810_1850 @20230810_1850 [EP 90/500] lr: 0.00031757118995301425, took: 61.79s (avg: 61.79s), ETA: 0d:6h:56m:50s [TRAIN] loss: 0.0323, iou: 0.9327, f1: 0.9651 [EVAL] loss: 0.0705, iou: 0.8375, f1: 0.9106
@20230810_1851 @20230810_1851 [EP 91/500] lr: 0.0003154573787469417, took: 61.62s (avg: 61.62s), ETA: 0d:6h:55m:49s [TRAIN] loss: 0.0323, iou: 0.9326, f1: 0.9651 [EVAL] loss: 0.0730, iou: 0.8308, f1: 0.9070
@20230810_1852 @20230810_1852 [EP 92/500] lr: 0.00031337153632193804, took: 61.68s (avg: 61.68s), ETA: 0d:6h:54m:48s [TRAIN] loss: 0.0321, iou: 0.9332, f1: 0.9654 [EVAL] loss: 0.0603, iou: 0.8614, f1: 0.9250
@20230810_1853 @20230810_1853 [EP 93/500] lr: 0.00031131310970522463, took: 61.58s (avg: 61.58s), ETA: 0d:6h:53m:47s [TRAIN] loss: 0.0319, iou: 0.9338, f1: 0.9657 [EVAL] loss: 0.0651, iou: 0.8496, f1: 0.9182
@20230810_1854 @20230810_1854 [EP 94/500] lr: 0.00030928151682019234, took: 61.70s (avg: 61.70s), ETA: 0d:6h:52m:46s [TRAIN] loss: 0.0317, iou: 0.9342, f1: 0.9659 [EVAL] loss: 0.0667, iou: 0.8459, f1: 0.9159
@20230810_1855 @20230810_1855 [EP 95/500] lr: 0.0003072762629017234, took: 61.49s (avg: 61.49s), ETA: 0d:6h:51m:45s [TRAIN] loss: 0.0315, iou: 0.9347, f1: 0.9662 [EVAL] loss: 0.0592, iou: 0.8640, f1: 0.9267
@20230810_1857 @20230810_1857 [EP 96/500] lr: 0.0003052969113923609, took: 61.70s (avg: 61.70s), ETA: 0d:6h:50m:44s [TRAIN] loss: 0.0317, iou: 0.9343, f1: 0.9660 [EVAL] loss: 0.0740, iou: 0.8283, f1: 0.9055
@20230810_1858 @20230810_1858 [EP 97/500] lr: 0.0003033428220078349, took: 61.58s (avg: 61.58s), ETA: 0d:6h:49m:43s [TRAIN] loss: 0.0317, iou: 0.9341, f1: 0.9659 [EVAL] loss: 0.0721, iou: 0.8331, f1: 0.9084
@20230810_1859 @20230810_1859 [EP 98/500] lr: 0.0003014136163983494, took: 61.68s (avg: 61.68s), ETA: 0d:6h:48m:42s [TRAIN] loss: 0.0315, iou: 0.9346, f1: 0.9662 [EVAL] loss: 0.0687, iou: 0.8408, f1: 0.9130
@20230810_1900 @20230810_1900 [EP 99/500] lr: 0.00029950879979878664, took: 61.72s (avg: 61.72s), ETA: 0d:6h:47m:41s [TRAIN] loss: 0.0311, iou: 0.9357, f1: 0.9668 [EVAL] loss: 0.0742, iou: 0.8278, f1: 0.9052
@20230810_1901 @20230810_1901 [EP 100/500] lr: 0.00029762787744402885, took: 61.65s (avg: 61.65s), ETA: 0d:6h:46m:40s [TRAIN] loss: 0.0310, iou: 0.9361, f1: 0.9670 [EVAL] loss: 0.0883, iou: 0.7953, f1: 0.8851
@20230810_1902 @20230810_1902 [EP 101/500] lr: 0.0002957704709842801, took: 61.75s (avg: 61.75s), ETA: 0d:6h:45m:39s [TRAIN] loss: 0.0309, iou: 0.9363, f1: 0.9671 [EVAL] loss: 0.0749, iou: 0.8266, f1: 0.9043
@20230810_1903 @20230810_1903 [EP 102/500] lr: 0.00029393608565442264, took: 61.72s (avg: 61.72s), ETA: 0d:6h:44m:38s [TRAIN] loss: 0.0309, iou: 0.9363, f1: 0.9670 [EVAL] loss: 0.0760, iou: 0.8238, f1: 0.9027
@20230810_1904 @20230810_1904 [EP 103/500] lr: 0.0002921242848969996, took: 61.66s (avg: 61.66s), ETA: 0d:6h:43m:37s [TRAIN] loss: 0.0314, iou: 0.9349, f1: 0.9663 [EVAL] loss: 0.0638, iou: 0.8533, f1: 0.9202
@20230810_1905 @20230810_1905 [EP 104/500] lr: 0.0002903347194660455, took: 61.59s (avg: 61.59s), ETA: 0d:6h:42m:36s [TRAIN] loss: 0.0314, iou: 0.9349, f1: 0.9663 [EVAL] loss: 0.0732, iou: 0.8306, f1: 0.9067
@20230810_1906 @20230810_1906 [EP 105/500] lr: 0.0002885669528041035, took: 61.64s (avg: 61.64s), ETA: 0d:6h:41m:35s [TRAIN] loss: 0.0315, iou: 0.9346, f1: 0.9662 [EVAL] loss: 0.0703, iou: 0.8379, f1: 0.9110
@20230810_1907 @20230810_1907 [EP 106/500] lr: 0.0002868205774575472, took: 61.55s (avg: 61.55s), ETA: 0d:6h:40m:34s [TRAIN] loss: 0.0314, iou: 0.9350, f1: 0.9664 [EVAL] loss: 0.0628, iou: 0.8552, f1: 0.9215
@20230810_1908 @20230810_1908 [EP 107/500] lr: 0.00028509521507658064, took: 61.58s (avg: 61.58s), ETA: 0d:6h:39m:33s [TRAIN] loss: 0.0313, iou: 0.9352, f1: 0.9665 [EVAL] loss: 0.0624, iou: 0.8561, f1: 0.9221
@20230810_1909 @20230810_1909 [EP 108/500] lr: 0.00028339045820757747, took: 61.46s (avg: 61.46s), ETA: 0d:6h:38m:32s [TRAIN] loss: 0.0309, iou: 0.9362, f1: 0.9670 [EVAL] loss: 0.0647, iou: 0.8507, f1: 0.9188
@20230810_1910 @20230810_1910 [EP 109/500] lr: 0.00028170598670840263, took: 61.48s (avg: 61.48s), ETA: 0d:6h:37m:31s [TRAIN] loss: 0.0306, iou: 0.9371, f1: 0.9675 [EVAL] loss: 0.0847, iou: 0.8035, f1: 0.8902
@20230810_1911 @20230810_1911 [EP 110/500] lr: 0.00028004145133309066, took: 61.61s (avg: 61.61s), ETA: 0d:6h:36m:30s [TRAIN] loss: 0.0306, iou: 0.9372, f1: 0.9676 [EVAL] loss: 0.0702, iou: 0.8376, f1: 0.9109
@20230810_1912 @20230810_1912 [EP 111/500] lr: 0.0002783964155241847, took: 61.80s (avg: 61.80s), ETA: 0d:6h:35m:29s [TRAIN] loss: 0.0305, iou: 0.9375, f1: 0.9677 [EVAL] loss: 0.0782, iou: 0.8186, f1: 0.8996
@20230810_1913 @20230810_1913 [EP 112/500] lr: 0.00027677061734721065, took: 61.57s (avg: 61.57s), ETA: 0d:6h:34m:28s [TRAIN] loss: 0.0304, iou: 0.9377, f1: 0.9678 [EVAL] loss: 0.0711, iou: 0.8353, f1: 0.9096
@20230810_1915 @20230810_1915 [EP 113/500] lr: 0.000275163707556203, took: 61.57s (avg: 61.57s), ETA: 0d:6h:33m:27s [TRAIN] loss: 0.0302, iou: 0.9381, f1: 0.9680 [EVAL] loss: 0.0647, iou: 0.8505, f1: 0.9187
@20230810_1916 @20230810_1916 [EP 114/500] lr: 0.0002735753369051963, took: 61.42s (avg: 61.42s), ETA: 0d:6h:32m:26s [TRAIN] loss: 0.0299, iou: 0.9390, f1: 0.9685 [EVAL] loss: 0.0766, iou: 0.8223, f1: 0.9018
@20230810_1917 @20230810_1917 [EP 115/500] lr: 0.000272005214355886, took: 61.52s (avg: 61.52s), ETA: 0d:6h:31m:25s [TRAIN] loss: 0.0299, iou: 0.9389, f1: 0.9684 [EVAL] loss: 0.0666, iou: 0.8461, f1: 0.9162
@20230810_1918 @20230810_1918 [EP 116/500] lr: 0.00027045299066230655, took: 61.76s (avg: 61.76s), ETA: 0d:6h:30m:24s [TRAIN] loss: 0.0298, iou: 0.9394, f1: 0.9687 [EVAL] loss: 0.0704, iou: 0.8372, f1: 0.9110
@20230810_1919 @20230810_1919 [EP 117/500] lr: 0.00026891837478615344, took: 61.72s (avg: 61.72s), ETA: 0d:6h:29m:23s [TRAIN] loss: 0.0295, iou: 0.9400, f1: 0.9690 [EVAL] loss: 0.0672, iou: 0.8446, f1: 0.9153
@20230810_1920 @20230810_1920 [EP 118/500] lr: 0.00026740110479295254, took: 61.67s (avg: 61.67s), ETA: 0d:6h:28m:22s [TRAIN] loss: 0.0296, iou: 0.9399, f1: 0.9690 [EVAL] loss: 0.0642, iou: 0.8523, f1: 0.9196
@20230810_1921 @20230810_1921 [EP 119/500] lr: 0.00026590086054056883, took: 61.62s (avg: 61.62s), ETA: 0d:6h:27m:21s [TRAIN] loss: 0.0296, iou: 0.9399, f1: 0.9690 [EVAL] loss: 0.0757, iou: 0.8247, f1: 0.9032
@20230810_1922 @20230810_1922 [EP 120/500] lr: 0.00026441735099069774, took: 61.71s (avg: 61.71s), ETA: 0d:6h:26m:20s [TRAIN] loss: 0.0297, iou: 0.9394, f1: 0.9687 [EVAL] loss: 0.0809, iou: 0.8120, f1: 0.8957
@20230810_1923 @20230810_1923 [EP 121/500] lr: 0.0002629502851050347, took: 61.73s (avg: 61.73s), ETA: 0d:6h:25m:19s [TRAIN] loss: 0.0299, iou: 0.9389, f1: 0.9685 [EVAL] loss: 0.0728, iou: 0.8309, f1: 0.9072
@20230810_1924 @20230810_1924 [EP 122/500] lr: 0.0002614994300529361, took: 61.68s (avg: 61.68s), ETA: 0d:6h:24m:18s [TRAIN] loss: 0.0298, iou: 0.9391, f1: 0.9686 [EVAL] loss: 0.0739, iou: 0.8287, f1: 0.9057
@20230810_1925 @20230810_1925 [EP 123/500] lr: 0.0002600644656922668, took: 61.64s (avg: 61.64s), ETA: 0d:6h:23m:17s [TRAIN] loss: 0.0298, iou: 0.9394, f1: 0.9687 [EVAL] loss: 0.0769, iou: 0.8213, f1: 0.9013
@20230810_1926 @20230810_1926 [EP 124/500] lr: 0.00025864518829621375, took: 61.76s (avg: 61.76s), ETA: 0d:6h:22m:16s [TRAIN] loss: 0.0293, iou: 0.9406, f1: 0.9693 [EVAL] loss: 0.0782, iou: 0.8187, f1: 0.8996
@20230810_1927 @20230810_1927 [EP 125/500] lr: 0.00025724133593030274, took: 61.79s (avg: 61.79s), ETA: 0d:6h:21m:15s [TRAIN] loss: 0.0287, iou: 0.9421, f1: 0.9702 [EVAL] loss: 0.0690, iou: 0.8400, f1: 0.9127
@20230810_1928 @20230810_1928 [EP 126/500] lr: 0.00025585261755622923, took: 61.56s (avg: 61.56s), ETA: 0d:6h:20m:14s [TRAIN] loss: 0.0286, iou: 0.9425, f1: 0.9703 [EVAL] loss: 0.0779, iou: 0.8190, f1: 0.8999
@20230810_1929 @20230810_1929 [EP 127/500] lr: 0.0002544788003433496, took: 61.63s (avg: 61.63s), ETA: 0d:6h:19m:13s [TRAIN] loss: 0.0288, iou: 0.9420, f1: 0.9701 [EVAL] loss: 0.0755, iou: 0.8248, f1: 0.9034
@20230810_1930 @20230810_1930 [EP 128/500] lr: 0.00025311968056485057, took: 61.71s (avg: 61.71s), ETA: 0d:6h:18m:12s [TRAIN] loss: 0.0290, iou: 0.9415, f1: 0.9698 [EVAL] loss: 0.0649, iou: 0.8503, f1: 0.9186
@20230810_1931 @20230810_1931 [EP 129/500] lr: 0.0002517749962862581, took: 61.60s (avg: 61.60s), ETA: 0d:6h:17m:11s [TRAIN] loss: 0.0291, iou: 0.9410, f1: 0.9696 [EVAL] loss: 0.0953, iou: 0.7803, f1: 0.8754
@20230810_1932 @20230810_1932 [EP 130/500] lr: 0.0002504445146769285, took: 61.61s (avg: 61.61s), ETA: 0d:6h:16m:10s [TRAIN] loss: 0.0292, iou: 0.9408, f1: 0.9694 [EVAL] loss: 0.0845, iou: 0.8044, f1: 0.8907
@20230810_1933 @20230810_1933 [EP 131/500] lr: 0.00024912803201004863, took: 61.63s (avg: 61.63s), ETA: 0d:6h:15m:9s [TRAIN] loss: 0.0293, iou: 0.9406, f1: 0.9694 [EVAL] loss: 0.0690, iou: 0.8403, f1: 0.9127
@20230810_1935 @20230810_1935 [EP 132/500] lr: 0.00024782531545497477, took: 61.71s (avg: 61.71s), ETA: 0d:6h:14m:8s [TRAIN] loss: 0.0290, iou: 0.9413, f1: 0.9697 [EVAL] loss: 0.0734, iou: 0.8299, f1: 0.9064
@20230810_1936 @20230810_1936 [EP 133/500] lr: 0.00024653616128489375, took: 61.63s (avg: 61.63s), ETA: 0d:6h:13m:7s [TRAIN] loss: 0.0287, iou: 0.9422, f1: 0.9702 [EVAL] loss: 0.0621, iou: 0.8571, f1: 0.9225
@20230810_1937 @20230810_1937 [EP 134/500] lr: 0.0002452603366691619, took: 62.36s (avg: 62.36s), ETA: 0d:6h:18m:12s [TRAIN] loss: 0.0285, iou: 0.9426, f1: 0.9704 [EVAL] loss: 0.0607, iou: 0.8607, f1: 0.9246
@20230810_1938 @20230810_1938 [EP 135/500] lr: 0.00024399763788096607, took: 61.66s (avg: 61.66s), ETA: 0d:6h:11m:5s [TRAIN] loss: 0.0285, iou: 0.9427, f1: 0.9705 [EVAL] loss: 0.0624, iou: 0.8567, f1: 0.9222
@20230810_1939 @20230810_1939 [EP 136/500] lr: 0.00024274789029732347, took: 61.87s (avg: 61.87s), ETA: 0d:6h:10m:4s [TRAIN] loss: 0.0283, iou: 0.9432, f1: 0.9707 [EVAL] loss: 0.0834, iou: 0.8065, f1: 0.8922
@20230810_1940 @20230810_1940 [EP 137/500] lr: 0.00024151087563950568, took: 61.79s (avg: 61.79s), ETA: 0d:6h:9m:3s [TRAIN] loss: 0.0282, iou: 0.9436, f1: 0.9709 [EVAL] loss: 0.0859, iou: 0.8006, f1: 0.8886
@20230810_1941 @20230810_1941 [EP 138/500] lr: 0.00024028640473261476, took: 61.63s (avg: 61.63s), ETA: 0d:6h:8m:2s [TRAIN] loss: 0.0281, iou: 0.9439, f1: 0.9711 [EVAL] loss: 0.0734, iou: 0.8298, f1: 0.9063
@20230810_1942 @20230810_1942 [EP 139/500] lr: 0.0002390742884017527, took: 61.76s (avg: 61.76s), ETA: 0d:6h:7m:1s [TRAIN] loss: 0.0276, iou: 0.9451, f1: 0.9718 [EVAL] loss: 0.0697, iou: 0.8385, f1: 0.9117
@20230810_1943 @20230810_1943 [EP 140/500] lr: 0.00023787433747202158, took: 61.58s (avg: 61.58s), ETA: 0d:6h:6m:0s [TRAIN] loss: 0.0275, iou: 0.9454, f1: 0.9719 [EVAL] loss: 0.0647, iou: 0.8507, f1: 0.9188
@20230810_1944 @20230810_1944 [EP 141/500] lr: 0.00023668637732043862, took: 61.66s (avg: 61.66s), ETA: 0d:6h:4m:59s [TRAIN] loss: 0.0274, iou: 0.9456, f1: 0.9720 [EVAL] loss: 0.0703, iou: 0.8375, f1: 0.9109
@20230810_1945 @20230810_1945 [EP 142/500] lr: 0.00023551021877210587, took: 61.64s (avg: 61.64s), ETA: 0d:6h:3m:58s [TRAIN] loss: 0.0274, iou: 0.9457, f1: 0.9721 [EVAL] loss: 0.0728, iou: 0.8318, f1: 0.9074
@20230810_1946 @20230810_1946 [EP 143/500] lr: 0.0002343456872040406, took: 61.59s (avg: 61.59s), ETA: 0d:6h:2m:57s [TRAIN] loss: 0.0274, iou: 0.9457, f1: 0.9721 [EVAL] loss: 0.0725, iou: 0.8323, f1: 0.9078
@20230810_1947 @20230810_1947 [EP 144/500] lr: 0.00023319262254517525, took: 61.66s (avg: 61.66s), ETA: 0d:6h:1m:56s [TRAIN] loss: 0.0275, iou: 0.9455, f1: 0.9720 [EVAL] loss: 0.0704, iou: 0.8374, f1: 0.9106
@20230810_1948 @20230810_1948 [EP 145/500] lr: 0.0002320508356206119, took: 61.71s (avg: 61.71s), ETA: 0d:6h:0m:55s [TRAIN] loss: 0.0274, iou: 0.9456, f1: 0.9720 [EVAL] loss: 0.0726, iou: 0.8316, f1: 0.9074
@20230810_1949 @20230810_1949 [EP 146/500] lr: 0.00023092021001502872, took: 61.62s (avg: 61.62s), ETA: 0d:5h:59m:54s [TRAIN] loss: 0.0273, iou: 0.9459, f1: 0.9722 [EVAL] loss: 0.0753, iou: 0.8252, f1: 0.9037
@20230810_1950 @20230810_1950 [EP 147/500] lr: 0.00022980052744969726, took: 61.66s (avg: 61.66s), ETA: 0d:5h:58m:53s [TRAIN] loss: 0.0271, iou: 0.9465, f1: 0.9725 [EVAL] loss: 0.0629, iou: 0.8553, f1: 0.9214
@20230810_1951 @20230810_1951 [EP 148/500] lr: 0.00022869164240546525, took: 61.60s (avg: 61.60s), ETA: 0d:5h:57m:52s [TRAIN] loss: 0.0272, iou: 0.9462, f1: 0.9723 [EVAL] loss: 0.0694, iou: 0.8395, f1: 0.9122
@20230810_1952 @20230810_1952 [EP 149/500] lr: 0.0002275934093631804, took: 61.65s (avg: 61.65s), ETA: 0d:5h:56m:51s [TRAIN] loss: 0.0275, iou: 0.9453, f1: 0.9718 [EVAL] loss: 0.0696, iou: 0.8390, f1: 0.9118
@20230810_1954 @20230810_1954 [EP 150/500] lr: 0.00022650568280369043, took: 61.66s (avg: 61.66s), ETA: 0d:5h:55m:50s [TRAIN] loss: 0.0279, iou: 0.9443, f1: 0.9713 [EVAL] loss: 0.0689, iou: 0.8403, f1: 0.9127
@20230810_1955 @20230810_1955 [EP 151/500] lr: 0.0002254282881040126, took: 61.61s (avg: 61.61s), ETA: 0d:5h:54m:49s [TRAIN] loss: 0.0281, iou: 0.9437, f1: 0.9710 [EVAL] loss: 0.1192, iou: 0.7288, f1: 0.8413
@20230810_1956 @20230810_1956 [EP 152/500] lr: 0.0002243611088488251, took: 61.50s (avg: 61.50s), ETA: 0d:5h:53m:48s [TRAIN] loss: 0.0278, iou: 0.9447, f1: 0.9715 [EVAL] loss: 0.0944, iou: 0.7819, f1: 0.8765
@20230810_1957 @20230810_1957 [EP 153/500] lr: 0.00022330399951897562, took: 61.56s (avg: 61.56s), ETA: 0d:5h:52m:47s [TRAIN] loss: 0.0272, iou: 0.9462, f1: 0.9723 [EVAL] loss: 0.0657, iou: 0.8481, f1: 0.9173
@20230810_1958 @20230810_1958 [EP 154/500] lr: 0.00022225678549148142, took: 61.88s (avg: 61.88s), ETA: 0d:5h:51m:46s [TRAIN] loss: 0.0268, iou: 0.9473, f1: 0.9729 [EVAL] loss: 0.0695, iou: 0.8393, f1: 0.9120
@20230810_1959 @20230810_1959 [EP 155/500] lr: 0.0002212193503510207, took: 61.67s (avg: 61.67s), ETA: 0d:5h:50m:45s [TRAIN] loss: 0.0265, iou: 0.9482, f1: 0.9734 [EVAL] loss: 0.0650, iou: 0.8503, f1: 0.9184
@20230810_2000 @20230810_2000 [EP 156/500] lr: 0.00022019154857844114, took: 61.61s (avg: 61.61s), ETA: 0d:5h:49m:44s [TRAIN] loss: 0.0264, iou: 0.9483, f1: 0.9734 [EVAL] loss: 0.0778, iou: 0.8199, f1: 0.9003
@20230810_2001 @20230810_2001 [EP 157/500] lr: 0.00021917326375842094, took: 61.71s (avg: 61.71s), ETA: 0d:5h:48m:43s [TRAIN] loss: 0.0264, iou: 0.9484, f1: 0.9735 [EVAL] loss: 0.0716, iou: 0.8347, f1: 0.9091
@20230810_2002 @20230810_2002 [EP 158/500] lr: 0.00021816435037180781, took: 61.68s (avg: 61.68s), ETA: 0d:5h:47m:42s [TRAIN] loss: 0.0265, iou: 0.9481, f1: 0.9733 [EVAL] loss: 0.0700, iou: 0.8380, f1: 0.9112
@20230810_2003 @20230810_2003 [EP 159/500] lr: 0.0002171646774513647, took: 61.56s (avg: 61.56s), ETA: 0d:5h:46m:41s [TRAIN] loss: 0.0265, iou: 0.9480, f1: 0.9733 [EVAL] loss: 0.0707, iou: 0.8365, f1: 0.9102
@20230810_2004 @20230810_2004 [EP 160/500] lr: 0.000216174143133685, took: 61.75s (avg: 61.75s), ETA: 0d:5h:45m:40s [TRAIN] loss: 0.0264, iou: 0.9483, f1: 0.9734 [EVAL] loss: 0.0696, iou: 0.8391, f1: 0.9118
@20230810_2005 @20230810_2005 [EP 161/500] lr: 0.0002151925873477012, took: 61.75s (avg: 61.75s), ETA: 0d:5h:44m:39s [TRAIN] loss: 0.0264, iou: 0.9482, f1: 0.9734 [EVAL] loss: 0.0766, iou: 0.8232, f1: 0.9021
@20230810_2006 @20230810_2006 [EP 162/500] lr: 0.0002142199082300067, took: 61.62s (avg: 61.62s), ETA: 0d:5h:43m:38s [TRAIN] loss: 0.0263, iou: 0.9486, f1: 0.9736 [EVAL] loss: 0.0645, iou: 0.8514, f1: 0.9192
@20230810_2007 @20230810_2007 [EP 163/500] lr: 0.00021325597481336445, took: 61.72s (avg: 61.72s), ETA: 0d:5h:42m:37s [TRAIN] loss: 0.0263, iou: 0.9487, f1: 0.9736 [EVAL] loss: 0.0704, iou: 0.8372, f1: 0.9108
@20230810_2008 @20230810_2008 [EP 164/500] lr: 0.00021230068523436785, took: 61.56s (avg: 61.56s), ETA: 0d:5h:41m:36s [TRAIN] loss: 0.0263, iou: 0.9487, f1: 0.9737 [EVAL] loss: 0.0609, iou: 0.8600, f1: 0.9242
@20230810_2009 @20230810_2009 [EP 165/500] lr: 0.00021135390852577984, took: 61.54s (avg: 61.54s), ETA: 0d:5h:40m:35s [TRAIN] loss: 0.0261, iou: 0.9492, f1: 0.9739 [EVAL] loss: 0.0670, iou: 0.8450, f1: 0.9155
@20230810_2010 @20230810_2010 [EP 166/500] lr: 0.00021041554282419384, took: 61.54s (avg: 61.54s), ETA: 0d:5h:39m:34s [TRAIN] loss: 0.0259, iou: 0.9497, f1: 0.9742 [EVAL] loss: 0.0648, iou: 0.8505, f1: 0.9187
@20230810_2011 @20230810_2011 [EP 167/500] lr: 0.00020948550081811845, took: 61.51s (avg: 61.51s), ETA: 0d:5h:38m:33s [TRAIN] loss: 0.0257, iou: 0.9502, f1: 0.9744 [EVAL] loss: 0.0648, iou: 0.8507, f1: 0.9188
@20230810_2013 @20230810_2012 [EP 168/500] lr: 0.00020856360788457096, took: 61.69s (avg: 61.69s), ETA: 0d:5h:37m:32s [TRAIN] loss: 0.0257, iou: 0.9502, f1: 0.9744 [EVAL] loss: 0.0627, iou: 0.8557, f1: 0.9217
@20230810_2014 @20230810_2014 [EP 169/500] lr: 0.00020764980581589043, took: 61.51s (avg: 61.51s), ETA: 0d:5h:36m:31s [TRAIN] loss: 0.0256, iou: 0.9504, f1: 0.9745 [EVAL] loss: 0.0816, iou: 0.8106, f1: 0.8948
@20230810_2015 @20230810_2015 [EP 170/500] lr: 0.00020674397819675505, took: 61.49s (avg: 61.49s), ETA: 0d:5h:35m:30s [TRAIN] loss: 0.0257, iou: 0.9503, f1: 0.9745 [EVAL] loss: 0.0732, iou: 0.8306, f1: 0.9068
@20230810_2016 @20230810_2016 [EP 171/500] lr: 0.000205846008611843, took: 62.26s (avg: 62.26s), ETA: 0d:5h:39m:58s [TRAIN] loss: 0.0256, iou: 0.9504, f1: 0.9746 [EVAL] loss: 0.0659, iou: 0.8475, f1: 0.9170
@20230810_2017 @20230810_2017 [EP 172/500] lr: 0.00020495580974966288, took: 61.60s (avg: 61.60s), ETA: 0d:5h:33m:28s [TRAIN] loss: 0.0256, iou: 0.9504, f1: 0.9745 [EVAL] loss: 0.0683, iou: 0.8419, f1: 0.9136
@20230810_2018 @20230810_2018 [EP 173/500] lr: 0.0002040732797468081, took: 61.74s (avg: 61.74s), ETA: 0d:5h:32m:27s [TRAIN] loss: 0.0257, iou: 0.9501, f1: 0.9744 [EVAL] loss: 0.0868, iou: 0.7986, f1: 0.8874
@20230810_2019 @20230810_2019 [EP 174/500] lr: 0.00020319833129178733, took: 61.53s (avg: 61.53s), ETA: 0d:5h:31m:26s [TRAIN] loss: 0.0258, iou: 0.9501, f1: 0.9744 [EVAL] loss: 0.0759, iou: 0.8240, f1: 0.9029
@20230810_2020 @20230810_2020 [EP 175/500] lr: 0.00020233083341736346, took: 61.62s (avg: 61.62s), ETA: 0d:5h:30m:25s [TRAIN] loss: 0.0260, iou: 0.9495, f1: 0.9741 [EVAL] loss: 0.0723, iou: 0.8324, f1: 0.9079
@20230810_2021 @20230810_2021 [EP 176/500] lr: 0.00020147072791587561, took: 61.61s (avg: 61.61s), ETA: 0d:5h:29m:24s [TRAIN] loss: 0.0264, iou: 0.9484, f1: 0.9735 [EVAL] loss: 0.0719, iou: 0.8333, f1: 0.9085
@20230810_2022 @20230810_2022 [EP 177/500] lr: 0.00020061788382008672, took: 61.63s (avg: 61.63s), ETA: 0d:5h:28m:23s [TRAIN] loss: 0.0267, iou: 0.9476, f1: 0.9730 [EVAL] loss: 0.0750, iou: 0.8259, f1: 0.9041
@20230810_2023 @20230810_2023 [EP 178/500] lr: 0.00019977222837042063, took: 61.46s (avg: 61.46s), ETA: 0d:5h:27m:22s [TRAIN] loss: 0.0268, iou: 0.9472, f1: 0.9729 [EVAL] loss: 0.0707, iou: 0.8363, f1: 0.9103
@20230810_2024 @20230810_2024 [EP 179/500] lr: 0.00019893368880730122, took: 61.61s (avg: 61.61s), ETA: 0d:5h:26m:21s [TRAIN] loss: 0.0268, iou: 0.9471, f1: 0.9728 [EVAL] loss: 0.0685, iou: 0.8417, f1: 0.9135
@20230810_2025 @20230810_2025 [EP 180/500] lr: 0.00019810214871540666, took: 61.56s (avg: 61.56s), ETA: 0d:5h:25m:20s [TRAIN] loss: 0.0266, iou: 0.9478, f1: 0.9732 [EVAL] loss: 0.0657, iou: 0.8484, f1: 0.9174
@20230810_2026 @20230810_2026 [EP 181/500] lr: 0.00019727756443899125, took: 61.53s (avg: 61.53s), ETA: 0d:5h:24m:19s [TRAIN] loss: 0.0262, iou: 0.9488, f1: 0.9737 [EVAL] loss: 0.0682, iou: 0.8431, f1: 0.9139
