

** [alpha] Launch Training on 20230727_1749
{
  "HOST": "alpha",
  "SAVE": true,
  "github_log": true,
  "architecture": "SEGFORMER",
  "baseModel": "MITB2",
  "gpuIDs": "0,1,2,3",
  "modelSize": [
    512,
    512
  ],
  "initialWeight": [
    null,
    null
  ],
  "num_epochs": 500,
  "resume": false,
  "prevEPOCH": 172,
  "resumeWeight": "./model_weights/ResNet50/20230605_1912_DLV3PP_ResNet50_BEST_AUG/variables/variables",
  "augmentation": true,
  "temperature_shift": 15,
  "Flag": true,
  "p": 0.2,
  "acc_thresh": 0.5,
  "batch_size": 10,
  "lr_scheduling": "wcos",
  "lr": 0.001,
  "optimizer": "AdamW",
  "decay_steps": 1.0,
  "warmup": 50,
  "train_annotation": "./Annotations/consolidate_train_db_20230711_1637.txt",
  "eval_annotation": "./Annotations/consolidate_eval_db_20230711_1637.txt",
  "exp_comment": "* Updated Annotations are used\n* Updated consolidate DB used (0711_1637 version) - Updated DB \n* This consolidate DB is updated from 0703_2119 version \n* 4 GPUs are used to train models\n* SEGFORMER Model W/ MIT B2 Pretrained Wegiths\n* Optimize perf: AdamW is used. w/ lr=0.001\n",
  "numGPUs": 4,
  "isCompleted": false,
  "config": "Config/TRAIN_SEGFORMER_NEWDB_20230711.yaml",
  "numTrainDB": 11530,
  "numEvalDB": 3524
}
@20230727_1753 @20230727_1753 [EP 1/500] lr: 1.9999999494757503e-05, took: 259.13s (avg: 259.13s), ETA: 1d:11h:54m:1s [TRAIN] loss: 0.9207, iou: 0.0427, f1: 0.0793 [EVAL] loss: 0.8464, iou: 0.0839, f1: 0.1536
@20230727_2059 @20230727_2059 [EP 91/500] lr: 0.000984599464572966, took: 128.35s (avg: 128.35s), ETA: 0d:14h:32m:32s [TRAIN] loss: 0.1654, iou: 0.7216, f1: 0.8346 [EVAL] loss: 0.1691, iou: 0.7151, f1: 0.8309
@20230727_2101 @20230727_2101 [EP 92/500] lr: 0.0009838240221142769, took: 127.09s (avg: 127.09s), ETA: 0d:14h:23m:36s [TRAIN] loss: 0.1672, iou: 0.7188, f1: 0.8328 [EVAL] loss: 0.1718, iou: 0.7110, f1: 0.8282
@20230727_2103 @20230727_2103 [EP 93/500] lr: 0.0009830299532040954, took: 126.47s (avg: 126.47s), ETA: 0d:14h:14m:42s [TRAIN] loss: 0.1616, iou: 0.7271, f1: 0.8384 [EVAL] loss: 0.1750, iou: 0.7066, f1: 0.8250
@20230727_2105 @20230727_2105 [EP 94/500] lr: 0.0009822171414270997, took: 127.39s (avg: 127.39s), ETA: 0d:14h:19m:22s [TRAIN] loss: 0.1792, iou: 0.7023, f1: 0.8208 [EVAL] loss: 0.1783, iou: 0.7018, f1: 0.8217
@20230727_2107 @20230727_2107 [EP 95/500] lr: 0.00098138558678329, took: 126.26s (avg: 126.26s), ETA: 0d:14h:10m:30s [TRAIN] loss: 0.1829, iou: 0.6971, f1: 0.8171 [EVAL] loss: 0.1727, iou: 0.7098, f1: 0.8273
@20230727_2109 @20230727_2109 [EP 96/500] lr: 0.0009805355221033096, took: 119.08s (avg: 119.08s), ETA: 0d:13h:21m:16s [TRAIN] loss: 0.1632, iou: 0.7248, f1: 0.8368 [EVAL] loss: 0.1709, iou: 0.7131, f1: 0.8291
@20230727_2112 @20230727_2112 [EP 97/500] lr: 0.0009796667145565152, took: 125.18s (avg: 125.18s), ETA: 0d:13h:59m:35s [TRAIN] loss: 0.1633, iou: 0.7246, f1: 0.8367 [EVAL] loss: 0.1751, iou: 0.7066, f1: 0.8249
@20230727_2114 @20230727_2114 [EP 98/500] lr: 0.0009787793969735503, took: 126.60s (avg: 126.60s), ETA: 0d:14h:4m:12s [TRAIN] loss: 0.1605, iou: 0.7287, f1: 0.8395 [EVAL] loss: 0.1638, iou: 0.7228, f1: 0.8362
@20230727_2116 @20230727_2116 [EP 99/500] lr: 0.0009778736857697368, took: 126.52s (avg: 126.52s), ETA: 0d:14h:2m:6s [TRAIN] loss: 0.1588, iou: 0.7314, f1: 0.8412 [EVAL] loss: 0.1642, iou: 0.7223, f1: 0.8358
@20230727_2118 @20230727_2118 [EP 100/500] lr: 0.000976949348114431, took: 127.04s (avg: 127.04s), ETA: 0d:14h:6m:40s [TRAIN] loss: 0.1734, iou: 0.7103, f1: 0.8266 [EVAL] loss: 0.1767, iou: 0.7038, f1: 0.8233
@20230727_2120 @20230727_2120 [EP 101/500] lr: 0.0009760065586306155, took: 126.75s (avg: 126.75s), ETA: 0d:13h:57m:54s [TRAIN] loss: 0.1631, iou: 0.7249, f1: 0.8369 [EVAL] loss: 0.1726, iou: 0.7101, f1: 0.8274
@20230727_2122 @20230727_2122 [EP 102/500] lr: 0.0009750453755259514, took: 127.74s (avg: 127.74s), ETA: 0d:14h:2m:26s [TRAIN] loss: 0.1671, iou: 0.7190, f1: 0.8329 [EVAL] loss: 0.1784, iou: 0.7013, f1: 0.8216
@20230727_2124 @20230727_2124 [EP 103/500] lr: 0.0009740657988004386, took: 120.03s (avg: 120.03s), ETA: 0d:13h:14m:0s [TRAIN] loss: 0.1625, iou: 0.7257, f1: 0.8375 [EVAL] loss: 0.1653, iou: 0.7206, f1: 0.8347
@20230727_2126 @20230727_2126 [EP 104/500] lr: 0.0009730678866617382, took: 117.71s (avg: 117.71s), ETA: 0d:12h:52m:12s [TRAIN] loss: 0.1582, iou: 0.7323, f1: 0.8418 [EVAL] loss: 0.1644, iou: 0.7221, f1: 0.8356
@20230727_2128 @20230727_2128 [EP 105/500] lr: 0.0009720516391098499, took: 117.24s (avg: 117.24s), ETA: 0d:12h:50m:15s [TRAIN] loss: 0.1557, iou: 0.7359, f1: 0.8443 [EVAL] loss: 0.1654, iou: 0.7204, f1: 0.8346
@20230727_2130 @20230727_2130 [EP 106/500] lr: 0.0009710171143524349, took: 117.84s (avg: 117.84s), ETA: 0d:12h:48m:18s [TRAIN] loss: 0.1552, iou: 0.7367, f1: 0.8448 [EVAL] loss: 0.1679, iou: 0.7168, f1: 0.8321
@20230727_2132 @20230727_2132 [EP 107/500] lr: 0.0009699644288048148, took: 117.37s (avg: 117.37s), ETA: 0d:12h:46m:21s [TRAIN] loss: 0.1701, iou: 0.7156, f1: 0.8299 [EVAL] loss: 0.1885, iou: 0.6883, f1: 0.8115
@20230727_2134 @20230727_2134 [EP 108/500] lr: 0.0009688934660516679, took: 117.42s (avg: 117.42s), ETA: 0d:12h:44m:24s [TRAIN] loss: 0.2095, iou: 0.6627, f1: 0.7905 [EVAL] loss: 0.2158, iou: 0.6496, f1: 0.7842
@20230727_2136 @20230727_2136 [EP 109/500] lr: 0.000967804400715977, took: 117.51s (avg: 117.51s), ETA: 0d:12h:42m:27s [TRAIN] loss: 0.1878, iou: 0.6903, f1: 0.8122 [EVAL] loss: 0.1708, iou: 0.7127, f1: 0.8292
@20230727_2138 @20230727_2138 [EP 110/500] lr: 0.0009666972327977419, took: 117.50s (avg: 117.50s), ETA: 0d:12h:40m:30s [TRAIN] loss: 0.1619, iou: 0.7269, f1: 0.8381 [EVAL] loss: 0.1639, iou: 0.7228, f1: 0.8361
@20230727_2140 @20230727_2140 [EP 111/500] lr: 0.0009655720205046237, took: 117.13s (avg: 117.13s), ETA: 0d:12h:38m:33s [TRAIN] loss: 0.1585, iou: 0.7319, f1: 0.8415 [EVAL] loss: 0.1638, iou: 0.7232, f1: 0.8362
@20230727_2142 @20230727_2142 [EP 112/500] lr: 0.0009644287638366222, took: 117.21s (avg: 117.21s), ETA: 0d:12h:36m:36s [TRAIN] loss: 0.1552, iou: 0.7368, f1: 0.8448 [EVAL] loss: 0.1599, iou: 0.7287, f1: 0.8401
@20230727_2144 @20230727_2144 [EP 113/500] lr: 0.0009632675792090595, took: 117.48s (avg: 117.48s), ETA: 0d:12h:34m:39s [TRAIN] loss: 0.1551, iou: 0.7369, f1: 0.8449 [EVAL] loss: 0.1593, iou: 0.7296, f1: 0.8407
@20230727_2146 @20230727_2146 [EP 114/500] lr: 0.0009620884084142745, took: 117.34s (avg: 117.34s), ETA: 0d:12h:32m:42s [TRAIN] loss: 0.1636, iou: 0.7245, f1: 0.8364 [EVAL] loss: 0.1639, iou: 0.7228, f1: 0.8361
@20230727_2148 @20230727_2148 [EP 115/500] lr: 0.000960891367867589, took: 117.49s (avg: 117.49s), ETA: 0d:12h:30m:45s [TRAIN] loss: 0.1531, iou: 0.7399, f1: 0.8469 [EVAL] loss: 0.1591, iou: 0.7299, f1: 0.8409
@20230727_2150 @20230727_2150 [EP 116/500] lr: 0.000959676515776664, took: 117.34s (avg: 117.34s), ETA: 0d:12h:28m:48s [TRAIN] loss: 0.1522, iou: 0.7416, f1: 0.8478 [EVAL] loss: 0.1593, iou: 0.7295, f1: 0.8407
@20230727_2152 @20230727_2152 [EP 117/500] lr: 0.0009584438521414995, took: 117.43s (avg: 117.43s), ETA: 0d:12h:26m:51s [TRAIN] loss: 0.1539, iou: 0.7386, f1: 0.8461 [EVAL] loss: 0.1648, iou: 0.7215, f1: 0.8352
@20230727_2154 @20230727_2154 [EP 118/500] lr: 0.0009571934351697564, took: 117.31s (avg: 117.31s), ETA: 0d:12h:24m:54s [TRAIN] loss: 0.1627, iou: 0.7258, f1: 0.8373 [EVAL] loss: 0.1749, iou: 0.7067, f1: 0.8251
@20230727_2156 @20230727_2156 [EP 119/500] lr: 0.0009559253812767565, took: 117.58s (avg: 117.58s), ETA: 0d:12h:22m:57s [TRAIN] loss: 0.1601, iou: 0.7296, f1: 0.8399 [EVAL] loss: 0.1650, iou: 0.7211, f1: 0.8350
@20230727_2158 @20230727_2158 [EP 120/500] lr: 0.0009546396322548389, took: 117.44s (avg: 117.44s), ETA: 0d:12h:21m:0s [TRAIN] loss: 0.1557, iou: 0.7362, f1: 0.8443 [EVAL] loss: 0.1608, iou: 0.7274, f1: 0.8392
@20230727_2200 @20230727_2200 [EP 121/500] lr: 0.0009533363045193255, took: 117.61s (avg: 117.61s), ETA: 0d:12h:19m:3s [TRAIN] loss: 0.1534, iou: 0.7393, f1: 0.8466 [EVAL] loss: 0.1629, iou: 0.7243, f1: 0.8371
@20230727_2202 @20230727_2202 [EP 122/500] lr: 0.0009520153980702162, took: 117.29s (avg: 117.29s), ETA: 0d:12h:17m:6s [TRAIN] loss: 0.1507, iou: 0.7434, f1: 0.8493 [EVAL] loss: 0.1590, iou: 0.7301, f1: 0.8410
@20230727_2204 @20230727_2204 [EP 123/500] lr: 0.0009506770293228328, took: 117.34s (avg: 117.34s), ETA: 0d:12h:15m:9s [TRAIN] loss: 0.1550, iou: 0.7372, f1: 0.8450 [EVAL] loss: 0.1612, iou: 0.7268, f1: 0.8388
@20230727_2206 @20230727_2206 [EP 124/500] lr: 0.0009493212564848363, took: 117.86s (avg: 117.86s), ETA: 0d:12h:13m:12s [TRAIN] loss: 0.1673, iou: 0.7199, f1: 0.8327 [EVAL] loss: 0.1699, iou: 0.7141, f1: 0.8301
@20230727_2208 @20230727_2208 [EP 125/500] lr: 0.0009479480213485658, took: 117.24s (avg: 117.24s), ETA: 0d:12h:11m:15s [TRAIN] loss: 0.1579, iou: 0.7333, f1: 0.8421 [EVAL] loss: 0.1626, iou: 0.7245, f1: 0.8374
@20230727_2210 @20230727_2210 [EP 126/500] lr: 0.000946557498537004, took: 117.41s (avg: 117.41s), ETA: 0d:12h:9m:18s [TRAIN] loss: 0.1519, iou: 0.7416, f1: 0.8481 [EVAL] loss: 0.1591, iou: 0.7300, f1: 0.8409
@20230727_2212 @20230727_2212 [EP 127/500] lr: 0.0009451496880501509, took: 117.21s (avg: 117.21s), ETA: 0d:12h:7m:21s [TRAIN] loss: 0.1562, iou: 0.7353, f1: 0.8438 [EVAL] loss: 0.1603, iou: 0.7280, f1: 0.8397
@20230727_2214 @20230727_2214 [EP 128/500] lr: 0.0009437246480956674, took: 117.35s (avg: 117.35s), ETA: 0d:12h:5m:24s [TRAIN] loss: 0.1536, iou: 0.7391, f1: 0.8464 [EVAL] loss: 0.1601, iou: 0.7284, f1: 0.8399
@20230727_2216 @20230727_2216 [EP 129/500] lr: 0.0009422824368812144, took: 117.27s (avg: 117.27s), ETA: 0d:12h:3m:27s [TRAIN] loss: 0.1564, iou: 0.7349, f1: 0.8436 [EVAL] loss: 0.1583, iou: 0.7310, f1: 0.8417
@20230727_2218 @20230727_2218 [EP 130/500] lr: 0.0009408231126144528, took: 117.36s (avg: 117.36s), ETA: 0d:12h:1m:30s [TRAIN] loss: 0.1490, iou: 0.7461, f1: 0.8510 [EVAL] loss: 0.1564, iou: 0.7341, f1: 0.8436
@20230727_2220 @20230727_2220 [EP 131/500] lr: 0.0009393466752953827, took: 117.30s (avg: 117.30s), ETA: 0d:11h:59m:33s [TRAIN] loss: 0.1469, iou: 0.7493, f1: 0.8531 [EVAL] loss: 0.1563, iou: 0.7340, f1: 0.8437
@20230727_2222 @20230727_2222 [EP 132/500] lr: 0.0009378532995469868, took: 117.31s (avg: 117.31s), ETA: 0d:11h:57m:36s [TRAIN] loss: 0.1476, iou: 0.7485, f1: 0.8524 [EVAL] loss: 0.1650, iou: 0.7213, f1: 0.8350
@20230727_2224 @20230727_2223 [EP 133/500] lr: 0.0009363429853692651, took: 117.17s (avg: 117.17s), ETA: 0d:11h:55m:39s [TRAIN] loss: 0.1502, iou: 0.7443, f1: 0.8498 [EVAL] loss: 0.1608, iou: 0.7276, f1: 0.8392
@20230727_2225 @20230727_2225 [EP 134/500] lr: 0.0009348157327622175, took: 117.40s (avg: 117.40s), ETA: 0d:11h:53m:42s [TRAIN] loss: 0.1483, iou: 0.7472, f1: 0.8517 [EVAL] loss: 0.1582, iou: 0.7312, f1: 0.8418
@20230727_2227 @20230727_2227 [EP 135/500] lr: 0.000933271658141166, took: 117.32s (avg: 117.32s), ETA: 0d:11h:51m:45s [TRAIN] loss: 0.1477, iou: 0.7481, f1: 0.8523 [EVAL] loss: 0.1573, iou: 0.7327, f1: 0.8427
@20230727_2229 @20230727_2229 [EP 136/500] lr: 0.0009317108779214323, took: 117.44s (avg: 117.44s), ETA: 0d:11h:49m:48s [TRAIN] loss: 0.1493, iou: 0.7459, f1: 0.8507 [EVAL] loss: 0.1572, iou: 0.7329, f1: 0.8428
@20230727_2231 @20230727_2231 [EP 137/500] lr: 0.0009301333338953555, took: 117.58s (avg: 117.58s), ETA: 0d:11h:47m:51s [TRAIN] loss: 0.1507, iou: 0.7437, f1: 0.8493 [EVAL] loss: 0.1587, iou: 0.7308, f1: 0.8413
@20230727_2233 @20230727_2233 [EP 138/500] lr: 0.0009285391424782574, took: 117.22s (avg: 117.22s), ETA: 0d:11h:45m:54s [TRAIN] loss: 0.1471, iou: 0.7490, f1: 0.8529 [EVAL] loss: 0.1574, iou: 0.7325, f1: 0.8426
@20230727_2235 @20230727_2235 [EP 139/500] lr: 0.000926928361877799, took: 117.52s (avg: 117.52s), ETA: 0d:11h:43m:57s [TRAIN] loss: 0.1464, iou: 0.7501, f1: 0.8536 [EVAL] loss: 0.1588, iou: 0.7303, f1: 0.8412
@20230727_2237 @20230727_2237 [EP 140/500] lr: 0.0009253011085093021, took: 117.51s (avg: 117.51s), ETA: 0d:11h:42m:0s [TRAIN] loss: 0.1531, iou: 0.7402, f1: 0.8469 [EVAL] loss: 0.1577, iou: 0.7322, f1: 0.8423
@20230727_2239 @20230727_2239 [EP 141/500] lr: 0.0009236573241651058, took: 117.55s (avg: 117.55s), ETA: 0d:11h:40m:3s [TRAIN] loss: 0.1522, iou: 0.7413, f1: 0.8478 [EVAL] loss: 0.1609, iou: 0.7272, f1: 0.8391
@20230727_2241 @20230727_2241 [EP 142/500] lr: 0.0009219972416758537, took: 117.25s (avg: 117.25s), ETA: 0d:11h:38m:6s [TRAIN] loss: 0.1469, iou: 0.7493, f1: 0.8531 [EVAL] loss: 0.1567, iou: 0.7335, f1: 0.8433
@20230727_2243 @20230727_2243 [EP 143/500] lr: 0.000920320744626224, took: 117.47s (avg: 117.47s), ETA: 0d:11h:36m:9s [TRAIN] loss: 0.1461, iou: 0.7509, f1: 0.8539 [EVAL] loss: 0.1606, iou: 0.7279, f1: 0.8394
@20230727_2245 @20230727_2245 [EP 144/500] lr: 0.0009186280076391995, took: 117.46s (avg: 117.46s), ETA: 0d:11h:34m:12s [TRAIN] loss: 0.1433, iou: 0.7548, f1: 0.8567 [EVAL] loss: 0.1553, iou: 0.7356, f1: 0.8447
@20230727_2247 @20230727_2247 [EP 145/500] lr: 0.000916919088922441, took: 117.28s (avg: 117.28s), ETA: 0d:11h:32m:15s [TRAIN] loss: 0.1435, iou: 0.7548, f1: 0.8565 [EVAL] loss: 0.1560, iou: 0.7346, f1: 0.8440
@20230727_2249 @20230727_2249 [EP 146/500] lr: 0.0009151939884759486, took: 117.31s (avg: 117.31s), ETA: 0d:11h:30m:18s [TRAIN] loss: 0.1457, iou: 0.7513, f1: 0.8543 [EVAL] loss: 0.1593, iou: 0.7298, f1: 0.8407
@20230727_2251 @20230727_2251 [EP 147/500] lr: 0.000913452822715044, took: 117.53s (avg: 117.53s), ETA: 0d:11h:28m:21s [TRAIN] loss: 0.1417, iou: 0.7572, f1: 0.8583 [EVAL] loss: 0.1549, iou: 0.7364, f1: 0.8451
@20230727_2253 @20230727_2253 [EP 148/500] lr: 0.0009116957080550492, took: 117.56s (avg: 117.56s), ETA: 0d:11h:26m:24s [TRAIN] loss: 0.1426, iou: 0.7560, f1: 0.8574 [EVAL] loss: 0.1583, iou: 0.7312, f1: 0.8417
@20230727_2255 @20230727_2255 [EP 149/500] lr: 0.000909922644495964, took: 117.27s (avg: 117.27s), ETA: 0d:11h:24m:27s [TRAIN] loss: 0.1416, iou: 0.7575, f1: 0.8584 [EVAL] loss: 0.1584, iou: 0.7311, f1: 0.8416
@20230727_2257 @20230727_2257 [EP 150/500] lr: 0.0009081336902454495, took: 117.49s (avg: 117.49s), ETA: 0d:11h:22m:30s [TRAIN] loss: 0.1459, iou: 0.7509, f1: 0.8541 [EVAL] loss: 0.1581, iou: 0.7315, f1: 0.8419
@20230727_2259 @20230727_2259 [EP 151/500] lr: 0.0009063289617188275, took: 117.58s (avg: 117.58s), ETA: 0d:11h:20m:33s [TRAIN] loss: 0.1458, iou: 0.7511, f1: 0.8542 [EVAL] loss: 0.1576, iou: 0.7323, f1: 0.8424
@20230727_2301 @20230727_2301 [EP 152/500] lr: 0.0009045085171237588, took: 118.10s (avg: 118.10s), ETA: 0d:11h:24m:24s [TRAIN] loss: 0.1730, iou: 0.7118, f1: 0.8270 [EVAL] loss: 0.1609, iou: 0.7270, f1: 0.8391
@20230727_2303 @20230727_2303 [EP 153/500] lr: 0.0009026723564602435, took: 117.74s (avg: 117.74s), ETA: 0d:11h:16m:39s [TRAIN] loss: 0.1504, iou: 0.7440, f1: 0.8496 [EVAL] loss: 0.1573, iou: 0.7327, f1: 0.8427
@20230727_2305 @20230727_2305 [EP 154/500] lr: 0.0009008207125589252, took: 117.92s (avg: 117.92s), ETA: 0d:11h:14m:42s [TRAIN] loss: 0.1458, iou: 0.7511, f1: 0.8542 [EVAL] loss: 0.1544, iou: 0.7370, f1: 0.8456
@20230727_2307 @20230727_2307 [EP 155/500] lr: 0.000898953469004482, took: 117.82s (avg: 117.82s), ETA: 0d:11h:12m:45s [TRAIN] loss: 0.1402, iou: 0.7596, f1: 0.8598 [EVAL] loss: 0.1522, iou: 0.7404, f1: 0.8478
@20230727_2309 @20230727_2309 [EP 156/500] lr: 0.0008970708004198968, took: 117.76s (avg: 117.76s), ETA: 0d:11h:10m:48s [TRAIN] loss: 0.1407, iou: 0.7589, f1: 0.8593 [EVAL] loss: 0.1549, iou: 0.7363, f1: 0.8451
@20230727_2311 @20230727_2311 [EP 157/500] lr: 0.0008951728232204914, took: 117.65s (avg: 117.65s), ETA: 0d:11h:8m:51s [TRAIN] loss: 0.1409, iou: 0.7587, f1: 0.8591 [EVAL] loss: 0.1521, iou: 0.7406, f1: 0.8479
@20230727_2313 @20230727_2313 [EP 158/500] lr: 0.0008932594791986048, took: 118.01s (avg: 118.01s), ETA: 0d:11h:12m:36s [TRAIN] loss: 0.1404, iou: 0.7594, f1: 0.8596 [EVAL] loss: 0.1526, iou: 0.7399, f1: 0.8474
@20230727_2315 @20230727_2315 [EP 159/500] lr: 0.0008913309429772198, took: 117.43s (avg: 117.43s), ETA: 0d:11h:4m:57s [TRAIN] loss: 0.1392, iou: 0.7612, f1: 0.8608 [EVAL] loss: 0.1527, iou: 0.7396, f1: 0.8473
@20230727_2317 @20230727_2317 [EP 160/500] lr: 0.0008893872727639973, took: 117.59s (avg: 117.59s), ETA: 0d:11h:3m:0s [TRAIN] loss: 0.1391, iou: 0.7614, f1: 0.8609 [EVAL] loss: 0.1515, iou: 0.7415, f1: 0.8485
@20230727_2319 @20230727_2319 [EP 161/500] lr: 0.0008874285267665982, took: 117.72s (avg: 117.72s), ETA: 0d:11h:1m:3s [TRAIN] loss: 0.1392, iou: 0.7617, f1: 0.8608 [EVAL] loss: 0.1528, iou: 0.7394, f1: 0.8472
@20230727_2321 @20230727_2321 [EP 162/500] lr: 0.0008854548214003444, took: 117.45s (avg: 117.45s), ETA: 0d:10h:59m:6s [TRAIN] loss: 0.1390, iou: 0.7616, f1: 0.8610 [EVAL] loss: 0.1538, iou: 0.7380, f1: 0.8462
@20230727_2323 @20230727_2323 [EP 163/500] lr: 0.0008834661566652358, took: 117.56s (avg: 117.56s), ETA: 0d:10h:57m:9s [TRAIN] loss: 0.1386, iou: 0.7622, f1: 0.8614 [EVAL] loss: 0.1571, iou: 0.7330, f1: 0.8429
@20230727_2325 @20230727_2325 [EP 164/500] lr: 0.0008814626489765942, took: 117.79s (avg: 117.79s), ETA: 0d:10h:55m:12s [TRAIN] loss: 0.1400, iou: 0.7599, f1: 0.8600 [EVAL] loss: 0.1542, iou: 0.7373, f1: 0.8458
@20230727_2327 @20230727_2327 [EP 165/500] lr: 0.0008794444147497416, took: 117.16s (avg: 117.16s), ETA: 0d:10h:53m:15s [TRAIN] loss: 0.1413, iou: 0.7579, f1: 0.8587 [EVAL] loss: 0.1516, iou: 0.7411, f1: 0.8484
@20230727_2329 @20230727_2329 [EP 166/500] lr: 0.0008774114539846778, took: 117.59s (avg: 117.59s), ETA: 0d:10h:51m:18s [TRAIN] loss: 0.1432, iou: 0.7552, f1: 0.8568 [EVAL] loss: 0.1523, iou: 0.7401, f1: 0.8477
@20230727_2331 @20230727_2331 [EP 167/500] lr: 0.0008753639413043857, took: 117.58s (avg: 117.58s), ETA: 0d:10h:49m:21s [TRAIN] loss: 0.1400, iou: 0.7600, f1: 0.8600 [EVAL] loss: 0.1515, iou: 0.7416, f1: 0.8485
@20230727_2333 @20230727_2333 [EP 168/500] lr: 0.0008733018185012043, took: 117.72s (avg: 117.72s), ETA: 0d:10h:47m:24s [TRAIN] loss: 0.1397, iou: 0.7604, f1: 0.8603 [EVAL] loss: 0.1561, iou: 0.7347, f1: 0.8439
@20230727_2335 @20230727_2335 [EP 169/500] lr: 0.0008712253184057772, took: 117.40s (avg: 117.40s), ETA: 0d:10h:45m:27s [TRAIN] loss: 0.1389, iou: 0.7618, f1: 0.8611 [EVAL] loss: 0.1500, iou: 0.7437, f1: 0.8500
@20230727_2337 @20230727_2337 [EP 170/500] lr: 0.0008691344410181046, took: 117.66s (avg: 117.66s), ETA: 0d:10h:43m:30s [TRAIN] loss: 0.1369, iou: 0.7648, f1: 0.8631 [EVAL] loss: 0.1496, iou: 0.7442, f1: 0.8504
@20230727_2339 @20230727_2339 [EP 171/500] lr: 0.0008670292445458472, took: 117.60s (avg: 117.60s), ETA: 0d:10h:41m:33s [TRAIN] loss: 0.1374, iou: 0.7641, f1: 0.8626 [EVAL] loss: 0.1500, iou: 0.7437, f1: 0.8500
@20230727_2341 @20230727_2341 [EP 172/500] lr: 0.0008649099036119878, took: 117.45s (avg: 117.45s), ETA: 0d:10h:39m:36s [TRAIN] loss: 0.1351, iou: 0.7677, f1: 0.8649 [EVAL] loss: 0.1510, iou: 0.7422, f1: 0.8490
@20230727_2343 @20230727_2343 [EP 173/500] lr: 0.0008627763600088656, took: 117.61s (avg: 117.61s), ETA: 0d:10h:37m:39s [TRAIN] loss: 0.1441, iou: 0.7538, f1: 0.8559 [EVAL] loss: 0.1537, iou: 0.7379, f1: 0.8463
@20230727_2345 @20230727_2345 [EP 174/500] lr: 0.0008606288465671241, took: 117.35s (avg: 117.35s), ETA: 0d:10h:35m:42s [TRAIN] loss: 0.1413, iou: 0.7583, f1: 0.8587 [EVAL] loss: 0.1511, iou: 0.7419, f1: 0.8489
@20230727_2347 @20230727_2347 [EP 175/500] lr: 0.0008584673632867634, took: 117.76s (avg: 117.76s), ETA: 0d:10h:33m:45s [TRAIN] loss: 0.1387, iou: 0.7622, f1: 0.8613 [EVAL] loss: 0.1491, iou: 0.7450, f1: 0.8509
@20230727_2349 @20230727_2349 [EP 176/500] lr: 0.0008562919683754444, took: 117.35s (avg: 117.35s), ETA: 0d:10h:31m:48s [TRAIN] loss: 0.1361, iou: 0.7667, f1: 0.8639 [EVAL] loss: 0.1512, iou: 0.7421, f1: 0.8488
@20230727_2351 @20230727_2351 [EP 177/500] lr: 0.0008541028364561498, took: 117.32s (avg: 117.32s), ETA: 0d:10h:29m:51s [TRAIN] loss: 0.1348, iou: 0.7682, f1: 0.8652 [EVAL] loss: 0.1486, iou: 0.7459, f1: 0.8514
@20230727_2353 @20230727_2353 [EP 178/500] lr: 0.0008518999675288796, took: 117.41s (avg: 117.41s), ETA: 0d:10h:27m:54s [TRAIN] loss: 0.1584, iou: 0.7339, f1: 0.8416 [EVAL] loss: 0.1627, iou: 0.7248, f1: 0.8373
@20230727_2355 @20230727_2355 [EP 179/500] lr: 0.0008496834780089557, took: 117.34s (avg: 117.34s), ETA: 0d:10h:25m:57s [TRAIN] loss: 0.1434, iou: 0.7550, f1: 0.8566 [EVAL] loss: 0.1518, iou: 0.7409, f1: 0.8482
@20230727_2356 @20230727_2356 [EP 180/500] lr: 0.0008474534843116999, took: 117.31s (avg: 117.31s), ETA: 0d:10h:24m:0s [TRAIN] loss: 0.1383, iou: 0.7628, f1: 0.8617 [EVAL] loss: 0.1530, iou: 0.7393, f1: 0.8470
@20230727_2358 @20230727_2358 [EP 181/500] lr: 0.0008452099864371121, took: 117.20s (avg: 117.20s), ETA: 0d:10h:22m:3s [TRAIN] loss: 0.1360, iou: 0.7663, f1: 0.8640 [EVAL] loss: 0.1498, iou: 0.7440, f1: 0.8502
@20230728_0000 @20230728_0000 [EP 182/500] lr: 0.000842953217215836, took: 117.69s (avg: 117.69s), ETA: 0d:10h:20m:6s [TRAIN] loss: 0.1335, iou: 0.7703, f1: 0.8665 [EVAL] loss: 0.1479, iou: 0.7471, f1: 0.8521
@20230728_0002 @20230728_0002 [EP 183/500] lr: 0.0008406831184402108, took: 117.59s (avg: 117.59s), ETA: 0d:10h:18m:9s [TRAIN] loss: 0.1313, iou: 0.7736, f1: 0.8687 [EVAL] loss: 0.1493, iou: 0.7448, f1: 0.8507
@20230728_0004 @20230728_0004 [EP 184/500] lr: 0.0008383998065255582, took: 117.32s (avg: 117.32s), ETA: 0d:10h:16m:12s [TRAIN] loss: 0.1330, iou: 0.7710, f1: 0.8670 [EVAL] loss: 0.1475, iou: 0.7476, f1: 0.8525
@20230728_0006 @20230728_0006 [EP 185/500] lr: 0.000836103456094861, took: 117.60s (avg: 117.60s), ETA: 0d:10h:14m:15s [TRAIN] loss: 0.1328, iou: 0.7715, f1: 0.8672 [EVAL] loss: 0.1474, iou: 0.7477, f1: 0.8526
