

** [alpha] Launch Training on 20230624_1550
{
  "HOST": "alpha",
  "SAVE": true,
  "github_log": true,
  "architecture": "DLV3+",
  "baseModel": "EffNet",
  "modelSize": [
    512,
    512
  ],
  "initialWeight": [
    null,
    null
  ],
  "num_epochs": 500,
  "resume": false,
  "prevEPOCH": 99,
  "resumeWeight": "./model_weights/EffNet/20230613_1524_DLV3PP_EffNet_BEST_AUG/variables/variables",
  "augmentation": true,
  "temperature_shift": 5,
  "Flag": true,
  "p": 0.2,
  "acc_thresh": 0.5,
  "batch_size": 10,
  "lr_scheduling": "cos",
  "lr": 0.01,
  "decay_steps": 1.0,
  "train_annotation": "./Annotations/train_base_db_20230523.txt",
  "eval_annotation": "./Annotations/eval_base_db_20230523.txt",
  "exp_comment": "* Augmentation Reinforced\n  - Image Blur Feature Added \n* New Exp on Cos Lr\n  - Due to frequent network error, there was unexpected termination over the last two exp. \n  - This makes hard to observe the behavior of cos annealing lr scheduling.\n  - So, this time, we decided to start it over gain, \n  -  Also, we change the n_cycles from num_epochs/100 to 2.5 (hard coded value).\n  - n_cycles changed from 2.5 to 2\n",
  "isCompleted": false,
  "config": "Config/TRAIN_DLV3_EffNet.yaml"
}
@20230624_1557 [EP 1/500] lr: 0.009999999776482582, took: 0h:7m:48s, ETA: 2d:16h:52m:12s [TRAIN] loss: 0.2977, accu-50: 31.11%, iou: 55.76%, f1: 70.23% 260.40ms [EVAL] [414/414 step] loss: 1.0000, accu-50: 0.00%, iou: 0.00%, f1: 0.00%, 59.59ms
@20230625_0106 [EP 77/500] lr: 0.00783634465187788, took: 0h:7m:12s, ETA: 2d:2h:45m:36s [TRAIN] loss: 0.0796, accu-50: 92.03%, iou: 85.32%, f1: 92.04% 237.07ms [EVAL] [414/414 step] loss: 0.4026, accu-50: 88.52%, iou: 43.43%, f1: 59.74%, 56.76ms
@20230625_0113 [EP 78/500] lr: 0.007784378249198198, took: 0h:7m:12s, ETA: 2d:2h:38m:24s [TRAIN] loss: 0.0794, accu-50: 92.21%, iou: 85.35%, f1: 92.06% 237.87ms [EVAL] [414/414 step] loss: 0.1750, accu-50: 83.93%, iou: 70.49%, f1: 82.50%, 56.82ms
@20230625_0121 [EP 79/500] lr: 0.007731971796602011, took: 0h:7m:12s, ETA: 2d:2h:31m:12s [TRAIN] loss: 0.0789, accu-50: 92.12%, iou: 85.44%, f1: 92.11% 237.14ms [EVAL] [414/414 step] loss: 0.1378, accu-50: 86.26%, iou: 75.97%, f1: 86.22%, 56.86ms
@20230625_0128 [EP 80/500] lr: 0.007679134141653776, took: 0h:7m:12s, ETA: 2d:2h:24m:0s [TRAIN] loss: 0.0787, accu-50: 92.13%, iou: 85.48%, f1: 92.13% 237.20ms [EVAL] [414/414 step] loss: 0.1797, accu-50: 83.80%, iou: 69.80%, f1: 82.03%, 56.79ms
@20230625_0135 [EP 81/500] lr: 0.007625873200595379, took: 0h:7m:12s, ETA: 2d:2h:16m:48s [TRAIN] loss: 0.0786, accu-50: 92.14%, iou: 85.48%, f1: 92.14% 237.01ms [EVAL] [414/414 step] loss: 0.2942, accu-50: 89.83%, iou: 55.21%, f1: 70.58%, 56.71ms
@20230625_0142 [EP 82/500] lr: 0.007572197820991278, took: 0h:7m:12s, ETA: 2d:2h:9m:36s [TRAIN] loss: 0.0783, accu-50: 92.07%, iou: 85.52%, f1: 92.17% 237.21ms [EVAL] [414/414 step] loss: 0.2432, accu-50: 87.75%, iou: 61.44%, f1: 75.68%, 56.51ms
@20230625_0149 [EP 83/500] lr: 0.007518115919083357, took: 0h:7m:12s, ETA: 2d:2h:2m:24s [TRAIN] loss: 0.0777, accu-50: 92.34%, iou: 85.63%, f1: 92.23% 237.32ms [EVAL] [414/414 step] loss: 0.6021, accu-50: 48.62%, iou: 25.59%, f1: 39.79%, 56.83ms
@20230625_0156 [EP 84/500] lr: 0.0074636368080973625, took: 0h:7m:12s, ETA: 2d:1h:55m:12s [TRAIN] loss: 0.0780, accu-50: 92.15%, iou: 85.59%, f1: 92.20% 236.91ms [EVAL] [414/414 step] loss: 0.1324, accu-50: 82.44%, iou: 76.72%, f1: 86.76%, 56.60ms
@20230625_0204 [EP 85/500] lr: 0.007408768404275179, took: 0h:7m:12s, ETA: 2d:1h:48m:0s [TRAIN] loss: 0.0774, accu-50: 92.26%, iou: 85.68%, f1: 92.26% 237.45ms [EVAL] [414/414 step] loss: 0.1642, accu-50: 84.69%, iou: 72.00%, f1: 83.58%, 56.67ms
@20230625_0211 [EP 86/500] lr: 0.007353519555181265, took: 0h:7m:12s, ETA: 2d:1h:40m:48s [TRAIN] loss: 0.0773, accu-50: 92.32%, iou: 85.70%, f1: 92.27% 237.07ms [EVAL] [414/414 step] loss: 0.4140, accu-50: 87.25%, iou: 42.17%, f1: 58.60%, 56.78ms
@20230625_0218 [EP 87/500] lr: 0.007297899108380079, took: 0h:7m:12s, ETA: 2d:1h:33m:36s [TRAIN] loss: 0.0770, accu-50: 92.35%, iou: 85.75%, f1: 92.30% 237.32ms [EVAL] [414/414 step] loss: 0.1201, accu-50: 84.49%, iou: 78.67%, f1: 87.99%, 56.64ms
@20230625_0225 [EP 88/500] lr: 0.007241915911436081, took: 0h:7m:12s, ETA: 2d:1h:26m:24s [TRAIN] loss: 0.0771, accu-50: 92.21%, iou: 85.74%, f1: 92.29% 237.12ms [EVAL] [414/414 step] loss: 0.3410, accu-50: 87.13%, iou: 49.96%, f1: 65.90%, 56.82ms
@20230625_0232 [EP 89/500] lr: 0.007185578811913729, took: 0h:7m:12s, ETA: 2d:1h:19m:12s [TRAIN] loss: 0.0765, accu-50: 92.45%, iou: 85.84%, f1: 92.35% 237.15ms [EVAL] [414/414 step] loss: 0.2547, accu-50: 91.86%, iou: 60.02%, f1: 74.53%, 56.70ms
@20230625_0239 [EP 90/500] lr: 0.0071288966573774815, took: 0h:7m:12s, ETA: 2d:1h:12m:0s [TRAIN] loss: 0.0766, accu-50: 92.49%, iou: 85.82%, f1: 92.34% 237.17ms [EVAL] [414/414 step] loss: 0.3404, accu-50: 89.69%, iou: 49.98%, f1: 65.96%, 56.79ms
@20230625_0247 [EP 91/500] lr: 0.007071877829730511, took: 0h:7m:12s, ETA: 2d:1h:4m:48s [TRAIN] loss: 0.0763, accu-50: 92.42%, iou: 85.87%, f1: 92.37% 236.99ms [EVAL] [414/414 step] loss: 0.1187, accu-50: 85.92%, iou: 78.90%, f1: 88.13%, 56.79ms
@20230625_0254 [EP 92/500] lr: 0.00701453210785985, took: 0h:7m:12s, ETA: 2d:0h:57m:36s [TRAIN] loss: 0.0764, accu-50: 92.44%, iou: 85.85%, f1: 92.36% 236.12ms [EVAL] [414/414 step] loss: 0.1885, accu-50: 86.76%, iou: 68.62%, f1: 81.15%, 56.47ms
@20230625_0301 [EP 93/500] lr: 0.006956868339329958, took: 0h:7m:12s, ETA: 2d:0h:50m:24s [TRAIN] loss: 0.0763, accu-50: 92.43%, iou: 85.88%, f1: 92.37% 236.68ms [EVAL] [414/414 step] loss: 0.1686, accu-50: 88.50%, iou: 71.42%, f1: 83.14%, 56.66ms
@20230625_0308 [EP 94/500] lr: 0.006898895371705294, took: 0h:7m:12s, ETA: 2d:0h:43m:12s [TRAIN] loss: 0.0756, accu-50: 92.57%, iou: 86.00%, f1: 92.44% 236.90ms [EVAL] [414/414 step] loss: 0.2305, accu-50: 86.26%, iou: 62.99%, f1: 76.95%, 56.63ms
@20230625_0316 [EP 95/500] lr: 0.0068406229838728905, took: 0h:7m:12s, ETA: 2d:0h:36m:0s [TRAIN] loss: 0.0761, accu-50: 92.33%, iou: 85.91%, f1: 92.39% 236.85ms [EVAL] [414/414 step] loss: 0.2522, accu-50: 78.13%, iou: 60.18%, f1: 74.78%, 56.87ms
@20230625_0323 [EP 96/500] lr: 0.00678205955773592, took: 0h:7m:12s, ETA: 2d:0h:28m:48s [TRAIN] loss: 0.0749, accu-50: 92.57%, iou: 86.12%, f1: 92.51% 236.35ms [EVAL] [414/414 step] loss: 0.1337, accu-50: 88.04%, iou: 76.58%, f1: 86.63%, 56.89ms
@20230625_0330 [EP 97/500] lr: 0.006723214406520128, took: 0h:7m:12s, ETA: 2d:0h:21m:36s [TRAIN] loss: 0.0753, accu-50: 92.47%, iou: 86.05%, f1: 92.47% 236.29ms [EVAL] [414/414 step] loss: 0.3472, accu-50: 73.45%, iou: 49.08%, f1: 65.28%, 56.75ms
@20230625_0337 [EP 98/500] lr: 0.006664097774773836, took: 0h:7m:12s, ETA: 2d:0h:14m:24s [TRAIN] loss: 0.0752, accu-50: 92.46%, iou: 86.07%, f1: 92.48% 236.69ms [EVAL] [414/414 step] loss: 0.4959, accu-50: 88.26%, iou: 34.76%, f1: 50.41%, 56.65ms
@20230625_0345 [EP 99/500] lr: 0.006604718044400215, took: 0h:7m:12s, ETA: 2d:0h:7m:12s [TRAIN] loss: 0.0753, accu-50: 92.57%, iou: 86.05%, f1: 92.47% 236.52ms [EVAL] [414/414 step] loss: 0.1039, accu-50: 88.04%, iou: 81.26%, f1: 89.61%, 56.78ms
@20230625_0352 [EP 100/500] lr: 0.006545084994286299, took: 0h:7m:12s, ETA: 2d:0h:0m:0s [TRAIN] loss: 0.0747, accu-50: 92.43%, iou: 86.15%, f1: 92.53% 236.68ms [EVAL] [414/414 step] loss: 0.2754, accu-50: 85.37%, iou: 57.39%, f1: 72.46%, 56.80ms
@20230625_0359 [EP 101/500] lr: 0.006485207937657833, took: 0h:7m:12s, ETA: 1d:23h:52m:48s [TRAIN] loss: 0.0746, accu-50: 92.53%, iou: 86.16%, f1: 92.54% 236.88ms [EVAL] [414/414 step] loss: 0.3502, accu-50: 87.49%, iou: 48.84%, f1: 64.98%, 56.71ms
@20230625_0406 [EP 102/500] lr: 0.006425096187740564, took: 0h:7m:12s, ETA: 1d:23h:45m:36s [TRAIN] loss: 0.0743, accu-50: 92.58%, iou: 86.22%, f1: 92.57% 237.01ms [EVAL] [414/414 step] loss: 0.2350, accu-50: 86.66%, iou: 62.35%, f1: 76.50%, 56.71ms
@20230625_0413 [EP 103/500] lr: 0.006364759523421526, took: 0h:7m:12s, ETA: 1d:23h:38m:24s [TRAIN] loss: 0.0743, accu-50: 92.59%, iou: 86.23%, f1: 92.57% 236.47ms [EVAL] [414/414 step] loss: 0.1111, accu-50: 87.44%, iou: 80.20%, f1: 88.89%, 56.81ms
@20230625_0420 [EP 104/500] lr: 0.006304207723587751, took: 0h:7m:12s, ETA: 1d:23h:31m:12s [TRAIN] loss: 0.0740, accu-50: 92.62%, iou: 86.28%, f1: 92.60% 235.82ms [EVAL] [414/414 step] loss: 0.2359, accu-50: 90.98%, iou: 62.32%, f1: 76.41%, 56.76ms
@20230625_0428 [EP 105/500] lr: 0.0062434496358036995, took: 0h:7m:12s, ETA: 1d:23h:24m:0s [TRAIN] loss: 0.0738, accu-50: 92.73%, iou: 86.31%, f1: 92.62% 236.37ms [EVAL] [414/414 step] loss: 0.1110, accu-50: 89.09%, iou: 80.18%, f1: 88.90%, 56.73ms
@20230625_0435 [EP 106/500] lr: 0.006182495038956404, took: 0h:7m:12s, ETA: 1d:23h:16m:48s [TRAIN] loss: 0.0739, accu-50: 92.73%, iou: 86.29%, f1: 92.61% 236.40ms [EVAL] [414/414 step] loss: 0.1877, accu-50: 85.86%, iou: 68.71%, f1: 81.23%, 56.82ms
@20230625_0442 [EP 107/500] lr: 0.006121353711932898, took: 0h:7m:12s, ETA: 1d:23h:9m:36s [TRAIN] loss: 0.0736, accu-50: 92.61%, iou: 86.34%, f1: 92.64% 236.51ms [EVAL] [414/414 step] loss: 0.3487, accu-50: 89.18%, iou: 49.07%, f1: 65.13%, 56.72ms
@20230625_0449 [EP 108/500] lr: 0.0060600354336202145, took: 0h:7m:12s, ETA: 1d:23h:2m:24s [TRAIN] loss: 0.0737, accu-50: 92.61%, iou: 86.32%, f1: 92.63% 236.11ms [EVAL] [414/414 step] loss: 0.3988, accu-50: 90.66%, iou: 43.76%, f1: 60.12%, 56.89ms
@20230625_0456 [EP 109/500] lr: 0.005998549982905388, took: 0h:7m:12s, ETA: 1d:22h:55m:12s [TRAIN] loss: 0.0732, accu-50: 92.68%, iou: 86.41%, f1: 92.68% 236.06ms [EVAL] [414/414 step] loss: 0.1042, accu-50: 87.77%, iou: 81.21%, f1: 89.58%, 56.96ms
@20230625_0503 [EP 110/500] lr: 0.005936906673014164, took: 0h:7m:11s, ETA: 1d:22h:41m:30s [TRAIN] loss: 0.0727, accu-50: 92.61%, iou: 86.50%, f1: 92.73% 236.18ms [EVAL] [414/414 step] loss: 0.1198, accu-50: 88.98%, iou: 78.83%, f1: 88.02%, 56.65ms
@20230625_0510 [EP 111/500] lr: 0.005875115282833576, took: 0h:7m:11s, ETA: 1d:22h:34m:19s [TRAIN] loss: 0.0729, accu-50: 92.81%, iou: 86.47%, f1: 92.71% 236.13ms [EVAL] [414/414 step] loss: 0.1238, accu-50: 89.28%, iou: 78.11%, f1: 87.62%, 56.78ms
@20230625_0517 [EP 112/500] lr: 0.005813186056911945, took: 0h:7m:11s, ETA: 1d:22h:27m:8s [TRAIN] loss: 0.0726, accu-50: 92.81%, iou: 86.51%, f1: 92.74% 235.97ms [EVAL] [414/414 step] loss: 0.4349, accu-50: 50.59%, iou: 39.93%, f1: 56.51%, 56.82ms
@20230625_0525 [EP 113/500] lr: 0.00575112784281373, took: 0h:7m:11s, ETA: 1d:22h:19m:57s [TRAIN] loss: 0.0731, accu-50: 92.82%, iou: 86.44%, f1: 92.69% 237.04ms [EVAL] [414/414 step] loss: 0.3515, accu-50: 91.50%, iou: 48.64%, f1: 64.85%, 56.74ms
@20230625_0532 [EP 114/500] lr: 0.005688951350748539, took: 0h:7m:11s, ETA: 1d:22h:12m:46s [TRAIN] loss: 0.0725, accu-50: 92.70%, iou: 86.53%, f1: 92.75% 236.06ms [EVAL] [414/414 step] loss: 0.2552, accu-50: 85.14%, iou: 59.84%, f1: 74.48%, 56.53ms
@20230625_0539 [EP 115/500] lr: 0.005626666359603405, took: 0h:7m:11s, ETA: 1d:22h:5m:35s [TRAIN] loss: 0.0722, accu-50: 92.72%, iou: 86.58%, f1: 92.78% 236.03ms [EVAL] [414/414 step] loss: 0.1035, accu-50: 88.94%, iou: 81.34%, f1: 89.65%, 56.86ms
@20230625_0546 [EP 116/500] lr: 0.005564281716942787, took: 0h:7m:11s, ETA: 1d:21h:58m:24s [TRAIN] loss: 0.0723, accu-50: 92.76%, iou: 86.56%, f1: 92.77% 236.13ms [EVAL] [414/414 step] loss: 0.1858, accu-50: 85.89%, iou: 68.97%, f1: 81.42%, 56.72ms
@20230625_0553 [EP 117/500] lr: 0.005501808598637581, took: 0h:7m:11s, ETA: 1d:21h:51m:13s [TRAIN] loss: 0.0719, accu-50: 92.89%, iou: 86.63%, f1: 92.81% 236.02ms [EVAL] [414/414 step] loss: 0.1610, accu-50: 89.79%, iou: 72.54%, f1: 83.90%, 56.62ms
@20230625_0600 [EP 118/500] lr: 0.005439255852252245, took: 0h:7m:11s, ETA: 1d:21h:44m:2s [TRAIN] loss: 0.0715, accu-50: 92.90%, iou: 86.70%, f1: 92.85% 236.23ms [EVAL] [414/414 step] loss: 0.1238, accu-50: 89.18%, iou: 78.17%, f1: 87.62%, 56.65ms
@20230625_0608 [EP 119/500] lr: 0.0053766341879963875, took: 0h:7m:11s, ETA: 1d:21h:36m:51s [TRAIN] loss: 0.0714, accu-50: 92.91%, iou: 86.72%, f1: 92.86% 235.88ms [EVAL] [414/414 step] loss: 0.0930, accu-50: 90.25%, iou: 83.08%, f1: 90.70%, 56.63ms
@20230625_0615 [EP 120/500] lr: 0.005313952453434467, took: 0h:7m:11s, ETA: 1d:21h:29m:40s [TRAIN] loss: 0.0713, accu-50: 92.91%, iou: 86.73%, f1: 92.87% 235.70ms [EVAL] [414/414 step] loss: 0.0951, accu-50: 89.98%, iou: 82.76%, f1: 90.49%, 56.83ms
@20230625_0622 [EP 121/500] lr: 0.0052512213587760925, took: 0h:7m:11s, ETA: 1d:21h:22m:29s [TRAIN] loss: 0.0709, accu-50: 92.95%, iou: 86.80%, f1: 92.91% 236.20ms [EVAL] [414/414 step] loss: 0.1387, accu-50: 87.43%, iou: 75.83%, f1: 86.13%, 56.73ms
@20230625_0629 [EP 122/500] lr: 0.005188450682908297, took: 0h:7m:11s, ETA: 1d:21h:15m:18s [TRAIN] loss: 0.0711, accu-50: 92.98%, iou: 86.78%, f1: 92.89% 235.99ms [EVAL] [414/414 step] loss: 0.1958, accu-50: 85.54%, iou: 67.64%, f1: 80.42%, 56.76ms
@20230625_0636 [EP 123/500] lr: 0.0051256506703794, took: 0h:7m:11s, ETA: 1d:21h:8m:7s [TRAIN] loss: 0.0710, accu-50: 92.91%, iou: 86.79%, f1: 92.90% 237.25ms [EVAL] [414/414 step] loss: 0.1169, accu-50: 88.90%, iou: 79.24%, f1: 88.31%, 56.92ms
@20230625_0644 [EP 124/500] lr: 0.005062830168753862, took: 0h:7m:11s, ETA: 1d:21h:0m:56s [TRAIN] loss: 0.0702, accu-50: 93.04%, iou: 86.93%, f1: 92.98% 235.37ms [EVAL] [414/414 step] loss: 0.3199, accu-50: 73.44%, iou: 52.10%, f1: 68.01%, 56.72ms
@20230625_0651 [EP 125/500] lr: 0.004999999888241291, took: 0h:7m:11s, ETA: 1d:20h:53m:45s [TRAIN] loss: 0.0704, accu-50: 92.99%, iou: 86.89%, f1: 92.96% 236.06ms [EVAL] [414/414 step] loss: 0.1370, accu-50: 89.66%, iou: 76.10%, f1: 86.30%, 56.83ms
@20230625_0658 [EP 126/500] lr: 0.00493716960772872, took: 0h:7m:11s, ETA: 1d:20h:46m:34s [TRAIN] loss: 0.0703, accu-50: 93.05%, iou: 86.90%, f1: 92.97% 235.29ms [EVAL] [414/414 step] loss: 0.0965, accu-50: 90.15%, iou: 82.49%, f1: 90.35%, 56.70ms
@20230625_0705 [EP 127/500] lr: 0.004874349571764469, took: 0h:7m:11s, ETA: 1d:20h:39m:23s [TRAIN] loss: 0.0702, accu-50: 92.98%, iou: 86.92%, f1: 92.98% 236.17ms [EVAL] [414/414 step] loss: 0.3113, accu-50: 92.32%, iou: 53.20%, f1: 68.87%, 56.78ms
@20230625_0712 [EP 128/500] lr: 0.0048115490935742855, took: 0h:7m:11s, ETA: 1d:20h:32m:12s [TRAIN] loss: 0.0700, accu-50: 92.97%, iou: 86.95%, f1: 93.00% 236.10ms [EVAL] [414/414 step] loss: 0.1113, accu-50: 89.25%, iou: 80.08%, f1: 88.87%, 56.77ms
@20230625_0719 [EP 129/500] lr: 0.0047487784177064896, took: 0h:7m:11s, ETA: 1d:20h:25m:1s [TRAIN] loss: 0.0698, accu-50: 93.08%, iou: 87.00%, f1: 93.02% 236.40ms [EVAL] [414/414 step] loss: 0.1870, accu-50: 91.29%, iou: 68.87%, f1: 81.30%, 56.74ms
@20230625_0726 [EP 130/500] lr: 0.004686047323048115, took: 0h:7m:11s, ETA: 1d:20h:17m:50s [TRAIN] loss: 0.0698, accu-50: 93.01%, iou: 87.00%, f1: 93.02% 235.94ms [EVAL] [414/414 step] loss: 0.1445, accu-50: 90.00%, iou: 74.97%, f1: 85.55%, 56.84ms
@20230625_0733 [EP 131/500] lr: 0.004623366054147482, took: 0h:7m:11s, ETA: 1d:20h:10m:39s [TRAIN] loss: 0.0696, accu-50: 93.04%, iou: 87.03%, f1: 93.04% 236.38ms [EVAL] [414/414 step] loss: 0.1547, accu-50: 87.73%, iou: 73.48%, f1: 84.53%, 56.71ms
@20230625_0741 [EP 132/500] lr: 0.004560743924230337, took: 0h:7m:11s, ETA: 1d:20h:3m:28s [TRAIN] loss: 0.0694, accu-50: 93.00%, iou: 87.07%, f1: 93.06% 236.27ms [EVAL] [414/414 step] loss: 0.2306, accu-50: 88.86%, iou: 63.00%, f1: 76.94%, 56.70ms
@20230625_0748 [EP 133/500] lr: 0.0044981916435062885, took: 0h:7m:11s, ETA: 1d:19h:56m:17s [TRAIN] loss: 0.0692, accu-50: 93.06%, iou: 87.10%, f1: 93.08% 236.35ms [EVAL] [414/414 step] loss: 0.0954, accu-50: 89.86%, iou: 82.68%, f1: 90.46%, 56.89ms
@20230625_0755 [EP 134/500] lr: 0.004435718059539795, took: 0h:7m:11s, ETA: 1d:19h:49m:6s [TRAIN] loss: 0.0692, accu-50: 93.18%, iou: 87.10%, f1: 93.08% 236.21ms [EVAL] [414/414 step] loss: 0.1637, accu-50: 90.56%, iou: 72.17%, f1: 83.63%, 56.62ms
@20230625_0802 [EP 135/500] lr: 0.004373333882540464, took: 0h:7m:11s, ETA: 1d:19h:41m:55s [TRAIN] loss: 0.0686, accu-50: 93.17%, iou: 87.20%, f1: 93.14% 235.50ms [EVAL] [414/414 step] loss: 0.2214, accu-50: 91.45%, iou: 64.20%, f1: 77.86%, 56.80ms
@20230625_0809 [EP 136/500] lr: 0.004311048425734043, took: 0h:7m:11s, ETA: 1d:19h:34m:44s [TRAIN] loss: 0.0691, accu-50: 93.03%, iou: 87.12%, f1: 93.09% 236.23ms [EVAL] [414/414 step] loss: 0.1171, accu-50: 90.06%, iou: 79.18%, f1: 88.29%, 56.91ms
@20230625_0816 [EP 137/500] lr: 0.004248871933668852, took: 0h:7m:11s, ETA: 1d:19h:27m:33s [TRAIN] loss: 0.0687, accu-50: 93.12%, iou: 87.18%, f1: 93.13% 236.19ms [EVAL] [414/414 step] loss: 0.1567, accu-50: 89.62%, iou: 73.18%, f1: 84.33%, 56.84ms
@20230625_0823 [EP 138/500] lr: 0.004186814185231924, took: 0h:7m:11s, ETA: 1d:19h:20m:22s [TRAIN] loss: 0.0685, accu-50: 93.16%, iou: 87.22%, f1: 93.15% 236.54ms [EVAL] [414/414 step] loss: 0.1746, accu-50: 89.48%, iou: 70.58%, f1: 82.54%, 56.78ms
@20230625_0830 [EP 139/500] lr: 0.004124884493649006, took: 0h:7m:11s, ETA: 1d:19h:13m:11s [TRAIN] loss: 0.0683, accu-50: 93.17%, iou: 87.26%, f1: 93.17% 236.24ms [EVAL] [414/414 step] loss: 0.1725, accu-50: 89.45%, iou: 70.88%, f1: 82.75%, 56.85ms
@20230625_0838 [EP 140/500] lr: 0.004063093569129705, took: 0h:7m:11s, ETA: 1d:19h:6m:0s [TRAIN] loss: 0.0684, accu-50: 93.17%, iou: 87.24%, f1: 93.16% 236.28ms [EVAL] [414/414 step] loss: 0.1612, accu-50: 89.39%, iou: 72.52%, f1: 83.88%, 56.68ms
@20230625_0845 [EP 141/500] lr: 0.0040014502592384815, took: 0h:7m:11s, ETA: 1d:18h:58m:49s [TRAIN] loss: 0.0680, accu-50: 93.22%, iou: 87.30%, f1: 93.20% 236.36ms [EVAL] [414/414 step] loss: 0.1152, accu-50: 90.20%, iou: 79.49%, f1: 88.48%, 56.85ms
@20230625_0852 [EP 142/500] lr: 0.003939964342862368, took: 0h:7m:10s, ETA: 1d:18h:45m:40s [TRAIN] loss: 0.0681, accu-50: 93.15%, iou: 87.30%, f1: 93.19% 236.36ms [EVAL] [414/414 step] loss: 0.1946, accu-50: 91.76%, iou: 67.91%, f1: 80.54%, 56.80ms
@20230625_0859 [EP 143/500] lr: 0.003878646297380328, took: 0h:7m:10s, ETA: 1d:18h:38m:30s [TRAIN] loss: 0.0680, accu-50: 93.22%, iou: 87.31%, f1: 93.20% 236.65ms [EVAL] [414/414 step] loss: 0.3639, accu-50: 92.49%, iou: 47.30%, f1: 63.61%, 56.74ms
@20230625_0906 [EP 144/500] lr: 0.003817504970356822, took: 0h:7m:10s, ETA: 1d:18h:31m:20s [TRAIN] loss: 0.0677, accu-50: 93.22%, iou: 87.36%, f1: 93.23% 236.28ms [EVAL] [414/414 step] loss: 0.1160, accu-50: 89.94%, iou: 79.37%, f1: 88.40%, 56.82ms
@20230625_0913 [EP 145/500] lr: 0.00375655060634017, took: 0h:7m:10s, ETA: 1d:18h:24m:10s [TRAIN] loss: 0.0678, accu-50: 93.20%, iou: 87.35%, f1: 93.22% 237.35ms [EVAL] [414/414 step] loss: 0.2407, accu-50: 92.77%, iou: 61.71%, f1: 75.93%, 56.52ms
@20230625_0920 [EP 146/500] lr: 0.003695792518556118, took: 0h:7m:10s, ETA: 1d:18h:17m:0s [TRAIN] loss: 0.0677, accu-50: 93.31%, iou: 87.36%, f1: 93.23% 236.11ms [EVAL] [414/414 step] loss: 0.1457, accu-50: 89.59%, iou: 74.80%, f1: 85.43%, 56.86ms
@20230625_0928 [EP 147/500] lr: 0.003635240253061056, took: 0h:7m:10s, ETA: 1d:18h:9m:50s [TRAIN] loss: 0.0674, accu-50: 93.29%, iou: 87.41%, f1: 93.26% 236.48ms [EVAL] [414/414 step] loss: 0.1058, accu-50: 89.52%, iou: 81.03%, f1: 89.42%, 56.74ms
@20230625_0935 [EP 148/500] lr: 0.0035749035887420177, took: 0h:7m:10s, ETA: 1d:18h:2m:40s [TRAIN] loss: 0.0671, accu-50: 93.29%, iou: 87.46%, f1: 93.29% 236.90ms [EVAL] [414/414 step] loss: 0.1119, accu-50: 91.47%, iou: 80.06%, f1: 88.81%, 56.83ms
@20230625_0942 [EP 149/500] lr: 0.0035147920716553926, took: 0h:7m:10s, ETA: 1d:17h:55m:30s [TRAIN] loss: 0.0672, accu-50: 93.22%, iou: 87.45%, f1: 93.28% 236.72ms [EVAL] [414/414 step] loss: 0.1500, accu-50: 87.90%, iou: 74.17%, f1: 85.00%, 56.56ms
@20230625_0949 [EP 150/500] lr: 0.003454915015026927, took: 0h:7m:10s, ETA: 1d:17h:48m:20s [TRAIN] loss: 0.0670, accu-50: 93.26%, iou: 87.49%, f1: 93.30% 236.52ms [EVAL] [414/414 step] loss: 0.1031, accu-50: 90.76%, iou: 81.43%, f1: 89.69%, 56.82ms
@20230625_0956 [EP 151/500] lr: 0.0033952819649130106, took: 0h:7m:10s, ETA: 1d:17h:41m:10s [TRAIN] loss: 0.0668, accu-50: 93.34%, iou: 87.52%, f1: 93.32% 236.36ms [EVAL] [414/414 step] loss: 0.1537, accu-50: 90.27%, iou: 73.61%, f1: 84.63%, 56.85ms
@20230625_1003 [EP 152/500] lr: 0.0033359022345393896, took: 0h:7m:10s, ETA: 1d:17h:34m:0s [TRAIN] loss: 0.0668, accu-50: 93.34%, iou: 87.51%, f1: 93.32% 236.38ms [EVAL] [414/414 step] loss: 0.0948, accu-50: 90.23%, iou: 82.80%, f1: 90.52%, 56.86ms
@20230625_1010 [EP 153/500] lr: 0.003276785369962454, took: 0h:7m:10s, ETA: 1d:17h:26m:50s [TRAIN] loss: 0.0666, accu-50: 93.36%, iou: 87.55%, f1: 93.34% 236.15ms [EVAL] [414/414 step] loss: 0.1511, accu-50: 90.03%, iou: 74.01%, f1: 84.89%, 56.83ms
@20230625_1017 [EP 154/500] lr: 0.0032179406844079494, took: 0h:7m:10s, ETA: 1d:17h:19m:40s [TRAIN] loss: 0.0664, accu-50: 93.38%, iou: 87.59%, f1: 93.36% 236.36ms [EVAL] [414/414 step] loss: 0.2198, accu-50: 89.33%, iou: 64.43%, f1: 78.02%, 56.85ms
@20230625_1025 [EP 155/500] lr: 0.003159377258270979, took: 0h:7m:10s, ETA: 1d:17h:12m:30s [TRAIN] loss: 0.0662, accu-50: 93.43%, iou: 87.62%, f1: 93.38% 236.57ms [EVAL] [414/414 step] loss: 0.1523, accu-50: 91.97%, iou: 73.82%, f1: 84.77%, 56.76ms
@20230625_1032 [EP 156/500] lr: 0.003101104637607932, took: 0h:7m:10s, ETA: 1d:17h:5m:20s [TRAIN] loss: 0.0661, accu-50: 93.47%, iou: 87.63%, f1: 93.39% 236.85ms [EVAL] [414/414 step] loss: 0.0963, accu-50: 91.09%, iou: 82.57%, f1: 90.37%, 56.92ms
