

** [alpha] Launch Training on 20230712_2058
{
  "HOST": "alpha",
  "SAVE": true,
  "github_log": true,
  "architecture": "DLV3+",
  "baseModel": "ResNet50",
  "numGPUs": 4,
  "modelSize": [
    512,
    512
  ],
  "initialWeight": [
    null,
    null
  ],
  "num_epochs": 500,
  "resume": false,
  "prevEPOCH": 172,
  "resumeWeight": "./model_weights/ResNet50/20230605_1912_DLV3PP_ResNet50_BEST_AUG/variables/variables",
  "augmentation": true,
  "temperature_shift": 15,
  "Flag": true,
  "p": 0.2,
  "acc_thresh": 0.5,
  "batch_size": 14,
  "lr_scheduling": "exp",
  "lr": 0.01,
  "decay_steps": 1.0,
  "train_annotation": "./Annotations/consolidate_train_db_20230711_1637.txt",
  "eval_annotation": "./Annotations/consolidate_eval_db_20230711_1637.txt",
  "exp_comment": "* Updated Annotations are used\n* Updated consolidate DB used (0711_1637 version) - Updated DB \n* This consolidate DB is updated from 0703_2119 version \n* 4 GPUs are used to train models\n",
  "isCompleted": false,
  "config": "Config/TRAIN_DLV3_ResNet50_NEWDB_20230711.yaml",
  "numTrainDB": 11530,
  "numEvalDB": 3524
}
@20230712_2100 @20230712_2100 [EP 1/500] lr: 0.009999999776482582, took: 118.39s (avg: 118.39s), ETA: 0d:16h:21m:22s [TRAIN] loss: 0.3883, iou: 0.4690, f1: 0.6117 [EVAL] loss: 0.9930, iou: 0.0036, f1: 0.0070
@20230712_2232 @20230712_2232 [EP 93/500] lr: 0.004294573329389095, took: 57.16s (avg: 57.16s), ETA: 0d:6h:26m:39s [TRAIN] loss: 0.0415, iou: 0.9205, f1: 0.9585 [EVAL] loss: 0.1010, iou: 0.8178, f1: 0.8990
@20230712_2233 @20230712_2233 [EP 94/500] lr: 0.004255298059433699, took: 57.05s (avg: 57.05s), ETA: 0d:6h:25m:42s [TRAIN] loss: 0.0405, iou: 0.9223, f1: 0.9595 [EVAL] loss: 0.0738, iou: 0.8631, f1: 0.9262
@20230712_2234 @20230712_2234 [EP 95/500] lr: 0.004216382279992104, took: 57.07s (avg: 57.07s), ETA: 0d:6h:24m:45s [TRAIN] loss: 0.0400, iou: 0.9233, f1: 0.9600 [EVAL] loss: 0.1139, iou: 0.7976, f1: 0.8861
@20230712_2235 @20230712_2235 [EP 96/500] lr: 0.004177822731435299, took: 57.11s (avg: 57.11s), ETA: 0d:6h:23m:48s [TRAIN] loss: 0.0397, iou: 0.9237, f1: 0.9602 [EVAL] loss: 0.0789, iou: 0.8545, f1: 0.9211
@20230712_2236 @20230712_2236 [EP 97/500] lr: 0.004139615688472986, took: 57.04s (avg: 57.04s), ETA: 0d:6h:22m:51s [TRAIN] loss: 0.0397, iou: 0.9238, f1: 0.9603 [EVAL] loss: 0.1064, iou: 0.8088, f1: 0.8936
@20230712_2237 @20230712_2237 [EP 98/500] lr: 0.004101757891476154, took: 56.98s (avg: 56.98s), ETA: 0d:6h:15m:12s [TRAIN] loss: 0.0392, iou: 0.9248, f1: 0.9608 [EVAL] loss: 0.0662, iou: 0.8763, f1: 0.9338
@20230712_2238 @20230712_2238 [EP 99/500] lr: 0.004064246080815792, took: 57.24s (avg: 57.24s), ETA: 0d:6h:20m:57s [TRAIN] loss: 0.0392, iou: 0.9247, f1: 0.9608 [EVAL] loss: 0.0765, iou: 0.8584, f1: 0.9234
@20230712_2239 @20230712_2239 [EP 100/500] lr: 0.004027077462524176, took: 57.16s (avg: 57.16s), ETA: 0d:6h:20m:0s [TRAIN] loss: 0.0394, iou: 0.9244, f1: 0.9606 [EVAL] loss: 0.0770, iou: 0.8577, f1: 0.9230
@20230712_2240 @20230712_2240 [EP 101/500] lr: 0.003990249242633581, took: 57.02s (avg: 57.02s), ETA: 0d:6h:19m:3s [TRAIN] loss: 0.0390, iou: 0.9250, f1: 0.9610 [EVAL] loss: 0.0658, iou: 0.8771, f1: 0.9342
@20230712_2241 @20230712_2241 [EP 102/500] lr: 0.003953757230192423, took: 57.15s (avg: 57.15s), ETA: 0d:6h:18m:6s [TRAIN] loss: 0.0392, iou: 0.9247, f1: 0.9608 [EVAL] loss: 0.1106, iou: 0.8026, f1: 0.8894
@20230712_2242 @20230712_2242 [EP 103/500] lr: 0.003917599096894264, took: 57.04s (avg: 57.04s), ETA: 0d:6h:17m:9s [TRAIN] loss: 0.0389, iou: 0.9252, f1: 0.9611 [EVAL] loss: 0.0812, iou: 0.8504, f1: 0.9188
@20230712_2243 @20230712_2243 [EP 104/500] lr: 0.0038817718159407377, took: 57.31s (avg: 57.31s), ETA: 0d:6h:16m:12s [TRAIN] loss: 0.0392, iou: 0.9248, f1: 0.9608 [EVAL] loss: 0.0681, iou: 0.8730, f1: 0.9319
@20230712_2244 @20230712_2244 [EP 105/500] lr: 0.0038462721277028322, took: 57.08s (avg: 57.08s), ETA: 0d:6h:15m:15s [TRAIN] loss: 0.0394, iou: 0.9243, f1: 0.9606 [EVAL] loss: 0.0968, iou: 0.8246, f1: 0.9032
@20230712_2245 @20230712_2245 [EP 106/500] lr: 0.00381109700538218, took: 57.06s (avg: 57.06s), ETA: 0d:6h:14m:18s [TRAIN] loss: 0.0395, iou: 0.9242, f1: 0.9605 [EVAL] loss: 0.0788, iou: 0.8550, f1: 0.9212
@20230712_2246 @20230712_2246 [EP 107/500] lr: 0.003776243655011058, took: 57.10s (avg: 57.10s), ETA: 0d:6h:13m:21s [TRAIN] loss: 0.0399, iou: 0.9234, f1: 0.9601 [EVAL] loss: 0.0784, iou: 0.8553, f1: 0.9216
@20230712_2247 @20230712_2247 [EP 108/500] lr: 0.003741708816960454, took: 57.00s (avg: 57.00s), ETA: 0d:6h:12m:24s [TRAIN] loss: 0.0398, iou: 0.9236, f1: 0.9602 [EVAL] loss: 0.2994, iou: 0.5453, f1: 0.7006
@20230712_2248 @20230712_2248 [EP 109/500] lr: 0.003707490162923932, took: 56.96s (avg: 56.96s), ETA: 0d:6h:4m:56s [TRAIN] loss: 0.0401, iou: 0.9230, f1: 0.9599 [EVAL] loss: 0.0678, iou: 0.8735, f1: 0.9322
@20230712_2249 @20230712_2249 [EP 110/500] lr: 0.0036735842004418373, took: 57.00s (avg: 57.00s), ETA: 0d:6h:10m:30s [TRAIN] loss: 0.0396, iou: 0.9240, f1: 0.9604 [EVAL] loss: 0.0790, iou: 0.8541, f1: 0.9210
@20230712_2250 @20230712_2250 [EP 111/500] lr: 0.0036399883683770895, took: 57.03s (avg: 57.03s), ETA: 0d:6h:9m:33s [TRAIN] loss: 0.0400, iou: 0.9233, f1: 0.9600 [EVAL] loss: 0.0669, iou: 0.8753, f1: 0.9331
@20230712_2251 @20230712_2251 [EP 112/500] lr: 0.003606699872761965, took: 57.41s (avg: 57.41s), ETA: 0d:6h:8m:36s [TRAIN] loss: 0.0399, iou: 0.9235, f1: 0.9601 [EVAL] loss: 0.1279, iou: 0.7752, f1: 0.8721
@20230712_2252 @20230712_2252 [EP 113/500] lr: 0.0035737156867980957, took: 57.08s (avg: 57.08s), ETA: 0d:6h:7m:39s [TRAIN] loss: 0.0396, iou: 0.9239, f1: 0.9604 [EVAL] loss: 0.1879, iou: 0.6877, f1: 0.8121
@20230712_2253 @20230712_2253 [EP 114/500] lr: 0.003541033249348402, took: 57.03s (avg: 57.03s), ETA: 0d:6h:6m:42s [TRAIN] loss: 0.0386, iou: 0.9258, f1: 0.9614 [EVAL] loss: 0.0703, iou: 0.8692, f1: 0.9297
@20230712_2254 @20230712_2254 [EP 115/500] lr: 0.0035086495336145163, took: 57.06s (avg: 57.06s), ETA: 0d:6h:5m:45s [TRAIN] loss: 0.0382, iou: 0.9265, f1: 0.9618 [EVAL] loss: 0.0901, iou: 0.8355, f1: 0.9099
@20230712_2255 @20230712_2255 [EP 116/500] lr: 0.003476562211290002, took: 57.04s (avg: 57.04s), ETA: 0d:6h:4m:48s [TRAIN] loss: 0.0383, iou: 0.9264, f1: 0.9617 [EVAL] loss: 0.1340, iou: 0.7660, f1: 0.8660
@20230712_2256 @20230712_2256 [EP 117/500] lr: 0.0034447682555764914, took: 57.00s (avg: 57.00s), ETA: 0d:6h:3m:51s [TRAIN] loss: 0.0379, iou: 0.9271, f1: 0.9621 [EVAL] loss: 0.0950, iou: 0.8274, f1: 0.9050
@20230712_2257 @20230712_2257 [EP 118/500] lr: 0.003413264872506261, took: 57.01s (avg: 57.01s), ETA: 0d:6h:2m:54s [TRAIN] loss: 0.0374, iou: 0.9280, f1: 0.9626 [EVAL] loss: 0.1121, iou: 0.7998, f1: 0.8879
@20230712_2258 @20230712_2258 [EP 119/500] lr: 0.003382049733772874, took: 57.04s (avg: 57.04s), ETA: 0d:6h:1m:57s [TRAIN] loss: 0.0375, iou: 0.9278, f1: 0.9625 [EVAL] loss: 0.0754, iou: 0.8605, f1: 0.9246
@20230712_2259 @20230712_2259 [EP 120/500] lr: 0.0033511200454086065, took: 57.01s (avg: 57.01s), ETA: 0d:6h:1m:0s [TRAIN] loss: 0.0368, iou: 0.9291, f1: 0.9632 [EVAL] loss: 0.1088, iou: 0.8053, f1: 0.8912
@20230712_2300 @20230712_2300 [EP 121/500] lr: 0.0033204732462763786, took: 57.07s (avg: 57.07s), ETA: 0d:6h:0m:3s [TRAIN] loss: 0.0368, iou: 0.9291, f1: 0.9632 [EVAL] loss: 0.0844, iou: 0.8450, f1: 0.9156
@20230712_2301 @20230712_2301 [EP 122/500] lr: 0.00329010677523911, took: 56.99s (avg: 56.99s), ETA: 0d:5h:52m:48s [TRAIN] loss: 0.0368, iou: 0.9291, f1: 0.9632 [EVAL] loss: 0.0695, iou: 0.8706, f1: 0.9305
@20230712_2302 @20230712_2302 [EP 123/500] lr: 0.0032600180711597204, took: 57.13s (avg: 57.13s), ETA: 0d:5h:58m:9s [TRAIN] loss: 0.0369, iou: 0.9290, f1: 0.9631 [EVAL] loss: 0.0648, iou: 0.8789, f1: 0.9352
@20230712_2303 @20230712_2303 [EP 124/500] lr: 0.003230204340070486, took: 57.06s (avg: 57.06s), ETA: 0d:5h:57m:12s [TRAIN] loss: 0.0366, iou: 0.9295, f1: 0.9634 [EVAL] loss: 0.0642, iou: 0.8799, f1: 0.9358
@20230712_2304 @20230712_2304 [EP 125/500] lr: 0.003200663486495614, took: 57.06s (avg: 57.06s), ETA: 0d:5h:56m:15s [TRAIN] loss: 0.0364, iou: 0.9299, f1: 0.9636 [EVAL] loss: 0.0687, iou: 0.8720, f1: 0.9313
@20230712_2305 @20230712_2305 [EP 126/500] lr: 0.003171392483636737, took: 57.04s (avg: 57.04s), ETA: 0d:5h:55m:18s [TRAIN] loss: 0.0368, iou: 0.9291, f1: 0.9632 [EVAL] loss: 0.0778, iou: 0.8563, f1: 0.9222
@20230712_2306 @20230712_2306 [EP 127/500] lr: 0.0031423894688487053, took: 57.00s (avg: 57.00s), ETA: 0d:5h:54m:21s [TRAIN] loss: 0.0374, iou: 0.9280, f1: 0.9626 [EVAL] loss: 0.0865, iou: 0.8416, f1: 0.9135
@20230712_2307 @20230712_2306 [EP 128/500] lr: 0.003113651415333152, took: 56.82s (avg: 56.82s), ETA: 0d:5h:47m:12s [TRAIN] loss: 0.0379, iou: 0.9271, f1: 0.9621 [EVAL] loss: 0.0684, iou: 0.8725, f1: 0.9316
@20230712_2307 @20230712_2307 [EP 129/500] lr: 0.003085176460444927, took: 56.99s (avg: 56.99s), ETA: 0d:5h:46m:16s [TRAIN] loss: 0.0380, iou: 0.9269, f1: 0.9620 [EVAL] loss: 0.0739, iou: 0.8631, f1: 0.9261
@20230712_2308 @20230712_2308 [EP 130/500] lr: 0.0030569618102163076, took: 56.89s (avg: 56.89s), ETA: 0d:5h:45m:20s [TRAIN] loss: 0.0375, iou: 0.9278, f1: 0.9625 [EVAL] loss: 0.0656, iou: 0.8773, f1: 0.9344
@20230712_2309 @20230712_2309 [EP 131/500] lr: 0.0030290051363408566, took: 58.34s (avg: 58.34s), ETA: 0d:5h:56m:42s [TRAIN] loss: 0.0369, iou: 0.9289, f1: 0.9631 [EVAL] loss: 0.1071, iou: 0.8078, f1: 0.8929
